HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
ABBB24,2022/06/20,20:00:09.682,,9050,,,NA
A9598A,2022/06/20,20:00:09.893,,9925,,,NA
A23A02,2022/06/20,20:00:09.921,,9050,,,NA
ACCE3F,2022/06/20,20:00:10.013,,19575,305,,NA
06A12F,2022/06/20,20:00:10.110,,6850,,,NA
A8C32A,2022/06/20,20:00:11.710,N701P,11175,302,2320,Private
A1AC11,2022/06/20,20:00:17.871,,19825,344,,NA
A4AF9A,2022/06/20,20:00:19.024,,7125,414,,NA
AD2862,2022/06/20,20:00:19.659,,19875,302,,NA
A5BD0B,2022/06/20,20:00:20.367,,19900,,,NA
C03BF7,2022/06/20,20:00:21.925,AAL1482,38000,448,,AAL
AD4844,2022/06/20,20:00:23.886,SWA2982,9025,416,,SWA
AB97F3,2022/06/20,20:00:35.235,N701P,9500,455,,Private
A41131,2022/06/20,20:00:39.042,,9325,467,,NA
A21C4C,2022/06/20,20:00:39.289,QTR22G,15275,280,,QTR
ACF204,2022/06/20,20:00:41.055,,7900,284,,NA
A396FD,2022/06/20,20:00:42.789,ENY3698,7575,306,,ENY
A1E4D6,2022/06/20,20:00:56.860,SWA2982,1775,396,2453,SWA
A897F4,2022/06/20,20:01:02.162,AAL1916,11075,312,2453,AAL
AA59A5,2022/06/20,20:01:24.480,QTR22G,9550,451,2453,QTR
A3D4ED,2022/06/20,20:01:41.127,WJA1535,39000,467,3660,WJA
A75B65,2022/06/20,20:02:11.027,AAL2516,2675,177,2767,AAL
A1EA70,2022/06/20,20:02:33.010,DAL2482,9925,348,,DAL
A23138,2022/06/20,20:02:37.298,SWA2982,9925,312,,SWA
A83673,2022/06/20,20:02:46.704,AAL632,35275,276,,AAL
A437DA,2022/06/20,20:03:13.464,ENY3892,1925,466,720,ENY
AB6C26,2022/06/20,20:03:24.398,,2125,300,,NA
A761D5,2022/06/20,20:03:25.520,AAL2597,2625,467,2370,AAL
A5CE40,2022/06/20,20:03:32.536,AAL632,9775,394,720,AAL
ABD5E0,2022/06/20,20:04:05.845,AAL632,10875,271,2531,AAL
AB0897,2022/06/20,20:05:38.415,SWA2493,13325,107,,SWA
A9F302,2022/06/20,20:05:40.097,AAL303,7275,361,502,AAL
AD1D0E,2022/06/20,20:05:53.251,SWA2493,12600,427,2227,SWA
A0541B,2022/06/20,20:06:35.228,SKW3171,6125,281,,SKW
ACE96C,2022/06/20,20:06:40.179,AAL303,17325,298,3460,AAL
A5DB2C,2022/06/20,20:07:37.910,AAL1381,11025,328,2512,AAL
AC71E7,2022/06/20,20:07:43.643,AAL2516,2250,299,2512,AAL
AC90A7,2022/06/20,20:08:00.570,AAL303,10475,346,5175,AAL
AA72D3,2022/06/20,20:08:22.799,SWA2493,9050,309,2512,SWA
