HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A9FB4E,2022/06/19,14:00:12.448,,10175,,,NA
A6CA7F,2022/06/19,14:00:12.450,,36975,,,NA
A7D71E,2022/06/19,14:00:12.618,,,393,,NA
ACE396,2022/06/19,14:00:12.722,,25225,292,,NA
0D0A09,2022/06/19,14:00:12.791,,25225,,,NA
A92478,2022/06/19,14:00:12.880,,,,,NA
A01428,2022/06/19,14:00:12.929,,10150,389,,NA
AAEC9C,2022/06/19,14:00:12.986,,37000,393,,NA
A7279C,2022/06/19,14:00:13.140,,35000,267,,NA
AA395B,2022/06/19,14:00:14.546,,12550,,,NA
AD049A,2022/06/19,14:00:14.552,,35000,361,,NA
AA931D,2022/06/19,14:00:15.166,AAL1263,37000,393,515,AAL
A403DF,2022/06/19,14:00:22.431,AAL942,18700,265,,AAL
A2BBC6,2022/06/19,14:00:24.196,SKW9903,13050,403,,SKW
A0E086,2022/06/19,14:00:29.620,N604LJ,7425,363,515,Private
AD8AB8,2022/06/19,14:00:46.756,N93CV,36975,460,,Private
ACAA74,2022/06/19,14:00:54.951,UAL1125,38000,470,,UAL
A98515,2022/06/19,14:01:03.099,N93CV,35000,290,5142,Private
A7F289,2022/06/19,14:01:17.152,UAL1125,36975,469,5142,UAL
AB0EF5,2022/06/19,14:01:31.474,UAL2201,9650,288,5142,UAL
A82167,2022/06/19,14:01:58.647,AAL2820,28175,285,3605,AAL
A25278,2022/06/19,14:02:56.648,SKW4943,36975,317,3451,SKW
AC444B,2022/06/19,14:03:48.896,SKW4943,8450,324,7235,SKW
A2EDB4,2022/06/19,14:03:58.564,SKW9903,8775,364,7235,SKW
AAB146,2022/06/19,14:04:36.296,N93CV,22325,387,,Private
ADF068,2022/06/19,14:04:39.055,N604LJ,2325,187,3615,Private
ADA64D,2022/06/19,14:05:19.416,N604LJ,16100,389,7346,Private
ABB1C2,2022/06/19,14:05:35.476,AAL2820,38000,334,,AAL
ABE0BB,2022/06/19,14:05:41.248,N604LJ,38000,444,7346,Private
AB62AD,2022/06/19,14:06:37.309,AAL2760,8900,450,6275,AAL
AC7E18,2022/06/19,14:06:56.746,N604LJ,17175,400,,Private
ADDDD5,2022/06/19,14:07:22.411,AAL2747,42975,189,2262,AAL
A4F21B,2022/06/19,14:08:34.670,SWA2718,45000,427,,SWA
A9B2E0,2022/06/19,14:08:51.117,SWA2718,20725,430,,SWA
A79E8B,2022/06/19,14:09:13.917,SWA2718,21450,433,1506,SWA
A2ECAE,2022/06/19,14:09:55.449,AAL2065,22700,356,,AAL
AD4AFE,2022/06/19,14:10:11.850,N611AV,30000,356,3615,Private
A32C1E,2022/06/19,14:10:53.069,AAL2065,14175,363,3615,AAL
A841A6,2022/06/19,14:11:58.498,AAL1757,4400,372,,AAL
A4E7C9,2022/06/19,14:12:03.065,N590MS,1825,192,2235,Private
AB774B,2022/06/19,14:12:55.147,AAL2065,36250,471,2762,AAL
