HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A539CD,2022/06/20,10:00:15.539,,,,,NA
A0D99A,2022/06/20,10:00:15.542,,2900,,,NA
A3B849,2022/06/20,10:00:15.656,,41000,,,NA
A1E8BB,2022/06/20,10:00:15.717,,31575,236,,NA
ABCCA0,2022/06/20,10:00:16.004,,5825,88,,NA
A1EF65,2022/06/20,10:00:16.260,,2900,88,,NA
A695EA,2022/06/20,10:00:16.681,,11625,236,,NA
A1AFC8,2022/06/20,10:00:16.909,,10950,,,NA
A07B8F,2022/06/20,10:00:16.925,N339LS,10400,87,,Private
A0D344,2022/06/20,10:00:18.767,ENY3865,41000,87,1730,ENY
A0B514,2022/06/20,10:00:26.152,,,,,NA
AC499C,2022/06/20,10:00:26.245,N154FT,41000,86,1730,Private
A14D80,2022/06/20,10:00:31.023,SKW5325,5825,88,1730,SKW
A7101E,2022/06/20,10:00:31.796,,10550,,,NA
A08DE0,2022/06/20,10:00:31.881,N154FT,44000,264,1023,Private
A520C2,2022/06/20,10:00:43.982,N2236W,8150,99,,Private
AB3446,2022/06/20,10:00:58.213,N436EA,2900,293,1730,Private
AC231D,2022/06/20,10:01:43.775,SKW5325,2950,92,,SKW
AABD2B,2022/06/20,10:01:48.232,N436EA,3400,109,3645,Private
A3C4C8,2022/06/20,10:02:02.939,N436EA,8325,459,,Private
AB3655,2022/06/20,10:02:38.153,EJA791,2300,248,517,EJA
A1C7B0,2022/06/20,10:02:45.445,UAL1003,35000,116,517,UAL
AD7ECE,2022/06/20,10:03:05.711,N86BJ,2200,214,,Private
A7E513,2022/06/20,10:03:09.884,EJA791,2900,378,1200,EJA
A24EF0,2022/06/20,10:03:38.257,N154FT,14675,346,1200,Private
ABBD2D,2022/06/20,10:03:40.405,N86BJ,2900,103,517,Private
AB3C33,2022/06/20,10:04:01.682,N891FV,9475,453,,Private
A494E9,2022/06/20,10:04:03.206,UAL1548 ,35000,104,3421,UAL
A3649A,2022/06/20,10:04:26.684,,12950,117,1451,NA
AC205F,2022/06/20,10:04:28.181,SWA275  ,9850,392,531,SWA
AA6113,2022/06/20,10:04:37.852,SKW5325,7850,295,,SKW
A4C00D,2022/06/20,10:04:40.778,N1448Z,2725,205,3421,Private
A9538B,2022/06/20,10:04:55.093,N86BJ,39000,472,,Private
A36200,2022/06/20,10:05:26.056,N1448Z,39000,464,2311,Private
A64A75,2022/06/20,10:05:49.699,N86BJ,36975,101,7402,Private
