HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A1E5F1,2022/06/20,17:00:09.775,,,355,,NA
AC267C,2022/06/20,17:00:09.791,,18825,,,NA
ACAD7B,2022/06/20,17:00:09.821,,12875,,,NA
A97359,2022/06/20,17:00:09.993,,12450,372,,NA
ABE65A,2022/06/20,17:00:10.318,,10675,355,,NA
A59F49,2022/06/20,17:00:12.291,N461WC  ,12550,355,,Private
ABDCFD,2022/06/20,17:00:12.613,FTH708,31000,373,,FTH
A29DEE,2022/06/20,17:00:15.563,ENY3880,10775,316,,ENY
A742C2,2022/06/20,17:00:20.396,,6375,355,,NA
ABC351,2022/06/20,17:00:26.444,,1075,374,,NA
ACE605,2022/06/20,17:00:27.271,ENY3880,13100,374,,ENY
ADDF01,2022/06/20,17:00:29.221,,2200,356,,NA
A0A9B2,2022/06/20,17:00:30.400,,11025,423,,NA
A8062B,2022/06/20,17:00:31.373,,6400,417,,NA
A99F16,2022/06/20,17:00:31.976,SKW3144 ,2275,337,,SKW
A443E8,2022/06/20,17:00:36.588,ENY3880,19800,356,,ENY
A1C997,2022/06/20,17:00:38.554,,13575,,,NA
AA3839,2022/06/20,17:00:38.601,ENY3639,13600,356,,ENY
A223BA,2022/06/20,17:00:39.206,AAL2466,7575,356,,AAL
ABD155,2022/06/20,17:00:54.578,UCA4883,14075,467,,UCA
A390E3,2022/06/20,17:01:07.520,FTH708,2350,423,563,FTH
A9CB83,2022/06/20,17:01:17.202,SKW3219,2425,375,,SKW
AC249E,2022/06/20,17:01:29.113,SKW3219,9725,302,,SKW
ABCCA0,2022/06/20,17:01:30.623,DAL1041,9800,110,1553,DAL
AB4732,2022/06/20,17:02:02.703,,11225,373,,NA
AD5D5F,2022/06/20,17:02:05.698,DAL1041,8900,376,1553,DAL
ACC76B,2022/06/20,17:02:09.504,UCA4883,2200,339,,UCA
A77F2D,2022/06/20,17:02:11.899,,14150,334,,NA
A12625,2022/06/20,17:02:15.617,DAL1041,2125,422,1553,DAL
A513AC,2022/06/20,17:02:35.502,DAL1041,11000,292,1553,DAL
ADB476,2022/06/20,17:02:49.171,DAL1041,10325,378,3625,DAL
AD2BEA,2022/06/20,17:03:28.112,UAL645,11100,392,7203,UAL
A2C56D,2022/06/20,17:03:34.779,DAL1041,2550,393,7203,DAL
AB2372,2022/06/20,17:04:02.049,DAL1041,10050,162,3461,DAL
AAEF60,2022/06/20,17:04:03.369,SKW3219,10100,374,,SKW
AD8766,2022/06/20,17:04:07.032,,10200,299,,NA
ACB468,2022/06/20,17:04:09.857,SKW3219,2200,360,5163,SKW
AB82E2,2022/06/20,17:04:17.099,N8405B  ,2775,394,7203,Private
A0D344,2022/06/20,17:04:40.271,DAL1041,10875,458,,DAL
AA8859,2022/06/20,17:05:05.984,DAL1041,2225,408,3633,DAL
A8430D,2022/06/20,17:05:19.839,SKW3219,12150,412,3461,SKW
A6ABDB,2022/06/20,17:05:45.140,ENY3566,13100,131,563,ENY
ABAE2C,2022/06/20,17:06:15.667,DAL1041,14375,405,3461,DAL
A1BE72,2022/06/20,17:06:23.780,AAL1322,17100,205,,AAL
AB3D39,2022/06/20,17:06:27.668,,2100,284,,NA
A7EEC3,2022/06/20,17:06:28.792,DAL1041,11925,299,3461,DAL
AD5369,2022/06/20,17:06:49.315,AAL369,10400,276,,AAL
A21C4C,2022/06/20,17:06:57.045,ASH5739,11375,433,7331,ASH
A1F116,2022/06/20,17:07:07.526,AAL369,10175,271,7331,AAL
A252A7,2022/06/20,17:07:12.591,,11725,269,7331,NA
A46D95,2022/06/20,17:07:15.097,SKW388X,34000,436,4172,SKW
A2DDAC,2022/06/20,17:07:34.176,ENY3566,16900,342,4553,ENY
ABE2A3,2022/06/20,17:07:58.553,,11925,305,,NA
A11999,2022/06/20,17:07:59.907,AAL2859,10625,280,4553,AAL
AD0F29,2022/06/20,17:08:04.096,SWA1426 ,11050,345,4553,SWA
A243CB,2022/06/20,17:08:10.323,AAL369,10450,102,4553,AAL
AD071D,2022/06/20,17:08:23.182,ENY4132,10150,434,7310,ENY
ACF497,2022/06/20,17:08:25.937,AAL1707,11475,279,4553,AAL
A395D5,2022/06/20,17:08:35.712,SKW388X,11625,172,,SKW
A9C2DE,2022/06/20,17:08:37.774,UAL2647,31625,182,3666,UAL
A05410,2022/06/20,17:09:27.402,ENY4079,10575,279,,ENY
ADAB31,2022/06/20,17:09:38.806,ASH5752,9050,430,5110,ASH
AAE3E2,2022/06/20,17:10:06.780,SKW388X,14575,435,5110,SKW
A32367,2022/06/20,17:10:14.861,ENY4132,14325,290,4144,ENY
A8CED2,2022/06/20,17:10:33.717,ASH5752,15475,430,3673,ASH
AC76B6,2022/06/20,17:10:39.418,HNW170,15600,435,5163,HNW
AC1F0E,2022/06/20,17:10:55.003,SKW388X,23000,430,,SKW
A82167,2022/06/20,17:10:59.627,SKW388X,13875,354,5110,SKW
A9E26F,2022/06/20,17:11:16.728,JTL800,25900,217,5177,JTL
AD56D1,2022/06/20,17:11:23.429,SWA1426,23125,268,,SWA
A05940,2022/06/20,17:11:29.615,ASH5752,34000,362,5140,ASH
A6C478,2022/06/20,17:11:52.859,SWA2890,3400,441,7266,SWA
ACB8A0,2022/06/20,17:12:18.410,JTL800,43000,291,7205,JTL
A3D3A9,2022/06/20,17:12:26.471,N461WC,1100,450,7205,Private
A5031A,2022/06/20,17:12:59.734,ASH5752,28050,373,,ASH
ACDBEE,2022/06/20,17:13:08.140,UAL2647,34000,283,,UAL
AD247C,2022/06/20,17:13:09.960,,11075,,,NA
A24782,2022/06/20,17:13:10.436,ENY3628,11950,192,6260,ENY
ADD667,2022/06/20,17:13:57.617,JTL800,34000,89,,JTL
A8B024,2022/06/20,17:14:14.776,N959HM,40000,429,2574,Private
A708B0,2022/06/20,17:14:19.366,N959HM,10425,184,2574,Private
AA76CB,2022/06/20,17:14:32.154,ENY3628,2950,166,4143,ENY
AA6CCB,2022/06/20,17:14:41.346,N8405B,10650,163,4143,Private
A9C9B7,2022/06/20,17:14:57.693,ENY3628,10375,99,4144,ENY
ABABEC,2022/06/20,17:15:08.902,AAL1030,13825,130,2477,AAL
A9331E,2022/06/20,17:15:17.077,UAL2647,1425,427,4143,UAL
A8D2A8,2022/06/20,17:15:52.873,ENY3628,10975,354,5105,ENY
A3B88E,2022/06/20,17:15:55.066,XSR346,8850,312,6142,XSR
A32BBF,2022/06/20,17:16:27.654,ENY4237,3925,269,1200,ENY
ABDCDC,2022/06/20,17:16:39.355,N73LL,35000,374,,Private
A66346,2022/06/20,17:16:49.293,,25000,428,,NA
A8D5BD,2022/06/20,17:16:50.285,ENY4237,35000,176,3464,ENY
ACF50B,2022/06/20,17:17:07.342,,10600,84,5212,NA
AAF1F2,2022/06/20,17:17:10.185,,2175,332,,NA
ACBEB0,2022/06/20,17:17:10.881,ENY3725,11075,268,552,ENY
A4076A,2022/06/20,17:17:15.841,,36975,299,,NA
AB214D,2022/06/20,17:17:16.022,XSR346,1900,377,5212,XSR
ADE862,2022/06/20,17:17:24.523,DAL1548,11525,86,,DAL
ACB4E9,2022/06/20,17:17:38.159,XSR346,2125,308,5220,XSR
A70C67,2022/06/20,17:17:59.360,N73LL,9825,244,5266,Private
AD4873,2022/06/20,17:18:10.575,AAL2009,1400,119,2332,AAL
A7302F,2022/06/20,17:18:21.249,AAL2009,2250,263,2332,AAL
A75E26,2022/06/20,17:18:24.749,ASH6128,3075,263,5266,ASH
AAE6DB,2022/06/20,17:18:41.510,AAL2009,2925,221,5266,AAL
A56C19,2022/06/20,17:19:19.238,AAL646,35000,211,,AAL
AB9F54,2022/06/20,17:19:30.029,AAL2833,36050,453,5244,AAL
ACCB22,2022/06/20,17:19:50.418,AAL2009,14525,454,6221,AAL
ABB3B6,2022/06/20,17:20:10.315,AAL2009,2375,314,6253,AAL
ACA9C4,2022/06/20,17:20:49.320,N801PB,2225,239,6221,Private
A2C43B,2022/06/20,17:21:12.674,N303PC,14450,357,,Private
A042DB,2022/06/20,17:21:29.049,N801PB,2600,385,,Private
A21BA0,2022/06/20,17:21:30.413,AAL1269,9375,122,3647,AAL
A43556,2022/06/20,17:22:01.276,MRA516,3200,124,3647,MRA
AA735A,2022/06/20,17:22:39.501,N659WG,15450,285,,Private
AB1FBB,2022/06/20,17:22:50.411,,2600,120,2523,NA
ABB94F,2022/06/20,17:22:53.993,SCX534,40000,304,6201,SCX
ABEB31,2022/06/20,17:23:12.204,MRA516,33000,393,2523,MRA
AA797D,2022/06/20,17:23:18.361,N73LL,40000,284,2523,Private
A75B65,2022/06/20,17:23:23.869,DAL1548,13825,118,,DAL
ADD236,2022/06/20,17:23:33.737,SCX534,40000,330,,SCX
AD3D4E,2022/06/20,17:23:36.874,MRA516,10575,287,,MRA
A05B7E,2022/06/20,17:23:39.427,AAL1961,10700,325,2523,AAL
A3E55A,2022/06/20,17:23:53.318,MRA516,5050,189,2260,MRA
A4F622,2022/06/20,17:24:07.590,SWA27,8550,264,2505,SWA
3C656B,2022/06/20,17:24:27.245,N73LL,27550,275,5244,Private
A3B11E,2022/06/20,17:25:04.340,AAL1961,34575,469,2505,AAL
A0B550,2022/06/20,17:25:09.456,AAL1175,9900,392,2605,AAL
A19343,2022/06/20,17:26:07.839,N659WG,41175,121,3402,Private
A575E0,2022/06/20,17:26:34.744,ASH5879,13175,120,,ASH
AB8923,2022/06/20,17:26:38.374,N659WG,41550,374,2764,Private
ADC17B,2022/06/20,17:26:57.994,N659WG,11275,387,1657,Private
A494EB,2022/06/20,17:27:15.988,AAL2927,34000,282,5244,AAL
A611DB,2022/06/20,17:27:41.258,,34975,446,,NA
A9250D,2022/06/20,17:27:41.350,ASA131,2375,446,6254,ASA
A9AB72,2022/06/20,17:27:48.510,DLH469,42375,378,5221,DLH
AC5920,2022/06/20,17:28:20.652,N659WG,17975,291,,Private
A0ACDD,2022/06/20,17:28:38.386,MRA516,36950,493,,MRA
A717B6,2022/06/20,17:28:46.589,,10125,299,,NA
A77B76,2022/06/20,17:28:49.888,LXJ419,2325,317,,LXJ
A1EF65,2022/06/20,17:28:58.742,LXJ419,10450,85,5134,LXJ
A08EFD,2022/06/20,17:29:07.365,AAL1175,10675,469,5244,AAL
A68E4F,2022/06/20,17:29:20.930,AAL1175,10400,185,,AAL
A05559,2022/06/20,17:29:26.200,ASA131,10225,436,2764,ASA
A98051,2022/06/20,17:29:42.377,AAL1175,10650,115,2604,AAL
A4B862,2022/06/20,17:30:00.473,AAL2292,43925,277,,AAL
A06DB4,2022/06/20,17:30:16.149,ASA131,10500,192,6225,ASA
A3396B,2022/06/20,17:30:32.645,AAL2791,2725,194,2604,AAL
A35AAE,2022/06/20,17:30:48.516,MRA516,39000,276,1134,MRA
A52E50,2022/06/20,17:30:58.203,FFT83,34975,270,6136,FFT
A3971C,2022/06/20,17:31:25.388,ASA131,1400,447,6136,ASA
ACCE96,2022/06/20,17:31:37.573,SWA1928,34975,377,6136,SWA
A8EE50,2022/06/20,17:31:50.408,FFT83,9275,241,,FFT
A1AA4E,2022/06/20,17:32:00.179,FFT1550,8825,460,3401,FFT
A95636,2022/06/20,17:32:07.134,N2236W,24000,380,6136,Private
A793D4,2022/06/20,17:32:10.435,AAL1175,8325,299,6136,AAL
AA594A,2022/06/20,17:32:22.656,RAX317,7075,289,3637,RAX
A1D4BC,2022/06/20,17:32:32.942,UAL2344,15150,461,2524,UAL
AB2E55,2022/06/20,17:32:47.186,N2236W,2200,444,3665,Private
A00B84,2022/06/20,17:32:55.656,LXJ419,11725,338,5221,LXJ
AA84F8,2022/06/20,17:33:24.770,ENY4072,10125,323,,ENY
ACF946,2022/06/20,17:33:34.696,ENY4072,10300,446,,ENY
A8C802,2022/06/20,17:33:39.982,N330PH,18600,83,6234,Private
A2AB6C,2022/06/20,17:34:07.946,SWA1928,10875,377,2524,SWA
AC2C23,2022/06/20,17:35:06.918,SWA1928,11925,79,7152,SWA
AA4E47,2022/06/20,17:35:17.389,N924S,8675,388,6245,Private
A7865A,2022/06/20,17:35:51.718,,34000,,,NA
A06A09,2022/06/20,17:35:51.931,N2236W,2450,347,4060,Private
A3EC76,2022/06/20,17:36:00.396,ENY3731,22850,222,3665,ENY
AA10BA,2022/06/20,17:36:08.572,SWA1928,11125,86,,SWA
A07177,2022/06/20,17:36:27.491,AAL399,2400,476,562,AAL
A987AA,2022/06/20,17:36:46.686,N2236W,12900,419,1614,Private
AD2736,2022/06/20,17:37:13.562,,8225,259,,NA
A0DF3C,2022/06/20,17:37:15.190,,39000,395,,NA
A69939,2022/06/20,17:37:16.127,ENY3731,39000,471,2364,ENY
A06646,2022/06/20,17:37:28.837,ENY3731,32000,381,1134,ENY
A80113,2022/06/20,17:37:37.960,SWA1928,8250,99,1614,SWA
AA763F,2022/06/20,17:37:57.482,,10125,,,NA
ABEF54,2022/06/20,17:37:57.600,ENY4066,34950,277,3665,ENY
AC71E7,2022/06/20,17:38:11.251,NKS360,23100,302,3664,NKS
A9FB4E,2022/06/20,17:38:25.021,AAL969,10350,470,3415,AAL
A23A03,2022/06/20,17:38:39.594,,9100,,,NA
A9F302,2022/06/20,17:38:39.742,,2100,,,NA
A5CE02,2022/06/20,17:38:39.890,N700SZ,2600,287,1453,Private
A4B5D2,2022/06/20,17:39:38.263,NKS360,2350,371,7667,NKS
AB17E1,2022/06/20,17:39:50.303,NKS360,1300,375,2314,NKS
