HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A8942D,2022/06/20,02:06:25.241,,,,,NA
AB6229,2022/06/20,02:06:39.797,N652AE,1500,454,,Private
A9B9E3,2022/06/20,02:09:18.537,SWA2967,2250,451,3732,SWA
3C4590,2022/06/20,02:14:22.200,SWA2967,2350,454,3732,SWA
A46D4F,2022/06/20,02:21:01.506,UAL2545,14650,444,,UAL
A78945,2022/06/20,02:29:50.861,JBU608  ,35000,484,1006,JBU
A7538F,2022/06/20,02:33:44.364,EJA571,35000,481,,EJA
A0E250,2022/06/20,02:34:27.264,JBU608,3875,481,2244,JBU
ADCCA8,2022/06/20,02:37:11.138,N989AW,35000,226,534,Private
AB68F9,2022/06/20,02:40:09.993,N989AW,12275,303,534,Private
A535BE,2022/06/20,02:45:07.363,,33000,392,,NA
3C70C7,2022/06/20,02:49:42.107,GEC8221,15175,333,2565,GEC
