HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
AD7BDF,2022/06/19,19:00:11.188,,30575,,,NA
AA2A7F,2022/06/19,19:00:11.191,,10350,,,NA
A4A1F0,2022/06/19,19:00:11.196,,4950,,,NA
AB8537,2022/06/19,19:00:11.197,,11500,,,NA
A23847,2022/06/19,19:00:11.237,EJA398,45000,,,EJA
A36F7E,2022/06/19,19:00:11.264,,37025,242,,NA
AAF260,2022/06/19,19:00:11.673,,40000,242,,NA
ABAD94,2022/06/19,19:00:11.875,,36000,449,,NA
A8CED2,2022/06/19,19:00:12.796,,7525,,,NA
A036BA,2022/06/19,19:00:12.907,,7525,454,,NA
A82167,2022/06/19,19:00:15.324,JTL242,11925,240,,JTL
ACDBF4,2022/06/19,19:00:16.256,EJA398,30725,315,,EJA
A2D2EB,2022/06/19,19:00:16.675,,4950,454,,NA
ACF344,2022/06/19,19:00:17.561,,34000,260,,NA
ABB601,2022/06/19,19:00:18.553,ENY3707,40000,241,,ENY
ACC3B4,2022/06/19,19:00:23.196,SCX625,33025,467,,SCX
A968BB,2022/06/19,19:00:24.923,JTL242,6375,415,,JTL
A2ADF4,2022/06/19,19:00:38.211,ENY3707,1975,415,3447,ENY
ABEEEA,2022/06/19,19:00:46.717,ENY3707,3500,454,,ENY
AD071D,2022/06/19,19:00:51.714,SCX625,2250,446,,SCX
A187BA,2022/06/19,19:00:55.679,JTL242,3500,273,6060,JTL
AC2B6C,2022/06/19,19:01:09.025,DAL1548,11325,286,6060,DAL
A7888C,2022/06/19,19:01:24.116,SKW3134,36000,415,5267,SKW
A1EAF4,2022/06/19,19:01:48.944,ENY3870,9600,286,5232,ENY
A987AA,2022/06/19,19:02:00.265,SKW3019,10100,415,5232,SKW
AC90A0,2022/06/19,19:02:15.558,N2221K,2125,451,,Private
AB2760,2022/06/19,19:03:09.848,ASA211,34000,458,6122,ASA
A6CFFC,2022/06/19,19:03:39.211,JTL242,9375,302,2641,JTL
A23FE5,2022/06/19,19:03:50.317,,,,,NA
ACED1C,2022/06/19,19:03:50.321,SWA1192,9325,285,2641,SWA
A9F302,2022/06/19,19:03:55.550,ASH6174,9850,282,2641,ASH
AC62DE,2022/06/19,19:04:14.648,,37000,84,5210,NA
ADDA24,2022/06/19,19:04:19.785,JTL242,11950,305,5210,JTL
A243CB,2022/06/19,19:05:30.461,,2375,375,5152,NA
A4E8B4,2022/06/19,19:05:30.664,ASA717,7850,265,5152,ASA
A5F3CF,2022/06/19,19:05:36.169,,7975,309,,NA
A336DF,2022/06/19,19:05:37.038,ASA211,2525,265,5152,ASA
A1A286,2022/06/19,19:05:51.260,ASA211,34000,333,2232,ASA
A99F16,2022/06/19,19:05:59.928,SWA1192,34000,207,2232,SWA
A2AB6C,2022/06/19,19:06:34.821,SWA1192,11900,272,,SWA
AD7F96,2022/06/19,19:06:35.891,DAL604,4925,287,2232,DAL
A35AAE,2022/06/19,19:06:58.599,DAL604,13425,203,2232,DAL
AB7FEE,2022/06/19,19:07:09.215,ENY3887,2675,462,,ENY
AD4844,2022/06/19,19:07:10.571,DAL604,4950,307,3775,DAL
AA75C6,2022/06/19,19:08:07.583,SWA2274,2125,328,5237,SWA
AA01DE,2022/06/19,19:08:51.393,ENY3887,4925,470,,ENY
A058B3,2022/06/19,19:08:58.853,,2350,160,,NA
A0DDFB,2022/06/19,19:09:02.246,AAL925,34000,454,,AAL
0D0CB1,2022/06/19,19:09:09.846,ASH5738,10925,456,2115,ASH
A29DEE,2022/06/19,19:09:29.298,ENY3887,8075,346,507,ENY
ACE96C,2022/06/19,19:09:31.401,SWA1192,8775,227,2115,SWA
A04424,2022/06/19,19:10:10.255,VOI944,33150,270,2115,VOI
A2C635,2022/06/19,19:10:28.945,,39000,470,2115,NA
A70C67,2022/06/19,19:10:31.850,,33400,188,,NA
A390E3,2022/06/19,19:10:33.797,VOI944,37025,192,6351,VOI
ACDA02,2022/06/19,19:10:55.950,AAL1368,8200,457,,AAL
C080A3,2022/06/19,19:11:00.785,,15150,299,,NA
A83673,2022/06/19,19:11:01.935,AAL1368,8025,457,,AAL
A6FB32,2022/06/19,19:11:07.280,AAL1368,34000,276,2363,AAL
A3C9C5,2022/06/19,19:11:44.713,SWA4801,3875,447,,SWA
ABDB35,2022/06/19,19:12:13.942,SWA4801,2250,452,2272,SWA
AA35E1,2022/06/19,19:12:31.961,AAL1368,2450,360,2220,AAL
A2C082,2022/06/19,19:12:45.692,SKW5443,10550,207,2220,SKW
A24EC1,2022/06/19,19:12:53.402,VOI944,6325,457,,VOI
AAB09A,2022/06/19,19:13:15.820,AAL1368,39000,353,2675,AAL
AA6113,2022/06/19,19:13:54.205,VOI944,2250,451,,VOI
A3B11E,2022/06/19,19:13:56.089,SKW4969,9675,184,2675,SKW
A728C1,2022/06/19,19:14:48.658,N277AE,8850,369,5217,Private
AD2833,2022/06/19,19:15:06.710,SKW5443,29975,340,,SKW
A40797,2022/06/19,19:15:07.488,SKW4969,2275,451,2470,SKW
AC859A,2022/06/19,19:15:20.725,AAL540,3800,374,,AAL
A27A26,2022/06/19,19:15:27.351,AAL540,1900,365,5217,AAL
ACB636,2022/06/19,19:15:46.942,SKW4969,14075,350,6351,SKW
ABA891,2022/06/19,19:16:28.725,AAL540,2400,292,,AAL
A77029,2022/06/19,19:16:48.629,AAL555,18500,386,2202,AAL
AA15CC,2022/06/19,19:17:02.989,,12600,276,,NA
AD9262,2022/06/19,19:17:03.247,AAL2804,3300,452,5217,AAL
461F4B,2022/06/19,19:17:33.218,N9739E,19425,451,2744,Private
AABF50,2022/06/19,19:17:48.955,N9739E,2575,303,5214,Private
AC9FF2,2022/06/19,19:17:56.790,ASH5879,15650,130,,ASH
AC72E4,2022/06/19,19:18:01.299,AAL2620,9650,304,3675,AAL
ABDD6D,2022/06/19,19:18:17.439,AAL2620,9925,143,5214,AAL
ABC12A,2022/06/19,19:18:40.519,SCX3062,9950,363,2451,SCX
A1E5F1,2022/06/19,19:18:46.589,N906BL,4675,209,5175,Private
AD3A53,2022/06/19,19:19:00.649,AAL679,10600,123,5175,AAL
A1D105,2022/06/19,19:19:39.291,N579DF,11675,184,2213,Private
A988CC,2022/06/19,19:20:43.089,AAL679,9625,393,,AAL
A11B00,2022/06/19,19:20:52.439,SCX3062,2450,192,2351,SCX
A3A8BA,2022/06/19,19:21:46.586,SWA1266,15850,119,6277,SWA
A4D42D,2022/06/19,19:23:42.422,WJA1535,2425,446,2324,WJA
A27197,2022/06/19,19:24:32.748,AAL2697,10150,303,,AAL
ADAB31,2022/06/19,19:24:35.671,SKW3182,2175,415,,SKW
A3A0CA,2022/06/19,19:24:47.184,SCX3062,10725,462,,SCX
A24753,2022/06/19,19:25:03.049,SWA2128,18475,306,,SWA
A7B142,2022/06/19,19:25:27.719,,3000,306,,NA
A2DA59,2022/06/19,19:25:31.045,,12350,308,,NA
A76A1B,2022/06/19,19:25:33.172,ENY3651,19575,326,,ENY
A1AC11,2022/06/19,19:25:41.052,ATN3332,11975,236,,ATN
AD871C,2022/06/19,19:26:04.182,N2221K,4725,143,774,Private
A1BABB,2022/06/19,19:26:40.355,N2221K,5875,332,,Private
A6F637,2022/06/19,19:26:45.898,AAL2235,3000,169,541,AAL
ABF8FF,2022/06/19,19:26:56.913,ATN3332,2450,336,774,ATN
A5BC2D,2022/06/19,19:27:09.060,ATN3332,3975,150,6202,ATN
A75B65,2022/06/19,19:27:19.075,N595PC,12900,184,6202,Private
AB15BA,2022/06/19,19:27:40.456,SWA2295,14950,176,6202,SWA
AC22C5,2022/06/19,19:27:48.069,AAL2235,10450,173,6031,AAL
A3D4ED,2022/06/19,19:28:03.295,UAL2198,37000,360,7243,UAL
A34209,2022/06/19,19:28:15.221,AAL2235,37000,276,7243,AAL
A2274D,2022/06/19,19:28:38.327,N9708G,5000,258,,Private
A0E431,2022/06/19,19:28:42.126,N595PC,10650,327,6031,Private
AC90A7,2022/06/19,19:29:07.910,AAL2861,2200,289,3631,AAL
AB7627,2022/06/19,19:29:29.691,AAL1381,5300,334,,AAL
AB6101,2022/06/19,19:29:38.358,AAL339,8000,384,527,AAL
A91349,2022/06/19,19:30:13.268,AAL2235,2100,370,3631,AAL
A0D72B,2022/06/19,19:31:01.376,,2200,199,,NA
A9C8BE,2022/06/19,19:31:02.454,AAL339,10575,110,2324,AAL
A0822C,2022/06/19,19:31:15.566,N238MB,13025,384,,Private
A2B05B,2022/06/19,19:31:21.178,N238MB,14575,170,2324,Private
A7EEC3,2022/06/19,19:31:39.035,ENY3831,11975,382,,ENY
ACB9ED,2022/06/19,19:31:42.396,N238MB,13450,326,2324,Private
A2E1C7,2022/06/19,19:32:32.798,ENY3831,16900,433,,ENY
ABD994,2022/06/19,19:32:37.052,N238MB,5225,195,2324,Private
A0AB8D,2022/06/19,19:33:26.996,N238MB,9975,479,1066,Private
AC82F8,2022/06/19,19:33:49.784,,11950,338,,NA
AB2412,2022/06/19,19:33:51.030,N238MB,2975,293,504,Private
