HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A83782,2022/06/20,04:00:02.755,UAL437,35000,477,1763,UAL
A202FD,2022/06/20,04:01:25.120,FFT1150,35000,473,,FFT
A55B3C,2022/06/20,04:03:13.226,FFT1150,35000,482,,FFT
780232,2022/06/20,04:05:17.452,,10050,277,,NA
A45316,2022/06/20,04:10:59.250,AAL2421,37000,455,6317,AAL
ACF972,2022/06/20,04:15:30.356,AAL2421,10675,344,6317,AAL
A01EBA,2022/06/20,04:17:11.005,AAL2421,1200,125,6317,AAL
A5B4E1,2022/06/20,04:20:26.938,,2650,,,NA
A0B580,2022/06/20,04:26:02.287,N145CL,2650,112,,Private
ADF068,2022/06/20,04:27:28.412,AAL2990,8325,283,,AAL
A04EDB,2022/06/20,04:36:23.085,,4875,,,NA
ACCB22,2022/06/20,04:37:51.739,,9150,286,,NA
ADC17B,2022/06/20,04:38:41.002,AAL702,8325,292,,AAL
A2C082,2022/06/20,04:40:12.711,,7250,,,NA
A336DF,2022/06/20,04:40:19.877,N277AE,2400,278,1200,Private
A2B919,2022/06/20,04:49:01.066,,9050,285,,NA
AA4C3E,2022/06/20,04:49:21.038,UAL2063,37000,283,,UAL
ABBA43,2022/06/20,04:51:18.792,DAL2954,33000,464,,DAL
A4B21B,2022/06/20,04:56:47.617,UAL572,37000,466,3266,UAL
A07177,2022/06/20,04:59:50.728,UAL572,37000,281,,UAL
