HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A5CCC7,2022/06/19,10:00:12.679,,28050,,,NA
AAE3AD,2022/06/19,10:00:12.788,,7625,,,NA
A23C5D,2022/06/19,10:00:12.845,ENY3865 ,,,,ENY
A082FD,2022/06/19,10:00:12.857,,28050,375,,NA
A803F7,2022/06/19,10:00:14.039,,2725,198,,NA
A62436,2022/06/19,10:00:14.290,,1525,266,,NA
A0001D,2022/06/19,10:00:14.992,,,,,NA
A336E3,2022/06/19,10:00:15.015,,7675,266,,NA
A0C991,2022/06/19,10:00:15.685,,23025,487,,NA
A728C1,2022/06/19,10:00:16.261,OKC473,6675,375,,OKC
A42E98,2022/06/19,10:00:17.622,ENY3865,28175,265,,ENY
A34614,2022/06/19,10:00:18.967,OKC473,2850,71,,OKC
A55C42,2022/06/19,10:00:19.409,,2850,143,2213,NA
A2229C,2022/06/19,10:00:21.627,N237BB,8825,380,,Private
A385C8,2022/06/19,10:00:26.309,OKC473,28425,75,,OKC
A9D650,2022/06/19,10:00:26.966,,3600,430,,NA
A56C19,2022/06/19,10:00:29.239,N4443H,8650,266,6216,Private
A717B6,2022/06/19,10:00:35.536,OKC473,28650,447,,OKC
AB8D84,2022/06/19,10:01:05.781,,29400,99,,NA
AC859A,2022/06/19,10:01:07.342,,29450,184,,NA
A883CC,2022/06/19,10:01:07.494,N906BL,9200,377,2316,Private
A7F27A,2022/06/19,10:01:25.804,OKC473,1950,103,6245,OKC
A05940,2022/06/19,10:01:48.435,GAJ800,35000,234,,GAJ
A838E2,2022/06/19,10:01:51.805,GAJ800,1525,143,2216,GAJ
A193AA,2022/06/19,10:02:56.933,N237BB,9700,227,,Private
ACD18D,2022/06/19,10:03:01.097,N237BB,2400,455,,Private
ADA6ED,2022/06/19,10:03:15.468,SKW5325,9875,457,,SKW
A2C1B6,2022/06/19,10:03:22.417,N237BB,29025,376,3247,Private
A36E61,2022/06/19,10:03:28.513,ADSBTST1,29150,235,2224,ADS
ADA336,2022/06/19,10:04:19.469,ENY4194,24550,201,543,ENY
A0C20F,2022/06/19,10:04:58.766,N237BB,8975,474,5121,Private
AC6F88,2022/06/19,10:05:15.775,SWA517,8500,129,5121,SWA
A5749C,2022/06/19,10:06:05.568,SKW5296,2900,99,,SKW
ABFA63,2022/06/19,10:06:19.511,SKW5325,16850,477,,SKW
A3ED91,2022/06/19,10:06:46.666,N8431L,9375,445,2224,Private
AA6FCA,2022/06/19,10:07:01.644,ASA756,29225,87,1405,ASA
ABDCDC,2022/06/19,10:07:16.158,N237BB,34000,476,2224,Private
AA4E80,2022/06/19,10:08:13.400,,33000,448,,NA
AD6394,2022/06/19,10:08:17.698,N962A   ,11725,448,4030,Private
A7279C,2022/06/19,10:08:48.270,N871DL,5600,275,,Private
A597BF,2022/06/19,10:08:51.950,ENY3916,22150,451,7252,ENY
AB214D,2022/06/19,10:09:49.697,N8431L,16050,93,2337,Private
A4D9D8,2022/06/19,10:10:17.094,N962A,8925,296,,Private
A2C90D,2022/06/19,10:10:18.265,SWA2868,25475,448,2337,SWA
A2E0C3,2022/06/19,10:11:08.989,,12850,374,,NA
AC0519,2022/06/19,10:11:09.950,ENY3504,8425,290,5251,ENY
A2615E,2022/06/19,10:11:48.159,,10000,290,,NA
A812CD,2022/06/19,10:11:49.274,N560HC,34000,290,5251,Private
AA3839,2022/06/19,10:12:11.956,N560HC,2775,455,,Private
A502CE,2022/06/19,10:12:16.300,TEX285,3500,293,3676,TEX
A35AAE,2022/06/19,10:12:29.646,ENY3504,35000,377,3636,ENY
A6215A,2022/06/19,10:12:33.803,N560HC,34000,301,2126,Private
A9969B,2022/06/19,10:13:24.848,,2150,190,,NA
A16F3A,2022/06/19,10:13:25.234,AAL928,4925,455,3473,AAL
AD1FC8,2022/06/19,10:13:39.181,N871DL,13075,369,2337,Private
A07B3E,2022/06/19,10:13:40.468,AAL2296,11525,364,5251,AAL
A64CA0,2022/06/19,10:14:06.636,EJM619,37900,368,3250,EJM
ABFE12,2022/06/19,10:14:27.749,SWA2868,7500,451,3473,SWA
AB17E1,2022/06/19,10:14:46.757,TEX285,38300,131,3473,TEX
AB618B,2022/06/19,10:15:04.058,N4940P,8950,448,3250,Private
A08663,2022/06/19,10:15:18.716,SWA2868,11850,281,,SWA
A76C61,2022/06/19,10:15:25.569,TEX285,3350,335,3676,TEX
AA06C2,2022/06/19,10:16:24.083,SWA2299,10125,468,,SWA
A67BA8,2022/06/19,10:16:29.189,N4940P,3200,368,3676,Private
A9B4DE,2022/06/19,10:16:41.809,,9800,451,4670,NA
AC046E,2022/06/19,10:16:42.585,TEX285,39725,,,TEX
A8CED2,2022/06/19,10:16:43.165,TEX285,11075,367,6153,TEX
ABD8A5,2022/06/19,10:17:15.609,,40050,151,,NA
AC72AF,2022/06/19,10:17:17.674,TEX285,12525,367,5143,TEX
A5ADF1,2022/06/19,10:17:30.827,UAL1864,3400,368,2765,UAL
A282AD,2022/06/19,10:18:17.464,N578CP,2000,471,,Private
AD83F3,2022/06/19,10:18:18.909,N4940P,7225,279,1475,Private
A05C11,2022/06/19,10:18:55.405,N4940P,4300,471,,Private
AB99DA,2022/06/19,10:19:01.567,UAL1864,3000,367,,UAL
ABE4DB,2022/06/19,10:19:07.088,UAL1864,36000,406,2541,UAL
AD2BEA,2022/06/19,10:19:49.631,UAL1864,2075,377,5203,UAL
A67074,2022/06/19,10:19:58.311,N578CP,1800,125,7306,Private
AB5056,2022/06/19,10:20:28.253,N578CP,8600,104,2761,Private
AA9F3F,2022/06/19,10:21:19.250,N26094,7200,260,5271,Private
AA8864,2022/06/19,10:21:28.190,N4218H,21050,388,,Private
A62BDC,2022/06/19,10:21:30.774,N4218H,35125,460,3243,Private
A0E431,2022/06/19,10:21:58.402,SWA2760,34000,107,,SWA
ABB645,2022/06/19,10:22:05.093,SWA2760,1800,108,5226,SWA
A55E5C,2022/06/19,10:23:03.368,SWA2760,40000,455,2761,SWA
