HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
ACB9CF,2022/06/18,22:12:49.535,,,109,,NA
A996C1,2022/06/18,22:12:49.562,,35000,,,NA
AD4873,2022/06/18,22:12:49.779,,2525,,,NA
A4D9D8,2022/06/18,22:12:49.830,,4550,429,,NA
A0C20F,2022/06/18,22:12:50.153,,32000,,,NA
A07177,2022/06/18,22:12:50.641,AAL2820 ,2525,429,,AAL
A1D1D0,2022/06/18,22:12:54.466,TRF276,11825,108,,TRF
A33716,2022/06/18,22:12:56.060,,4550,200,,NA
ACFD29,2022/06/18,22:12:56.681,N717HD,32000,108,,Private
A9C2DE,2022/06/18,22:13:03.028,TRF276,4550,108,,TRF
A9FB4E,2022/06/18,22:13:05.743,N717HD,4550,358,2316,Private
A987BF,2022/06/18,22:13:13.021,TRF276,6175,361,2316,TRF
AD5D5F,2022/06/18,22:13:30.576,SKW5608,35000,349,2275,SKW
ABC4BE,2022/06/18,22:13:46.889,N717HD,15000,348,3267,Private
AAEB0E,2022/06/18,22:14:47.576,TRF276,10025,265,3267,TRF
