HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A96C72,2022/06/20,07:48:20.520,SKW4632,4475,286,,SKW
A0FEC5,2022/06/20,07:48:43.629,LXJ588,31000,136,,LXJ
A6D754,2022/06/20,07:48:48.658,N8431L,31000,113,2260,Private
ACF344,2022/06/20,07:49:23.522,SKW3237,35000,444,1670,SKW
AACE5C,2022/06/20,07:51:19.102,N2236W,30975,190,,Private
AB15BA,2022/06/20,07:51:58.974,,17700,380,,NA
A83673,2022/06/20,07:52:26.179,,,,1200,NA
AA6495,2022/06/20,07:52:43.792,FFL395,2100,161,,FFL
AD21BC,2022/06/20,07:53:31.782,SWA717,11650,81,,SWA
A44520,2022/06/20,07:54:27.314,,2800,452,736,NA
AC2A33,2022/06/20,07:54:35.740,AAL1632 ,37000,452,736,AAL
A4C4AE,2022/06/20,07:55:21.951,AAL127,2350,112,2372,AAL
A2C43B,2022/06/20,07:55:53.542,N769SP,12575,102,,Private
A79158,2022/06/20,07:55:57.177,UAL235,2800,105,2372,UAL
A1DC86,2022/06/20,07:57:07.427,AAL1034,37000,113,2256,AAL
71C345,2022/06/20,07:58:45.718,UAL235,10550,288,4033,UAL
AC03E2,2022/06/20,07:58:59.013,,6150,127,4033,NA
AB178F,2022/06/20,07:59:01.068,UAL2371,3300,262,4033,UAL
