HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,Weekday,BarometricPressure,Temp,WindSpeed,WindDirection,Raining
A3B7CB,2022-06-28,20:21:49,NA,2550,206,,NA,Wednesday,29.32,88,7,E,No
A0480B,2022-06-28,20:22:33,AAL303,2125,190,2326,AAL,Wednesday,29.32,88,7,E,No
AB4EA9,2022-06-28,20:22:47,OAE527,3850,237,,OAE,Wednesday,29.32,88,7,E,No
ACB2AD,2022-06-28,20:23:39,NA,13750,358,,NA,Wednesday,29.32,88,7,E,No
A9F302,2022-06-28,20:23:39,SKW3267,2075,203,522,SKW,Wednesday,29.32,88,7,E,No
ABB59F,2022-06-28,20:23:40,NA,35000,460,,NA,Wednesday,29.32,88,7,E,No
AB9074,2022-06-28,20:24:43,N844TX,5350,126,410,Private,Wednesday,29.32,88,7,E,No
AA435B,2022-06-28,20:25:29,AAL2925,11500,262,2777,AAL,Wednesday,29.32,88,7,E,No
ADB782,2022-06-28,20:25:31,AAL1916,2025,212,,AAL,Wednesday,29.32,88,7,E,No
A3CD7D,2022-06-28,20:25:40,AAL2199,14350,388,7412,AAL,Wednesday,29.32,88,7,E,No
A59608,2022-06-28,20:25:48,NA,,,,NA,Wednesday,29.32,88,7,E,No
AC2BD6,2022-06-28,20:26:48,NA,35000,456,,NA,Wednesday,29.32,88,7,E,No
A81BC4,2022-06-28,20:26:52,UPS751,2150,184,,UPS,Wednesday,29.32,88,7,E,No
A5749C,2022-06-28,20:27:46,N4501E,1525,94,4672,Private,Wednesday,29.32,88,7,E,No
A1EAF4,2022-06-28,20:27:55,N2221K,2000,92,1200,Private,Wednesday,29.32,88,7,E,No
AC8577,2022-06-28,20:28:55,NA,8850,293,,NA,Wednesday,29.32,88,7,E,No
A28947,2022-06-28,20:30:04,UAL1413,37000,485,1335,UAL,Wednesday,29.32,88,7,E,No
AA55BD,2022-06-28,20:30:32,NA,9075,295,,NA,Wednesday,29.32,88,7,E,No
A72C46,2022-06-28,20:30:32,BYA561,3900,260,,BYA,Wednesday,29.32,88,7,E,No
A728EB,2022-06-28,20:31:35,NA,10850,,,NA,Wednesday,29.32,88,7,E,No
A1BFF9,2022-06-28,20:32:25,NA,30000,442,,NA,Wednesday,29.32,88,7,E,No
A4200D,2022-06-28,20:32:47,NA,8575,292,,NA,Wednesday,29.32,88,7,E,No
A9B275,2022-06-28,20:33:26,AAL20,2175,292,,AAL,Wednesday,29.32,88,7,E,No
ADDB4A,2022-06-28,20:33:36,NA,9650,297,,NA,Wednesday,29.32,88,7,E,No
A1FD03,2022-06-28,20:33:49,SWA50,12675,364,2203,SWA,Wednesday,29.32,88,7,E,No
AC0094,2022-06-28,20:34:27,NA,11375,,,NA,Wednesday,29.32,88,7,E,No
A66B46,2022-06-28,20:34:56,N5120S,2225,94,,Private,Wednesday,29.32,88,7,E,No
A26F01,2022-06-28,20:35:08,ENY4177,14075,342,5141,ENY,Wednesday,29.32,88,7,E,No
ACD38C,2022-06-28,20:36:02,NA,,,,NA,Wednesday,29.32,88,7,E,No
A4E49C,2022-06-28,20:36:53,N414SR,4100,199,,Private,Wednesday,29.32,88,7,E,No
AC8287,2022-06-28,20:37:19,ASH5759,2225,189,,ASH,Wednesday,29.32,88,7,E,No
A6F00D,2022-06-28,20:37:51,AAL556,2175,200,2352,AAL,Wednesday,29.32,88,7,E,No
A846C4,2022-06-28,20:37:56,SKW4967,11450,261,7373,SKW,Wednesday,29.32,88,7,E,No
A3BE7C,2022-06-28,20:38:33,DAL1410,34000,446,4033,DAL,Wednesday,29.32,88,7,E,No
AA1BE0,2022-06-28,20:38:50,AAL1107,2600,195,,AAL,Wednesday,29.32,88,7,E,No
ACCE1B,2022-06-28,20:39:10,NA,,,,NA,Wednesday,29.32,88,7,E,No
ABCA00,2022-06-28,20:40:04,AAL2432,11850,248,7274,AAL,Wednesday,29.32,88,7,E,No
AA6BA6,2022-06-28,20:40:26,SWA1659,37000,447,,SWA,Wednesday,29.32,88,7,E,No
AABA81,2022-06-28,20:41:01,SCX3045,2850,175,,SCX,Wednesday,29.32,88,7,E,No
A2B810,2022-06-28,20:41:50,UAL1759,34000,457,7212,UAL,Wednesday,29.32,88,7,E,No
A891E0,2022-06-28,20:41:51,NA,10200,,,NA,Wednesday,29.32,88,7,E,No
ABB5A2,2022-06-28,20:42:22,ASH6039,11400,263,7320,ASH,Wednesday,29.32,88,7,E,No
A696D5,2022-06-28,20:43:29,GTI3659,3525,213,,GTI,Wednesday,29.32,88,7,E,No
ABE40A,2022-06-28,20:43:38,SWA4492,9350,287,,SWA,Wednesday,29.32,88,7,E,No
A4D9A7,2022-06-28,20:44:18,UPS755,2150,211,,UPS,Wednesday,29.32,88,7,E,No
A0DAE2,2022-06-28,20:44:47,AAL1455,2200,,,AAL,Wednesday,29.32,88,7,E,No
A1B16A,2022-06-28,20:45:38,NA,3900,174,,NA,Wednesday,29.32,88,7,E,No
AABD56,2022-06-28,20:46:17,SKW4773,36000,456,2405,SKW,Wednesday,29.32,88,7,E,No
ACC5A5,2022-06-28,20:46:19,AAL2810,11875,267,507,AAL,Wednesday,29.32,88,7,E,No
A2C56D,2022-06-28,20:46:24,ENY4138,2000,210,2371,ENY,Wednesday,29.32,88,7,E,No
A83F56,2022-06-28,20:46:27,SKW3273,8550,296,5234,SKW,Wednesday,29.32,88,7,E,No
0D099A,2022-06-28,20:46:49,VIV546,35025,468,,VIV,Wednesday,29.32,88,7,E,No
0D09BF,2022-06-28,20:46:50,VOI391,2175,187,542,VOI,Wednesday,29.32,88,7,E,No
A0B550,2022-06-28,20:46:53,AAL934,2475,193,555,AAL,Wednesday,29.32,88,7,E,No
A4DD5E,2022-06-28,20:47:30,UPS791,14200,311,2524,UPS,Wednesday,29.32,88,7,E,No
A7B02E,2022-06-28,20:47:41,NA,,,,NA,Wednesday,29.32,88,7,E,No
A16BF6,2022-06-28,20:47:43,AMF1791,5650,202,,AMF,Wednesday,29.32,88,7,E,No
ADD2B0,2022-06-28,20:47:56,AAL2240,2150,200,2341,AAL,Wednesday,29.32,88,7,E,No
A0AA2B,2022-06-28,20:48:10,AAL1229,14725,342,2146,AAL,Wednesday,29.32,88,7,E,No
A63F20,2022-06-28,20:48:18,N501RB,41000,491,2755,Private,Wednesday,29.32,88,7,E,No
A6E89F,2022-06-28,20:48:54,NA,2275,191,,NA,Wednesday,29.32,88,7,E,No
A5F1CA,2022-06-28,20:49:09,UAL1010 ,33975,444,7342,UAL,Wednesday,29.32,88,7,E,No
A05C59,2022-06-28,20:49:17,AAL2769,8450,297,,AAL,Wednesday,29.32,88,7,E,No
A1A986,2022-06-28,20:50:00,ENY4204,2100,201,530,ENY,Wednesday,29.32,88,7,E,No
A21B7C,2022-06-28,20:50:06,NA,11425,,,NA,Wednesday,29.32,88,7,E,No
A395D5,2022-06-28,20:50:22,NA,3875,,,NA,Wednesday,29.32,88,7,E,No
A24C01,2022-06-28,20:50:41,SWA1957,38025,454,2514,SWA,Wednesday,29.32,88,7,E,No
AAB129,2022-06-28,20:50:48,SWA3015,39000,469,2560,SWA,Wednesday,29.32,88,7,E,No
A2362A,2022-06-28,20:50:51,NA,32000,437,,NA,Wednesday,29.32,88,7,E,No
ACFBAF,2022-06-28,20:51:20,N9358C,2800,97,,Private,Wednesday,29.32,88,7,E,No
AE6912,2022-06-28,20:51:48,ROPER71,1125,,5262,ROPER,Wednesday,29.32,88,7,E,No
AE6473,2022-06-28,20:51:56,ROPER71,1025,,5262,ROPER,Wednesday,29.32,88,7,E,No
A22003,2022-06-28,20:52:08,ENY3927,2200,309,,ENY,Wednesday,29.32,88,7,E,No
AD526C,2022-06-28,20:53:03,AAL2346,2225,216,,AAL,Wednesday,29.32,88,7,E,No
0D0DAD,2022-06-28,20:53:15,XAJMA,1450,191,2214,XAJMA,Wednesday,29.32,88,7,E,No
A23C5D,2022-06-28,20:53:27,ENY4230,36000,426,2150,ENY,Wednesday,29.32,88,7,E,No
AD44BC,2022-06-28,20:53:39,AAL1176,8825,284,,AAL,Wednesday,29.32,88,7,E,No
A997E5,2022-06-28,20:53:59,AAL1312,2350,186,504,AAL,Wednesday,29.32,88,7,E,No
4BB189,2022-06-28,20:54:03,NA,10075,,,NA,Wednesday,29.32,88,7,E,No
A385BE,2022-06-28,20:54:19,ASH5693,2150,210,2305,ASH,Wednesday,29.32,88,7,E,No
AB0D76,2022-06-28,20:54:30,DAL1351,32000,441,,DAL,Wednesday,29.32,88,7,E,No
A52323,2022-06-28,20:54:54,N430AE  ,1200,,,Private,Wednesday,29.32,88,7,E,No
AAE582,2022-06-28,20:55:04,AAL632,2050,282,2307,AAL,Wednesday,29.32,88,7,E,No
ADECA5,2022-06-28,20:55:14,AAL2524,11825,271,3356,AAL,Wednesday,29.32,88,7,E,No
ACF946,2022-06-28,20:55:47,ASH5710,2150,197,,ASH,Wednesday,29.32,88,7,E,No
AD6758,2022-06-28,20:56:46,NA,2125,218,,NA,Wednesday,29.32,88,7,E,No
AAB1D2,2022-06-28,20:57:26,NA,18400,400,,NA,Wednesday,29.32,88,7,E,No
A48234,2022-06-28,20:57:29,NA,5250,,,NA,Wednesday,29.32,88,7,E,No
AB40F0,2022-06-28,20:57:33,AAL2309,2075,212,2264,AAL,Wednesday,29.32,88,7,E,No
AD5720,2022-06-28,20:58:01,ASH5695,9825,254,524,ASH,Wednesday,29.32,88,7,E,No
ACDCEC,2022-06-28,20:58:43,ASH5738,13150,327,5233,ASH,Wednesday,29.32,88,7,E,No
AD6B0F,2022-06-28,20:58:44,NA,2225,208,536,NA,Wednesday,29.32,88,7,E,No
ACAD7B,2022-06-28,20:58:48,ASH5825,11800,268,2451,ASH,Wednesday,29.32,88,7,E,No
AC97E4,2022-06-28,20:59:45,NA,2225,218,,NA,Wednesday,29.32,88,7,E,No
A0A644,2022-06-28,20:59:52,GTI3805,5050,205,,GTI,Wednesday,29.32,88,7,E,No
A757AE,2022-06-28,21:00:40,AAL2749,2100,198,,AAL,Wednesday,29.32,86,9,E,No
A163F2,2022-06-28,21:01:13,AAL2399,11775,267,1413,AAL,Wednesday,29.32,86,9,E,No
AA06C2,2022-06-28,21:01:45,NA,11600,349,,NA,Wednesday,29.32,86,9,E,No
A78E09,2022-06-28,21:01:53,AAL1797,2150,198,3463,AAL,Wednesday,29.32,86,9,E,No
A74B1B,2022-06-28,21:02:39,SCX3083,38000,434,1427,SCX,Wednesday,29.32,86,9,E,No
A98515,2022-06-28,21:02:41,SKW3285,10775,263,1503,SKW,Wednesday,29.32,86,9,E,No
A33327,2022-06-28,21:02:51,AAL1406,2200,206,,AAL,Wednesday,29.32,86,9,E,No
A10931,2022-06-28,21:03:45,NA,8400,299,,NA,Wednesday,29.32,86,9,E,No
AA5D60,2022-06-28,21:03:57,NA,2400,191,,NA,Wednesday,29.32,86,9,E,No
ADDA24,2022-06-28,21:04:09,AAL1074,11850,259,6267,AAL,Wednesday,29.32,86,9,E,No
AD24AB,2022-06-28,21:04:45,AAL348,2200,191,2304,AAL,Wednesday,29.32,86,9,E,No
A99B5F,2022-06-28,21:04:49,SKW3159,2275,203,,SKW,Wednesday,29.32,86,9,E,No
A78A52,2022-06-28,21:05:38,NA,2050,210,,NA,Wednesday,29.32,86,9,E,No
A24B39,2022-06-28,21:05:39,ENY3911,11000,262,1646,ENY,Wednesday,29.32,86,9,E,No
A8D6DE,2022-06-28,21:05:51,NKS290,1975,195,516,NKS,Wednesday,29.32,86,9,E,No
A3F621,2022-06-28,21:06:07,UAL1923,38950,471,2765,UAL,Wednesday,29.32,86,9,E,No
A0EBAB,2022-06-28,21:06:32,AAL711,8575,296,524,AAL,Wednesday,29.32,86,9,E,No
ABFB46,2022-06-28,21:06:45,NA,2300,210,2370,NA,Wednesday,29.32,86,9,E,No
A96F07,2022-06-28,21:06:56,SKW3284,11850,259,2415,SKW,Wednesday,29.32,86,9,E,No
A1235B,2022-06-28,21:07:07,UAL2005,1975,220,2250,UAL,Wednesday,29.32,86,9,E,No
AD7634,2022-06-28,21:07:51,AAL2406,8800,295,,AAL,Wednesday,29.32,86,9,E,No
A1D873,2022-06-28,21:07:55,ENY3901,2100,378,,ENY,Wednesday,29.32,86,9,E,No
ACA760,2022-06-28,21:08:24,AAL1458,2100,196,5207,AAL,Wednesday,29.32,86,9,E,No
AB975C,2022-06-28,21:08:30,AAL1446,2200,209,,AAL,Wednesday,29.32,86,9,E,No
A10E23,2022-06-28,21:09:07,UAL2656,38000,445,,UAL,Wednesday,29.32,86,9,E,No
AB1C04,2022-06-28,21:09:36,AAL1865,8675,291,2325,AAL,Wednesday,29.32,86,9,E,No
AD3E16,2022-06-28,21:09:37,SWA675,9650,292,,SWA,Wednesday,29.32,86,9,E,No
ACB468,2022-06-28,21:09:37,ENY3736,11500,261,7243,ENY,Wednesday,29.32,86,9,E,No
A24753,2022-06-28,21:10:11,ASH5830,2075,202,3607,ASH,Wednesday,29.32,86,9,E,No
A9F424,2022-06-28,21:10:23,SKW3272,2225,202,2323,SKW,Wednesday,29.32,86,9,E,No
A95D96,2022-06-28,21:10:27,NA,9300,299,,NA,Wednesday,29.32,86,9,E,No
A07B3E,2022-06-28,21:11:04,NA,2300,184,3645,NA,Wednesday,29.32,86,9,E,No
ABF6A4,2022-06-28,21:11:59,SKW3280,1950,211,534,SKW,Wednesday,29.32,86,9,E,No
AD3994,2022-06-28,21:12:22,NKS668,2450,197,3435,NKS,Wednesday,29.32,86,9,E,No
AA7685,2022-06-28,21:12:28,SWA932,4775,238,,SWA,Wednesday,29.32,86,9,E,No
A959DF,2022-06-28,21:12:55,SKW3013,1925,191,526,SKW,Wednesday,29.32,86,9,E,No
AC769B,2022-06-28,21:13:11,AAL892,2425,193,,AAL,Wednesday,29.32,86,9,E,No
AB3C15,2022-06-28,21:13:43,AAL1560,7250,276,,AAL,Wednesday,29.32,86,9,E,No
A0CB68,2022-06-28,21:14:01,NA,2275,193,,NA,Wednesday,29.32,86,9,E,No
ABC7C6,2022-06-28,21:14:10,NA,11300,,,NA,Wednesday,29.32,86,9,E,No
A99E09,2022-06-28,21:14:30,FFT2702,8000,268,724,FFT,Wednesday,29.32,86,9,E,No
AC76B6,2022-06-28,21:14:37,ENY3643,2100,215,3450,ENY,Wednesday,29.32,86,9,E,No
A8D5A4,2022-06-28,21:14:47,UAL1180,34000,451,7367,UAL,Wednesday,29.32,86,9,E,No
A2AF23,2022-06-28,21:14:56,NA,2025,332,,NA,Wednesday,29.32,86,9,E,No
A9BB70,2022-06-28,21:15:24,SKW3168,11600,268,5237,SKW,Wednesday,29.32,86,9,E,No
AD4844,2022-06-28,21:15:47,ASH5869,2100,191,2337,ASH,Wednesday,29.32,86,9,E,No
ABFE12,2022-06-28,21:16:20,NA,2325,202,,NA,Wednesday,29.32,86,9,E,No
A46C9A,2022-06-28,21:16:35,NA,33000,,,NA,Wednesday,29.32,86,9,E,No
A7DF23,2022-06-28,21:17:01,SKW3198,2000,206,3403,SKW,Wednesday,29.32,86,9,E,No
A9B4DE,2022-06-28,21:17:13,UAL1728,35000,477,3246,UAL,Wednesday,29.32,86,9,E,No
A9BF27,2022-06-28,21:17:18,SKW3252,12650,348,2770,SKW,Wednesday,29.32,86,9,E,No
AB4E94,2022-06-28,21:17:42,AAL48,2075,215,2334,AAL,Wednesday,29.32,86,9,E,No
AC7A52,2022-06-28,21:17:58,AAL1992,8425,290,,AAL,Wednesday,29.32,86,9,E,No
AA7B78,2022-06-28,21:18:49,SWA745,38000,446,2516,SWA,Wednesday,29.32,86,9,E,No
A0E7F4,2022-06-28,21:19:53,AAL682,2250,204,,AAL,Wednesday,29.32,86,9,E,No
AD9EDF,2022-06-28,21:20:27,AAL1467,15575,345,3216,AAL,Wednesday,29.32,86,9,E,No
AC70A4,2022-06-28,21:21:09,RAX007,7275,264,6240,RAX,Wednesday,29.32,86,9,E,No
A1DD6C,2022-06-28,21:21:22,N2191,1100,87,1200,Private,Wednesday,29.32,86,9,E,No
A8FD2C,2022-06-28,21:24:27,NA,2325,206,,NA,Wednesday,29.32,86,9,E,No
ABEDC8,2022-06-28,21:24:40,AAL2744,11575,264,705,AAL,Wednesday,29.32,86,9,E,No
AC24E4,2022-06-28,21:25:10,SWA2163,8350,278,,SWA,Wednesday,29.32,86,9,E,No
ABD3C7,2022-06-28,21:26:09,AAL1434,2125,206,2342,AAL,Wednesday,29.32,86,9,E,No
AA11DC,2022-06-28,21:26:25,NA,2025,207,570,NA,Wednesday,29.32,86,9,E,No
AC79A3,2022-06-28,21:27:08,NA,2450,181,6271,NA,Wednesday,29.32,86,9,E,No
A9164C,2022-06-28,21:27:38,FDX1282,1875,173,571,FDX,Wednesday,29.32,86,9,E,No
A25CDC,2022-06-28,21:28:17,SKW3547,34000,466,,SKW,Wednesday,29.32,86,9,E,No
A8F207,2022-06-28,21:28:52,ENY3765,2450,207,,ENY,Wednesday,29.32,86,9,E,No
ACB260,2022-06-28,21:29:06,N917TL,6825,169,,Private,Wednesday,29.32,86,9,E,No
AADD36,2022-06-28,21:30:03,N8AL,2350,202,7344,Private,Wednesday,29.32,86,9,E,No
A90DE0,2022-06-28,21:30:14,N6826S,2400,139,,Private,Wednesday,29.32,86,9,E,No
AA011E,2022-06-28,21:30:18,NA,1200,53,,NA,Wednesday,29.32,86,9,E,No
AD5D5F,2022-06-28,21:31:10,AAL2628,2125,205,2372,AAL,Wednesday,29.32,86,9,E,No
A85F6F,2022-06-28,21:31:42,N639CT,2350,103,1200,Private,Wednesday,29.32,86,9,E,No
A0A2BD,2022-06-28,21:32:11,AAL2224,2225,190,,AAL,Wednesday,29.32,86,9,E,No
A327EE,2022-06-28,21:32:18,NA,34000,444,,NA,Wednesday,29.32,86,9,E,No
A2BDFF,2022-06-28,21:32:27,ENY4015,2100,185,2365,ENY,Wednesday,29.32,86,9,E,No
A070D7,2022-06-28,21:32:45,NA,38000,443,,NA,Wednesday,29.32,86,9,E,No
AA7A3C,2022-06-28,21:32:53,SWA985,16850,391,2322,SWA,Wednesday,29.32,86,9,E,No
A968BB,2022-06-28,21:33:10,SKW3025,2150,182,,SKW,Wednesday,29.32,86,9,E,No
AB473A,2022-06-28,21:33:12,AAL1923,2475,186,505,AAL,Wednesday,29.32,86,9,E,No
A35D5F,2022-06-28,21:33:51,N316CT,36000,372,6603,Private,Wednesday,29.32,86,9,E,No
A75F15,2022-06-28,21:34:31,UPS765,2375,190,,UPS,Wednesday,29.32,86,9,E,No
AD35E0,2022-06-28,21:34:41,AAL2403,2050,215,6225,AAL,Wednesday,29.32,86,9,E,No
A8AA87,2022-06-28,21:35:23,AAL1966,14325,340,2314,AAL,Wednesday,29.32,86,9,E,No
ABFC71,2022-06-28,21:36:11,SWA1737,15475,398,2254,SWA,Wednesday,29.32,86,9,E,No
ADA296,2022-06-28,21:36:26,NA,8650,291,,NA,Wednesday,29.32,86,9,E,No
A10D82,2022-06-28,21:38:15,AAL1422,2000,192,,AAL,Wednesday,29.32,86,9,E,No
A7EEC3,2022-06-28,21:39:04,ENY3588,1950,232,2311,ENY,Wednesday,29.32,86,9,E,No
A28D91,2022-06-28,21:39:06,N26379,2200,93,,Private,Wednesday,29.32,86,9,E,No
AA0A6E,2022-06-28,21:39:56,SKW3190,11850,261,1650,SKW,Wednesday,29.32,86,9,E,No
A44596,2022-06-28,21:40:08,N3744L,1200,76,,Private,Wednesday,29.32,86,9,E,No
A43E5E,2022-06-28,21:40:09,UAL1673,32000,454,2556,UAL,Wednesday,29.32,86,9,E,No
A2597F,2022-06-28,21:40:20,SWA230,17750,394,503,SWA,Wednesday,29.32,86,9,E,No
A58873,2022-06-28,21:40:37,AAL1967,15500,340,2540,AAL,Wednesday,29.32,86,9,E,No
A301D8,2022-06-28,21:40:43,ENY3538,2275,202,2261,ENY,Wednesday,29.32,86,9,E,No
A721A4,2022-06-28,21:40:45,JBU607,34000,438,1465,JBU,Wednesday,29.32,86,9,E,No
AA31ED,2022-06-28,21:42:30,SKW3206,11850,266,2434,SKW,Wednesday,29.32,86,9,E,No
A417FE,2022-06-28,21:42:45,NA,35975,446,,NA,Wednesday,29.32,86,9,E,No
A8A319,2022-06-28,21:44:55,NA,2025,204,,NA,Wednesday,29.32,86,9,E,No
A95DD3,2022-06-28,21:45:48,AAL1010,2375,219,6210,AAL,Wednesday,29.32,86,9,E,No
A60B9B,2022-06-28,21:46:49,TRF274,3350,91,,TRF,Wednesday,29.32,86,9,E,No
A7E1C2,2022-06-28,21:47:08,NA,2775,,,NA,Wednesday,29.32,86,9,E,No
AD1215,2022-06-28,21:49:33,NKS3163,11850,319,2253,NKS,Wednesday,29.32,86,9,E,No
A93997,2022-06-28,21:49:38,ENY3876,2325,204,,ENY,Wednesday,29.32,86,9,E,No
A99A3D,2022-06-28,21:50:44,SKW3230,2175,201,5216,SKW,Wednesday,29.32,86,9,E,No
A098F6,2022-06-28,21:50:58,AAL1399,2225,195,,AAL,Wednesday,29.32,86,9,E,No
