HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,Weekday,BarometricPressure,Temp,WindSpeed,WindDirection,Raining
A40B0E,2022-06-22,20:03:41,N36MH,1675,156,3436,Private,Thursday,29.12,95,10,SE,No
A40797,2022-06-22,20:03:48,AAL1381,7500,293,2304,AAL,Thursday,29.12,95,10,SE,No
ADCDCC,2022-06-22,20:03:51,AAL2597,2200,203,3651,AAL,Thursday,29.12,95,10,SE,No
A233CE,2022-06-22,20:04:15,ATN6799,1300,156,3632,ATN,Thursday,29.12,95,10,SE,No
A93112,2022-06-22,20:04:24,NA,1300,76,,NA,Thursday,29.12,95,10,SE,No
A19D59,2022-06-22,20:04:27,MXY244,36000,460,,MXY,Thursday,29.12,95,10,SE,No
A10BBC,2022-06-22,20:04:33,NA,2275,185,2240,NA,Thursday,29.12,95,10,SE,No
A912F0,2022-06-22,20:04:47,NA,,,,NA,Thursday,29.12,95,10,SE,No
A6FB32,2022-06-22,20:05:38,AAL1955,12250,381,2424,AAL,Thursday,29.12,95,10,SE,No
A16DB9,2022-06-22,20:06:13,AAL1366,2425,167,6253,AAL,Thursday,29.12,95,10,SE,No
A923A9,2022-06-22,20:07:25,UAL1759,32000,473,4065,UAL,Thursday,29.12,95,10,SE,No
A24B39,2022-06-22,20:07:26,ENY4193,14675,357,2403,ENY,Thursday,29.12,95,10,SE,No
A7101E,2022-06-22,20:07:30,NA,9550,,,NA,Thursday,29.12,95,10,SE,No
AE6473,2022-06-22,20:08:33,SHARK68,3925,246,,SHARK,Thursday,29.12,95,10,SE,No
AD5398,2022-06-22,20:08:34,AAL1482,2200,203,3435,AAL,Thursday,29.12,95,10,SE,No
A5986A,2022-06-22,20:09:11,N46MW,1350,160,5245,Private,Thursday,29.12,95,10,SE,No
A4EFE4,2022-06-22,20:09:20,NA,8225,290,,NA,Thursday,29.12,95,10,SE,No
ACE5BC,2022-06-22,20:09:24,AAL1243,2350,188,3636,AAL,Thursday,29.12,95,10,SE,No
A636DC,2022-06-22,20:10:17,N5SP,5450,140,1200,Private,Thursday,29.12,95,10,SE,No
AD24A8,2022-06-22,20:10:19,NKS1017,11225,265,6160,NKS,Thursday,29.12,95,10,SE,No
A2B10F,2022-06-22,20:10:31,UAL740,2000,223,533,UAL,Thursday,29.12,95,10,SE,No
A987AA,2022-06-22,20:10:58,SKW3171,13100,323,2772,SKW,Thursday,29.12,95,10,SE,No
A59608,2022-06-22,20:11:15,MRA660  ,3900,,,MRA,Thursday,29.12,95,10,SE,No
AD0C51,2022-06-22,20:11:16,RAX716,41000,417,4104,RAX,Thursday,29.12,95,10,SE,No
A23138,2022-06-22,20:11:42,ENY3771,2075,199,,ENY,Thursday,29.12,95,10,SE,No
AD3994,2022-06-22,20:12:11,NKS813,11600,271,6602,NKS,Thursday,29.12,95,10,SE,No
ACDCCE,2022-06-22,20:12:51,NA,7700,230,,NA,Thursday,29.12,95,10,SE,No
A03332,2022-06-22,20:14:12,UCA4825 ,29000,454,,UCA,Thursday,29.12,95,10,SE,No
A24B0A,2022-06-22,20:14:34,ASH5855,11925,270,3157,ASH,Thursday,29.12,95,10,SE,No
AD2736,2022-06-22,20:14:54,AAL1291,2150,198,,AAL,Thursday,29.12,95,10,SE,No
ACDDE3,2022-06-22,20:14:56,SWA1659,33100,478,3672,SWA,Thursday,29.12,95,10,SE,No
A0FAAD,2022-06-22,20:15:33,MRA666,4900,158,,MRA,Thursday,29.12,95,10,SE,No
A30BCE,2022-06-22,20:15:48,ASA703,1975,209,3475,ASA,Thursday,29.12,95,10,SE,No
AD83B2,2022-06-22,20:16:03,AAL2432,13200,318,3213,AAL,Thursday,29.12,95,10,SE,No
ABB537,2022-06-22,20:16:24,ASH6180,32000,456,,ASH,Thursday,29.12,95,10,SE,No
AD526C,2022-06-22,20:16:41,AAL2708,2250,210,6255,AAL,Thursday,29.12,95,10,SE,No
A6DB41,2022-06-22,20:17:04,N5407H,1825,,,Private,Thursday,29.12,95,10,SE,No
AC5CD7,2022-06-22,20:17:20,AAL2515 ,2200,197,541,AAL,Thursday,29.12,95,10,SE,No
ABAA43,2022-06-22,20:17:29,NA,10750,302,,NA,Thursday,29.12,95,10,SE,No
A2B10B,2022-06-22,20:17:56,UAL2198,34000,471,7266,UAL,Thursday,29.12,95,10,SE,No
A037B2,2022-06-22,20:18:00,DAL2548,2400,192,2376,DAL,Thursday,29.12,95,10,SE,No
A613E0,2022-06-22,20:18:20,ASA751  ,34000,460,,ASA,Thursday,29.12,95,10,SE,No
AC8D3C,2022-06-22,20:18:32,DAL1351,34000,480,,DAL,Thursday,29.12,95,10,SE,No
A2E1C7,2022-06-22,20:18:56,ENY3698,2125,196,2235,ENY,Thursday,29.12,95,10,SE,No
A1D1D0,2022-06-22,20:19:42,NA,37000,435,,NA,Thursday,29.12,95,10,SE,No
A0600A,2022-06-22,20:20:21,N123NG,3975,84,5170,Private,Thursday,29.12,95,10,SE,No
AA763F,2022-06-22,20:20:52,AAL2426,2200,196,3621,AAL,Thursday,29.12,95,10,SE,No
ACB260,2022-06-22,20:20:59,N917TL,1650,171,1200,Private,Thursday,29.12,95,10,SE,No
ADC8E7,2022-06-22,20:21:33,AAL1229,15250,340,2120,AAL,Thursday,29.12,95,10,SE,No
A33327,2022-06-22,20:22:31,AAL1425,2275,194,2230,AAL,Thursday,29.12,95,10,SE,No
A558B6,2022-06-22,20:22:39,N4434R,2325,92,,Private,Thursday,29.12,95,10,SE,No
AA4AC9,2022-06-22,20:24:12,AAL1560,14900,343,744,AAL,Thursday,29.12,95,10,SE,No
AD08BD,2022-06-22,20:24:31,NA,29000,449,,NA,Thursday,29.12,95,10,SE,No
A13C73,2022-06-22,20:25:26,AAL1051,11625,266,7140,AAL,Thursday,29.12,95,10,SE,No
AA76A8,2022-06-22,20:26:37,SWA3076,10300,309,,SWA,Thursday,29.12,95,10,SE,No
A771AF,2022-06-22,20:26:58,AAL556,2225,187,3431,AAL,Thursday,29.12,95,10,SE,No
AD727D,2022-06-22,20:27:15,AAL1467,15625,339,3247,AAL,Thursday,29.12,95,10,SE,No
AC77D3,2022-06-22,20:27:21,AAL2314,10575,264,5640,AAL,Thursday,29.12,95,10,SE,No
ADB476,2022-06-22,20:27:23,AAL2065,7750,279,,AAL,Thursday,29.12,95,10,SE,No
AB3C15,2022-06-22,20:28:24,NA,2425,196,2311,NA,Thursday,29.12,95,10,SE,No
AAE5A9,2022-06-22,20:28:35,AAL1707,10275,308,2272,AAL,Thursday,29.12,95,10,SE,No
AA80EB,2022-06-22,20:30:07,SKW4967,13625,321,2757,SKW,Thursday,29.12,95,10,SE,No
AC234F,2022-06-22,20:30:47,UAL2005,2225,188,2205,UAL,Thursday,29.12,95,10,SE,No
AD4844,2022-06-22,20:31:09,ASH5693,2175,210,,ASH,Thursday,29.12,95,10,SE,No
A7FB7D,2022-06-22,20:31:46,SKW3252,12550,312,2526,SKW,Thursday,29.12,95,10,SE,No
ABC649,2022-06-22,20:32:39,AAL2382,2275,202,,AAL,Thursday,29.12,95,10,SE,No
A0DDFB,2022-06-22,20:33:10,AAL2886,16000,357,2463,AAL,Thursday,29.12,95,10,SE,No
A1F116,2022-06-22,20:33:33,ENY3576,9000,293,,ENY,Thursday,29.12,95,10,SE,No
AE5F13,2022-06-22,20:33:47,ROPER60,3925,194,1200,ROPER,Thursday,29.12,95,10,SE,No
A8CADB,2022-06-22,20:34:45,DAL8890,2475,214,2377,DAL,Thursday,29.12,95,10,SE,No
AE695D,2022-06-22,20:34:53,ROPER70,3975,242,5230,ROPER,Thursday,29.12,95,10,SE,No
A2FA6A,2022-06-22,20:35:10,ENY3918,11925,272,7126,ENY,Thursday,29.12,95,10,SE,No
AD9B28,2022-06-22,20:35:28,AAL1269,9200,295,,AAL,Thursday,29.12,95,10,SE,No
A39AB4,2022-06-22,20:35:37,DAL1410,36000,464,7262,DAL,Thursday,29.12,95,10,SE,No
AC791D,2022-06-22,20:36:03,AAL1123,2175,194,,AAL,Thursday,29.12,95,10,SE,No
A98CBC,2022-06-22,20:36:08,AAL632,2275,203,546,AAL,Thursday,29.12,95,10,SE,No
A390E3,2022-06-22,20:36:13,ASH5687,14575,342,5151,ASH,Thursday,29.12,95,10,SE,No
A9D44C,2022-06-22,20:37:13,AAL575,11450,302,1565,AAL,Thursday,29.12,95,10,SE,No
A16A02,2022-06-22,20:37:25,AAL2747,15425,360,5773,AAL,Thursday,29.12,95,10,SE,No
AC81D2,2022-06-22,20:38:28,AAL2512,29975,469,2576,AAL,Thursday,29.12,95,10,SE,No
AA2701,2022-06-22,20:38:30,AAL403,2450,190,522,AAL,Thursday,29.12,95,10,SE,No
AA7AA6,2022-06-22,20:38:50,NA,10900,337,,NA,Thursday,29.12,95,10,SE,No
A5A683,2022-06-22,20:39:27,UAL1010,31975,454,7434,UAL,Thursday,29.12,95,10,SE,No
ADD3DC,2022-06-22,20:40:21,AAL2199,14350,337,7257,AAL,Thursday,29.12,95,10,SE,No
ACB8A0,2022-06-22,20:42:23,ASH5751,2600,212,5212,ASH,Thursday,29.12,95,10,SE,No
A202D4,2022-06-22,20:43:04,N229E,1300,122,,Private,Thursday,29.12,95,10,SE,No
ADD793,2022-06-22,20:43:04,AAL2737,11400,265,2575,AAL,Thursday,29.12,95,10,SE,No
A655AB,2022-06-22,20:43:30,N507TS,3875,253,,Private,Thursday,29.12,95,10,SE,No
AB3214,2022-06-22,20:43:31,AAL2346,2025,194,6237,AAL,Thursday,29.12,95,10,SE,No
A325FD,2022-06-22,20:44:10,AAL1312,2425,176,3650,AAL,Thursday,29.12,95,10,SE,No
A2CFFC,2022-06-22,20:44:18,SWA230,12075,359,2307,SWA,Thursday,29.12,95,10,SE,No
AA0701,2022-06-22,20:45:07,AAL1234,8375,290,3453,AAL,Thursday,29.12,95,10,SE,No
A7F40F,2022-06-22,20:45:10,SKW3190,11375,271,5642,SKW,Thursday,29.12,95,10,SE,No
A06010,2022-06-22,20:45:47,AAL2186,2325,189,3640,AAL,Thursday,29.12,95,10,SE,No
AD1218,2022-06-22,20:46:49,NA,2150,195,2214,NA,Thursday,29.12,95,10,SE,No
AA7AEB,2022-06-22,20:46:49,SWA2274,11850,351,,SWA,Thursday,29.12,95,10,SE,No
AD6884,2022-06-22,20:48:00,AAL2810,11950,269,1134,AAL,Thursday,29.12,95,10,SE,No
AB5F1B,2022-06-22,20:49:08,NA,35000,439,,NA,Thursday,29.12,95,10,SE,No
A10931,2022-06-22,20:49:19,AAL934  ,2175,196,3655,AAL,Thursday,29.12,95,10,SE,No
A1C997,2022-06-22,20:49:35,ENY4177,13750,373,5203,ENY,Thursday,29.12,95,10,SE,No
A2C56D,2022-06-22,20:50:09,ENY3892,11925,272,2653,ENY,Thursday,29.12,95,10,SE,No
A9B2E0,2022-06-22,20:50:15,SKW3201,7850,274,2235,SKW,Thursday,29.12,95,10,SE,No
A5E2BC,2022-06-22,20:51:00,SKW4782,32000,422,7306,SKW,Thursday,29.12,95,10,SE,No
A0A644,2022-06-22,20:51:14,GTI3805,5725,209,,GTI,Thursday,29.12,95,10,SE,No
A18403,2022-06-22,20:52:11,AAL1252,8100,288,2373,AAL,Thursday,29.12,95,10,SE,No
A0339F,2022-06-22,20:52:28,NA,31000,,,NA,Thursday,29.12,95,10,SE,No
A214B3,2022-06-22,20:52:49,SWA50   ,16750,417,547,SWA,Thursday,29.12,95,10,SE,No
A0D99A,2022-06-22,20:52:54,N154FT,1500,84,4665,Private,Thursday,29.12,95,10,SE,No
C05C7A,2022-06-22,20:53:01,JZA744,35600,440,2774,JZA,Thursday,29.12,95,10,SE,No
A7178C,2022-06-22,20:53:12,NA,9050,295,,NA,Thursday,29.12,95,10,SE,No
A0B6EA,2022-06-22,20:53:17,SKW4807,34000,456,,SKW,Thursday,29.12,95,10,SE,No
A7C045,2022-06-22,20:53:19,EJA599,40000,439,2445,EJA,Thursday,29.12,95,10,SE,No
AC8CE5,2022-06-22,20:54:08,AAL711,9075,303,576,AAL,Thursday,29.12,95,10,SE,No
A263DC,2022-06-22,20:54:13,ENY4204,2050,209,2203,ENY,Thursday,29.12,95,10,SE,No
A1C229,2022-06-22,20:55:15,ENY3911,11700,267,1001,ENY,Thursday,29.12,95,10,SE,No
A1E5F1,2022-06-22,20:55:17,ENY3927,2000,187,2362,ENY,Thursday,29.12,95,10,SE,No
A9E93B,2022-06-22,20:57:00,SKW3052,9000,292,,SKW,Thursday,29.12,95,10,SE,No
AC2B8E,2022-06-22,20:57:07,ASH6039,11400,267,2773,ASH,Thursday,29.12,95,10,SE,No
AB2496,2022-06-22,20:57:11,AAL2508,2275,194,2211,AAL,Thursday,29.12,95,10,SE,No
A944B9,2022-06-22,20:57:55,ENY3736,11925,314,4014,ENY,Thursday,29.12,95,10,SE,No
A1BE72,2022-06-22,20:58:36,ENY4138,2100,205,564,ENY,Thursday,29.12,95,10,SE,No
A4AFBE,2022-06-22,20:58:58,AAL1865,8025,279,,AAL,Thursday,29.12,95,10,SE,No
A187BA,2022-06-22,20:59:14,AAL2749,2075,205,3620,AAL,Thursday,29.12,95,10,SE,No
AA75C6,2022-06-22,20:59:27,SKW3206,11325,263,2417,SKW,Thursday,29.12,95,10,SE,No
AA56D8,2022-06-22,20:59:50,UAL1673,36000,470,,UAL,Thursday,29.12,95,10,SE,No
ACEA99,2022-06-22,21:00:06,NA,2250,203,,NA,Thursday,29.14,94,10,SE,No
A5D1A0,2022-06-22,21:00:08,NA,5550,102,,NA,Thursday,29.14,94,10,SE,No
AC8777,2022-06-22,21:00:23,SWA3015,39000,433,2755,SWA,Thursday,29.14,94,10,SE,No
AC7103,2022-06-22,21:00:42,AAL1399,2250,195,2206,AAL,Thursday,29.14,94,10,SE,No
ACA3A3,2022-06-22,21:00:51,AAL1455,2675,170,,AAL,Thursday,29.14,94,10,SE,No
AD4C2A,2022-06-22,21:00:53,AAL1080,11900,271,525,AAL,Thursday,29.14,94,10,SE,No
A96F07,2022-06-22,21:01:16,NA,8025,,,NA,Thursday,29.14,94,10,SE,No
AC72E4,2022-06-22,21:01:41,AAL892  ,2350,184,3647,AAL,Thursday,29.14,94,10,SE,No
A9CB83,2022-06-22,21:02:28,SKW3159,2300,369,6230,SKW,Thursday,29.14,94,10,SE,No
AA25A6,2022-06-22,21:02:38,SKW3284,11675,269,2442,SKW,Thursday,29.14,94,10,SE,No
ABB76D,2022-06-22,21:02:55,AAL1176,13975,335,531,AAL,Thursday,29.14,94,10,SE,No
A3F621,2022-06-22,21:02:56,NA,35000,461,,NA,Thursday,29.14,94,10,SE,No
AD7760,2022-06-22,21:03:21,AAL348,2250,204,3430,AAL,Thursday,29.14,94,10,SE,No
ABDEEC,2022-06-22,21:03:24,AAL1500,2400,199,,AAL,Thursday,29.14,94,10,SE,No
AB4C15,2022-06-22,21:04:11,AAL2375,2275,205,6256,AAL,Thursday,29.14,94,10,SE,No
AD574F,2022-06-22,21:04:41,AAL2711,2275,203,6243,AAL,Thursday,29.14,94,10,SE,No
A6D3B3,2022-06-22,21:05:14,NA,2125,198,,NA,Thursday,29.14,94,10,SE,No
A832BE,2022-06-22,21:05:52,N6271E,800,61,1200,Private,Thursday,29.14,94,10,SE,No
AAF5A9,2022-06-22,21:05:55,AAL1406,2175,194,2260,AAL,Thursday,29.14,94,10,SE,No
AA15CC,2022-06-22,21:06:16,AAL595,2400,180,,AAL,Thursday,29.14,94,10,SE,No
A737C7,2022-06-22,21:06:33,SWA745,40000,459,7451,SWA,Thursday,29.14,94,10,SE,No
ACED23,2022-06-22,21:06:52,AAL1458,2500,181,5224,AAL,Thursday,29.14,94,10,SE,No
AB1FBB,2022-06-22,21:07:26,AAL2752,2300,196,,AAL,Thursday,29.14,94,10,SE,No
ABEB7C,2022-06-22,21:07:36,SWA1737,15550,387,504,SWA,Thursday,29.14,94,10,SE,No
AA7288,2022-06-22,21:07:41,AAL2851,2425,184,3603,AAL,Thursday,29.14,94,10,SE,No
ADE543,2022-06-22,21:08:11,AAL2820,9350,296,2375,AAL,Thursday,29.14,94,10,SE,No
AD084E,2022-06-22,21:08:32,NKS668,2725,195,,NKS,Thursday,29.14,94,10,SE,No
A48234,2022-06-22,21:09:05,NA,3900,154,,NA,Thursday,29.14,94,10,SE,No
AB5C26,2022-06-22,21:09:10,AAL1010,2300,190,3451,AAL,Thursday,29.14,94,10,SE,No
A94626,2022-06-22,21:09:55,EJA697,18275,365,5173,EJA,Thursday,29.14,94,10,SE,No
ABBEDB,2022-06-22,21:10:02,AAL1564,14725,386,7253,AAL,Thursday,29.14,94,10,SE,No
A15516,2022-06-22,21:10:16,AAL1996 ,2225,192,2350,AAL,Thursday,29.14,94,10,SE,No
AC22C5,2022-06-22,21:10:41,AAL652,2150,221,2234,AAL,Thursday,29.14,94,10,SE,No
ACDBEE,2022-06-22,21:11:13,AAL2707,2450,179,,AAL,Thursday,29.14,94,10,SE,No
A47916,2022-06-22,21:11:14,AMF1721,3950,177,,AMF,Thursday,29.14,94,10,SE,No
A8A337,2022-06-22,21:11:21,NA,2925,196,,NA,Thursday,29.14,94,10,SE,No
A07B3E,2022-06-22,21:12:11,AAL2524,11575,286,6004,AAL,Thursday,29.14,94,10,SE,No
AD79EB,2022-06-22,21:12:17,NA,2200,206,,NA,Thursday,29.14,94,10,SE,No
AA8859,2022-06-22,21:12:42,SKW3280,2200,195,,SKW,Thursday,29.14,94,10,SE,No
A038FF,2022-06-22,21:12:43,SKW532E,34000,437,7247,SKW,Thursday,29.14,94,10,SE,No
ADB3CB,2022-06-22,21:13:14,NA,2200,195,,NA,Thursday,29.14,94,10,SE,No
A537B2,2022-06-22,21:13:18,SWA675,8550,292,,SWA,Thursday,29.14,94,10,SE,No
A837A3,2022-06-22,21:13:40,UAL1180,34000,458,2562,UAL,Thursday,29.14,94,10,SE,No
AA797D,2022-06-22,21:13:50,SKW3168,11775,268,5204,SKW,Thursday,29.14,94,10,SE,No
AA35E1,2022-06-22,21:14:07,AAL1371,2450,185,3643,AAL,Thursday,29.14,94,10,SE,No
A99F16,2022-06-22,21:14:43,SKW3198,2250,205,3664,SKW,Thursday,29.14,94,10,SE,No
ABD1E3,2022-06-22,21:15:12,SWA4492,7375,289,,SWA,Thursday,29.14,94,10,SE,No
A708B0,2022-06-22,21:15:13,AAL726,2525,172,,AAL,Thursday,29.14,94,10,SE,No
ACDD1B,2022-06-22,21:15:47,AAL2806,2200,197,6265,AAL,Thursday,29.14,94,10,SE,No
A08A1A,2022-06-22,21:15:59,AAL574,13500,335,7263,AAL,Thursday,29.14,94,10,SE,No
A30D94,2022-06-22,21:16:29,UPS751,2875,212,2250,UPS,Thursday,29.14,94,10,SE,No
ABA891,2022-06-22,21:16:33,AAL1582 ,11500,269,507,AAL,Thursday,29.14,94,10,SE,No
ADC2A7,2022-06-22,21:16:36,AAL2403,2175,201,6277,AAL,Thursday,29.14,94,10,SE,No
AD50A9,2022-06-22,21:16:41,SWA1957,40000,450,4002,SWA,Thursday,29.14,94,10,SE,No
AD90A3,2022-06-22,21:17:29,AAL1797,2200,205,3401,AAL,Thursday,29.14,94,10,SE,No
A1F4CD,2022-06-22,21:18:11,ENY3901,2750,175,506,ENY,Thursday,29.14,94,10,SE,No
A46D70,2022-06-22,21:18:16,UAL1728,37000,457,3630,UAL,Thursday,29.14,94,10,SE,No
A9C2DE,2022-06-22,21:18:31,SKW3013,2175,206,2354,SKW,Thursday,29.14,94,10,SE,No
AB2729,2022-06-22,21:19:03,AAL2102,2400,182,,AAL,Thursday,29.14,94,10,SE,No
A6CC45,2022-06-22,21:19:18,AAL2399,11250,271,5705,AAL,Thursday,29.14,94,10,SE,No
AD247C,2022-06-22,21:19:54,ASH5830,2350,205,2207,ASH,Thursday,29.14,94,10,SE,No
AAE6DB,2022-06-22,21:20:07,N801PB,2925,249,,Private,Thursday,29.14,94,10,SE,No
ABAE62,2022-06-22,21:20:14,SWA2163,9175,296,2233,SWA,Thursday,29.14,94,10,SE,No
AB7394,2022-06-22,21:20:51,AAL2313,2250,202,2355,AAL,Thursday,29.14,94,10,SE,No
ACF5BE,2022-06-22,21:23:17,AAL2267,2200,192,,AAL,Thursday,29.14,94,10,SE,No
A684B5,2022-06-22,21:23:45,AAL371,11825,242,7474,AAL,Thursday,29.14,94,10,SE,No
A9CB47,2022-06-22,21:24:39,KII730,36150,458,6010,KII,Thursday,29.14,94,10,SE,No
A9A404,2022-06-22,21:24:56,NA,2600,201,2210,NA,Thursday,29.14,94,10,SE,No
A66B46,2022-06-22,21:25:06,N5120S,4575,106,5120,Private,Thursday,29.14,94,10,SE,No
A5BD0B,2022-06-22,21:25:54,SWA985,17525,399,2327,SWA,Thursday,29.14,94,10,SE,No
A37D8D,2022-06-22,21:26:04,NA,33975,481,,NA,Thursday,29.14,94,10,SE,No
A202FD,2022-06-22,21:26:16,FFT2137,2225,201,3405,FFT,Thursday,29.14,94,10,SE,No
A25278,2022-06-22,21:26:20,ASH5825,11425,268,537,ASH,Thursday,29.14,94,10,SE,No
A26BE1,2022-06-22,21:26:55,UPS765,2675,221,,UPS,Thursday,29.14,94,10,SE,No
A89C18,2022-06-22,21:27:08,FDX1282,1600,166,,FDX,Thursday,29.14,94,10,SE,No
A5749C,2022-06-22,21:27:26,NA,1850,89,,NA,Thursday,29.14,94,10,SE,No
A95011,2022-06-22,21:27:36,00000000,41000,382,3457,NA,Thursday,29.14,94,10,SE,No
A70C67,2022-06-22,21:27:56,AAL577,2225,200,2224,AAL,Thursday,29.14,94,10,SE,No
ACBE88,2022-06-22,21:28:29,DAL2908,34000,495,2557,DAL,Thursday,29.14,94,10,SE,No
A81032,2022-06-22,21:28:38,NA,2225,204,6233,NA,Thursday,29.14,94,10,SE,No
A8BCDD,2022-06-22,21:28:50,NKS290,2200,187,3637,NKS,Thursday,29.14,94,10,SE,No
AD3D4E,2022-06-22,21:29:25,AAL2659,14800,337,7373,AAL,Thursday,29.14,94,10,SE,No
ACF1A3,2022-06-22,21:29:48,ENY3643,2125,206,2365,ENY,Thursday,29.14,94,10,SE,No
ACE96C,2022-06-22,21:30:31,AAL2254,2325,179,2306,AAL,Thursday,29.14,94,10,SE,No
A3D87C,2022-06-22,21:30:50,N347NA,2625,402,2222,Private,Thursday,29.14,94,10,SE,No
AA7B54,2022-06-22,21:30:57,SWA3019,8925,380,5103,SWA,Thursday,29.14,94,10,SE,No
A1DD6C,2022-06-22,21:31:21,N2191,1150,101,,Private,Thursday,29.14,94,10,SE,No
A7F9E8,2022-06-22,21:31:25,ENY4124,2100,285,3432,ENY,Thursday,29.14,94,10,SE,No
AD5AC8,2022-06-22,21:33:27,N96LA,43000,465,,Private,Thursday,29.14,94,10,SE,No
A9250D,2022-06-22,21:33:58,ENY3588,2375,204,2242,ENY,Thursday,29.14,94,10,SE,No
A305FD,2022-06-22,21:34:35,SKW3547,36000,471,,SKW,Thursday,29.14,94,10,SE,No
A87CA9,2022-06-22,21:35:09,N646MS,1300,91,,Private,Thursday,29.14,94,10,SE,No
A0A2BD,2022-06-22,21:35:11,AAL2224,2600,186,2227,AAL,Thursday,29.14,94,10,SE,No
A0BCB2,2022-06-22,21:35:12,AAL1074,11925,264,2606,AAL,Thursday,29.14,94,10,SE,No
A1DC2A,2022-06-22,21:36:34,ENY4015,1975,186,,ENY,Thursday,29.14,94,10,SE,No
AB485E,2022-06-22,21:36:57,AAL2628,2125,189,6276,AAL,Thursday,29.14,94,10,SE,No
A8EE50,2022-06-22,21:37:12,NA,2550,207,,NA,Thursday,29.14,94,10,SE,No
A7EEC3,2022-06-22,21:37:16,ENY3912,10900,267,5157,ENY,Thursday,29.14,94,10,SE,No
ADBB39,2022-06-22,21:38:18,AAL1446,2300,193,6234,AAL,Thursday,29.14,94,10,SE,No
A47221,2022-06-22,21:38:19,FFT507  ,2225,193,2340,FFT,Thursday,29.14,94,10,SE,No
A67231,2022-06-22,21:38:27,NA,35000,440,,NA,Thursday,29.14,94,10,SE,No
A77F2D,2022-06-22,21:39:47,AAL1826,11625,289,6624,AAL,Thursday,29.14,94,10,SE,No
4BB183,2022-06-22,21:39:55,THY7LK,2025,297,555,THY,Thursday,29.14,94,10,SE,No
A68FF6,2022-06-22,21:39:56,N5217D,1300,81,,Private,Thursday,29.14,94,10,SE,No
ACB132,2022-06-22,21:40:09,NA,9075,292,,NA,Thursday,29.14,94,10,SE,No
A2C1B6,2022-06-22,21:41:07,ENY3538,2075,201,3403,ENY,Thursday,29.14,94,10,SE,No
4D0112,2022-06-22,21:41:52,CLX7743 ,11925,301,3161,CLX,Thursday,29.14,94,10,SE,No
A4CE11,2022-06-22,21:42:20,AAL496,31950,458,6674,AAL,Thursday,29.14,94,10,SE,No
AC7A33,2022-06-22,21:42:21,NA,2450,180,2267,NA,Thursday,29.14,94,10,SE,No
A8C439,2022-06-22,21:43:16,ENY3876,2325,217,3410,ENY,Thursday,29.14,94,10,SE,No
A9F0F2,2022-06-22,21:44:15,SCM7,27000,499,5216,SCM,Thursday,29.14,94,10,SE,No
AA2E36,2022-06-22,21:44:58,NA,2250,201,561,NA,Thursday,29.14,94,10,SE,No
A9FEF5,2022-06-22,21:45:21,ASI625,3925,106,,ASI,Thursday,29.14,94,10,SE,No
C08412,2022-06-22,21:45:42,CJT9002,40025,485,,CJT,Thursday,29.14,94,10,SE,No
ACF946,2022-06-22,21:46:03,ASH9882,11250,267,2573,ASH,Thursday,29.14,94,10,SE,No
ADC95D,2022-06-22,21:46:04,FDX1660,2450,206,2246,FDX,Thursday,29.14,94,10,SE,No
