HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,Weekday,BarometricPressure,Temp,WindSpeed,WindDirection,Raining
A02D61,2022-06-20,23:46:22,N110NB,1175,175,5227,Private,Tuesday,29.35,85,6,SE,No
AD73A9,2022-06-20,23:47:33,AAL2673,8100,284,,AAL,Tuesday,29.35,85,6,SE,No
A42BD4,2022-06-20,23:47:56,UPS929,15300,368,6754,UPS,Tuesday,29.35,85,6,SE,No
ACB8A0,2022-06-20,23:49:52,ASH5771,2050,205,5150,ASH,Tuesday,29.35,85,6,SE,No
A5B923,2022-06-20,23:49:58,NA,8575,278,,NA,Tuesday,29.35,85,6,SE,No
A0311D,2022-06-20,23:51:03,DAL1443,37000,458,6057,DAL,Tuesday,29.35,85,6,SE,No
A2FEE9,2022-06-20,23:51:10,SWA565,12225,373,2353,SWA,Tuesday,29.35,85,6,SE,No
A5FEF4,2022-06-20,23:51:17,NA,9375,290,,NA,Tuesday,29.35,85,6,SE,No
A3965C,2022-06-20,23:52:46,NA,8325,288,,NA,Tuesday,29.35,85,6,SE,No
345109,2022-06-20,23:54:03,IBE6147,2025,179,554,IBE,Tuesday,29.35,85,6,SE,No
0D0867,2022-06-20,23:57:51,NA,,,,NA,Tuesday,29.35,85,6,SE,No
A2FEE9,2022-06-21,00:00:02,SWA565,31525,464,2353,SWA,Tuesday,29.32,86,7,E,No
A0311D,2022-06-21,00:00:02,DAL1443,36975,450,,DAL,Tuesday,29.32,86,7,E,No
345109,2022-06-21,00:00:11,IBE6147,13200,364,,IBE,Tuesday,29.32,86,7,E,No
ACB8A0,2022-06-21,00:00:19,NA,20375,436,,NA,Tuesday,29.32,86,7,E,No
06A0DB,2022-06-21,00:00:24,QTR65B,2625,181,515,QTR,Tuesday,29.32,86,7,E,No
AD5369,2022-06-21,00:02:43,ASH5887,2150,200,2314,ASH,Tuesday,29.32,86,7,E,No
A91295,2022-06-21,00:05:27,FDX1124,9025,303,2550,FDX,Tuesday,29.32,86,7,E,No
A46E6A,2022-06-21,00:09:09,FFT2159,34000,460,,FFT,Tuesday,29.32,86,7,E,No
ACB260,2022-06-21,00:10:40,N917TL,1625,174,5211,Private,Tuesday,29.32,86,7,E,No
A36898,2022-06-21,00:11:21,DAL1002,10525,312,7122,DAL,Tuesday,29.32,86,7,E,No
ACB832,2022-06-21,00:11:53,SIL3989,1550,165,576,SIL,Tuesday,29.32,86,7,E,No
AD84DE,2022-06-21,00:19:38,AAL2100,15250,371,2031,AAL,Tuesday,29.32,86,7,E,No
A5C2EA,2022-06-21,00:21:12,UPS1343,7475,291,3776,UPS,Tuesday,29.32,86,7,E,No
AD1160,2022-06-21,00:24:54,FDX1180,3450,201,,FDX,Tuesday,29.32,86,7,E,No
AD2741,2022-06-21,00:25:47,SIL3967,1425,122,,SIL,Tuesday,29.32,86,7,E,No
ACDFB1,2022-06-21,00:28:12,SIL3923,1975,,,SIL,Tuesday,29.32,86,7,E,No
ACC9B2,2022-06-21,00:33:20,DAL1351,36000,447,,DAL,Tuesday,29.32,86,7,E,No
A9AB72,2022-06-21,00:38:05,SKW3272,2425,179,,SKW,Tuesday,29.32,86,7,E,No
ABE0DF,2022-06-21,00:39:10,NA,,454,,NA,Tuesday,29.32,86,7,E,No
A1288B,2022-06-21,00:43:15,FDX1100,4650,224,2222,FDX,Tuesday,29.32,86,7,E,No
A18A1C,2022-06-21,00:44:55,FDX1117 ,5525,175,527,FDX,Tuesday,29.32,86,7,E,No
A51B27,2022-06-21,00:44:56,UPS755,2700,198,2267,UPS,Tuesday,29.32,86,7,E,No
A01EBA,2022-06-21,00:47:38,N107AE,2300,121,1200,Private,Tuesday,29.32,86,7,E,No
A23A03,2022-06-21,00:48:17,UAL432,41050,455,,UAL,Tuesday,29.32,86,7,E,No
A5FC42,2022-06-21,00:55:26,GTI8102,2225,182,,GTI,Tuesday,29.32,86,7,E,No
A15B2F,2022-06-21,00:58:22,FDX1155,2300,155,,FDX,Tuesday,29.32,86,7,E,No
A4DBC6,2022-06-21,01:00:56,N412CF,1150,113,4677,Private,Tuesday,29.32,85,7,E,No
A78DD7,2022-06-21,01:05:51,BYA586,16900,309,7245,BYA,Tuesday,29.32,85,7,E,No
A7D751,2022-06-21,01:06:22,NKS1679,37000,465,,NKS,Tuesday,29.32,85,7,E,No
A0D5D6,2022-06-21,01:07:03,FDX2601,1275,151,2365,FDX,Tuesday,29.32,85,7,E,No
AC7E09,2022-06-21,01:11:14,AAL2769,8950,284,,AAL,Tuesday,29.32,85,7,E,No
ABC7A3,2022-06-21,01:15:12,SWA953,35000,460,,SWA,Tuesday,29.32,85,7,E,No
A344C5,2022-06-21,01:17:54,GTX489,7000,162,,GTX,Tuesday,29.32,85,7,E,No
A0D90C,2022-06-21,01:22:47,AAL651,33025,464,750,AAL,Tuesday,29.32,85,7,E,No
ABE124,2022-06-21,01:23:35,SWA2967,33000,451,1420,SWA,Tuesday,29.32,85,7,E,No
AB540D,2022-06-21,01:28:34,UAL772,10950,292,,UAL,Tuesday,29.32,85,7,E,No
A64D15,2022-06-21,01:31:39,NA,,71,,NA,Tuesday,29.32,85,7,E,No
ACE01B,2022-06-21,01:37:46,BVN8279,1600,85,,BVN,Tuesday,29.32,85,7,E,No
A511F6,2022-06-21,01:41:10,AAL2670,33000,474,1372,AAL,Tuesday,29.32,85,7,E,No
ACDC64,2022-06-21,01:42:25,N928FE,8900,171,2373,Private,Tuesday,29.32,85,7,E,No
A0552A,2022-06-21,01:49:14,RAX722,34925,436,,RAX,Tuesday,29.32,85,7,E,No
0C2084,2022-06-21,01:49:40,NA,33000,453,,NA,Tuesday,29.32,85,7,E,No
ACF507,2022-06-21,02:00:28,BVN8275,1600,113,,BVN,Tuesday,29.32,85,12,E,No
A53D2C,2022-06-21,02:04:36,AAL2283,32975,471,7325,AAL,Tuesday,29.32,85,12,E,No
A5A690,2022-06-21,02:31:34,UPS1344,3225,190,2232,UPS,Tuesday,29.32,85,12,E,No
AA84F8,2022-06-21,02:33:37,N777VW,2850,216,,Private,Tuesday,29.32,85,12,E,No
AD6116,2022-06-21,02:36:12,AAL956,11875,308,,AAL,Tuesday,29.32,85,12,E,No
A56DDC,2022-06-21,02:46:57,UPS1386,2700,196,,UPS,Tuesday,29.32,85,12,E,No
0D0B3E,2022-06-21,02:47:12,VIV547,36025,452,1355,VIV,Tuesday,29.32,85,12,E,No
A11AFD,2022-06-21,02:48:31,UPS1302,3125,193,2375,UPS,Tuesday,29.32,85,12,E,No
A05939,2022-06-21,02:50:11,UPS860,2875,183,5125,UPS,Tuesday,29.32,85,12,E,No
A513B9,2022-06-21,02:52:23,UPS1336 ,2775,193,,UPS,Tuesday,29.32,85,12,E,No
0D0B20,2022-06-21,02:53:36,VTM356,31000,462,2526,VTM,Tuesday,29.32,85,12,E,No
A10BBC,2022-06-21,02:53:56,AAL1936,33025,469,6727,AAL,Tuesday,29.32,85,12,E,No
A42BD4,2022-06-21,02:54:01,UPS930,2775,204,2205,UPS,Tuesday,29.32,85,12,E,No
A4CFE0,2022-06-21,02:57:43,UPS804,2775,195,2213,UPS,Tuesday,29.32,85,12,E,No
ADE8FA,2022-06-21,02:58:19,NA,34975,469,,NA,Tuesday,29.32,85,12,E,No
A50126,2022-06-21,02:59:12,UPS710,2900,192,2243,UPS,Tuesday,29.32,85,12,E,No
ADE201,2022-06-21,03:01:38,BVN8285,1350,129,,BVN,Tuesday,29.32,83,10,SE,No
A0C5EF,2022-06-21,03:05:40,UPS950,2975,179,517,UPS,Tuesday,29.32,83,10,SE,No
A5B923,2022-06-21,03:08:10,UPS562,2775,176,2367,UPS,Tuesday,29.32,83,10,SE,No
A2A416,2022-06-21,03:09:58,MDS269,19000,253,703,MDS,Tuesday,29.32,83,10,SE,No
A16BF6,2022-06-21,03:12:28,AMF1792,3000,160,5213,AMF,Tuesday,29.32,83,10,SE,No
ACC262,2022-06-21,03:14:44,FDX1166,2325,168,2321,FDX,Tuesday,29.32,83,10,SE,No
A5465D,2022-06-21,03:15:34,UPS890,2850,185,2312,UPS,Tuesday,29.32,83,10,SE,No
ADED25,2022-06-21,03:22:38,FDX1156,2250,175,2303,FDX,Tuesday,29.32,83,10,SE,No
ABD310,2022-06-21,03:25:44,BVN8280,2200,101,,BVN,Tuesday,29.32,83,10,SE,No
AD0DA9,2022-06-21,03:28:20,FDX1170,1875,162,,FDX,Tuesday,29.32,83,10,SE,No
A91349,2022-06-21,03:28:55,NKS208  ,10125,289,7363,NKS,Tuesday,29.32,83,10,SE,No
ACED23,2022-06-21,03:29:44,AAL2054,35025,467,712,AAL,Tuesday,29.32,83,10,SE,No
A9CB47,2022-06-21,03:30:23,KII730,35000,442,731,KII,Tuesday,29.32,83,10,SE,No
A417FE,2022-06-21,03:32:03,FFT2098,36975,469,7337,FFT,Tuesday,29.32,83,10,SE,No
AAFC71,2022-06-21,03:32:12,CFS8284,1975,136,5101,CFS,Tuesday,29.32,83,10,SE,No
A1629D,2022-06-21,03:37:36,FDX1151,2125,171,2255,FDX,Tuesday,29.32,83,10,SE,No
AD4870,2022-06-21,03:40:19,NKS1964,13425,295,,NKS,Tuesday,29.32,83,10,SE,No
A8A386,2022-06-21,03:42:10,FDX1161,2125,172,,FDX,Tuesday,29.32,83,10,SE,No
A3CA01,2022-06-21,03:42:11,AAL2534,37000,450,7370,AAL,Tuesday,29.32,83,10,SE,No
A4B5DF,2022-06-21,03:43:53,NA,3225,183,2311,NA,Tuesday,29.32,83,10,SE,No
A533CA,2022-06-21,03:45:43,UPS776,3075,186,2245,UPS,Tuesday,29.32,83,10,SE,No
AAE9DE,2022-06-21,03:46:45,MTN8277,2000,205,,MTN,Tuesday,29.32,83,10,SE,No
AA7864,2022-06-21,03:47:58,FDX1168,2575,170,2376,FDX,Tuesday,29.32,83,10,SE,No
ABBDFA,2022-06-21,03:58:55,DAL2171,33000,475,,DAL,Tuesday,29.32,83,10,SE,No
ABBDFA,2022-06-21,04:00:05,DAL2171,33000,475,2051,DAL,Tuesday,29.32,82,10,S,No
0D08B3,2022-06-21,04:02:57,AMX661,36000,468,1356,AMX,Tuesday,29.32,82,10,S,No
A8FDA9,2022-06-21,04:04:01,FDX1159,2400,163,2252,FDX,Tuesday,29.32,82,10,S,No
A48234,2022-06-21,04:07:49,AMF1746,3075,170,5257,AMF,Tuesday,29.32,82,10,S,No
AC7AE4,2022-06-21,04:08:17,CFS8291,1950,151,,CFS,Tuesday,29.32,82,10,S,No
A3B8E1,2022-06-21,04:15:17,AAL2421,35000,470,3253,AAL,Tuesday,29.32,82,10,S,No
A7E579,2022-06-21,04:23:17,FDX5285,3625,196,,FDX,Tuesday,29.32,82,10,S,No
ADD2B6,2022-06-21,04:23:37,AAL819,15300,405,6717,AAL,Tuesday,29.32,82,10,S,No
A5FEF9,2022-06-21,04:26:36,NA,,113,,NA,Tuesday,29.32,82,10,S,No
AC6335,2022-06-21,04:27:34,N898BR,10800,250,2261,Private,Tuesday,29.32,82,10,S,No
A47916,2022-06-21,04:29:03,AMF1722,2600,140,5107,AMF,Tuesday,29.32,82,10,S,No
A4380F,2022-06-21,04:29:52,FFT1150,37000,457,,FFT,Tuesday,29.32,82,10,S,No
A2CE05,2022-06-21,04:31:13,ASA315,17125,355,6612,ASA,Tuesday,29.32,82,10,S,No
A9B275,2022-06-21,04:47:15,AAL340,35000,505,1041,AAL,Tuesday,29.32,82,10,S,No
A28904,2022-06-21,04:53:43,UAL2063,37000,468,3342,UAL,Tuesday,29.32,82,10,S,No
ABECE7,2022-06-21,04:56:29,NA,,,,NA,Tuesday,29.32,82,10,S,No
A5B3AD,2022-06-21,04:57:53,ASA262,35000,468,3507,ASA,Tuesday,29.32,82,10,S,No
A81001,2022-06-21,05:03:29,UAL1541,37000,465,7256,UAL,Tuesday,29.33,81,14,S,No
A72C78,2022-06-21,05:05:33,AAL2943,2500,187,551,AAL,Tuesday,29.33,81,14,S,No
AA2BA5,2022-06-21,05:07:53,UAL2075,35000,478,6661,UAL,Tuesday,29.33,81,14,S,No
A5BCCD,2022-06-21,05:12:12,UAL2379,37050,466,3560,UAL,Tuesday,29.33,81,14,S,No
A295C9,2022-06-21,05:12:32,FDX1471,3675,188,543,FDX,Tuesday,29.33,81,14,S,No
A288FF,2022-06-21,05:17:24,UAL469,37000,474,3214,UAL,Tuesday,29.33,81,14,S,No
A5502B,2022-06-21,05:17:24,AAL362,33000,463,1017,AAL,Tuesday,29.33,81,14,S,No
AAE757,2022-06-21,05:21:56,UAL1206,8825,282,3426,UAL,Tuesday,29.33,81,14,S,No
ABEDC8,2022-06-21,05:22:48,AAL2812,2275,198,2333,AAL,Tuesday,29.33,81,14,S,No
A5198F,2022-06-21,05:23:47,N428CF,1675,124,1200,Private,Tuesday,29.33,81,14,S,No
A5D570,2022-06-21,05:25:04,UAL437,37025,458,3345,UAL,Tuesday,29.33,81,14,S,No
A591D5,2022-06-21,05:25:25,SWA2049,36825,463,2236,SWA,Tuesday,29.33,81,14,S,No
A4460D,2022-06-21,05:30:09,UAL1442,33000,473,,UAL,Tuesday,29.33,81,14,S,No
A448D3,2022-06-21,05:30:30,UAL1589 ,35000,479,1452,UAL,Tuesday,29.33,81,14,S,No
A01EBA,2022-06-21,05:31:16,N107AE,1700,102,1200,Private,Tuesday,29.33,81,14,S,No
A15778,2022-06-21,05:31:59,FDX1499,34025,483,1631,FDX,Tuesday,29.33,81,14,S,No
AC267C,2022-06-21,05:32:56,AAL664,8800,287,,AAL,Tuesday,29.33,81,14,S,No
AB5B66,2022-06-21,05:36:17,SWA1218,38000,454,2532,SWA,Tuesday,29.33,81,14,S,No
ABB537,2022-06-21,05:36:20,NA,3050,215,2217,NA,Tuesday,29.33,81,14,S,No
A369AF,2022-06-21,05:36:28,NA,4050,227,,NA,Tuesday,29.33,81,14,S,No
A76134,2022-06-21,05:37:37,N575CF,2100,172,5111,Private,Tuesday,29.33,81,14,S,No
ADDDD5,2022-06-21,05:42:55,AAL1042,2425,183,2310,AAL,Tuesday,29.33,81,14,S,No
A18048,2022-06-21,05:43:32,JUS196,35025,437,2454,JUS,Tuesday,29.33,81,14,S,No
A5DD1C,2022-06-21,05:44:23,SWA2863,39000,443,2567,SWA,Tuesday,29.33,81,14,S,No
AAA616,2022-06-21,05:44:26,UAL2160,38000,449,2460,UAL,Tuesday,29.33,81,14,S,No
86E780,2022-06-21,05:44:43,JAL6714,9725,289,,JAL,Tuesday,29.33,81,14,S,No
A05559,2022-06-21,05:45:56,SKW4779,30100,456,2302,SKW,Tuesday,29.33,81,14,S,No
A36898,2022-06-21,05:48:47,DAL1647,2550,167,2234,DAL,Tuesday,29.33,81,14,S,No
AB3C0D,2022-06-21,05:51:29,AAL6,8375,277,,AAL,Tuesday,29.33,81,14,S,No
A90F92,2022-06-21,05:52:18,NKS1967,2375,191,,NKS,Tuesday,29.33,81,14,S,No
AD5C83,2022-06-21,05:57:14,N960DT,1725,188,552,Private,Tuesday,29.33,81,14,S,No
AC767C,2022-06-21,05:57:44,AAL1122,10075,308,2206,AAL,Tuesday,29.33,81,14,S,No
AB3D51,2022-06-21,06:02:10,N823PM,2950,213,,Private,Tuesday,29.36,82,9,S,No
AB79CA,2022-06-21,06:04:07,AAL115,7300,283,,AAL,Tuesday,29.36,82,9,S,No
ABE056,2022-06-21,06:05:37,SWA1308,36000,460,2566,SWA,Tuesday,29.36,82,9,S,No
A1AA4E,2022-06-21,06:07:53,NA,10300,312,,NA,Tuesday,29.36,82,9,S,No
ABE7C5,2022-06-21,06:09:28,SWA2212,37000,446,,SWA,Tuesday,29.36,82,9,S,No
A03B6D,2022-06-21,06:10:16,DAL421,2500,171,,DAL,Tuesday,29.36,82,9,S,No
AB6737,2022-06-21,06:10:45,AAL962,11075,275,4505,AAL,Tuesday,29.36,82,9,S,No
AC03E2,2022-06-21,06:11:50,SWA727,12300,352,534,SWA,Tuesday,29.36,82,9,S,No
A9CCB0,2022-06-21,06:12:14,SWA2047,11300,363,2332,SWA,Tuesday,29.36,82,9,S,No
A3B529,2022-06-21,06:12:17,AAL2567,2375,179,2343,AAL,Tuesday,29.36,82,9,S,No
A1EF65,2022-06-21,06:12:34,N2236W,1900,58,,Private,Tuesday,29.36,82,9,S,No
AC7419,2022-06-21,06:14:09,NKS268,2300,180,522,NKS,Tuesday,29.36,82,9,S,No
A54C60,2022-06-21,06:15:37,UAL557,2275,190,2272,UAL,Tuesday,29.36,82,9,S,No
ABE77A,2022-06-21,06:16:01,NA,2900,,,NA,Tuesday,29.36,82,9,S,No
A7016C,2022-06-21,06:16:33,NA,38000,468,1176,NA,Tuesday,29.36,82,9,S,No
A2BBCC,2022-06-21,06:18:21,UAL698,2175,205,553,UAL,Tuesday,29.36,82,9,S,No
A1DC86,2022-06-21,06:19:23,N219SE,2125,155,,Private,Tuesday,29.36,82,9,S,No
A4945F,2022-06-21,06:20:16,UAL568,34000,454,2512,UAL,Tuesday,29.36,82,9,S,No
A1BE72,2022-06-21,06:20:46,ENY3760,14850,346,5117,ENY,Tuesday,29.36,82,9,S,No
A8FD2C,2022-06-21,06:21:35,NA,8200,264,,NA,Tuesday,29.36,82,9,S,No
ACE5B6,2022-06-21,06:21:35,AAL2563,14775,354,2474,AAL,Tuesday,29.36,82,9,S,No
AB82E2,2022-06-21,06:22:23,N8405B,1700,65,1200,Private,Tuesday,29.36,82,9,S,No
A7C442,2022-06-21,06:22:59,NA,13275,312,,NA,Tuesday,29.36,82,9,S,No
A94B4B,2022-06-21,06:25:02,UAL1248,24000,444,,UAL,Tuesday,29.36,82,9,S,No
ABFD23,2022-06-21,06:25:16,SWA734,6975,306,516,SWA,Tuesday,29.36,82,9,S,No
A0D99A,2022-06-21,06:27:49,N154FT,1500,60,1200,Private,Tuesday,29.36,82,9,S,No
AA2E7C,2022-06-21,06:29:03,N755VE,39000,485,2525,Private,Tuesday,29.36,82,9,S,No
AC088E,2022-06-21,06:29:07,SWA1849,13775,361,2304,SWA,Tuesday,29.36,82,9,S,No
A6A382,2022-06-21,06:29:18,NA,3150,198,,NA,Tuesday,29.36,82,9,S,No
A91349,2022-06-21,06:29:22,NKS1022,2600,175,2362,NKS,Tuesday,29.36,82,9,S,No
A09FDA,2022-06-21,06:30:14,N1396R,1875,137,,Private,Tuesday,29.36,82,9,S,No
A3965C,2022-06-21,06:31:11,FFT509,2675,181,560,FFT,Tuesday,29.36,82,9,S,No
A987AA,2022-06-21,06:31:40,SKW3071,11150,277,5115,SKW,Tuesday,29.36,82,9,S,No
A6C4DB,2022-06-21,06:32:16,SDU535,45000,457,,SDU,Tuesday,29.36,82,9,S,No
AC82F5,2022-06-21,06:32:39,NKS343,2450,187,,NKS,Tuesday,29.36,82,9,S,No
ABFE12,2022-06-21,06:34:45,SKW3240,11775,282,7411,SKW,Tuesday,29.36,82,9,S,No
AC712D,2022-06-21,06:35:49,SWA2888,7350,232,526,SWA,Tuesday,29.36,82,9,S,No
AA9BB8,2022-06-21,06:37:32,AAL116,8525,287,,AAL,Tuesday,29.36,82,9,S,No
A02EAF,2022-06-21,06:37:43,NA,,,,NA,Tuesday,29.36,82,9,S,No
ADDB4A,2022-06-21,06:38:50,AAL2327,36275,443,2730,AAL,Tuesday,29.36,82,9,S,No
A1AFC3,2022-06-21,06:39:16,N208AH,3800,178,561,Private,Tuesday,29.36,82,9,S,No
A443E8,2022-06-21,06:39:27,DAL732,2275,193,2211,DAL,Tuesday,29.36,82,9,S,No
A7F40F,2022-06-21,06:39:34,SKW3184,12775,316,2402,SKW,Tuesday,29.36,82,9,S,No
A0B199,2022-06-21,06:41:01,AAL2272,8300,284,,AAL,Tuesday,29.36,82,9,S,No
A1E3B4,2022-06-21,06:42:05,N2202W,2000,60,,Private,Tuesday,29.36,82,9,S,No
A1C7B0,2022-06-21,06:42:54,N2135B,1900,56,,Private,Tuesday,29.36,82,9,S,No
AAF83C,2022-06-21,06:43:13,AAL2862,8300,285,,AAL,Tuesday,29.36,82,9,S,No
A4F022,2022-06-21,06:43:14,SWA2897,34000,457,2147,SWA,Tuesday,29.36,82,9,S,No
AD159B,2022-06-21,06:43:16,ENY3848,11325,279,2563,ENY,Tuesday,29.36,82,9,S,No
AB9ECA,2022-06-21,06:43:49,AAL1230,35000,452,7232,AAL,Tuesday,29.36,82,9,S,No
A26FC9,2022-06-21,06:43:52,SWA783,13700,378,2345,SWA,Tuesday,29.36,82,9,S,No
A14960,2022-06-21,06:43:57,N182PA,925,72,1200,Private,Tuesday,29.36,82,9,S,No
A8CED2,2022-06-21,06:44:54,NA,8375,282,,NA,Tuesday,29.36,82,9,S,No
A04D68,2022-06-21,06:45:09,N1188N,1925,59,,Private,Tuesday,29.36,82,9,S,No
AC8CE5,2022-06-21,06:46:46,AAL1226,11100,277,7465,AAL,Tuesday,29.36,82,9,S,No
ACF841,2022-06-21,06:47:10,ENY3647,12625,374,5133,ENY,Tuesday,29.36,82,9,S,No
A52E50,2022-06-21,06:48:00,NA,9600,286,,NA,Tuesday,29.36,82,9,S,No
A9BDCC,2022-06-21,06:49:06,NA,3775,99,,NA,Tuesday,29.36,82,9,S,No
A1F0BA,2022-06-21,06:50:09,N224JW,28500,394,,Private,Tuesday,29.36,82,9,S,No
A9250D,2022-06-21,06:50:29,ENY3832,11850,285,7454,ENY,Tuesday,29.36,82,9,S,No
ACFDF4,2022-06-21,06:51:08,NA,10375,300,,NA,Tuesday,29.36,82,9,S,No
A97797,2022-06-21,06:51:11,SKW3262,13825,316,5274,SKW,Tuesday,29.36,82,9,S,No
A1D873,2022-06-21,06:51:58,ENY4046,9275,287,2636,ENY,Tuesday,29.36,82,9,S,No
AC8CE9,2022-06-21,06:52:41,ENY3534,11850,282,2461,ENY,Tuesday,29.36,82,9,S,No
AD6EC6,2022-06-21,06:53:51,AAL2442,11800,279,7470,AAL,Tuesday,29.36,82,9,S,No
AC828F,2022-06-21,06:53:57,ENY3512 ,13575,335,5277,ENY,Tuesday,29.36,82,9,S,No
AC76B6,2022-06-21,06:54:24,ENY3706,8075,277,,ENY,Tuesday,29.36,82,9,S,No
A98515,2022-06-21,06:54:37,SKW3026,11600,276,546,SKW,Tuesday,29.36,82,9,S,No
ACAD7B,2022-06-21,06:55:00,ASH5783,15700,335,4057,ASH,Tuesday,29.36,82,9,S,No
AB5EB2,2022-06-21,06:56:01,NA,9300,289,,NA,Tuesday,29.36,82,9,S,No
A8EE50,2022-06-21,06:56:04,ENY4063,11800,283,5270,ENY,Tuesday,29.36,82,9,S,No
AA0A6E,2022-06-21,06:57:01,SKW3253,11775,278,5242,SKW,Tuesday,29.36,82,9,S,No
AC90F4,2022-06-21,06:57:02,N909DP,1625,155,5231,Private,Tuesday,29.36,82,9,S,No
A071EC,2022-06-21,06:57:16,NA,2950,198,576,NA,Tuesday,29.36,82,9,S,No
A9531A,2022-06-21,06:57:18,N70KD,3400,101,2237,Private,Tuesday,29.36,82,9,S,No
A9C2DE,2022-06-21,06:57:25,SKW3138 ,15325,337,7247,SKW,Tuesday,29.36,82,9,S,No
A71B43,2022-06-21,06:58:01,AAL2770,11850,278,2502,AAL,Tuesday,29.36,82,9,S,No
AD071D,2022-06-21,06:58:18,NA,8350,278,,NA,Tuesday,29.36,82,9,S,No
AB3171,2022-06-21,06:58:20,N820G,3875,131,,Private,Tuesday,29.36,82,9,S,No
AA9071,2022-06-21,06:58:24,NA,2775,271,,NA,Tuesday,29.36,82,9,S,No
A6C4D7,2022-06-21,06:59:01,AAL2787,11800,282,5601,AAL,Tuesday,29.36,82,9,S,No
A5251F,2022-06-21,06:59:57,NA,8850,274,,NA,Tuesday,29.36,82,9,S,No
A1314E,2022-06-21,07:00:47,AAL553,2300,181,,AAL,Tuesday,29.37,84,10,S,No
AD83B2,2022-06-21,07:00:51,AAL2789,11775,279,714,AAL,Tuesday,29.37,84,10,S,No
AA6E2D,2022-06-21,07:01:05,EJA771,1875,206,,EJA,Tuesday,29.37,84,10,S,No
AD1A4E,2022-06-21,07:01:22,NA,40025,458,,NA,Tuesday,29.37,84,10,S,No
A263DC,2022-06-21,07:02:05,ENY3300,11200,276,7132,ENY,Tuesday,29.37,84,10,S,No
A2D739,2022-06-21,07:02:11,UPS2783,2825,223,2270,UPS,Tuesday,29.37,84,10,S,No
AC07FD,2022-06-21,07:02:39,NA,40000,460,6521,NA,Tuesday,29.37,84,10,S,No
A8AAA5,2022-06-21,07:02:55,SKW3297,8675,286,,SKW,Tuesday,29.37,84,10,S,No
A948A2,2022-06-21,07:03:41,ENY3983,11850,276,5246,ENY,Tuesday,29.37,84,10,S,No
A1A29D,2022-06-21,07:03:48,AJI625,12600,289,2354,AJI,Tuesday,29.37,84,10,S,No
AC6DBD,2022-06-21,07:04:26,N90KJ,1000,121,2255,Private,Tuesday,29.37,84,10,S,No
A7456C,2022-06-21,07:04:35,JBU610,2325,190,2216,JBU,Tuesday,29.37,84,10,S,No
A51763,2022-06-21,07:05:03,UAL305,37000,440,7234,UAL,Tuesday,29.37,84,10,S,No
A54280,2022-06-21,07:05:03,N438TA,4950,289,2222,Private,Tuesday,29.37,84,10,S,No
A3EEB0,2022-06-21,07:05:28,NA,2200,200,2251,NA,Tuesday,29.37,84,10,S,No
A9F302,2022-06-21,07:06:02,SKW3204,11725,288,5670,SKW,Tuesday,29.37,84,10,S,No
