HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,Weekday,BarometricPressure,Temp,WindSpeed,WindDirection,Raining
A5C899,2022-06-29,20:46:20,ASA16,34000,447,2644,ASA,Thursday,29.16,92,10,E,No
A2BDFF,2022-06-29,20:46:24,ENY4138,2225,256,2317,ENY,Thursday,29.16,92,10,E,No
A47916,2022-06-29,20:46:47,AMF1791,4700,186,,AMF,Thursday,29.16,92,10,E,No
AD8895,2022-06-29,20:46:51,AAL1269,12750,383,,AAL,Thursday,29.16,92,10,E,No
A757AE,2022-06-29,20:47:17,AAL1076,2275,185,2236,AAL,Thursday,29.16,92,10,E,No
A61987,2022-06-29,20:48:03,SWA230,15175,392,557,SWA,Thursday,29.16,92,10,E,No
A28B5B,2022-06-29,20:48:04,ENY3707,33850,459,,ENY,Thursday,29.16,92,10,E,No
A10614,2022-06-29,20:48:10,AAL2256,2175,196,,AAL,Thursday,29.16,92,10,E,No
AD24AB,2022-06-29,20:49:19,NA,2100,,,NA,Thursday,29.16,92,10,E,No
A528D6,2022-06-29,20:49:57,NA,9575,,,NA,Thursday,29.16,92,10,E,No
A05A49,2022-06-29,20:50:16,UCA4326,26000,434,,UCA,Thursday,29.16,92,10,E,No
A24B39,2022-06-29,20:50:30,ENY4204,2225,193,,ENY,Thursday,29.16,92,10,E,No
A08EFD,2022-06-29,20:51:01,NA,2050,199,,NA,Thursday,29.16,92,10,E,No
0D09C2,2022-06-29,20:51:10,NA,,,,NA,Thursday,29.16,92,10,E,No
A34B1E,2022-06-29,20:51:22,N311G,3400,102,,Private,Thursday,29.16,92,10,E,No
A0E086,2022-06-29,20:51:38,AAL1399,2175,195,2340,AAL,Thursday,29.16,92,10,E,No
A98515,2022-06-29,20:51:55,SKW3190,11650,278,1525,SKW,Thursday,29.16,92,10,E,No
AD4844,2022-06-29,20:51:56,ASH5710,2425,206,2230,ASH,Thursday,29.16,92,10,E,No
A1EF65,2022-06-29,20:53:18,N2236W,1000,90,,Private,Thursday,29.16,92,10,E,No
A9F818,2022-06-29,20:53:33,AAL575,11750,268,2613,AAL,Thursday,29.16,92,10,E,No
A22003,2022-06-29,20:53:39,NA,36000,425,,NA,Thursday,29.16,92,10,E,No
AC22C5,2022-06-29,20:53:49,AAL1060,14900,357,7222,AAL,Thursday,29.16,92,10,E,No
A317BA,2022-06-29,20:53:58,ENY3927,2050,202,,ENY,Thursday,29.16,92,10,E,No
A553DB,2022-06-29,20:54:09,UPS755,2275,281,,UPS,Thursday,29.16,92,10,E,No
A10931,2022-06-29,20:54:39,AAL2186,2075,195,3426,AAL,Thursday,29.16,92,10,E,No
A395D5,2022-06-29,20:54:43,AMF1721 ,3900,,,AMF,Thursday,29.16,92,10,E,No
AC047D,2022-06-29,20:54:54,ASH6039,11350,272,2721,ASH,Thursday,29.16,92,10,E,No
A2DB21,2022-06-29,20:55:43,SWA1957,38000,448,4024,SWA,Thursday,29.16,92,10,E,No
AB1C04,2022-06-29,20:55:50,AAL595,2425,185,6274,AAL,Thursday,29.16,92,10,E,No
ADD2B0,2022-06-29,20:55:55,NA,1950,203,6204,NA,Thursday,29.16,92,10,E,No
AD35B1,2022-06-29,20:56:27,ASH5825,11575,272,2472,ASH,Thursday,29.16,92,10,E,No
A0EBAB,2022-06-29,20:56:31,NA,2200,193,,NA,Thursday,29.16,92,10,E,No
AA90E6,2022-06-29,20:57:26,NA,40000,,,NA,Thursday,29.16,92,10,E,No
A3B88E,2022-06-29,20:57:33,AAL2346,2125,191,3623,AAL,Thursday,29.16,92,10,E,No
A17527,2022-06-29,20:57:52,AAL1523,9025,291,2315,AAL,Thursday,29.16,92,10,E,No
ADFF40,2022-06-29,20:57:54,RANDY69,2000,316,,RANDY,Thursday,29.16,92,10,E,No
ACA9C4,2022-06-29,20:57:55,ASH5855,11875,273,3164,ASH,Thursday,29.16,92,10,E,No
AD071D,2022-06-29,20:57:58,ENY3736,15000,331,2516,ENY,Thursday,29.16,92,10,E,No
ADF194,2022-06-29,20:58:27,NA,2200,214,,NA,Thursday,29.16,92,10,E,No
AC1F0E,2022-06-29,20:58:39,AAL1176,8775,295,2337,AAL,Thursday,29.16,92,10,E,No
A08663,2022-06-29,20:58:58,AAL1074,11800,280,6247,AAL,Thursday,29.16,92,10,E,No
A9F6B9,2022-06-29,20:59:25,SKW3159,2300,200,,SKW,Thursday,29.16,92,10,E,No
A3AFE1,2022-06-29,21:00:23,XSR337,3875,216,2150,XSR,Thursday,29.18,90,15,E,No
AC7F41,2022-06-29,21:00:31,AAL2240,2050,207,,AAL,Thursday,29.18,90,15,E,No
A7DF23,2022-06-29,21:01:09,SKW4969,9150,291,576,SKW,Thursday,29.18,90,15,E,No
ACBFFD,2022-06-29,21:01:56,AAL1366,2150,213,,AAL,Thursday,29.18,90,15,E,No
A21D14,2022-06-29,21:01:56,NA,3875,263,,NA,Thursday,29.18,90,15,E,No
AD5369,2022-06-29,21:02:44,ASH5738,12925,337,5226,ASH,Thursday,29.18,90,15,E,No
ADEA26,2022-06-29,21:02:59,AAL542,2200,311,,AAL,Thursday,29.18,90,15,E,No
A0E607,2022-06-29,21:03:02,AAL2568,8400,289,2276,AAL,Thursday,29.18,90,15,E,No
AA76EF,2022-06-29,21:03:51,NA,32475,,,NA,Thursday,29.18,90,15,E,No
A48234,2022-06-29,21:04:31,NA,3900,,,NA,Thursday,29.18,90,15,E,No
A5D5AE,2022-06-29,21:04:33,SWA50,15800,383,6242,SWA,Thursday,29.18,90,15,E,No
AD4C2A,2022-06-29,21:04:37,AAL2711,2225,212,,AAL,Thursday,29.18,90,15,E,No
ABD3C7,2022-06-29,21:04:56,AAL1564,13650,374,2572,AAL,Thursday,29.18,90,15,E,No
A3F120,2022-06-29,21:05:12,NA,34000,434,,NA,Thursday,29.18,90,15,E,No
ACD961,2022-06-29,21:05:20,NA,1950,201,562,NA,Thursday,29.18,90,15,E,No
ACB9ED,2022-06-29,21:05:21,NA,1975,196,,NA,Thursday,29.18,90,15,E,No
A1BE72,2022-06-29,21:05:39,ENY3911,11300,272,1053,ENY,Thursday,29.18,90,15,E,No
ADD66D,2022-06-29,21:06:08,AAL2820,8375,290,2345,AAL,Thursday,29.18,90,15,E,No
AC7E09,2022-06-29,21:06:14,AAL1458,2375,194,5143,AAL,Thursday,29.18,90,15,E,No
AD6116,2022-06-29,21:06:18,NA,2275,208,3405,NA,Thursday,29.18,90,15,E,No
A17C95,2022-06-29,21:07:09,AAL1758,2200,202,,AAL,Thursday,29.18,90,15,E,No
A29A37,2022-06-29,21:07:43,ENY3681,11725,273,7166,ENY,Thursday,29.18,90,15,E,No
A6C4D7,2022-06-29,21:07:46,AAL1996,2275,199,3626,AAL,Thursday,29.18,90,15,E,No
A1804C,2022-06-29,21:08:15,AAL1992,8700,289,,AAL,Thursday,29.18,90,15,E,No
A97DA7,2022-06-29,21:08:22,NA,2225,203,,NA,Thursday,29.18,90,15,E,No
ADA296,2022-06-29,21:08:44,AAL348,1875,230,2266,AAL,Thursday,29.18,90,15,E,No
ACA6C0,2022-06-29,21:09:06,AAL1582,11875,276,2421,AAL,Thursday,29.18,90,15,E,No
AA2701,2022-06-29,21:09:28,AAL1555,2350,182,565,AAL,Thursday,29.18,90,15,E,No
A9A404,2022-06-29,21:09:31,SKW3280,1850,219,6255,SKW,Thursday,29.18,90,15,E,No
AAFBF3,2022-06-29,21:10:17,AAL2102,2275,190,,AAL,Thursday,29.18,90,15,E,No
ABD994,2022-06-29,21:10:23,SWA1737,16425,397,3631,SWA,Thursday,29.18,90,15,E,No
A0DAE2,2022-06-29,21:10:36,AAL371,11875,275,7232,AAL,Thursday,29.18,90,15,E,No
AD2AED,2022-06-29,21:11:00,AAL2881,2000,209,,AAL,Thursday,29.18,90,15,E,No
A8B44E,2022-06-29,21:12:09,AAL2222,2150,183,6237,AAL,Thursday,29.18,90,15,E,No
ADC65E,2022-06-29,21:12:11,AAL2466,10050,280,,AAL,Thursday,29.18,90,15,E,No
AA5D23,2022-06-29,21:12:15,SKW3198,2050,206,3454,SKW,Thursday,29.18,90,15,E,No
A992CF,2022-06-29,21:12:23,SKW3168,11875,272,5130,SKW,Thursday,29.18,90,15,E,No
ACA760,2022-06-29,21:13:14,AAL2749,2175,201,,AAL,Thursday,29.18,90,15,E,No
A1D873,2022-06-29,21:13:58,ENY3918,11800,275,2517,ENY,Thursday,29.18,90,15,E,No
A24014,2022-06-29,21:14:35,ENY3576,2000,208,,ENY,Thursday,29.18,90,15,E,No
A2E28F,2022-06-29,21:14:52,SWA1659,37000,461,,SWA,Thursday,29.18,90,15,E,No
A7D695,2022-06-29,21:15:09,NA,34000,488,,NA,Thursday,29.18,90,15,E,No
A2DEA7,2022-06-29,21:15:40,UPS765,2175,249,572,UPS,Thursday,29.18,90,15,E,No
A6C88E,2022-06-29,21:15:46,AAL2524,11875,280,1472,AAL,Thursday,29.18,90,15,E,No
ACF50B,2022-06-29,21:15:55,ASH5830,2100,185,516,ASH,Thursday,29.18,90,15,E,No
A9E93B,2022-06-29,21:16:43,SKW3013,2275,222,2213,SKW,Thursday,29.18,90,15,E,No
A4DD65,2022-06-29,21:16:52,AAL574,8700,289,1377,AAL,Thursday,29.18,90,15,E,No
AB44A7,2022-06-29,21:17:55,NA,2100,204,,NA,Thursday,29.18,90,15,E,No
ACF1A3,2022-06-29,21:18:59,ENY3643,2150,212,6264,ENY,Thursday,29.18,90,15,E,No
A7C6E0,2022-06-29,21:19:19,N60WF,9350,151,5244,Private,Thursday,29.18,90,15,E,No
AD237F,2022-06-29,21:19:21,AAL1446,2300,301,,AAL,Thursday,29.18,90,15,E,No
ABF6A4,2022-06-29,21:19:24,SKW3285,11875,277,5676,SKW,Thursday,29.18,90,15,E,No
A4F790,2022-06-29,21:19:50,SWA675,10650,312,,SWA,Thursday,29.18,90,15,E,No
A8AA87,2022-06-29,21:20:14,AAL303,2225,196,2377,AAL,Thursday,29.18,90,15,E,No
AC9AE8,2022-06-29,21:20:19,ASH5869,2250,212,2231,ASH,Thursday,29.18,90,15,E,No
A39E6B,2022-06-29,21:20:20,NA,,,,NA,Thursday,29.18,90,15,E,No
ADAEE8,2022-06-29,21:21:29,AAL2375,2150,210,2360,AAL,Thursday,29.18,90,15,E,No
AB184D,2022-06-29,21:21:42,AAL1234,2250,183,2336,AAL,Thursday,29.18,90,15,E,No
AB5993,2022-06-29,21:22:15,AAL2810,11750,277,3646,AAL,Thursday,29.18,90,15,E,No
A3C192,2022-06-29,21:22:51,FFT507,2100,194,2322,FFT,Thursday,29.18,90,15,E,No
A81DB0,2022-06-29,21:23:28,NA,2100,277,3461,NA,Thursday,29.18,90,15,E,No
A94B05,2022-06-29,21:23:31,UAL1180,33000,457,7442,UAL,Thursday,29.18,90,15,E,No
A8E75F,2022-06-29,21:23:42,FDX1282,2575,183,,FDX,Thursday,29.18,90,15,E,No
A944B9,2022-06-29,21:23:54,ENY4124,1925,198,3652,ENY,Thursday,29.18,90,15,E,No
A6B4F0,2022-06-29,21:23:57,EJM20,3875,234,,EJM,Thursday,29.18,90,15,E,No
ABEB31,2022-06-29,21:24:41,NA,3850,,,NA,Thursday,29.18,90,15,E,No
AA1E38,2022-06-29,21:24:43,SKW3052,2200,193,,SKW,Thursday,29.18,90,15,E,No
A0C3B6,2022-06-29,21:25:00,GTI3805,4125,207,,GTI,Thursday,29.18,90,15,E,No
A336E3,2022-06-29,21:25:15,AAL2199,14300,386,2751,AAL,Thursday,29.18,90,15,E,No
ACFD2C,2022-06-29,21:26:20,AAL2806,2500,212,3423,AAL,Thursday,29.18,90,15,E,No
ACF946,2022-06-29,21:26:20,ASH5852,2125,201,570,ASH,Thursday,29.18,90,15,E,No
AA75C6,2022-06-29,21:27:12,SKW4967,14125,328,2523,SKW,Thursday,29.18,90,15,E,No
A37AE4,2022-06-29,21:27:15,EJA323,41000,455,3772,EJA,Thursday,29.18,90,15,E,No
AB4383,2022-06-29,21:27:20,AAL1923,1900,226,511,AAL,Thursday,29.18,90,15,E,No
AA7AA6,2022-06-29,21:27:24,SWA745  ,38000,432,2464,SWA,Thursday,29.18,90,15,E,No
AC2B8E,2022-06-29,21:27:24,ASH6155,34000,450,,ASH,Thursday,29.18,90,15,E,No
A2FA6A,2022-06-29,21:27:34,ENY3901,1900,341,,ENY,Thursday,29.18,90,15,E,No
A963F7,2022-06-29,21:27:34,FFT681,32000,452,1654,FFT,Thursday,29.18,90,15,E,No
AC6F31,2022-06-29,21:28:18,NA,2100,218,,NA,Thursday,29.18,90,15,E,No
A90824,2022-06-29,21:28:26,NKS290,2125,193,2324,NKS,Thursday,29.18,90,15,E,No
A78E09,2022-06-29,21:29:32,AAL1525,2225,193,2223,AAL,Thursday,29.18,90,15,E,No
A9C5CF,2022-06-29,21:29:55,00000000,2950,205,540,NA,Thursday,29.18,90,15,E,No
A4200D,2022-06-29,21:30:18,NA,9975,292,,NA,Thursday,29.18,90,15,E,No
A0D72B,2022-06-29,21:30:18,AAL1797,2000,196,543,AAL,Thursday,29.18,90,15,E,No
A77F2D,2022-06-29,21:30:20,NA,2150,,,NA,Thursday,29.18,90,15,E,No
A24753,2022-06-29,21:30:54,ASH5695,11875,273,1554,ASH,Thursday,29.18,90,15,E,No
A07B3E,2022-06-29,21:31:18,AAL2707,2375,197,,AAL,Thursday,29.18,90,15,E,No
A4F6DC,2022-06-29,21:31:19,N419PH,3700,157,1172,Private,Thursday,29.18,90,15,E,No
ACD964,2022-06-29,21:32:01,AAL1273,2050,220,531,AAL,Thursday,29.18,90,15,E,No
AA60DA,2022-06-29,21:33:09,SKW3034,2050,207,,SKW,Thursday,29.18,90,15,E,No
A972BE,2022-06-29,21:33:22,SKW3206,11875,286,7217,SKW,Thursday,29.18,90,15,E,No
ADC8E7,2022-06-29,21:33:57,AAL2224,2250,200,2325,AAL,Thursday,29.18,90,15,E,No
A1E9AC,2022-06-29,21:34:18,ENY4015,1975,199,,ENY,Thursday,29.18,90,15,E,No
AC76B6,2022-06-29,21:35:07,ENY3765,2225,208,,ENY,Thursday,29.18,90,15,E,No
A6A4D5,2022-06-29,21:35:14,NA,,472,,NA,Thursday,29.18,90,15,E,No
ACC954,2022-06-29,21:35:23,ENY3588,2150,207,3460,ENY,Thursday,29.18,90,15,E,No
A69C1A,2022-06-29,21:36:17,N525GC,35000,366,2451,Private,Thursday,29.18,90,15,E,No
ACFC00,2022-06-29,21:36:43,AAL2628,2200,213,561,AAL,Thursday,29.18,90,15,E,No
AA0701,2022-06-29,21:38:15,AAL2679,11875,275,552,AAL,Thursday,29.18,90,15,E,No
A101C3,2022-06-29,21:39:22,AAL2399,11875,284,,AAL,Thursday,29.18,90,15,E,No
A1A986,2022-06-29,21:39:27,ENY3538,1875,203,546,ENY,Thursday,29.18,90,15,E,No
ADC2A7,2022-06-29,21:40:08,AAL2313,1925,202,,AAL,Thursday,29.18,90,15,E,No
ACD64B,2022-06-29,21:40:56,AAL577,2050,198,2332,AAL,Thursday,29.18,90,15,E,No
A9F424,2022-06-29,21:41:03,SKW3025,2200,199,2352,SKW,Thursday,29.18,90,15,E,No
C05E8E,2022-06-29,21:41:17,JZA743,32700,466,2505,JZA,Thursday,29.18,90,15,E,No
AB1C33,2022-06-29,21:41:49,NA,2850,,,NA,Thursday,29.18,90,15,E,No
A19F29,2022-06-29,21:42:42,NA,9200,288,,NA,Thursday,29.18,90,15,E,No
AB79CA,2022-06-29,21:43:00,NA,2050,303,2256,NA,Thursday,29.18,90,15,E,No
A810AF,2022-06-29,21:44:22,FDX1201,2625,234,,FDX,Thursday,29.18,90,15,E,No
ADCCA0,2022-06-29,21:45:36,AAL2267,1950,203,506,AAL,Thursday,29.18,90,15,E,No
