HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,Weekday,BarometricPressure,Temp,WindSpeed,WindDirection,Raining
3C70C4,2022-07-02,20:50:44,GEC8221,14625,355,3272,GEC,Sunday,29.19,82,5,N,No
A2439C,2022-07-02,20:51:14,ASH5738,12075,276,7037,ASH,Sunday,29.19,82,5,N,No
AC2A33,2022-07-02,20:52:30,AAL2508,2450,191,,AAL,Sunday,29.19,82,5,N,No
AA720F,2022-07-02,20:52:51,SKW3073,8050,289,,SKW,Sunday,29.19,82,5,N,No
A8A337,2022-07-02,20:52:52,SKW3284,11300,272,2555,SKW,Sunday,29.19,82,5,N,No
A15516,2022-07-02,20:52:59,AAL575,12050,262,6255,AAL,Sunday,29.19,82,5,N,No
AA88D2,2022-07-02,20:53:29,AAL546,2350,190,2325,AAL,Sunday,29.19,82,5,N,No
A9A7CB,2022-07-02,20:53:55,N721FL,1625,121,1200,Private,Sunday,29.19,82,5,N,No
AB4383,2022-07-02,20:54:19,AAL1234,8000,244,6217,AAL,Sunday,29.19,82,5,N,No
AA01DE,2022-07-02,20:54:20,SKW3168,11975,295,5242,SKW,Sunday,29.19,82,5,N,No
A12FCD,2022-07-02,20:54:21,N18RC,39000,430,2632,Private,Sunday,29.19,82,5,N,No
AB3C15,2022-07-02,20:54:39,AAL595,2675,195,2322,AAL,Sunday,29.19,82,5,N,No
A0D374,2022-07-02,20:55:30,AAL1031,32025,455,,AAL,Sunday,29.19,82,5,N,No
AC72E4,2022-07-02,20:56:28,AAL1074,12000,273,737,AAL,Sunday,29.19,82,5,N,No
AC1190,2022-07-02,20:57:04,AAL2346,2250,199,,AAL,Sunday,29.19,82,5,N,No
AB473A,2022-07-02,20:57:07,NA,2450,189,,NA,Sunday,29.19,82,5,N,No
AA8164,2022-07-02,20:58:01,AAL403,2375,182,6216,AAL,Sunday,29.19,82,5,N,No
A7F40F,2022-07-02,20:58:17,SKW3252,13750,319,2567,SKW,Sunday,29.19,82,5,N,No
ADACFD,2022-07-02,20:59:06,AAL2256,2650,186,6261,AAL,Sunday,29.19,82,5,N,No
ACA3A3,2022-07-02,20:59:26,AAL1821,26675,452,6715,AAL,Sunday,29.19,82,5,N,No
A80156,2022-07-02,20:59:36,ENY3812,11275,257,2420,ENY,Sunday,29.19,82,5,N,No
ACD0CA,2022-07-02,20:59:40,AAL1406,2350,184,560,AAL,Sunday,29.19,82,5,N,No
A78A52,2022-07-02,20:59:48,AAL1992,9625,295,,AAL,Sunday,29.19,82,5,N,No
AA3226,2022-07-02,20:59:49,AAL2854,16000,316,4275,AAL,Sunday,29.19,82,5,N,No
ADD667,2022-07-02,20:59:54,AAL2711,2375,197,2302,AAL,Sunday,29.19,82,5,N,No
A2E57E,2022-07-02,21:01:01,ENY3729 ,11375,256,7244,ENY,Sunday,29.20,83,6,NE,No
A24014,2022-07-02,21:02:03,NA,2300,189,2372,NA,Sunday,29.20,83,6,NE,No
A35843,2022-07-02,21:02:09,UAL1759,34000,488,,UAL,Sunday,29.20,83,6,NE,No
AB7B02,2022-07-02,21:02:47,AAL2474,2350,203,,AAL,Sunday,29.20,83,6,NE,No
ACAE2E,2022-07-02,21:02:58,AAL1564,14425,316,2753,AAL,Sunday,29.20,83,6,NE,No
A3D4ED,2022-07-02,21:03:16,AAL348,2350,194,2275,AAL,Sunday,29.20,83,6,NE,No
ACBF63,2022-07-02,21:03:33,NA,2375,207,,NA,Sunday,29.20,83,6,NE,No
A4F1E5,2022-07-02,21:03:40,AAL696,11375,260,6423,AAL,Sunday,29.20,83,6,NE,No
A2FE21,2022-07-02,21:03:51,NA,7850,,,NA,Sunday,29.20,83,6,NE,No
A4870D,2022-07-02,21:04:20,FFT2137,2300,205,2214,FFT,Sunday,29.20,83,6,NE,No
AA0701,2022-07-02,21:04:23,NA,2325,195,512,NA,Sunday,29.20,83,6,NE,No
A923CD,2022-07-02,21:05:35,UAL1728,35000,451,,UAL,Sunday,29.20,83,6,NE,No
0D08A5,2022-07-02,21:05:46,AMX688,35000,469,3464,AMX,Sunday,29.20,83,6,NE,No
ABB5A2,2022-07-02,21:05:47,ASH6039,11825,256,7363,ASH,Sunday,29.20,83,6,NE,No
A71B43,2022-07-02,21:06:10,NA,2600,187,,NA,Sunday,29.20,83,6,NE,No
AC81D2,2022-07-02,21:06:45,AAL1458,2475,177,,AAL,Sunday,29.20,83,6,NE,No
ACC6CE,2022-07-02,21:07:16,NKS668,2575,190,,NKS,Sunday,29.20,83,6,NE,No
A7178C,2022-07-02,21:07:30,AAL2399,10625,302,3753,AAL,Sunday,29.20,83,6,NE,No
A19F29,2022-07-02,21:07:48,SWA2654,5050,280,,SWA,Sunday,29.20,83,6,NE,No
AA60DA,2022-07-02,21:08:00,SKW3198,2400,201,3642,SKW,Sunday,29.20,83,6,NE,No
A336E3,2022-07-02,21:08:02,AAL1446,2550,191,2205,AAL,Sunday,29.20,83,6,NE,No
A05EB4,2022-07-02,21:08:04,NA,5400,,,NA,Sunday,29.20,83,6,NE,No
AD4AFE,2022-07-02,21:08:31,AAL2897,11450,262,702,AAL,Sunday,29.20,83,6,NE,No
AA596C,2022-07-02,21:08:49,SKW3077,2150,192,2264,SKW,Sunday,29.20,83,6,NE,No
A082AC,2022-07-02,21:08:55,AAL1405,2575,179,2377,AAL,Sunday,29.20,83,6,NE,No
ACA760,2022-07-02,21:09:36,AAL1322,8025,210,524,AAL,Sunday,29.20,83,6,NE,No
AA51FE,2022-07-02,21:09:41,SKW3171,13600,308,7446,SKW,Sunday,29.20,83,6,NE,No
A8CE4F,2022-07-02,21:10:01,AAL2222,2600,184,554,AAL,Sunday,29.20,83,6,NE,No
A53774,2022-07-02,21:10:27,UAL1745,36975,447,3343,UAL,Sunday,29.20,83,6,NE,No
A8430D,2022-07-02,21:10:57,NA,2375,189,562,NA,Sunday,29.20,83,6,NE,No
ACE96C,2022-07-02,21:11:30,AAL2707,2550,171,3644,AAL,Sunday,29.20,83,6,NE,No
AB3214,2022-07-02,21:11:46,AAL2240,2450,187,2342,AAL,Sunday,29.20,83,6,NE,No
AA6113,2022-07-02,21:11:49,AAL1582,10950,258,2426,AAL,Sunday,29.20,83,6,NE,No
A79B5F,2022-07-02,21:12:33,N59DF,2600,179,,Private,Sunday,29.20,83,6,NE,No
A84A7B,2022-07-02,21:13:09,SKW3189,2400,206,3615,SKW,Sunday,29.20,83,6,NE,No
ABD77E,2022-07-02,21:14:00,AAL1010,2550,194,2347,AAL,Sunday,29.20,83,6,NE,No
A07522,2022-07-02,21:14:06,AAL2524,10625,260,2315,AAL,Sunday,29.20,83,6,NE,No
A7D3FE,2022-07-02,21:14:48,SKW3013,2025,204,553,SKW,Sunday,29.20,83,6,NE,No
A317BA,2022-07-02,21:15:08,ENY4204,2175,188,,ENY,Sunday,29.20,83,6,NE,No
AA55EE,2022-07-02,21:15:37,AAL1371,2625,179,3424,AAL,Sunday,29.20,83,6,NE,No
AA8E60,2022-07-02,21:16:00,NA,4025,213,,NA,Sunday,29.20,83,6,NE,No
ACB4E9,2022-07-02,21:16:17,NA,2475,185,,NA,Sunday,29.20,83,6,NE,No
ACCD13,2022-07-02,21:17:03,AAL2403,2375,186,2253,AAL,Sunday,29.20,83,6,NE,No
ADF194,2022-07-02,21:17:17,AAL1467,16075,338,2665,AAL,Sunday,29.20,83,6,NE,No
ACB1E5,2022-07-02,21:17:19,NA,2425,288,,NA,Sunday,29.20,83,6,NE,No
A8F338,2022-07-02,21:17:49,NKS290,2400,189,2265,NKS,Sunday,29.20,83,6,NE,No
AA5D60,2022-07-02,21:18:17,AAL533,12025,317,1660,AAL,Sunday,29.20,83,6,NE,No
A62C1A,2022-07-02,21:18:38,SWA4536,19150,393,2277,SWA,Sunday,29.20,83,6,NE,No
AD9003,2022-07-02,21:18:44,AAL2806,2425,207,,AAL,Sunday,29.20,83,6,NE,No
A3C246,2022-07-02,21:19:02,NA,,,,NA,Sunday,29.20,83,6,NE,No
AD8935,2022-07-02,21:21:02,AAL2953,2400,191,3413,AAL,Sunday,29.20,83,6,NE,No
A3E658,2022-07-02,21:21:08,NA,9500,283,,NA,Sunday,29.20,83,6,NE,No
A584BC,2022-07-02,21:21:21,AAL496,33975,484,3656,AAL,Sunday,29.20,83,6,NE,No
A2E935,2022-07-02,21:21:23,ENY3576,2375,195,6246,ENY,Sunday,29.20,83,6,NE,No
ACD143,2022-07-02,21:22:10,ASH5869,2375,203,6242,ASH,Sunday,29.20,83,6,NE,No
A97797,2022-07-02,21:22:22,SKW4928,2275,208,532,SKW,Sunday,29.20,83,6,NE,No
AC7720,2022-07-02,21:22:58,ASH5731,13175,323,756,ASH,Sunday,29.20,83,6,NE,No
A8D206,2022-07-02,21:23:00,AAL1422,2400,190,,AAL,Sunday,29.20,83,6,NE,No
A0ADE2,2022-07-02,21:23:01,AAL1399,2450,189,2352,AAL,Sunday,29.20,83,6,NE,No
A0DAE2,2022-07-02,21:23:29,AAL606,12000,272,6663,AAL,Sunday,29.20,83,6,NE,No
AA0AAB,2022-07-02,21:23:48,AAL1075,2725,149,2310,AAL,Sunday,29.20,83,6,NE,No
A46345,2022-07-02,21:23:54,FFT507,2325,196,2222,FFT,Sunday,29.20,83,6,NE,No
AABF50,2022-07-02,21:24:35,SCX3083,36000,477,2356,SCX,Sunday,29.20,83,6,NE,No
A9E93B,2022-07-02,21:24:50,SKW3052,2400,192,3605,SKW,Sunday,29.20,83,6,NE,No
A17C95,2022-07-02,21:25:44,NA,2325,191,3432,NA,Sunday,29.20,83,6,NE,No
A10D82,2022-07-02,21:25:47,AAL1797,2450,175,2313,AAL,Sunday,29.20,83,6,NE,No
AD35E0,2022-07-02,21:26:13,AAL574,16200,357,6725,AAL,Sunday,29.20,83,6,NE,No
AAF617,2022-07-02,21:26:40,SCX504,2050,188,6254,SCX,Sunday,29.20,83,6,NE,No
A80C7B,2022-07-02,21:27:03,ENY3643,2450,199,3407,ENY,Sunday,29.20,83,6,NE,No
A32718,2022-07-02,21:27:28,NA,,,,NA,Sunday,29.20,83,6,NE,No
A944B9,2022-07-02,21:27:38,ENY3765,2875,204,3663,ENY,Sunday,29.20,83,6,NE,No
AB674B,2022-07-02,21:27:55,AAL1923,2575,183,2213,AAL,Sunday,29.20,83,6,NE,No
AA7288,2022-07-02,21:28:33,AAL1107,2700,185,,AAL,Sunday,29.20,83,6,NE,No
A385BE,2022-07-02,21:29:09,ASH5830,2075,211,6267,ASH,Sunday,29.20,83,6,NE,No
AB5C12,2022-07-02,21:29:47,AAL48,2250,194,,AAL,Sunday,29.20,83,6,NE,No
ACDF9A,2022-07-02,21:30:22,AAL2224,2475,189,502,AAL,Sunday,29.20,83,6,NE,No
ACF204,2022-07-02,21:30:56,NKS310,35025,461,,NKS,Sunday,29.20,83,6,NE,No
A8DBBD,2022-07-02,21:31:29,ENY3736,12350,304,4045,ENY,Sunday,29.20,83,6,NE,No
ABFE12,2022-07-02,21:31:48,SKW3280,2525,195,6235,SKW,Sunday,29.20,83,6,NE,No
A35E66,2022-07-02,21:33:14,AAL2659,16300,359,1034,AAL,Sunday,29.20,83,6,NE,No
A19E61,2022-07-02,21:33:17,ENY4015,2350,185,3630,ENY,Sunday,29.20,83,6,NE,No
A8D5BD,2022-07-02,21:33:21,AAL303,2625,171,2374,AAL,Sunday,29.20,83,6,NE,No
AC2BB8,2022-07-02,21:33:42,NA,,,,NA,Sunday,29.20,83,6,NE,No
A6598E,2022-07-02,21:33:49,NA,35000,461,,NA,Sunday,29.20,83,6,NE,No
A7D7B5,2022-07-02,21:34:02,NA,2500,206,2371,NA,Sunday,29.20,83,6,NE,No
ACC954,2022-07-02,21:34:33,ENY4124,2475,192,6202,ENY,Sunday,29.20,83,6,NE,No
AB9639,2022-07-02,21:34:53,OAE557,5475,225,,OAE,Sunday,29.20,83,6,NE,No
AC90A7,2022-07-02,21:36:09,AAL2186,2450,175,,AAL,Sunday,29.20,83,6,NE,No
ACF1A3,2022-07-02,21:36:27,ENY3588,2675,201,2251,ENY,Sunday,29.20,83,6,NE,No
A93997,2022-07-02,21:38:00,ENY3985,2300,216,2237,ENY,Sunday,29.20,83,6,NE,No
A2F092,2022-07-02,21:41:05,ENY3321,2200,199,561,ENY,Sunday,29.20,83,6,NE,No
A64D15,2022-07-02,21:42:31,N505FW,1650,108,,Private,Sunday,29.20,83,6,NE,No
AA395B,2022-07-02,21:43:13,SKW3230,2250,197,,SKW,Sunday,29.20,83,6,NE,No
A1ED5F,2022-07-02,21:43:39,ENY3707,35000,457,7230,ENY,Sunday,29.20,83,6,NE,No
ACC6D1,2022-07-02,21:43:46,AAL2028,9150,297,,AAL,Sunday,29.20,83,6,NE,No
A81DB0,2022-07-02,21:44:08,ENY3876,2150,224,526,ENY,Sunday,29.20,83,6,NE,No
A31BB7,2022-07-02,21:45:03,N3MD,3275,186,4677,Private,Sunday,29.20,83,6,NE,No
A1AC11,2022-07-02,21:45:37,ENY3538 ,2225,186,,ENY,Sunday,29.20,83,6,NE,No
A968BB,2022-07-02,21:49:11,SKW3034,2275,189,,SKW,Sunday,29.20,83,6,NE,No
ADEA26,2022-07-02,21:50:07,AAL2744,11875,257,2643,AAL,Sunday,29.20,83,6,NE,No
A3A086,2022-07-02,21:50:10,UAL475,37000,443,676,UAL,Sunday,29.20,83,6,NE,No
A50064,2022-07-02,21:51:07,NA,10050,,,NA,Sunday,29.20,83,6,NE,No
A9D640,2022-07-02,21:52:05,NA,2425,209,,NA,Sunday,29.20,83,6,NE,No
ACFD2C,2022-07-02,21:53:51,AAL1950,12050,262,7413,AAL,Sunday,29.20,83,6,NE,No
A2A7B5,2022-07-02,21:54:06,ENY3301,2450,192,514,ENY,Sunday,29.20,83,6,NE,No
A39DCA,2022-07-02,21:54:37,FFT9209,38050,446,7424,FFT,Sunday,29.20,83,6,NE,No
A3904C,2022-07-02,21:54:52,FFT2159 ,34000,481,,FFT,Sunday,29.20,83,6,NE,No
A00C7A,2022-07-02,21:55:22,DAL31,11875,265,4143,DAL,Sunday,29.20,83,6,NE,No
ADDDD5,2022-07-02,21:55:35,NA,8950,289,,NA,Sunday,29.20,83,6,NE,No
A1E9AC,2022-07-02,21:55:38,ENY3593,2325,178,2201,ENY,Sunday,29.20,83,6,NE,No
A29AFF,2022-07-02,21:56:44,SWA12,16500,439,5113,SWA,Sunday,29.20,83,6,NE,No
ABE892,2022-07-02,21:59:06,SWA366,17575,401,5266,SWA,Sunday,29.20,83,6,NE,No
A923A8,2022-07-02,21:59:53,UAL2031,38000,486,6116,UAL,Sunday,29.20,83,6,NE,No
A02DDA,2022-07-02,22:01:45,SKW5608,32000,483,2535,SKW,Sunday,29.22,82,5,E,No
A3A9FF,2022-07-02,22:02:16,AAL2280,36000,480,2165,AAL,Sunday,29.22,82,5,E,No
AC8577,2022-07-02,22:03:51,AAL892,2600,179,,AAL,Sunday,29.22,82,5,E,No
ABAADD,2022-07-02,22:04:19,SWA3376,35000,451,646,SWA,Sunday,29.22,82,5,E,No
A8D2A8,2022-07-02,22:04:45,ENY4218,2350,193,2230,ENY,Sunday,29.22,82,5,E,No
A87898,2022-07-02,22:05:30,JBU607,33975,483,,JBU,Sunday,29.22,82,5,E,No
AB3446,2022-07-02,22:05:55,N82075,1500,104,,Private,Sunday,29.22,82,5,E,No
ACA306,2022-07-02,22:06:01,NKS1314,36000,469,,NKS,Sunday,29.22,82,5,E,No
AB5E9B,2022-07-02,22:06:16,SWA650,37000,450,501,SWA,Sunday,29.22,82,5,E,No
AC2B6C,2022-07-02,22:06:47,ASH6180,36000,467,2552,ASH,Sunday,29.22,82,5,E,No
ADD66D,2022-07-02,22:07:10,AAL952,12050,261,1625,AAL,Sunday,29.22,82,5,E,No
AA76EF,2022-07-02,22:07:38,NA,38000,474,,NA,Sunday,29.22,82,5,E,No
AB8D76,2022-07-02,22:08:22,ASH6264,34000,465,2576,ASH,Sunday,29.22,82,5,E,No
