HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,Weekday,BarometricPressure,Temp,WindSpeed,WindDirection,Raining
ACE0D2,2022-06-27,20:06:16,AAL1205,9075,302,,AAL,Tuesday,29.34,85,8,NE,No
A3ABCD,2022-06-27,20:06:32,NA,,,,NA,Tuesday,29.34,85,8,NE,No
A9D807,2022-06-27,20:07:31,AAL1607,7300,284,572,AAL,Tuesday,29.34,85,8,NE,No
A71221,2022-06-27,20:08:23,N555BK,2875,229,,Private,Tuesday,29.34,85,8,NE,No
ACD5D0,2022-06-27,20:09:09,NA,4800,346,,NA,Tuesday,29.34,85,8,NE,No
A94105,2022-06-27,20:09:57,ENY4132,6275,278,5117,ENY,Tuesday,29.34,85,8,NE,No
A24B39,2022-06-27,20:10:04,NA,11075,351,,NA,Tuesday,29.34,85,8,NE,No
A3D3A9,2022-06-27,20:10:21,NA,10325,314,,NA,Tuesday,29.34,85,8,NE,No
AB8112,2022-06-27,20:10:31,AAL541,11850,303,4026,AAL,Tuesday,29.34,85,8,NE,No
A59F15,2022-06-27,20:10:40,UAL1235,16575,379,637,UAL,Tuesday,29.34,85,8,NE,No
AD238C,2022-06-27,20:10:57,N946BA,5300,247,5703,Private,Tuesday,29.34,85,8,NE,No
AD2833,2022-06-27,20:12:42,ASH5752,15025,384,5146,ASH,Tuesday,29.34,85,8,NE,No
ABFE12,2022-06-27,20:13:08,NA,10500,318,,NA,Tuesday,29.34,85,8,NE,No
A94B2E,2022-06-27,20:13:35,UAL2337,34000,451,,UAL,Tuesday,29.34,85,8,NE,No
AA3839,2022-06-27,20:13:44,SKW9897,6325,283,3411,SKW,Tuesday,29.34,85,8,NE,No
A66A84,2022-06-27,20:13:47,SKW6269,33150,429,2467,SKW,Tuesday,29.34,85,8,NE,No
A4E6C0,2022-06-27,20:14:20,NA,32000,460,,NA,Tuesday,29.34,85,8,NE,No
A413CB,2022-06-27,20:14:51,XSR362,3850,195,,XSR,Tuesday,29.34,85,8,NE,No
ADDA24,2022-06-27,20:15:33,AAL2254,5650,267,567,AAL,Tuesday,29.34,85,8,NE,No
A3C60D,2022-06-27,20:15:45,AAL1829 ,11850,269,2134,AAL,Tuesday,29.34,85,8,NE,No
A1F9AF,2022-06-27,20:16:18,N2260M,4300,118,,Private,Tuesday,29.34,85,8,NE,No
A234EF,2022-06-27,20:16:23,NA,10650,,,NA,Tuesday,29.34,85,8,NE,No
A53B69,2022-06-27,20:16:41,SWA55,4750,273,2252,SWA,Tuesday,29.34,85,8,NE,No
A59608,2022-06-27,20:17:44,MRA660,4800,164,,MRA,Tuesday,29.34,85,8,NE,No
A18403,2022-06-27,20:17:58,AAL2461,34000,450,4160,AAL,Tuesday,29.34,85,8,NE,No
A0D561,2022-06-27,20:18:32,AAL1405,10100,301,,AAL,Tuesday,29.34,85,8,NE,No
A46D8F,2022-06-27,20:19:18,UAL387,35000,485,6770,UAL,Tuesday,29.34,85,8,NE,No
A5FCEF,2022-06-27,20:19:19,NA,30025,,,NA,Tuesday,29.34,85,8,NE,No
A2DB21,2022-06-27,20:19:43,NA,5925,240,,NA,Tuesday,29.34,85,8,NE,No
AB34EA,2022-06-27,20:21:19,DAL1351,34000,451,7240,DAL,Tuesday,29.34,85,8,NE,No
A0E431,2022-06-27,20:21:39,AAL952,11850,287,1541,AAL,Tuesday,29.34,85,8,NE,No
AB013C,2022-06-27,20:21:57,SCX626,35000,486,,SCX,Tuesday,29.34,85,8,NE,No
A09188,2022-06-27,20:22:11,AAL1356,1300,171,2364,AAL,Tuesday,29.34,85,8,NE,No
AB5ED8,2022-06-27,20:23:33,SWA1970,10000,294,510,SWA,Tuesday,29.34,85,8,NE,No
ADF068,2022-06-27,20:23:52,NA,10250,308,,NA,Tuesday,29.34,85,8,NE,No
A3980F,2022-06-27,20:25:01,N330ZA,40000,465,7326,Private,Tuesday,29.34,85,8,NE,No
ADC8E7,2022-06-27,20:25:23,NA,5875,276,,NA,Tuesday,29.34,85,8,NE,No
A0FBB7,2022-06-27,20:25:47,NA,37000,473,,NA,Tuesday,29.34,85,8,NE,No
A9741D,2022-06-27,20:26:09,NA,9125,288,,NA,Tuesday,29.34,85,8,NE,No
A2C635,2022-06-27,20:26:21,SWA1957,38000,462,2750,SWA,Tuesday,29.34,85,8,NE,No
A29EB6,2022-06-27,20:26:49,NA,11650,322,,NA,Tuesday,29.34,85,8,NE,No
AC7A52,2022-06-27,20:27:25,AAL2837,5225,281,2311,AAL,Tuesday,29.34,85,8,NE,No
AC2082,2022-06-27,20:29:07,NA,11050,,,NA,Tuesday,29.34,85,8,NE,No
A68FF6,2022-06-27,20:29:27,N5217D,2500,107,,Private,Tuesday,29.34,85,8,NE,No
ADA296,2022-06-27,20:30:17,AAL2466,16850,374,2471,AAL,Tuesday,29.34,85,8,NE,No
A1B1BC,2022-06-27,20:30:23,SWA2578,4650,267,6217,SWA,Tuesday,29.34,85,8,NE,No
A19E61,2022-06-27,20:30:27,ENY3698,9500,303,,ENY,Tuesday,29.34,85,8,NE,No
A6F00D,2022-06-27,20:31:09,AAL555,7100,300,2361,AAL,Tuesday,29.34,85,8,NE,No
A612A6,2022-06-27,20:31:15,UAL1010,34000,447,2462,UAL,Tuesday,29.34,85,8,NE,No
AB473A,2022-06-27,20:31:17,NA,4550,,,NA,Tuesday,29.34,85,8,NE,No
A339E0,2022-06-27,20:31:22,FFT760,36975,451,1405,FFT,Tuesday,29.34,85,8,NE,No
AAB1D2,2022-06-27,20:31:52,SWA675,10775,387,2227,SWA,Tuesday,29.34,85,8,NE,No
AA55BD,2022-06-27,20:33:05,ENY3770,10725,271,2406,ENY,Tuesday,29.34,85,8,NE,No
A3A222,2022-06-27,20:33:16,DAL2862,17000,373,2724,DAL,Tuesday,29.34,85,8,NE,No
AAB0BA,2022-06-27,20:33:18,SWA3076,10775,298,2213,SWA,Tuesday,29.34,85,8,NE,No
A336DF,2022-06-27,20:34:27,AAL1269,11850,273,1772,AAL,Tuesday,29.34,85,8,NE,No
AC2B6C,2022-06-27,20:35:03,NA,33000,473,,NA,Tuesday,29.34,85,8,NE,No
A42A91,2022-06-27,20:35:53,FFT1550,9725,295,2230,FFT,Tuesday,29.34,85,8,NE,No
AA4C3E,2022-06-27,20:36:22,UAL2198,33975,462,7444,UAL,Tuesday,29.34,85,8,NE,No
A4E146,2022-06-27,20:36:28,SWA50,5225,251,3642,SWA,Tuesday,29.34,85,8,NE,No
A09FDA,2022-06-27,20:38:48,NA,,,,NA,Tuesday,29.34,85,8,NE,No
A7FA65,2022-06-27,20:39:02,FDX980,11850,287,1575,FDX,Tuesday,29.34,85,8,NE,No
ACB950,2022-06-27,20:39:02,NKS310,37050,490,1311,NKS,Tuesday,29.34,85,8,NE,No
A4460D,2022-06-27,20:39:05,UAL593,33000,473,,UAL,Tuesday,29.34,85,8,NE,No
A0B580,2022-06-27,20:39:22,N145CL,1350,115,,Private,Tuesday,29.34,85,8,NE,No
AA8469,2022-06-27,20:39:38,NA,4800,224,,NA,Tuesday,29.34,85,8,NE,No
A3FFFC,2022-06-27,20:40:01,DAL1410,36000,453,7242,DAL,Tuesday,29.34,85,8,NE,No
A92365,2022-06-27,20:40:55,UAL2005,6325,266,2243,UAL,Tuesday,29.34,85,8,NE,No
A0855D,2022-06-27,20:41:46,UAL1673,36000,444,4004,UAL,Tuesday,29.34,85,8,NE,No
ABA891,2022-06-27,20:42:13,NA,13275,349,,NA,Tuesday,29.34,85,8,NE,No
A13501,2022-06-27,20:42:33,AAL1322,16750,368,1402,AAL,Tuesday,29.34,85,8,NE,No
AB3446,2022-06-27,20:43:19,N82075,1100,76,,Private,Tuesday,29.34,85,8,NE,No
A264A4,2022-06-27,20:43:21,SWA1659,35000,453,,SWA,Tuesday,29.34,85,8,NE,No
AB0485,2022-06-27,20:45:15,AAL2647,11850,327,1643,AAL,Tuesday,29.34,85,8,NE,No
AD84DE,2022-06-27,20:45:31,NA,5750,251,,NA,Tuesday,29.34,85,8,NE,No
A94B0B,2022-06-27,20:45:39,UAL1599,34000,453,4031,UAL,Tuesday,29.34,85,8,NE,No
A45592,2022-06-27,20:45:43,DAL892,34000,439,,DAL,Tuesday,29.34,85,8,NE,No
A41014,2022-06-27,20:48:27,XSR361,5575,231,553,XSR,Tuesday,29.34,85,8,NE,No
A27E39,2022-06-27,20:48:32,N26SE,12950,203,6272,Private,Tuesday,29.34,85,8,NE,No
A988F1,2022-06-27,20:48:44,N713TX,41000,429,,Private,Tuesday,29.34,85,8,NE,No
A4F59C,2022-06-27,20:49:40,AAL1473,32975,480,2627,AAL,Tuesday,29.34,85,8,NE,No
AA0300,2022-06-27,20:50:28,SKW3167,11875,272,6643,SKW,Tuesday,29.34,85,8,NE,No
A47916,2022-06-27,20:50:37,AMF1791,5850,198,,AMF,Tuesday,29.34,85,8,NE,No
AA31ED,2022-06-27,20:50:51,SKW3135,15125,348,5135,SKW,Tuesday,29.34,85,8,NE,No
A9B4DE,2022-06-27,20:51:35,UAL1853,34000,455,2522,UAL,Tuesday,29.34,85,8,NE,No
A17C95,2022-06-27,20:51:58,AAL2311,11875,272,501,AAL,Tuesday,29.34,85,8,NE,No
AA7288,2022-06-27,20:52:37,AAL1865,16300,379,1145,AAL,Tuesday,29.34,85,8,NE,No
A0D90C,2022-06-27,20:53:07,AAL1523,17525,360,2405,AAL,Tuesday,29.34,85,8,NE,No
AD83B2,2022-06-27,20:53:10,AAL2417,10025,344,,AAL,Tuesday,29.34,85,8,NE,No
ADD66D,2022-06-27,20:53:13,AAL1148,11850,301,7367,AAL,Tuesday,29.34,85,8,NE,No
AB3C15,2022-06-27,20:54:01,AAL1923,9525,295,,AAL,Tuesday,29.34,85,8,NE,No
A9E779,2022-06-27,20:54:29,N7370W,3475,93,,Private,Tuesday,29.34,85,8,NE,No
A42323,2022-06-27,20:55:05,FFT2137,8575,295,2223,FFT,Tuesday,29.34,85,8,NE,No
AABF50,2022-06-27,20:55:05,SCX3045,2850,234,,SCX,Tuesday,29.34,85,8,NE,No
A34ECC,2022-06-27,20:55:23,FFT1151,37450,444,,FFT,Tuesday,29.34,85,8,NE,No
AD20F4,2022-06-27,20:55:53,AAL2336,11850,266,5716,AAL,Tuesday,29.34,85,8,NE,No
AB9A5C,2022-06-27,20:56:20,BVN7754,3850,118,,BVN,Tuesday,29.34,85,8,NE,No
A4DBC6,2022-06-27,20:56:24,NA,1200,137,,NA,Tuesday,29.34,85,8,NE,No
ADE8FA,2022-06-27,20:57:17,AAL682,10300,311,,AAL,Tuesday,29.34,85,8,NE,No
A0C3B6,2022-06-27,20:57:46,GTI3805,4925,239,,GTI,Tuesday,29.34,85,8,NE,No
AD247C,2022-06-27,20:57:52,ASH5726,11850,269,1341,ASH,Tuesday,29.34,85,8,NE,No
A1EF65,2022-06-27,20:58:06,N2236W,3300,85,,Private,Tuesday,29.34,85,8,NE,No
A83781,2022-06-27,20:58:25,UAL2621,32000,461,4071,UAL,Tuesday,29.34,85,8,NE,No
A91535,2022-06-27,20:58:38,UAL1759,32000,461,7336,UAL,Tuesday,29.34,85,8,NE,No
A48234,2022-06-27,20:58:50,AMF1745,5825,245,,AMF,Tuesday,29.34,85,8,NE,No
A65B76,2022-06-27,20:59:02,AAL1399 ,5875,291,3636,AAL,Tuesday,29.34,85,8,NE,No
A4C0E7,2022-06-27,20:59:21,N405TK,37000,486,,Private,Tuesday,29.34,85,8,NE,No
AA955C,2022-06-27,20:59:45,N781MM,43000,438,2577,Private,Tuesday,29.34,85,8,NE,No
A733E6,2022-06-27,20:59:59,AAL1992,15700,415,2672,AAL,Tuesday,29.34,85,8,NE,No
A05AD1,2022-06-27,21:00:00,NA,30000,,,NA,Tuesday,29.35,81,8,N,No
A2A7B5,2022-06-27,21:00:32,ENY3914,11850,272,6676,ENY,Tuesday,29.35,81,8,N,No
A395D5,2022-06-27,21:00:36,AMF1721,5800,228,,AMF,Tuesday,29.35,81,8,N,No
A99A3D,2022-06-27,21:00:44,SKW3159,9125,335,,SKW,Tuesday,29.35,81,8,N,No
A76028,2022-06-27,21:01:38,UAL1728,35000,482,6023,UAL,Tuesday,29.35,81,8,N,No
AA1F97,2022-06-27,21:01:49,AAL1728,11850,265,1506,AAL,Tuesday,29.35,81,8,N,No
A0D72B,2022-06-27,21:02:45,AAL1777,7250,294,,AAL,Tuesday,29.35,81,8,N,No
A959DF,2022-06-27,21:03:03,SKW3168,11025,302,,SKW,Tuesday,29.35,81,8,N,No
A24C99,2022-06-27,21:03:49,UAL2656,38000,454,532,UAL,Tuesday,29.35,81,8,N,No
AAE677,2022-06-27,21:03:54,N801KB,37900,455,,Private,Tuesday,29.35,81,8,N,No
A5DEE3,2022-06-27,21:04:24,ASA41,34000,454,1546,ASA,Tuesday,29.35,81,8,N,No
AD21AF,2022-06-27,21:05:14,RAX716,43025,445,7205,RAX,Tuesday,29.35,81,8,N,No
ACD961,2022-06-27,21:05:14,NKS668,9100,327,,NKS,Tuesday,29.35,81,8,N,No
A8B4BB,2022-06-27,21:05:17,FDX1282,1700,175,,FDX,Tuesday,29.35,81,8,N,No
A1F4CD,2022-06-27,21:05:28,ENY3681,11675,266,3150,ENY,Tuesday,29.35,81,8,N,No
AC96BE,2022-06-27,21:06:47,AAL1816,11850,303,3565,AAL,Tuesday,29.35,81,8,N,No
ADEA26,2022-06-27,21:07:06,AAL348,5700,264,6270,AAL,Tuesday,29.35,81,8,N,No
AB6EB9,2022-06-27,21:08:17,AAL1442,11850,276,3175,AAL,Tuesday,29.35,81,8,N,No
A564AB,2022-06-27,21:08:18,AAL2317 ,34025,448,1136,AAL,Tuesday,29.35,81,8,N,No
AC754B,2022-06-27,21:08:27,AAL2102,10925,334,,AAL,Tuesday,29.35,81,8,N,No
ACA6C0,2022-06-27,21:09:13,AAL2698,5800,283,2371,AAL,Tuesday,29.35,81,8,N,No
A968BB,2022-06-27,21:10:01,SKW3272,9850,309,,SKW,Tuesday,29.35,81,8,N,No
A4DD65,2022-06-27,21:10:04,NA,31975,471,,NA,Tuesday,29.35,81,8,N,No
AB0A95,2022-06-27,21:10:40,AAL1406,6350,272,510,AAL,Tuesday,29.35,81,8,N,No
A3A9FF,2022-06-27,21:10:44,AAL1551,36000,437,3731,AAL,Tuesday,29.35,81,8,N,No
A0CB68,2022-06-27,21:11:17,AAL2238,11775,290,1637,AAL,Tuesday,29.35,81,8,N,No
A4FCC0,2022-06-27,21:11:26,N420MP,1400,159,2216,Private,Tuesday,29.35,81,8,N,No
A83782,2022-06-27,21:12:03,UAL1180,34000,444,7254,UAL,Tuesday,29.35,81,8,N,No
AD5D5F,2022-06-27,21:12:26,NA,6350,250,,NA,Tuesday,29.35,81,8,N,No
A71B43,2022-06-27,21:12:41,NA,10450,413,,NA,Tuesday,29.35,81,8,N,No
AD727D,2022-06-27,21:12:44,AAL2406,11875,271,3116,AAL,Tuesday,29.35,81,8,N,No
A9D053,2022-06-27,21:12:45,SWA745,38000,452,2417,SWA,Tuesday,29.35,81,8,N,No
A2E094,2022-06-27,21:13:34,NA,5225,397,,NA,Tuesday,29.35,81,8,N,No
AA1BA3,2022-06-27,21:14:34,SKW3013,7250,297,2354,SKW,Tuesday,29.35,81,8,N,No
A3DFEB,2022-06-27,21:16:05,NA,28025,465,,NA,Tuesday,29.35,81,8,N,No
ACF1D8,2022-06-27,21:16:44,ASH5885,1300,273,5120,ASH,Tuesday,29.35,81,8,N,No
A3B4D6,2022-06-27,21:16:49,AAL2403,5875,291,2206,AAL,Tuesday,29.35,81,8,N,No
ACE5BC,2022-06-27,21:16:55,AAL1458,9600,276,,AAL,Tuesday,29.35,81,8,N,No
AB19DF,2022-06-27,21:17:06,SCX122,17025,414,6715,SCX,Tuesday,29.35,81,8,N,No
ABC7A3,2022-06-27,21:17:57,NA,5150,245,555,NA,Tuesday,29.35,81,8,N,No
A973E0,2022-06-27,21:18:33,SKW3198,8950,299,3410,SKW,Tuesday,29.35,81,8,N,No
ABD254,2022-06-27,21:19:40,NA,7475,286,,NA,Tuesday,29.35,81,8,N,No
ACDD1B,2022-06-27,21:20:38,AAL1355,11850,272,6234,AAL,Tuesday,29.35,81,8,N,No
ACA60D,2022-06-27,21:21:01,NA,11450,334,,NA,Tuesday,29.35,81,8,N,No
AC753C,2022-06-27,21:21:08,N9010A,2850,166,,Private,Tuesday,29.35,81,8,N,No
A97DA7,2022-06-27,21:21:26,SKW3189,6600,275,3666,SKW,Tuesday,29.35,81,8,N,No
ABDB35,2022-06-27,21:22:34,AAL1505,11950,274,6732,AAL,Tuesday,29.35,81,8,N,No
AB77D5,2022-06-27,21:23:34,UAL2355,37050,487,711,UAL,Tuesday,29.35,81,8,N,No
AC828F,2022-06-27,21:23:36,NA,10450,292,,NA,Tuesday,29.35,81,8,N,No
A9F461,2022-06-27,21:23:45,AAL803,6300,272,6223,AAL,Tuesday,29.35,81,8,N,No
A05776,2022-06-27,21:23:59,AAL2512,32050,454,,AAL,Tuesday,29.35,81,8,N,No
A8D2A8,2022-06-27,21:24:14,ENY3643 ,9450,280,6252,ENY,Tuesday,29.35,81,8,N,No
AB0158,2022-06-27,21:24:39,UAL1627,35975,446,2703,UAL,Tuesday,29.35,81,8,N,No
ABF6A4,2022-06-27,21:24:52,SKW3280,6675,293,525,SKW,Tuesday,29.35,81,8,N,No
A3EBE2,2022-06-27,21:24:55,N3517S,4200,115,515,Private,Tuesday,29.35,81,8,N,No
AB9661,2022-06-27,21:25:03,NA,2850,166,,NA,Tuesday,29.35,81,8,N,No
AA7E3A,2022-06-27,21:25:31,SWA1404,38000,446,,SWA,Tuesday,29.35,81,8,N,No
A0F1BB,2022-06-27,21:25:53,AAL2186,9950,298,2235,AAL,Tuesday,29.35,81,8,N,No
A8021B,2022-06-27,21:26:18,JBU607,34025,446,,JBU,Tuesday,29.35,81,8,N,No
AB8880,2022-06-27,21:26:59,NA,2125,,,NA,Tuesday,29.35,81,8,N,No
A403DF,2022-06-27,21:27:43,AAL1213,11850,271,5631,AAL,Tuesday,29.35,81,8,N,No
A95D96,2022-06-27,21:28:15,SKW3077,8400,293,557,SKW,Tuesday,29.35,81,8,N,No
A0FEA6,2022-06-27,21:28:21,AAL2256,4625,266,552,AAL,Tuesday,29.35,81,8,N,No
ACBF63,2022-06-27,21:28:37,NA,,,,NA,Tuesday,29.35,81,8,N,No
A9EABC,2022-06-27,21:28:49,NA,2075,116,,NA,Tuesday,29.35,81,8,N,No
A0A9D6,2022-06-27,21:29:09,NA,31975,449,,NA,Tuesday,29.35,81,8,N,No
A417AD,2022-06-27,21:29:13,N363CK,1175,63,1200,Private,Tuesday,29.35,81,8,N,No
AB686F,2022-06-27,21:29:15,AAL1514,11850,270,2330,AAL,Tuesday,29.35,81,8,N,No
AA64CA,2022-06-27,21:29:17,NA,8225,,,NA,Tuesday,29.35,81,8,N,No
A8D327,2022-06-27,21:29:41,NKS290,7700,293,6231,NKS,Tuesday,29.35,81,8,N,No
A0628F,2022-06-27,21:29:51,AAL1147,33975,439,,AAL,Tuesday,29.35,81,8,N,No
A695EA,2022-06-27,21:30:14,NA,10800,325,,NA,Tuesday,29.35,81,8,N,No
ACB8A0,2022-06-27,21:31:23,ASH5694,11850,279,3506,ASH,Tuesday,29.35,81,8,N,No
A704F9,2022-06-27,21:31:48,AAL1525,5875,288,527,AAL,Tuesday,29.35,81,8,N,No
ADC65E,2022-06-27,21:32:27,AAL1227,5950,271,513,AAL,Tuesday,29.35,81,8,N,No
AC51B2,2022-06-27,21:32:33,AAL1430,7525,299,3415,AAL,Tuesday,29.35,81,8,N,No
A9F818,2022-06-27,21:34:41,AAL632,7725,285,2262,AAL,Tuesday,29.35,81,8,N,No
ABFEFD,2022-06-27,21:34:45,AAL203R,11850,272,2632,AAL,Tuesday,29.35,81,8,N,No
AB774B,2022-06-27,21:35:21,AAL2199,5475,285,554,AAL,Tuesday,29.35,81,8,N,No
A6CFFC,2022-06-27,21:35:24,AAL577,8175,298,3423,AAL,Tuesday,29.35,81,8,N,No
ABE2A3,2022-06-27,21:35:27,NA,,,,NA,Tuesday,29.35,81,8,N,No
AAE6CD,2022-06-27,21:36:20,AAL2078,16000,387,6206,AAL,Tuesday,29.35,81,8,N,No
AD4FE1,2022-06-27,21:37:10,AAL1273,7150,290,,AAL,Tuesday,29.35,81,8,N,No
A40027,2022-06-27,21:37:14,AAL1915,11825,272,7014,AAL,Tuesday,29.35,81,8,N,No
ACC954,2022-06-27,21:37:19,NA,10175,289,,NA,Tuesday,29.35,81,8,N,No
A38211,2022-06-27,21:37:41,DAL2097,20900,430,2671,DAL,Tuesday,29.35,81,8,N,No
AA737D,2022-06-27,21:38:04,SWA985,4950,263,575,SWA,Tuesday,29.35,81,8,N,No
AB0D76,2022-06-27,21:38:05,DAL1098,34000,448,1614,DAL,Tuesday,29.35,81,8,N,No
ACF1A3,2022-06-27,21:38:32,ENY3765,10500,307,,ENY,Tuesday,29.35,81,8,N,No
AA56DA,2022-06-27,21:39:01,UAL1165,36000,453,,UAL,Tuesday,29.35,81,8,N,No
A062EF,2022-06-27,21:39:32,DAL2126,6175,274,,DAL,Tuesday,29.35,81,8,N,No
A782E4,2022-06-27,21:39:37,AAL1996,7600,294,2316,AAL,Tuesday,29.35,81,8,N,No
ABE65A,2022-06-27,21:40:49,AAL2313,5375,275,6204,AAL,Tuesday,29.35,81,8,N,No
ACF946,2022-06-27,21:41:30,ASH5869,10925,355,,ASH,Tuesday,29.35,81,8,N,No
ACDBE7,2022-06-27,21:41:33,ENY3588,9375,277,,ENY,Tuesday,29.35,81,8,N,No
AD084E,2022-06-27,21:42:02,NKS1858,11825,272,3132,NKS,Tuesday,29.35,81,8,N,No
A04B24,2022-06-27,21:42:02,AAL2820,16925,389,3710,AAL,Tuesday,29.35,81,8,N,No
ABD60B,2022-06-27,21:42:04,NA,3825,,,NA,Tuesday,29.35,81,8,N,No
AD14A3,2022-06-27,21:43:07,NA,10050,358,,NA,Tuesday,29.35,81,8,N,No
40779A,2022-06-27,21:43:35,BAW190,39000,514,7342,BAW,Tuesday,29.35,81,8,N,No
A4D42D,2022-06-27,21:45:08,NA,10900,378,,NA,Tuesday,29.35,81,8,N,No
A7D7B5,2022-06-27,21:45:24,SKW3034,8950,332,3643,SKW,Tuesday,29.35,81,8,N,No
ABAAA8,2022-06-27,21:45:39,SWA252  ,10250,296,,SWA,Tuesday,29.35,81,8,N,No
A7CC2C,2022-06-27,21:47:01,NA,31025,478,,NA,Tuesday,29.35,81,8,N,No
AAFC60,2022-06-27,21:47:58,BVN7751,4025,162,,BVN,Tuesday,29.35,81,8,N,No
AC5488,2022-06-27,21:49:02,DAL2908,33075,453,2525,DAL,Tuesday,29.35,81,8,N,No
AA6988,2022-06-27,21:50:02,FDX1660,1250,187,,FDX,Tuesday,29.35,81,8,N,No
A4CE11,2022-06-27,21:50:56,NA,3925,,,NA,Tuesday,29.35,81,8,N,No
A08512,2022-06-27,21:51:12,UCA4834,34000,389,7216,UCA,Tuesday,29.35,81,8,N,No
AC7720,2022-06-27,21:51:46,NA,9400,316,,NA,Tuesday,29.35,81,8,N,No
A0E086,2022-06-27,21:52:04,NA,5050,,,NA,Tuesday,29.35,81,8,N,No
A28578,2022-06-27,21:52:13,NA,,,,NA,Tuesday,29.35,81,8,N,No
ACCED9,2022-06-27,21:53:17,AAL1620,9850,299,524,AAL,Tuesday,29.35,81,8,N,No
A2B12E,2022-06-27,21:53:19,UAL614,34000,454,2721,UAL,Tuesday,29.35,81,8,N,No
ABFB46,2022-06-27,21:54:25,AAL1888,11850,272,5645,AAL,Tuesday,29.35,81,8,N,No
A0CBF4,2022-06-27,21:54:33,N150UC,4600,79,,Private,Tuesday,29.35,81,8,N,No
A1DD6C,2022-06-27,21:54:48,N2191,1225,75,,Private,Tuesday,29.35,81,8,N,No
ABB930,2022-06-27,21:56:10,NA,9175,275,,NA,Tuesday,29.35,81,8,N,No
A07BB3,2022-06-27,21:56:10,NA,11500,359,,NA,Tuesday,29.35,81,8,N,No
AB2839,2022-06-27,21:56:10,N818MT,1825,136,,Private,Tuesday,29.35,81,8,N,No
ACAD7B,2022-06-27,21:56:37,ASH5842,11825,268,6621,ASH,Tuesday,29.35,81,8,N,No
AC231D,2022-06-27,21:57:53,FDY426,4850,167,,FDY,Tuesday,29.35,81,8,N,No
ACE01B,2022-06-27,21:58:03,N929FE,4100,152,,Private,Tuesday,29.35,81,8,N,No
A1CD4E,2022-06-27,21:58:20,NA,10350,318,,NA,Tuesday,29.35,81,8,N,No
AB0E4C,2022-06-27,21:58:29,AAL2901,12000,275,1147,AAL,Tuesday,29.35,81,8,N,No
A1A218,2022-06-27,21:59:35,NA,10475,307,,NA,Tuesday,29.35,81,8,N,No
A04112,2022-06-27,21:59:45,N115ZN,16850,444,534,Private,Tuesday,29.35,81,8,N,No
AD00E0,2022-06-27,21:59:58,NKS1863,36025,438,,NKS,Tuesday,29.35,81,8,N,No
A5AA3A,2022-06-27,22:00:13,UAL250,32000,456,,UAL,Tuesday,29.37,81,10,NE,No
