HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,Weekday,BarometricPressure,Temp,WindSpeed,WindDirection,Raining
A9E899,2022-06-23,20:03:39,NA,3400,91,,NA,Friday,29.11,94,13,S,No
A081A3,2022-06-23,20:04:12,UCA4820,29000,429,2350,UCA,Friday,29.11,94,13,S,No
A70AA1,2022-06-23,20:04:14,ASA703,2250,199,3470,ASA,Friday,29.11,94,13,S,No
ACDBEE,2022-06-23,20:04:17,AAL2271,2600,170,,AAL,Friday,29.11,94,13,S,No
A558B6,2022-06-23,20:04:40,N4434R,2225,83,,Private,Friday,29.11,94,13,S,No
A6E4E8,2022-06-23,20:04:49,AAL522,9350,295,2372,AAL,Friday,29.11,94,13,S,No
A0D98D,2022-06-23,20:04:50,NA,4075,,,NA,Friday,29.11,94,13,S,No
A42323,2022-06-23,20:05:21,NA,2300,204,563,NA,Friday,29.11,94,13,S,No
AC77D3,2022-06-23,20:05:30,AAL364,2425,210,3402,AAL,Friday,29.11,94,13,S,No
AB214D,2022-06-23,20:06:17,SCX507,11900,287,6163,SCX,Friday,29.11,94,13,S,No
ACB4E9,2022-06-23,20:06:26,NA,2250,215,,NA,Friday,29.11,94,13,S,No
A05DBC,2022-06-23,20:06:36,UAL1413,35000,451,2566,UAL,Friday,29.11,94,13,S,No
ABAFFF,2022-06-23,20:06:41,AAL2375,2400,209,2321,AAL,Friday,29.11,94,13,S,No
AAEC9C,2022-06-23,20:07:37,AAL1312,2425,188,3464,AAL,Friday,29.11,94,13,S,No
A98CBC,2022-06-23,20:08:50,AAL403,2600,179,,AAL,Friday,29.11,94,13,S,No
ABE4B9,2022-06-23,20:09:20,SWA107,34000,463,2170,SWA,Friday,29.11,94,13,S,No
A6878C,2022-06-23,20:09:24,NA,,367,,NA,Friday,29.11,94,13,S,No
A87F51,2022-06-23,20:09:40,AAL1966,14400,339,7435,AAL,Friday,29.11,94,13,S,No
AB1890,2022-06-23,20:10:04,DAL1351,32000,481,,DAL,Friday,29.11,94,13,S,No
ABA5D3,2022-06-23,20:10:05,NA,,,,NA,Friday,29.11,94,13,S,No
AB9B13,2022-06-23,20:10:06,AAL665,14400,330,503,AAL,Friday,29.11,94,13,S,No
AC3BE0,2022-06-23,20:10:37,N888DH,38000,487,7124,Private,Friday,29.11,94,13,S,No
A8AE3E,2022-06-23,20:10:46,AAL1459,12050,268,727,AAL,Friday,29.11,94,13,S,No
A0CBF4,2022-06-23,20:11:05,N150UC,1600,85,,Private,Friday,29.11,94,13,S,No
A86499,2022-06-23,20:11:09,N64TP,1600,,,Private,Friday,29.11,94,13,S,No
A613E7,2022-06-23,20:11:20,ATN3332,1525,171,,ATN,Friday,29.11,94,13,S,No
A7CE58,2022-06-23,20:12:34,N6017W,4675,107,,Private,Friday,29.11,94,13,S,No
ACA9C4,2022-06-23,20:12:42,ASH5697,11400,264,2701,ASH,Friday,29.11,94,13,S,No
AD24A8,2022-06-23,20:13:24,NKS310,35000,442,7711,NKS,Friday,29.11,94,13,S,No
A72CA2,2022-06-23,20:13:27,NA,,,,NA,Friday,29.11,94,13,S,No
A1F4CD,2022-06-23,20:14:03,ENY4193,14850,337,7306,ENY,Friday,29.11,94,13,S,No
ACC751,2022-06-23,20:14:06,N922TR,8800,290,,Private,Friday,29.11,94,13,S,No
A9B088,2022-06-23,20:14:14,NA,8925,302,,NA,Friday,29.11,94,13,S,No
ACD961,2022-06-23,20:15:14,NKS669,11950,266,4052,NKS,Friday,29.11,94,13,S,No
AA9071,2022-06-23,20:15:20,NA,4875,,,NA,Friday,29.11,94,13,S,No
AA7288,2022-06-23,20:15:29,NA,2625,202,,NA,Friday,29.11,94,13,S,No
AB473A,2022-06-23,20:16:07,AAL1497,9500,291,566,AAL,Friday,29.11,94,13,S,No
A9034C,2022-06-23,20:16:27,AAL1050,2575,180,6214,AAL,Friday,29.11,94,13,S,No
AD4844,2022-06-23,20:16:58,ASH5861,11950,265,2235,ASH,Friday,29.11,94,13,S,No
A0FAAD,2022-06-23,20:17:12,MRA666,4100,167,,MRA,Friday,29.11,94,13,S,No
A6215F,2022-06-23,20:17:49,OUA5,4175,89,,OUA,Friday,29.11,94,13,S,No
A8B56F,2022-06-23,20:18:17,NKS290,11675,269,2262,NKS,Friday,29.11,94,13,S,No
A74386,2022-06-23,20:18:30,N56717,2250,83,2365,Private,Friday,29.11,94,13,S,No
A1B1BC,2022-06-23,20:18:51,SWA3152,17150,390,526,SWA,Friday,29.11,94,13,S,No
ACEA99,2022-06-23,20:19:20,AAL1051,12075,269,7177,AAL,Friday,29.11,94,13,S,No
AD9EDF,2022-06-23,20:19:48,AAL1482,2275,194,3631,AAL,Friday,29.11,94,13,S,No
A448D5,2022-06-23,20:19:50,NA,34000,,,NA,Friday,29.11,94,13,S,No
AC71DD,2022-06-23,20:19:54,AAL1123,2425,183,,AAL,Friday,29.11,94,13,S,No
AAF804,2022-06-23,20:20:27,SCX3062,2775,173,2224,SCX,Friday,29.11,94,13,S,No
A47D46,2022-06-23,20:20:35,FFT2300,2300,201,532,FFT,Friday,29.11,94,13,S,No
A573EC,2022-06-23,20:20:48,UPS9884,11100,261,2473,UPS,Friday,29.11,94,13,S,No
A17C95,2022-06-23,20:20:49,AAL2496,9125,302,6220,AAL,Friday,29.11,94,13,S,No
AAA724,2022-06-23,20:21:38,NA,3800,105,,NA,Friday,29.11,94,13,S,No
A1057A,2022-06-23,20:21:41,AAL1356,12050,272,3054,AAL,Friday,29.11,94,13,S,No
A07B3E,2022-06-23,20:22:56,AAL446,8700,299,543,AAL,Friday,29.11,94,13,S,No
A24753,2022-06-23,20:23:06,ASH5871,12050,266,2730,ASH,Friday,29.11,94,13,S,No
A42E4E,2022-06-23,20:23:58,LXJ369,45000,406,3744,LXJ,Friday,29.11,94,13,S,No
ACF486,2022-06-23,20:24:05,AAL1229,14225,329,4562,AAL,Friday,29.11,94,13,S,No
A0E5D7,2022-06-23,20:24:32,SKW532E,33975,470,7421,SKW,Friday,29.11,94,13,S,No
A77F2D,2022-06-23,20:24:39,NA,9150,274,,NA,Friday,29.11,94,13,S,No
AB2AE0,2022-06-23,20:25:36,AAL2925,11725,261,7413,AAL,Friday,29.11,94,13,S,No
AC03E2,2022-06-23,20:25:45,SWA1242,12550,344,2305,SWA,Friday,29.11,94,13,S,No
ACAD7B,2022-06-23,20:26:11,ASH5684,2175,202,,ASH,Friday,29.11,94,13,S,No
AA96BE,2022-06-23,20:27:33,NA,10925,330,,NA,Friday,29.11,94,13,S,No
ACA3A3,2022-06-23,20:27:51,AAL1467,14075,402,2657,AAL,Friday,29.11,94,13,S,No
AC9FF2,2022-06-23,20:28:25,AAL726,2600,190,6230,AAL,Friday,29.11,94,13,S,No
AAC4BB,2022-06-23,20:29:07,SWA1659,39000,447,,SWA,Friday,29.11,94,13,S,No
AB5B8C,2022-06-23,20:29:29,SWA1970,10025,388,530,SWA,Friday,29.11,94,13,S,No
A4EE59,2022-06-23,20:29:38,NA,1600,,,NA,Friday,29.11,94,13,S,No
AAB1D2,2022-06-23,20:30:20,NA,39200,453,,NA,Friday,29.11,94,13,S,No
AD727D,2022-06-23,20:30:36,AAL2698,2400,201,3465,AAL,Friday,29.11,94,13,S,No
A0AD24,2022-06-23,20:30:58,UAL1673,36000,469,4065,UAL,Friday,29.11,94,13,S,No
A5287A,2022-06-23,20:31:07,SKW4782,28000,457,2544,SKW,Friday,29.11,94,13,S,No
AD2833,2022-06-23,20:31:21,ASH5879,12075,330,5111,ASH,Friday,29.11,94,13,S,No
A8E9D7,2022-06-23,20:31:24,NA,3050,,,NA,Friday,29.11,94,13,S,No
A28B5B,2022-06-23,20:31:56,NA,9100,288,,NA,Friday,29.11,94,13,S,No
AB6B02,2022-06-23,20:32:19,AAL1560,14425,338,710,AAL,Friday,29.11,94,13,S,No
ADBB39,2022-06-23,20:32:37,AAL2628,10025,339,567,AAL,Friday,29.11,94,13,S,No
A59608,2022-06-23,20:32:50,NA,,,,NA,Friday,29.11,94,13,S,No
A395D5,2022-06-23,20:32:58,AMF4281,3425,214,,AMF,Friday,29.11,94,13,S,No
A25D05,2022-06-23,20:33:31,UPS751,2900,246,570,UPS,Friday,29.11,94,13,S,No
AD0D35,2022-06-23,20:35:00,AAL2810,12075,269,2123,AAL,Friday,29.11,94,13,S,No
ADFCCD,2022-06-23,20:35:37,VANDY51,2450,212,6222,VANDY,Friday,29.11,94,13,S,No
A16DB9,2022-06-23,20:35:54,AAL1777,2250,193,6235,AAL,Friday,29.11,94,13,S,No
AD151D,2022-06-23,20:35:56,OKC942,41025,454,7263,OKC,Friday,29.11,94,13,S,No
A3696E,2022-06-23,20:36:10,DAL2862,8725,293,,DAL,Friday,29.11,94,13,S,No
A40797,2022-06-23,20:36:16,NA,2400,201,2260,NA,Friday,29.11,94,13,S,No
AC6335,2022-06-23,20:36:50,NA,9950,224,,NA,Friday,29.11,94,13,S,No
AC881E,2022-06-23,20:37:06,N9062K  ,2100,84,,Private,Friday,29.11,94,13,S,No
A25B4D,2022-06-23,20:37:47,ATN3411,1750,172,2276,ATN,Friday,29.11,94,13,S,No
ACD0CA,2022-06-23,20:38:18,NA,10150,298,526,NA,Friday,29.11,94,13,S,No
A992E4,2022-06-23,20:38:20,FFT1246,2300,198,,FFT,Friday,29.11,94,13,S,No
AC893A,2022-06-23,20:38:45,AAL2199,2425,202,6202,AAL,Friday,29.11,94,13,S,No
A0A2BD,2022-06-23,20:38:47,AAL681  ,11950,267,6103,AAL,Friday,29.11,94,13,S,No
ACF2CF,2022-06-23,20:38:47,SWA50,14250,410,3422,SWA,Friday,29.11,94,13,S,No
AA56DB,2022-06-23,20:39:51,NA,35000,477,,NA,Friday,29.11,94,13,S,No
AB1D96,2022-06-23,20:40:21,SCX504,2275,205,2225,SCX,Friday,29.11,94,13,S,No
ABB534,2022-06-23,20:42:30,NA,33000,,,NA,Friday,29.11,94,13,S,No
ACF5BB,2022-06-23,20:42:33,NKS813,11750,264,5757,NKS,Friday,29.11,94,13,S,No
AD1218,2022-06-23,20:42:35,AAL1425,2450,193,,AAL,Friday,29.11,94,13,S,No
AD046B,2022-06-23,20:43:46,ASH5749,12050,271,2715,ASH,Friday,29.11,94,13,S,No
A2FA6A,2022-06-23,20:45:03,NA,2275,187,,NA,Friday,29.11,94,13,S,No
AB5C26,2022-06-23,20:45:49,AAL575,11425,265,3016,AAL,Friday,29.11,94,13,S,No
A203A9,2022-06-23,20:46:00,ENY4138,2550,195,2330,ENY,Friday,29.11,94,13,S,No
A46C9A,2022-06-23,20:46:10,NA,,,,NA,Friday,29.11,94,13,S,No
A8998A,2022-06-23,20:46:15,N653TB,24950,263,7333,Private,Friday,29.11,94,13,S,No
AA80EB,2022-06-23,20:46:57,SKW3202,11400,267,2712,SKW,Friday,29.11,94,13,S,No
A1D873,2022-06-23,20:48:37,ENY4204,2200,295,525,ENY,Friday,29.11,94,13,S,No
A44560,2022-06-23,20:48:50,NA,2300,203,,NA,Friday,29.11,94,13,S,No
ACDA02,2022-06-23,20:49:38,NA,2400,189,6257,NA,Friday,29.11,94,13,S,No
A84A7B,2022-06-23,20:49:43,SKW3073,8400,195,531,SKW,Friday,29.11,94,13,S,No
A0F91D,2022-06-23,20:50:03,AAL2254,2550,179,6206,AAL,Friday,29.11,94,13,S,No
AC90A7,2022-06-23,20:50:49,AAL2524,12075,265,6271,AAL,Friday,29.11,94,13,S,No
AACA75,2022-06-23,20:50:58,SCX3045,3950,212,,SCX,Friday,29.11,94,13,S,No
A1933C,2022-06-23,20:51:21,ENY4177,14875,375,5201,ENY,Friday,29.11,94,13,S,No
AD5398,2022-06-23,20:51:33,AAL2346,2400,188,3643,AAL,Friday,29.11,94,13,S,No
ABB5A2,2022-06-23,20:52:04,NA,33000,,,NA,Friday,29.11,94,13,S,No
A59067,2022-06-23,20:52:07,NA,43000,,1014,NA,Friday,29.11,94,13,S,No
A0D99A,2022-06-23,20:52:16,N154FT,2000,70,,Private,Friday,29.11,94,13,S,No
A4071D,2022-06-23,20:52:28,DZR359,45025,428,3143,DZR,Friday,29.11,94,13,S,No
ABD50F,2022-06-23,20:52:39,NA,6400,,,NA,Friday,29.11,94,13,S,No
A08456,2022-06-23,20:52:40,N132TP,10350,254,2065,Private,Friday,29.11,94,13,S,No
A1FC3B,2022-06-23,20:53:01,ENY3927,2325,176,,ENY,Friday,29.11,94,13,S,No
AB4C9F,2022-06-23,20:53:07,UAL2005,2225,207,520,UAL,Friday,29.11,94,13,S,No
A0822C,2022-06-23,20:53:19,UCA4828,28000,473,7326,UCA,Friday,29.11,94,13,S,No
AC7F41,2022-06-23,20:54:10,NA,2250,342,,NA,Friday,29.11,94,13,S,No
AB4C15,2022-06-23,20:54:14,AAL2515,2375,196,6264,AAL,Friday,29.11,94,13,S,No
A05EB4,2022-06-23,20:54:15,GTI3805,4500,197,,GTI,Friday,29.11,94,13,S,No
A1235B,2022-06-23,20:55:23,NA,37000,470,,NA,Friday,29.11,94,13,S,No
AAE28A,2022-06-23,20:55:49,N800GY,3375,135,,Private,Friday,29.11,94,13,S,No
AD036E,2022-06-23,20:56:29,AAL2597,2325,197,3671,AAL,Friday,29.11,94,13,S,No
AB44A7,2022-06-23,20:57:04,AAL2240,2225,204,,AAL,Friday,29.11,94,13,S,No
AAFD90,2022-06-23,20:57:14,SWQ9881,32000,476,3601,SWQ,Friday,29.11,94,13,S,No
C062B8,2022-06-23,20:58:44,JZA744,32375,471,2760,JZA,Friday,29.11,94,13,S,No
A999D2,2022-06-23,20:58:48,AAL136,9450,291,503,AAL,Friday,29.11,94,13,S,No
A5955B,2022-06-23,20:59:22,UPS755,2425,196,2373,UPS,Friday,29.11,94,13,S,No
ADFEBC,2022-06-23,20:59:28,PAT993,6075,277,,PAT,Friday,29.11,94,13,S,No
AAF260,2022-06-23,20:59:36,NA,36825,465,,NA,Friday,29.11,94,13,S,No
A283F4,2022-06-23,20:59:40,AAY2781,34075,467,2733,AAY,Friday,29.11,94,13,S,No
ABDCDC,2022-06-23,21:00:44,ASH6039,12025,267,7401,ASH,Friday,29.13,92,12,S,No
A6D3B3,2022-06-23,21:01:08,AAL2235,2350,203,3466,AAL,Friday,29.13,92,12,S,No
A24C02,2022-06-23,21:01:16,NA,7700,283,,NA,Friday,29.13,92,12,S,No
A513B9,2022-06-23,21:01:52,UPS783,37000,460,,UPS,Friday,29.13,92,12,S,No
A13C73,2022-06-23,21:02:00,AAL1758,2475,190,2325,AAL,Friday,29.13,92,12,S,No
A83782,2022-06-23,21:02:20,UAL1180,32000,477,4026,UAL,Friday,29.13,92,12,S,No
A9B2E0,2022-06-23,21:02:33,SKW4969,8375,286,,SKW,Friday,29.13,92,12,S,No
A48234,2022-06-23,21:02:58,NA,4075,175,,NA,Friday,29.13,92,12,S,No
A7F40F,2022-06-23,21:03:25,SKW3159,2425,363,,SKW,Friday,29.13,92,12,S,No
A99F16,2022-06-23,21:03:52,SKW3280,2275,205,6253,SKW,Friday,29.13,92,12,S,No
A0FBB7,2022-06-23,21:03:57,UAL593,35000,450,6545,UAL,Friday,29.13,92,12,S,No
A47916,2022-06-23,21:04:01,AMF1721,4625,172,,AMF,Friday,29.13,92,12,S,No
A098F6,2022-06-23,21:04:13,AAL1523,9500,299,554,AAL,Friday,29.13,92,12,S,No
A1BE72,2022-06-23,21:04:16,ENY3901,2325,204,,ENY,Friday,29.13,92,12,S,No
AA9B65,2022-06-23,21:04:48,SWA226,18100,434,3441,SWA,Friday,29.13,92,12,S,No
A32EBB,2022-06-23,21:05:01,FFT1962,37000,437,7744,FFT,Friday,29.13,92,12,S,No
A158C9,2022-06-23,21:05:43,NA,2250,158,540,NA,Friday,29.13,92,12,S,No
A8AAA5,2022-06-23,21:05:55,SKW4967,14475,381,2433,SKW,Friday,29.13,92,12,S,No
A0F73C,2022-06-23,21:06:04,AAL1992,8850,295,2272,AAL,Friday,29.13,92,12,S,No
A0ADE2,2022-06-23,21:06:18,AAL1074 ,11275,262,6237,AAL,Friday,29.13,92,12,S,No
A8A337,2022-06-23,21:07:00,NA,2600,205,3657,NA,Friday,29.13,92,12,S,No
A05A49,2022-06-23,21:07:01,NA,,442,,NA,Friday,29.13,92,12,S,No
A96C72,2022-06-23,21:08:51,SKW3284,11050,263,2746,SKW,Friday,29.13,92,12,S,No
AAE6CD,2022-06-23,21:08:56,AAL542,2525,,,AAL,Friday,29.13,92,12,S,No
ADFCDC,2022-06-23,21:09:09,SLEEP81,26425,348,2710,SLEEP,Friday,29.13,92,12,S,No
A5D5AE,2022-06-23,21:09:16,SWA1592,38975,446,7253,SWA,Friday,29.13,92,12,S,No
AD79EB,2022-06-23,21:09:27,NA,2350,193,,NA,Friday,29.13,92,12,S,No
A9238A,2022-06-23,21:10:07,UAL1728,35000,447,6316,UAL,Friday,29.13,92,12,S,No
ACF50B,2022-06-23,21:10:13,NA,12500,342,,NA,Friday,29.13,92,12,S,No
AC8CE5,2022-06-23,21:10:17,AAL1458,2750,203,5214,AAL,Friday,29.13,92,12,S,No
AC86AF,2022-06-23,21:10:30,AAL2432,14575,343,2672,AAL,Friday,29.13,92,12,S,No
AC7A52,2022-06-23,21:11:04,AAL2820,9050,296,3446,AAL,Friday,29.13,92,12,S,No
ADE8FA,2022-06-23,21:11:13,AAL892,2500,178,3614,AAL,Friday,29.13,92,12,S,No
AC79A3,2022-06-23,21:11:21,NA,2750,171,2366,NA,Friday,29.13,92,12,S,No
AA75C6,2022-06-23,21:12:29,SKW3077,2400,188,2351,SKW,Friday,29.13,92,12,S,No
AAF960,2022-06-23,21:13:15,NA,2350,190,,NA,Friday,29.13,92,12,S,No
ACB1E5,2022-06-23,21:13:57,AAL1710,36000,479,2353,AAL,Friday,29.13,92,12,S,No
4BB18A,2022-06-23,21:14:46,THY7LK,2100,207,2211,THY,Friday,29.13,92,12,S,No
A0E431,2022-06-23,21:14:54,AAL2186,2525,185,3427,AAL,Friday,29.13,92,12,S,No
AAB1AF,2022-06-23,21:15:42,SWA675,13250,375,2257,SWA,Friday,29.13,92,12,S,No
A832BE,2022-06-23,21:15:50,N6271E,2600,78,,Private,Friday,29.13,92,12,S,No
A61219,2022-06-23,21:15:55,SWA1957,38000,473,7360,SWA,Friday,29.13,92,12,S,No
A3ED69,2022-06-23,21:16:09,DAL1410,33950,494,4010,DAL,Friday,29.13,92,12,S,No
A3230F,2022-06-23,21:17:02,N301AF,41000,436,1416,Private,Friday,29.13,92,12,S,No
A10D82,2022-06-23,21:17:27,AAL1797,2400,182,3651,AAL,Friday,29.13,92,12,S,No
A238A6,2022-06-23,21:17:33,ENY3576,2250,189,,ENY,Friday,29.13,92,12,S,No
AB6AFA,2022-06-23,21:18:12,NA,2200,210,3606,NA,Friday,29.13,92,12,S,No
ADECA5,2022-06-23,21:18:33,AAL1399,2450,197,2244,AAL,Friday,29.13,92,12,S,No
AC267C,2022-06-23,21:19:08,AAL1564,14500,382,7376,AAL,Friday,29.13,92,12,S,No
A163F2,2022-06-23,21:20:21,AAL1422,2375,174,2237,AAL,Friday,29.13,92,12,S,No
A7130C,2022-06-23,21:20:52,SWA932,11025,314,,SWA,Friday,29.13,92,12,S,No
A7FB7D,2022-06-23,21:20:59,SKW3013,2250,196,2243,SKW,Friday,29.13,92,12,S,No
A9B402,2022-06-23,21:21:42,SKW3198,2175,198,561,SKW,Friday,29.13,92,12,S,No
AA25A6,2022-06-23,21:22:21,SKW3052,2500,192,2246,SKW,Friday,29.13,92,12,S,No
A9A404,2022-06-23,21:22:44,SKW3189,2775,202,3416,SKW,Friday,29.13,92,12,S,No
ACBF63,2022-06-23,21:23:30,AAL2209,2450,186,,AAL,Friday,29.13,92,12,S,No
A0DDFB,2022-06-23,21:23:43,AAL1243,2375,188,6250,AAL,Friday,29.13,92,12,S,No
A8E75F,2022-06-23,21:23:47,FDX1282,2425,183,,FDX,Friday,29.13,92,12,S,No
AD4FB2,2022-06-23,21:23:59,ASH5825,11950,266,7452,ASH,Friday,29.13,92,12,S,No
AB674B,2022-06-23,21:24:37,AAL2851,2650,188,2326,AAL,Friday,29.13,92,12,S,No
A93997,2022-06-23,21:25:14,ENY3643,2750,199,574,ENY,Friday,29.13,92,12,S,No
AC72E4,2022-06-23,21:25:44,NA,2550,175,,NA,Friday,29.13,92,12,S,No
AC407D,2022-06-23,21:25:45,AAL1582,11100,264,4035,AAL,Friday,29.13,92,12,S,No
A4CE11,2022-06-23,21:25:54,AAL1241,9575,300,2313,AAL,Friday,29.13,92,12,S,No
AC3558,2022-06-23,21:26:27,AAL2267,2225,217,576,AAL,Friday,29.13,92,12,S,No
A8C32A,2022-06-23,21:26:37,AAL2222,2825,166,3443,AAL,Friday,29.13,92,12,S,No
A114F4,2022-06-23,21:26:59,AAL2399,11650,265,7404,AAL,Friday,29.13,92,12,S,No
A59B5E,2022-06-23,21:27:25,UAL1010,33725,480,7277,UAL,Friday,29.13,92,12,S,No
A7F9E8,2022-06-23,21:27:33,NA,2675,199,,NA,Friday,29.13,92,12,S,No
A29391,2022-06-23,21:27:40,NA,2775,222,5145,NA,Friday,29.13,92,12,S,No
AA3839,2022-06-23,21:28:08,SKW3190,12075,269,5662,SKW,Friday,29.13,92,12,S,No
A3F8B8,2022-06-23,21:28:46,AAL2711,2350,197,6216,AAL,Friday,29.13,92,12,S,No
AAEA84,2022-06-23,21:30:00,1578,2475,199,2340,NA,Friday,29.13,92,12,S,No
A9F302,2022-06-23,21:30:22,NA,2200,203,,NA,Friday,29.13,92,12,S,No
A0DE99,2022-06-23,21:30:28,NA,11250,266,3670,NA,Friday,29.13,92,12,S,No
A87CA9,2022-06-23,21:30:35,N646MS,1600,89,,Private,Friday,29.13,92,12,S,No
A9C6A0,2022-06-23,21:30:38,SWA745,37975,481,,SWA,Friday,29.13,92,12,S,No
ACE965,2022-06-23,21:30:59,ENY9866 ,2875,214,3656,ENY,Friday,29.13,92,12,S,No
A1F1CD,2022-06-23,21:31:24,N224VW,3475,114,444,Private,Friday,29.13,92,12,S,No
A912F0,2022-06-23,21:31:38,ENY3765,2775,198,,ENY,Friday,29.13,92,12,S,No
AE13F1,2022-06-23,21:32:02,HOOK66,2275,167,1200,HOOK,Friday,29.13,92,12,S,No
A1CF98,2022-06-23,21:32:14,N2158U,3100,226,2221,Private,Friday,29.13,92,12,S,No
76CCCE,2022-06-23,21:32:59,NA,2250,183,,NA,Friday,29.13,92,12,S,No
A8D2A8,2022-06-23,21:35:20,ENY4124,2525,193,6215,ENY,Friday,29.13,92,12,S,No
A2BA4F,2022-06-23,21:35:43,AAY1184,37000,431,4055,AAY,Friday,29.13,92,12,S,No
A1C997,2022-06-23,21:36:24,ENY4015,2250,202,,ENY,Friday,29.13,92,12,S,No
AD8895,2022-06-23,21:36:35,AAL348,2400,196,3645,AAL,Friday,29.13,92,12,S,No
A0B199,2022-06-23,21:36:55,AAL934,2350,179,3434,AAL,Friday,29.13,92,12,S,No
A1DD6C,2022-06-23,21:37:08,N2191,1600,107,,Private,Friday,29.13,92,12,S,No
AA7C1B,2022-06-23,21:37:51,FDX1660,2225,166,,FDX,Friday,29.13,92,12,S,No
A3D039,2022-06-23,21:38:25,DAL31,12075,274,2062,DAL,Friday,29.13,92,12,S,No
A93112,2022-06-23,21:38:34,N6912G,3200,84,2260,Private,Friday,29.13,92,12,S,No
A389EB,2022-06-23,21:38:38,AAL2035,36000,473,3570,AAL,Friday,29.13,92,12,S,No
A7E6C7,2022-06-23,21:38:47,UPS765,2350,178,,UPS,Friday,29.13,92,12,S,No
AAE73B,2022-06-23,21:39:44,SCX626,37000,465,4047,SCX,Friday,29.13,92,12,S,No
AD9BC8,2022-06-23,21:40:52,AAL1996,2625,183,564,AAL,Friday,29.13,92,12,S,No
A8FD2C,2022-06-23,21:41:43,ENY3876,2775,286,3607,ENY,Friday,29.13,92,12,S,No
ADDA24,2022-06-23,21:41:53,AAL2224,2450,173,3447,AAL,Friday,29.13,92,12,S,No
A8BBBC,2022-06-23,21:42:30,AAL330,2650,184,,AAL,Friday,29.13,92,12,S,No
A0CFBD,2022-06-23,21:42:52,AAL1826,11475,263,3604,AAL,Friday,29.13,92,12,S,No
ACDCEC,2022-06-23,21:43:26,ASH5810,2275,204,,ASH,Friday,29.13,92,12,S,No
AD7760,2022-06-23,21:43:32,AAL2520 ,2425,201,6240,AAL,Friday,29.13,92,12,S,No
A557C3,2022-06-23,21:43:58,NA,38000,457,6535,NA,Friday,29.13,92,12,S,No
A944B9,2022-06-23,21:44:43,ENY3588,2400,197,571,ENY,Friday,29.13,92,12,S,No
A44596,2022-06-23,21:44:51,N3744L  ,1600,99,1200,Private,Friday,29.13,92,12,S,No
A258B7,2022-06-23,21:45:12,ENY3538,2150,198,,ENY,Friday,29.13,92,12,S,No
AA11DC,2022-06-23,21:46:40,SKW3168,12025,273,5275,SKW,Friday,29.13,92,12,S,No
AD5817,2022-06-23,21:46:46,NA,4900,,,NA,Friday,29.13,92,12,S,No
A9BD9A,2022-06-23,21:46:50,AAL80,2650,348,3665,AAL,Friday,29.13,92,12,S,No
A837A3,2022-06-23,21:47:14,UAL1923,37000,438,7325,UAL,Friday,29.13,92,12,S,No
ABC649,2022-06-23,21:49:06,AAL2313,2425,193,2347,AAL,Friday,29.13,92,12,S,No
ADE18C,2022-06-23,21:49:11,AAL2707,2825,180,,AAL,Friday,29.13,92,12,S,No
A4D621,2022-06-23,21:49:33,SWA2601,37000,431,2601,SWA,Friday,29.13,92,12,S,No
AB2839,2022-06-23,21:49:53,N818MT,2550,59,,Private,Friday,29.13,92,12,S,No
