HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
A5749C,2022-06-30,00:00:40,N4501E,4400,89,,Private,00:00:00
ABBC52,2022-06-30,00:00:41,NA,38000,,,NA,00:00:00
A99A3D,2022-06-30,00:00:45,SKW3273,10750,347,5161,SKW,00:00:00
AA4C3E,2022-06-30,00:00:49,UAL2605,35000,477,2731,UAL,00:00:00
A1EF65,2022-06-30,00:01:30,N2236W,1500,103,,Private,00:00:00
AAE757,2022-06-30,00:01:59,NA,5850,,,NA,00:00:00
ABB9B2,2022-06-30,00:02:16,NA,32000,446,,NA,00:00:00
ABE892,2022-06-30,00:02:42,SWA2463,39000,464,2714,SWA,00:00:00
A99042,2022-06-30,00:03:28,N715ST,1800,212,2323,Private,00:00:00
A69345,2022-06-30,00:04:01,NA,4325,,,NA,00:00:00
A3CC82,2022-06-30,00:04:23,NA,9850,281,,NA,00:00:00
AD2741,2022-06-30,00:06:13,SIL3923 ,2025,166,2340,SIL,00:00:00
A0B580,2022-06-30,00:10:45,N145CL,1250,113,,Private,00:00:00
ACDFB1,2022-06-30,00:10:49,SIL3901,1800,,527,SIL,00:00:00
A191A8,2022-06-30,00:12:01,NA,36975,458,,NA,00:00:00
A0D374,2022-06-30,00:13:34,AAL662,2275,183,,AAL,00:00:00
A02C94,2022-06-30,00:18:32,DAL31,8900,297,,DAL,00:00:00
AA9E6D,2022-06-30,00:20:08,SWA941,41000,459,,SWA,00:00:00
ACD1F6,2022-06-30,00:24:02,AAL956,9575,279,,AAL,00:00:00
A3D492,2022-06-30,00:25:46,N346L,41000,489,2245,Private,00:00:00
A344C5,2022-06-30,00:29:21,GTX489,8800,206,5201,GTX,00:00:00
A17170,2022-06-30,00:29:36,AAL785,2200,185,6216,AAL,00:00:00
A7F9E8,2022-06-30,00:31:25,NA,2500,208,,NA,00:00:00
34510A,2022-06-30,00:33:00,IBE6147,2075,185,544,IBE,00:00:00
AD23F3,2022-06-30,00:33:57,FDX1156,4725,230,,FDX,00:00:00
A1B18E,2022-06-30,00:34:45,JUS208,34975,462,2630,JUS,00:00:00
A5DF2E,2022-06-30,00:39:10,N478DS,2425,97,2377,Private,00:00:00
A83CE8,2022-06-30,00:41:59,N63RP,7250,290,,Private,00:00:00
A0CE68,2022-06-30,00:45:51,FDX1117,5700,267,531,FDX,00:00:00
ABF949,2022-06-30,00:46:25,NA,,430,,NA,00:00:00
A8A73D,2022-06-30,00:48:52,FDX2609,2550,176,2352,FDX,00:00:00
A4F5CC,2022-06-30,00:49:05,419DVY,25000,273,,NA,00:00:00
AD1654,2022-06-30,00:53:00,NA,,215,,NA,00:00:00
A17EF7,2022-06-30,00:53:02,FDX1155,2225,165,,FDX,00:00:00
A5B4E1,2022-06-30,00:58:24,N467P,1450,89,,Private,00:00:00
A8058A,2022-06-30,01:01:16,NA,5775,274,,NA,01:00:00
AD21AF,2022-06-30,01:06:45,RAX716,41025,444,2647,RAX,01:00:00
A45F8E,2022-06-30,01:07:50,FFT2099,34025,421,7473,FFT,01:00:00
ACB260,2022-06-30,01:13:33,N917TL,1500,176,5121,Private,01:00:00
A2CE7D,2022-06-30,01:17:19,FDX2601,2175,187,2363,FDX,01:00:00
A96B65,2022-06-30,01:18:57,FFT508,10975,360,734,FFT,01:00:00
A5B769,2022-06-30,01:19:00,CMB577,2325,166,2306,CMB,01:00:00
A9D59A,2022-06-30,01:40:14,UAL432,35000,471,1456,UAL,01:00:00
AD1215,2022-06-30,01:41:28,NKS954,37050,470,6715,NKS,01:00:00
ACDC64,2022-06-30,01:44:00,BVN8279,2000,91,2322,BVN,01:00:00
0C2081,2022-06-30,01:46:43,CMP477  ,35000,458,,CMP,01:00:00
A8B56F,2022-06-30,01:51:06,NKS2955,10575,333,7303,NKS,01:00:00
AA02AC,2022-06-30,01:51:57,ASI616,3775,108,,ASI,01:00:00
ACB9CF,2022-06-30,01:56:26,TRF276,7325,110,5174,TRF,01:00:00
71C076,2022-06-30,01:58:51,KAL277,9025,288,,KAL,01:00:00
8466C7,2022-06-30,02:19:59,NCA167,2225,180,507,NCA,02:00:00
ACF507,2022-06-30,02:23:21,BVN8285 ,1275,112,5126,BVN,02:00:00
AD8427,2022-06-30,02:23:32,NA,1900,139,,NA,02:00:00
A55B49,2022-06-30,02:24:45,UPS1350,2675,186,533,UPS,02:00:00
0D09C2,2022-06-30,02:26:21,VIV547,35975,431,,VIV,02:00:00
A54C6D,2022-06-30,02:28:13,UPS804,2500,203,,UPS,02:00:00
A1CE0E,2022-06-30,02:29:36,TSU215,33025,497,2617,TSU,02:00:00
AC9AF4,2022-06-30,02:31:46,N911FW,1100,81,,Private,02:00:00
A582C8,2022-06-30,02:35:29,NA,2875,200,570,NA,02:00:00
A0BD33,2022-06-30,02:40:01,FDX1157,2150,163,,FDX,02:00:00
A5867F,2022-06-30,02:43:24,NA,2575,204,,NA,02:00:00
A51EDE,2022-06-30,02:54:37,UPS562,2750,200,2213,UPS,02:00:00
A06F83,2022-06-30,02:55:46,UPS1302,3000,194,2261,UPS,02:00:00
A56DDC,2022-06-30,02:57:45,NA,2625,200,,NA,02:00:00
ACE01B,2022-06-30,02:59:08,BVN8280,1350,105,,BVN,02:00:00
A591A4,2022-06-30,02:59:08,NA,2600,188,2314,NA,02:00:00
A07D01,2022-06-30,03:01:32,UPS860,3025,196,5246,UPS,03:00:00
A8299A,2022-06-30,03:01:48,JBU2797,35000,473,7320,JBU,03:00:00
A406C9,2022-06-30,03:03:02,FFT2158,37025,476,6733,FFT,03:00:00
A55F00,2022-06-30,03:04:13,UPS890,3025,200,574,UPS,03:00:00
A35EEB,2022-06-30,03:05:49,UPS930,2950,204,546,UPS,03:00:00
AD0DA9,2022-06-30,03:21:33,FDX1166,2425,175,540,FDX,03:00:00
A78A52,2022-06-30,03:23:30,AAL707,31025,484,1056,AAL,03:00:00
ADE201,2022-06-30,03:27:12,BVN8281,2275,81,,BVN,03:00:00
A8D327,2022-06-30,03:29:59,NKS208,8575,301,,NKS,03:00:00
A573EC,2022-06-30,03:30:52,UPS950,2275,189,2354,UPS,03:00:00
A47916,2022-06-30,03:34:52,AMF1792,2900,176,5175,AMF,03:00:00
A13767,2022-06-30,03:35:07,FDX1151,1925,186,2324,FDX,03:00:00
AAE9DE,2022-06-30,03:37:54,NA,1350,115,,NA,03:00:00
A5ADFE,2022-06-30,03:38:04,NA,2725,204,,NA,03:00:00
AAAB08,2022-06-30,03:39:08,FDX1170,2000,156,506,FDX,03:00:00
AAFC71,2022-06-30,03:41:50,CFS8284,1850,134,5146,CFS,03:00:00
AD2C16,2022-06-30,03:43:14,NKS1964,10175,321,,NKS,03:00:00
06A1ED,2022-06-30,03:43:51,NA,2500,185,,NA,03:00:00
ADBE38,2022-06-30,03:44:36,FDX1180,2575,175,2332,FDX,03:00:00
A3ECC8,2022-06-30,03:44:50,FFT1286,34975,478,774,FFT,03:00:00
A3C549,2022-06-30,03:48:08,NA,35025,476,,NA,03:00:00
AB2B5E,2022-06-30,03:50:17,CFS8276,1225,116,,CFS,03:00:00
A53781,2022-06-30,03:50:21,NA,2975,198,,NA,03:00:00
ABC07B,2022-06-30,03:56:12,SWA2967,41000,458,,SWA,03:00:00
A9F30B,2022-06-30,03:58:19,FDX1159 ,2125,161,,FDX,03:00:00
