HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
A9D5DF,2022-07-02,08:00:11,UAL235,37000,435,2632,UAL,08:00:00
A6A85B,2022-07-02,08:00:11,N528TM,12500,293,5107,Private,08:00:00
ABDB35,2022-07-02,08:00:11,AAL2327,35000,481,7274,AAL,08:00:00
AAFFAA,2022-07-02,08:00:11,AAL1924,10200,256,2406,AAL,08:00:00
A47316,2022-07-02,08:00:11,N386RL,7100,277,513,Private,08:00:00
A951D6,2022-07-02,08:00:11,N7WF,2500,155,,Private,08:00:00
A0CB68,2022-07-02,08:00:11,AAL1857,8800,256,3617,AAL,08:00:00
AD3D4E,2022-07-02,08:00:13,AAL1034,12000,263,2677,AAL,08:00:00
ACD262,2022-07-02,08:00:13,NA,31000,,,NA,08:00:00
AA7B54,2022-07-02,08:00:27,SWA2576,10975,306,,SWA,08:00:00
A2532D,2022-07-02,08:00:41,NA,10200,290,,NA,08:00:00
A9029D,2022-07-02,08:00:58,N68TX,1300,62,,Private,08:00:00
A284B5,2022-07-02,08:01:04,SWA4737,14375,382,2266,SWA,08:00:00
A988EC,2022-07-02,08:01:16,N713TS,37000,458,,Private,08:00:00
86E780,2022-07-02,08:01:21,JAL6713,2125,201,3435,JAL,08:00:00
AB82E2,2022-07-02,08:01:31,NA,2100,72,,NA,08:00:00
A7538F,2022-07-02,08:02:24,EJA571,43000,432,,EJA,08:00:00
A9BF27,2022-07-02,08:02:39,SKW3022,2125,204,2514,SKW,08:00:00
ABD155,2022-07-02,08:03:00,SWA1499,12875,388,2256,SWA,08:00:00
A88072,2022-07-02,08:03:01,NKS519,37975,447,,NKS,08:00:00
A87196,2022-07-02,08:03:05,NKS1127,36000,484,,NKS,08:00:00
A9CCB0,2022-07-02,08:03:06,SWA3406,8700,282,,SWA,08:00:00
A38D90,2022-07-02,08:03:55,N328RS,5025,244,,Private,08:00:00
A135CB,2022-07-02,08:05:00,NA,38000,448,,NA,08:00:00
A98B7B,2022-07-02,08:06:07,N714FW,1100,69,1200,Private,08:00:00
AB06A1,2022-07-02,08:06:22,N8097H,2400,78,1200,Private,08:00:00
A0A2BD,2022-07-02,08:06:51,AAL1750,11825,269,6150,AAL,08:00:00
AA5D60,2022-07-02,08:07:34,AAL809,15600,348,3207,AAL,08:00:00
A0F355,2022-07-02,08:07:39,SKW5531,33700,455,,SKW,08:00:00
A5C899,2022-07-02,08:07:50,ASA263,34000,479,7205,ASA,08:00:00
ABACD2,2022-07-02,08:08:37,UAL2371,2550,171,2265,UAL,08:00:00
AB17E1,2022-07-02,08:08:42,N8137U,2100,75,,Private,08:00:00
AAFD17,2022-07-02,08:08:56,AAL2287,33300,481,7266,AAL,08:00:00
A5ADF1,2022-07-02,08:10:03,UAL1182 ,2250,200,547,UAL,08:00:00
AB3446,2022-07-02,08:10:03,N82075,2400,83,,Private,08:00:00
AB0485,2022-07-02,08:10:08,AAL2335,9225,291,3064,AAL,08:00:00
ABD135,2022-07-02,08:10:36,SWA4426,12275,374,2225,SWA,08:00:00
A1EA32,2022-07-02,08:11:06,UAL2229,36000,512,7444,UAL,08:00:00
A73410,2022-07-02,08:11:20,NA,18000,,,NA,08:00:00
AB473A,2022-07-02,08:11:32,AAL579,14375,332,1113,AAL,08:00:00
A3203B,2022-07-02,08:12:36,LXJ350,12875,335,,LXJ,08:00:00
A64489,2022-07-02,08:13:50,N5026A,2025,186,3647,Private,08:00:00
AB5383,2022-07-02,08:14:43,AAL1066,15100,333,4230,AAL,08:00:00
A963F7,2022-07-02,08:14:53,FFT509,2175,192,,FFT,08:00:00
A874E1,2022-07-02,08:14:59,JBU794,33425,471,7304,JBU,08:00:00
AA1E27,2022-07-02,08:15:03,N751EC  ,1475,201,504,Private,08:00:00
A2B2DA,2022-07-02,08:15:54,ENY3687,14825,359,3254,ENY,08:00:00
ADC9B6,2022-07-02,08:16:59,JBU2986,34000,460,,JBU,08:00:00
A50A88,2022-07-02,08:17:43,AAL524,2400,191,6242,AAL,08:00:00
ABAE2C,2022-07-02,08:17:50,NA,18350,,,NA,08:00:00
A0DF3C,2022-07-02,08:18:02,VTE3506,10950,262,5662,VTE,08:00:00
A83673,2022-07-02,08:18:05,N6281C,2400,71,,Private,08:00:00
A500A9,2022-07-02,08:18:34,N421PP,5875,186,2327,Private,08:00:00
AAF617,2022-07-02,08:18:48,NA,2050,208,,NA,08:00:00
A7178C,2022-07-02,08:19:00,AAL1118,9100,288,,AAL,08:00:00
AACAAE,2022-07-02,08:20:13,NA,37000,467,,NA,08:00:00
A2B962,2022-07-02,08:20:23,NA,1600,91,,NA,08:00:00
A3EDAA,2022-07-02,08:20:46,EJA352,40000,437,7210,EJA,08:00:00
A9B7C4,2022-07-02,08:21:11,SWA2417,17625,404,3660,SWA,08:00:00
A7F9E8,2022-07-02,08:23:00,ENY3632,12000,304,5171,ENY,08:00:00
AC1452,2022-07-02,08:26:37,N878CT,1525,178,2350,Private,08:00:00
ACBF60,2022-07-02,08:27:47,NKS3121,11350,260,3734,NKS,08:00:00
A521CD,2022-07-02,08:29:16,N43LP,5000,166,5225,Private,08:00:00
A3650B,2022-07-02,08:29:34,FDX621,35025,495,4041,FDX,08:00:00
A79B5F,2022-07-02,08:29:55,N59DF,1900,200,3426,Private,08:00:00
AD6116,2022-07-02,08:30:08,AAL2558,11275,260,1414,AAL,08:00:00
A3A696,2022-07-02,08:31:27,N334VR,2200,80,,Private,08:00:00
A6C781,2022-07-02,08:31:40,JBU2798,36025,460,,JBU,08:00:00
A3CD7D,2022-07-02,08:31:47,AAL1369,11850,261,3614,AAL,08:00:00
