HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
A8A7F1,2022-06-26,16:01:52,NKS2701,11075,353,531,NKS,16:00:00
A51D1B,2022-06-26,16:01:52,AAL2514,10300,298,563,AAL,16:00:00
A5CCD2,2022-06-26,16:01:52,LXJ473,43000,416,2332,LXJ,16:00:00
A6E258,2022-06-26,16:01:52,UAL313K,37000,420,7334,UAL,16:00:00
A078DC,2022-06-26,16:01:52,N13AD,40025,453,,Private,16:00:00
A4EE2E,2022-06-26,16:01:52,AAL1235,18400,348,6256,AAL,16:00:00
A495BF,2022-06-26,16:01:52,DAL367,35000,453,1370,DAL,16:00:00
AB663F,2022-06-26,16:01:52,ASH6253,33000,439,,ASH,16:00:00
ABAE62,2022-06-26,16:01:52,SWA37,9575,297,6203,SWA,16:00:00
AE145E,2022-06-26,16:01:52,GRZLY89,36000,478,,GRZLY,16:00:00
A676C4,2022-06-26,16:01:53,GTI3602,37000,463,7632,GTI,16:00:00
ABAB67,2022-06-26,16:01:53,NA,34000,474,,NA,16:00:00
A504D0,2022-06-26,16:01:54,UAL337,9425,263,3716,UAL,16:00:00
A79BE3,2022-06-26,16:01:59,N59JN,41000,465,7271,Private,16:00:00
A8D465,2022-06-26,16:02:02,NA,35000,432,6550,NA,16:00:00
A7F775,2022-06-26,16:02:02,NA,1500,94,,NA,16:00:00
A0FAF3,2022-06-26,16:02:02,AAL979,33000,460,1643,AAL,16:00:00
ADF068,2022-06-26,16:02:04,NA,,,,NA,16:00:00
AC769B,2022-06-26,16:02:04,NA,20650,411,,NA,16:00:00
A9F424,2022-06-26,16:02:15,SKW3188,6300,291,3652,SKW,16:00:00
ABD19E,2022-06-26,16:02:31,SWA621,35000,426,3422,SWA,16:00:00
A54AAA,2022-06-26,16:02:33,AAL497,33000,461,2033,AAL,16:00:00
A4C3C4,2022-06-26,16:02:49,N406JS,33975,505,7410,Private,16:00:00
A385BE,2022-06-26,16:03:09,ASH5683,10775,328,,ASH,16:00:00
A973E0,2022-06-26,16:03:17,SKW3186,14050,322,,SKW,16:00:00
A2A18A,2022-06-26,16:03:23,N269ML,2375,215,,Private,16:00:00
A2FB01,2022-06-26,16:04:15,UPS754,11925,273,4023,UPS,16:00:00
A944C8,2022-06-26,16:04:17,NA,9775,300,,NA,16:00:00
A7E666,2022-06-26,16:04:23,EJA608,40000,409,,EJA,16:00:00
A1463A,2022-06-26,16:04:43,NA,4900,240,,NA,16:00:00
A99B56,2022-06-26,16:05:15,N718SA,3900,170,3466,Private,16:00:00
A17170,2022-06-26,16:06:44,AAL567,32000,450,5773,AAL,16:00:00
A18E93,2022-06-26,16:06:56,N2NX,4200,116,,Private,16:00:00
A062CC,2022-06-26,16:07:04,N124CM,28000,296,2751,Private,16:00:00
AB44A7,2022-06-26,16:07:07,AAL2722,16875,390,3321,AAL,16:00:00
A1BF3A,2022-06-26,16:07:33,SWA1086,31000,486,,SWA,16:00:00
A067EC,2022-06-26,16:07:43,NA,35000,473,,NA,16:00:00
AB4EA8,2022-06-26,16:07:49,NA,7575,,,NA,16:00:00
AA67C6,2022-06-26,16:07:56,00000000,34000,485,7224,NA,16:00:00
A3C2A9,2022-06-26,16:08:15,NA,10525,314,,NA,16:00:00
A6E4E8,2022-06-26,16:08:39,AAL2859,19850,386,2011,AAL,16:00:00
A1E051,2022-06-26,16:08:48,N22T,3850,281,5227,Private,16:00:00
A0B333,2022-06-26,16:09:19,SKW5227,37000,388,3632,SKW,16:00:00
AB4ADD,2022-06-26,16:09:51,JUS827,34975,451,,JUS,16:00:00
