HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A50C7C,2022/06/20,09:00:11.911,,16950,,,NA
A87196,2022/06/20,09:00:11.924,,9175,,,NA
AA6495,2022/06/20,09:00:11.986,,1400,,,NA
AD159B,2022/06/20,09:00:12.049,,,,,NA
A4A1F0,2022/06/20,09:00:12.056,,,126,,NA
AB17E1,2022/06/20,09:00:12.132,,,,,NA
A3396B,2022/06/20,09:00:12.142,,12875,,,NA
A0C3B6,2022/06/20,09:00:12.162,,9875,,,NA
A42A5C,2022/06/20,09:00:12.392,,34000,332,,NA
A9E2F5,2022/06/20,09:00:12.823,EJA398,5400,100,2667,EJA
AD4C2A,2022/06/20,09:00:13.935,DAL1065,11850,433,2361,DAL
AB1FBB,2022/06/20,09:00:14.790,,12025,312,,NA
ADDA1E,2022/06/20,09:00:15.054,AAL1281,10250,361,,AAL
AB3446,2022/06/20,09:00:15.586,AAL1924,1725,80,2667,AAL
A3B88E,2022/06/20,09:00:19.256,NKS469,8125,334,2667,NKS
AB7FEE,2022/06/20,09:00:32.247,N769SP,11850,313,,Private
ACA6C0,2022/06/20,09:00:37.186,,12525,345,,NA
A7A555,2022/06/20,09:00:37.744,ATN3300,18000,369,554,ATN
A77A78,2022/06/20,09:00:42.641,,18175,81,,NA
ABEC03,2022/06/20,09:00:43.181,N736SR,36000,370,,Private
A263DC,2022/06/20,09:00:44.860,AAL1924,3725,119,,AAL
A35E66,2022/06/20,09:00:48.231,,6225,343,,NA
A4F83E,2022/06/20,09:00:48.941,DAL1065,4025,343,2361,DAL
C00B7C,2022/06/20,09:01:13.386,DAL1065,2000,348,2533,DAL
A74B1B,2022/06/20,09:01:38.743,N736SR,5400,289,5206,Private
AAF960,2022/06/20,09:01:52.585,AAL1810,5400,295,,AAL
A26FC9,2022/06/20,09:01:57.002,N8137U,8450,456,,Private
A64320,2022/06/20,09:01:57.653,AAL1810,11975,463,,AAL
AA6E58,2022/06/20,09:02:05.887,AAL1281,12175,266,,AAL
A4C3E4,2022/06/20,09:02:09.781,,6650,311,,NA
A1EE27,2022/06/20,09:02:10.509,AAL2944,11225,297,2241,AAL
AAE5A9,2022/06/20,09:02:42.015,AAL2680,12725,280,2654,AAL
A39AB4,2022/06/20,09:02:59.832,AAL1924,4225,237,6235,AAL
A24EC1,2022/06/20,09:03:12.403,AAL1810,7400,278,2624,AAL
A002C5,2022/06/20,09:03:23.664,,10900,393,,NA
AB2E55,2022/06/20,09:03:24.205,AAL2680,10450,479,2624,AAL
AB0EC8,2022/06/20,09:03:39.706,AAL1924,3200,465,2624,AAL
A0CDF3,2022/06/20,09:03:51.463,AAL1924,13975,,,AAL
AC76B6,2022/06/20,09:03:51.596,N4192S,36000,485,5177,Private
AB5383,2022/06/20,09:04:08.921,,9125,296,,NA
AC97E4,2022/06/20,09:04:11.002,N8137U,36000,334,,Private
ABE124,2022/06/20,09:04:14.754,N8137U,8350,466,6235,Private
A0B550,2022/06/20,09:04:35.632,N8137U,15825,86,6235,Private
A88EAE,2022/06/20,09:04:49.634,JZA974,16225,446,554,JZA
A8050D,2022/06/20,09:05:17.925,AAL1220,17225,373,2342,AAL
A19AB1,2022/06/20,09:05:34.543,ASH5707,1400,88,554,ASH
AC5569,2022/06/20,09:05:36.770,ENY3786,2250,307,,ENY
A34614,2022/06/20,09:05:38.361,N8137U,1400,88,6245,Private
AD4844,2022/06/20,09:05:48.784,N81981,22025,471,,Private
A22B8F,2022/06/20,09:05:48.911,,14225,446,,NA
A187BA,2022/06/20,09:05:49.875,,2450,380,1200,NA
AAA28D,2022/06/20,09:05:53.151,SWA849,1200,129,6245,SWA
AC0B50,2022/06/20,09:06:12.658,N4192S,10075,131,1414,Private
ABF419,2022/06/20,09:06:14.372,SWA849,3375,405,6236,SWA
AD84DE,2022/06/20,09:06:32.625,N31SM,1900,92,3426,Private
ACB132,2022/06/20,09:06:53.359,SWA327,36000,361,2532,SWA
ACFBAF,2022/06/20,09:07:32.857,N9358C,2300,394,,Private
A5A413,2022/06/20,09:07:39.169,,3075,,,NA
A2E1C7,2022/06/20,09:07:39.341,,2175,,,NA
AA797D,2022/06/20,09:07:39.837,N239SR,10725,423,5656,Private
ABD994,2022/06/20,09:07:55.183,AAL1857,10325,402,7426,AAL
A9E93B,2022/06/20,09:08:14.724,SWA2907,2875,105,,SWA
AAA201,2022/06/20,09:08:19.016,N31SM,2875,268,7426,Private
A0D19E,2022/06/20,09:08:56.019,AAL2357 ,2650,94,560,AAL
A708B0,2022/06/20,09:09:09.422,N31SM,2300,,,Private
A69761,2022/06/20,09:09:09.839,N239SR,8675,174,,Private
ADA7AA,2022/06/20,09:09:17.824,N811TM,2400,90,560,Private
AA9801,2022/06/20,09:09:28.617,N31SM,40000,427,560,Private
A9B0B3,2022/06/20,09:09:33.455,N31SM,23425,109,2532,Private
AD79B3,2022/06/20,09:09:44.484,SWA327,2800,121,,SWA
A008C9,2022/06/20,09:09:49.175,N97912,38000,290,506,Private
A1DC2A,2022/06/20,09:09:58.112,SWA2907,1900,270,2237,SWA
ADEDDD,2022/06/20,09:10:04.671,N31SM,2325,429,2532,Private
A7506A,2022/06/20,09:10:18.915,N239SR,10575,432,3472,Private
A97B07,2022/06/20,09:10:44.765,N239SR,4300,298,,Private
ACEA6A,2022/06/20,09:10:50.013,N239SR,4300,191,2265,Private
AD1D0E,2022/06/20,09:10:52.645,,9900,221,,NA
A35AAE,2022/06/20,09:10:53.762,SWA2907,9875,299,506,SWA
A59DE5,2022/06/20,09:11:17.356,N31SM,10100,230,6236,Private
AC6F31,2022/06/20,09:11:48.951,N31SM,8375,129,2305,Private
A033EB,2022/06/20,09:12:26.512,N769SP,19000,130,2305,Private
AC6B12,2022/06/20,09:12:47.051,N769SP,6800,392,1200,Private
AC8CE9,2022/06/20,09:12:55.054,N71PP,7050,390,3427,Private
AC769B,2022/06/20,09:13:07.303,LXJ461,11650,368,,LXJ
A77F2D,2022/06/20,09:13:10.163,N31SM,2500,389,506,Private
A9614D,2022/06/20,09:14:24.015,LXJ461,11600,88,,LXJ
ACE5B6,2022/06/20,09:14:30.005,N97912,21050,382,1541,Private
AC9E9F,2022/06/20,09:14:44.248,LXJ461,10850,333,,LXJ
ACF946,2022/06/20,09:14:56.053,,23975,87,,NA
A0F4B6,2022/06/20,09:14:56.529,SKW3181,6350,415,3633,SKW
AC881E,2022/06/20,09:15:07.056,ASH5722,2700,368,3633,ASH
A66346,2022/06/20,09:15:25.403,ASH5722,9150,342,,ASH
ABE450,2022/06/20,09:15:30.595,ASH5764,11875,388,,ASH
A1AC11,2022/06/20,09:15:42.684,AAL2357,1850,393,6216,AAL
A57076,2022/06/20,09:16:01.352,AAL2357,25925,429,2363,AAL
A44E24,2022/06/20,09:16:34.415,AAL2357,12075,278,2363,AAL
