HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
AB6CB0,2022/06/19,16:00:12.838,,,448,,NA
A7B08D,2022/06/19,16:00:12.846,,42975,448,,NA
A0C6C6,2022/06/19,16:00:12.859,,41000,,,NA
A0FBFA,2022/06/19,16:00:12.890,,36000,,,NA
ACB9BE,2022/06/19,16:00:12.962,,,404,,NA
780A1C,2022/06/19,16:00:13.001,,32000,,,NA
AC9784,2022/06/19,16:00:13.029,,3325,494,,NA
A380F4,2022/06/19,16:00:13.080,,2025,,,NA
A57106,2022/06/19,16:00:13.167,,,,,NA
AB0AA8,2022/06/19,16:00:13.187,N45NY,1775,463,,Private
A97797,2022/06/19,16:00:15.939,,7700,462,,NA
AD8A56,2022/06/19,16:00:17.401,N9714X  ,32000,193,1024,Private
A0C106,2022/06/19,16:00:20.308,,2150,198,,NA
A0B6EA,2022/06/19,16:00:22.070,N45NY,32000,388,,Private
A46FD3,2022/06/19,16:00:27.985,UAL763,29000,137,,UAL
A32AD5,2022/06/19,16:00:32.310,DAL1366 ,1575,141,6206,DAL
AD84DE,2022/06/19,16:00:42.581,CPA075,6800,461,6206,CPA
A521CD,2022/06/19,16:00:57.975,XSR325,26600,123,,XSR
A9B2E0,2022/06/19,16:01:18.292,UAL763,42975,191,5264,UAL
A009E7,2022/06/19,16:01:21.106,N9714X,32000,459,5264,Private
A344BE,2022/06/19,16:01:33.389,UAL763,41000,234,4063,UAL
A08A1A,2022/06/19,16:02:30.007,N910JS,2325,330,,Private
A3C2A9,2022/06/19,16:03:10.269,N910JS,9700,461,,Private
ACB4E9,2022/06/19,16:03:22.236,N43LP,10150,278,2370,Private
A99DF4,2022/06/19,16:03:52.761,XSR325,9475,308,,XSR
A1FFF2,2022/06/19,16:03:57.681,N910JS,2075,359,577,Private
ABBB24,2022/06/19,16:04:24.011,N101RE,12425,295,2370,Private
A17498,2022/06/19,16:04:32.454,XSR325,12725,122,2370,XSR
AB356B,2022/06/19,16:04:57.667,N821JS,17225,369,,Private
A6246E,2022/06/19,16:05:00.192,AAL941,17300,369,,AAL
A597BF,2022/06/19,16:05:06.867,N31CV,41000,371,3637,Private
A44AA2,2022/06/19,16:05:15.717,XSR325,41000,453,2370,XSR
A95132,2022/06/19,16:06:20.199,DAL1366,3600,413,,DAL
ADB656,2022/06/19,16:06:25.663,N101RE,3550,154,2240,Private
AA64CA,2022/06/19,16:06:32.479,DAL1366,16800,219,564,DAL
A4F1E5,2022/06/19,16:07:34.850,AAL2580,12800,206,,AAL
A2C1B6,2022/06/19,16:07:39.369,SKW4968,41000,381,3626,SKW
A3A990,2022/06/19,16:07:41.460,N101RE,12625,185,4044,Private
A05C59,2022/06/19,16:08:55.653,FFT2711,2350,452,,FFT
A95577,2022/06/19,16:09:02.396,N46F,10400,282,2242,Private
A3210E,2022/06/19,16:09:18.782,FFT2711,7825,333,2255,FFT
AD3D4E,2022/06/19,16:09:51.608,N46F,10675,452,,Private
ADD667,2022/06/19,16:09:56.176,ENY3691,9875,452,2255,ENY
A987AA,2022/06/19,16:10:06.770,FFT2711,2325,453,3461,FFT
