HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
ADBEF0,2022-06-24,08:00:15,AAL1632,11975,282,7475,AAL,08:00:00
AC086B,2022-06-24,08:00:15,SWA568,34000,489,3675,SWA,08:00:00
AC382E,2022-06-24,08:00:15,NA,34000,479,,NA,08:00:00
A3AA6F,2022-06-24,08:00:15,N335X,8525,119,,Private,08:00:00
AD5C83,2022-06-24,08:00:16,N960DT,2775,220,,Private,08:00:00
A8FBD8,2022-06-24,08:00:16,N6780R,4500,145,4645,Private,08:00:00
A891A7,2022-06-24,08:00:17,NKS1127,36000,473,,NKS,08:00:00
A28D91,2022-06-24,08:00:17,N26379,4300,102,,Private,08:00:00
AD2741,2022-06-24,08:00:20,NA,2300,,,NA,08:00:00
A803F7,2022-06-24,08:00:21,N6152H,3050,88,1200,Private,08:00:00
A1507B,2022-06-24,08:00:26,NA,1200,117,,NA,08:00:00
AA5D60,2022-06-24,08:00:28,AAL809,14450,340,2445,AAL,08:00:00
A53473,2022-06-24,08:00:29,N43408,3500,101,,Private,08:00:00
AC59AA,2022-06-24,08:00:39,UAL2371,3825,297,3433,UAL,08:00:00
A71399,2022-06-24,08:00:39,NA,5500,113,,NA,08:00:00
AC881E,2022-06-24,08:00:57,N9062K,1600,103,,Private,08:00:00
A15BC3,2022-06-24,08:01:03,NA,10375,,,NA,08:00:00
ABC649,2022-06-24,08:01:43,AAL1034,14825,350,3220,AAL,08:00:00
A115A8,2022-06-24,08:02:22,N1691R,9500,139,752,Private,08:00:00
A9D650,2022-06-24,08:02:40,N733BG,4600,107,1200,Private,08:00:00
AAEC9C,2022-06-24,08:03:01,AAL1017,16250,349,3273,AAL,08:00:00
A520C2,2022-06-24,08:03:04,N42998,2200,121,1200,Private,08:00:00
ABDD4A,2022-06-24,08:03:34,SWA1622,11650,371,,SWA,08:00:00
AB8F8E,2022-06-24,08:03:54,N844JS,41000,404,7422,Private,08:00:00
A51ED1,2022-06-24,08:04:11,UAL235,35025,446,705,UAL,08:00:00
A8D2A8,2022-06-24,08:04:21,ENY3907,8850,282,3667,ENY,08:00:00
ABF308,2022-06-24,08:04:25,SWA2804,11100,342,,SWA,08:00:00
A9CE9C,2022-06-24,08:04:28,N73088,2500,123,,Private,08:00:00
A965CE,2022-06-24,08:04:33,N7040M,3500,115,,Private,08:00:00
A90FCB,2022-06-24,08:06:20,EJA683,13625,343,574,EJA,08:00:00
A88AC0,2022-06-24,08:09:14,NA,3975,,,NA,08:00:00
AAD213,2022-06-24,08:09:53,AAL116,9525,291,,AAL,08:00:00
AB3446,2022-06-24,08:10:05,N82075,1700,68,,Private,08:00:00
A8135C,2022-06-24,08:11:10,N6196E,2400,89,,Private,08:00:00
A228DA,2022-06-24,08:11:31,N2382D,2500,114,,Private,08:00:00
AB525F,2022-06-24,08:11:35,AAL579,14525,349,757,AAL,08:00:00
AD727D,2022-06-24,08:12:19,AAL2335,8150,287,614,AAL,08:00:00
AACAAE,2022-06-24,08:12:32,ABX3150,37000,455,2665,ABX,08:00:00
86EB36,2022-06-24,08:12:55,JAL6713,2425,174,3474,JAL,08:00:00
A1D1D0,2022-06-24,08:14:23,NA,10975,311,,NA,08:00:00
A301D8,2022-06-24,08:14:43,ENY3687,15250,383,2446,ENY,08:00:00
A34ECC,2022-06-24,08:15:21,FFT2133,2400,181,3414,FFT,08:00:00
AC667A,2022-06-24,08:15:28,N89878,1000,75,1200,Private,08:00:00
AC608E,2022-06-24,08:16:07,AAL1066,15100,359,3277,AAL,08:00:00
AA84F8,2022-06-24,08:16:09,N777VW,38000,420,,Private,08:00:00
A4766A,2022-06-24,08:16:17,N387MM,1425,186,1200,Private,08:00:00
A05776,2022-06-24,08:16:20,AAL1750,10550,269,6112,AAL,08:00:00
A9D5A2,2022-06-24,08:17:48,UAL1442,9650,300,4007,UAL,08:00:00
AA6E81,2022-06-24,08:17:48,UAL2229,38000,496,7263,UAL,08:00:00
ABCCA0,2022-06-24,08:18:28,N86BJ,3800,98,,Private,08:00:00
71BE17,2022-06-24,08:18:45,KAL256,2300,161,6236,KAL,08:00:00
A98B7B,2022-06-24,08:18:45,N714FW  ,1100,66,1200,Private,08:00:00
A0A056,2022-06-24,08:19:09,TASI314,2525,142,5265,TASI,08:00:00
AC03F2,2022-06-24,08:20:04,ASH6129,34000,463,,ASH,08:00:00
86EB14,2022-06-24,08:20:15,JAL8011,9000,291,3443,JAL,08:00:00
A3F7F3,2022-06-24,08:20:28,LXJ355,11800,275,2311,LXJ,08:00:00
A031E2,2022-06-24,08:20:35,N111WD,3525,172,,Private,08:00:00
AAADB2,2022-06-24,08:20:53,SWA1589,14725,375,6262,SWA,08:00:00
