HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
A620B7,2022-06-22,04:00:05,UAL437,35000,463,3256,UAL,04:00:00
A8C397,2022-06-22,04:00:42,FDX1159,1850,167,2360,FDX,04:00:00
A2C082,2022-06-22,04:02:55,N277AE,2200,,,Private,04:00:00
A44520,2022-06-22,04:04:43,UAL1861,37000,448,,UAL,04:00:00
A9C151,2022-06-22,04:05:15,AAL340,35000,488,7206,AAL,04:00:00
AD23F3,2022-06-22,04:14:10,FDX1180,2325,178,,FDX,04:00:00
A3B7CB,2022-06-22,04:18:55,FFT1150,37000,431,,FFT,04:00:00
ADC5FF,2022-06-22,04:19:38,JBU278,35025,456,,JBU,04:00:00
AC7AE4,2022-06-22,04:22:09,CFS8291,1250,132,5231,CFS,04:00:00
A0EBAB,2022-06-22,04:30:05,AAL819,19900,445,524,AAL,04:00:00
A47916,2022-06-22,04:32:26,AMF1722,3250,152,5174,AMF,04:00:00
A48234,2022-06-22,04:35:57,AMF1722,2750,162,5146,AMF,04:00:00
AC7A33,2022-06-22,04:38:01,AAL1122,9800,292,2224,AAL,04:00:00
A21772,2022-06-22,04:40:40,NA,4675,198,,NA,04:00:00
A0D99A,2022-06-22,04:46:10,N154FT,2200,57,,Private,04:00:00
A48730,2022-06-22,04:51:46,HAL86,39000,452,2677,HAL,04:00:00
A18CE8,2022-06-22,04:53:27,GTI6870,41000,444,7257,GTI,04:00:00
A7DE0B,2022-06-22,04:59:04,FDX5283,5125,172,2232,FDX,04:00:00
A2F71F,2022-06-22,04:59:32,BYA290,13700,195,,BYA,04:00:00
A2AE6C,2022-06-22,05:04:20,FDX1471,3100,203,2330,FDX,05:00:00
AAE757,2022-06-22,05:09:47,UAL380,8400,289,2322,UAL,05:00:00
A288FF,2022-06-22,05:10:09,UAL469,35000,458,,UAL,05:00:00
ACC1EB,2022-06-22,05:11:25,ASA262,35000,465,6606,ASA,05:00:00
AA84CB,2022-06-22,05:14:16,UAL505,37000,486,,UAL,05:00:00
A33716,2022-06-22,05:14:54,NA,,445,,NA,05:00:00
A5EE13,2022-06-22,05:15:54,UAL2075,34950,457,3541,UAL,05:00:00
A2AAB5,2022-06-22,05:19:10,FDX1499,34025,493,1660,FDX,05:00:00
A0E086,2022-06-22,05:19:33,NA,2375,181,,NA,05:00:00
A57F04,2022-06-22,05:19:33,UAL2150,37000,437,2606,UAL,05:00:00
AB1D28,2022-06-22,05:22:02,AAL2812,2275,198,,AAL,05:00:00
A448F2,2022-06-22,05:22:06,UAL1589,35000,461,4136,UAL,05:00:00
