HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
AD417E,2022-07-13,08:00:19,JTL953,2625,228,574,JTL,08:00:00
A385DA,2022-07-13,08:00:19,AAY2782,37000,439,7274,AAY,08:00:00
A6CE5A,2022-07-13,08:00:19,SWQ3001,37000,455,2625,SWQ,08:00:00
AD53B6,2022-07-13,08:00:19,N958PT,3450,169,,Private,08:00:00
AD763F,2022-07-13,08:00:19,SIL3978,2175,130,,SIL,08:00:00
AB82E2,2022-07-13,08:00:20,N8405B,1600,101,1200,Private,08:00:00
AB2E55,2022-07-13,08:00:20,N81981,1400,89,1200,Private,08:00:00
A558B6,2022-07-13,08:00:23,N4434R,1100,63,1200,Private,08:00:00
A4CFD3,2022-07-13,08:00:23,UAL2428,36975,447,,UAL,08:00:00
A2A18A,2022-07-13,08:00:24,NA,3525,,,NA,08:00:00
AA9E28,2022-07-13,08:00:25,NA,37000,464,,NA,08:00:00
A98B7B,2022-07-13,08:00:33,N714FW,2000,90,1200,Private,08:00:00
A5C899,2022-07-13,08:00:37,NA,34000,,,NA,08:00:00
A9D2FA,2022-07-13,08:00:56,FDX1517,3975,218,,FDX,08:00:00
ABF09E,2022-07-13,08:01:39,DAL1155,34000,460,1401,DAL,08:00:00
AC0048,2022-07-13,08:01:42,SWA2859,4400,303,3613,SWA,08:00:00
A4945F,2022-07-13,08:02:05,UAL2371,6125,280,2206,UAL,08:00:00
A5ED6F,2022-07-13,08:02:11,N481MM,6375,252,2324,Private,08:00:00
A9DF25,2022-07-13,08:02:33,N735RR,2500,95,,Private,08:00:00
A33DB4,2022-07-13,08:02:55,N308GV,45000,409,5674,Private,08:00:00
ADD2B6,2022-07-13,08:03:00,NA,1150,,,NA,08:00:00
A73EA3,2022-07-13,08:03:00,EJA566,41000,411,,EJA,08:00:00
A1EEFC,2022-07-13,08:03:34,N2233W,1300,90,1200,Private,08:00:00
A6D3D1,2022-07-13,08:03:41,NA,7575,286,,NA,08:00:00
ABCCA0,2022-07-13,08:04:40,N86BJ,1500,95,,Private,08:00:00
AAA954,2022-07-13,08:04:42,SWA1636,5950,258,2272,SWA,08:00:00
A13E52,2022-07-13,08:05:21,TASI318,1350,167,5152,TASI,08:00:00
A8A06C,2022-07-13,08:05:31,NA,34000,,,NA,08:00:00
AB5FDD,2022-07-13,08:05:43,NA,4550,225,,NA,08:00:00
AD260E,2022-07-13,08:05:48,ALLEN118,4550,100,,ALLEN,08:00:00
AB3446,2022-07-13,08:05:57,N82075,1100,82,1200,Private,08:00:00
ACFA3D,2022-07-13,08:06:00,SWA152,5250,268,6205,SWA,08:00:00
A4DD65,2022-07-13,08:06:16,NA,29975,460,,NA,08:00:00
A91382,2022-07-13,08:06:48,NA,7100,250,2370,NA,08:00:00
AAFD17,2022-07-13,08:07:15,AAL2335,14750,371,731,AAL,08:00:00
AAEC9C,2022-07-13,08:07:48,AAL1870,4325,300,,AAL,08:00:00
