HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
ABD310,2022-06-23,00:00:43,BVN7280,2525,128,,BVN,00:00:00
A96C72,2022-06-23,00:01:20,SKW3073,2325,184,2362,SKW,00:00:00
AD2741,2022-06-23,00:02:06,SIL3901,1375,103,524,SIL,00:00:00
440426,2022-06-23,00:02:09,AOJ82R,35000,488,,AOJ,00:00:00
06A07D,2022-06-23,00:03:45,QTR65B,2325,194,531,QTR,00:00:00
A34729,2022-06-23,00:06:50,DAL2373,9800,305,,DAL,00:00:00
ABC780,2022-06-23,00:08:38,SWA1847,12525,348,,SWA,00:00:00
A4AEA2,2022-06-23,00:14:16,SWA9013,10575,294,537,SWA,00:00:00
ADECA5,2022-06-23,00:16:14,AAL2367,11900,313,,AAL,00:00:00
AD27AA,2022-06-23,00:17:09,FDX1156,5900,249,2225,FDX,00:00:00
ACFFC2,2022-06-23,00:17:42,SIL3923,1325,140,,SIL,00:00:00
A45210,2022-06-23,00:20:20,FFT2099,36050,478,3735,FFT,00:00:00
AC4717,2022-06-23,00:21:09,NA,9775,301,,NA,00:00:00
AB62D3,2022-06-23,00:22:44,SWA2226,13200,344,2002,SWA,00:00:00
AA9A7A,2022-06-23,00:23:42,SWA565,12975,365,2333,SWA,00:00:00
A3875E,2022-06-23,00:27:08,EMD23,14825,248,2340,EMD,00:00:00
A075A3,2022-06-23,00:39:02,FDX1100,5500,238,570,FDX,00:00:00
A8A986,2022-06-23,00:39:13,GTX489,4200,185,,GTX,00:00:00
A58A36,2022-06-23,00:40:00,UPS1343,9550,280,2207,UPS,00:00:00
A1A7DF,2022-06-23,00:48:27,N20566,5400,103,2312,Private,00:00:00
A12FF9,2022-06-23,00:50:56,FDX1167,6425,231,2227,FDX,00:00:00
A173D2,2022-06-23,00:52:01,FDX2601,1250,170,2345,FDX,00:00:00
A89861,2022-06-23,01:01:15,FDX1159,8275,206,2330,FDX,01:00:00
A74F33,2022-06-23,01:01:24,JBU809,11075,319,2664,JBU,01:00:00
A94B02,2022-06-23,01:01:28,UAL432,35000,463,,UAL,01:00:00
A30FFD,2022-06-23,01:01:29,FDX1155,1525,159,,FDX,01:00:00
A86D51,2022-06-23,01:02:46,GTI102,2750,212,523,GTI,01:00:00
AC088E,2022-06-23,01:08:21,SWA221,11750,342,5122,SWA,01:00:00
A4F5A7,2022-06-23,01:11:43,ATN9722,1725,161,,ATN,01:00:00
71C043,2022-06-23,01:15:24,KAL277,8225,285,,KAL,01:00:00
A091D5,2022-06-23,01:15:57,NA,11050,298,,NA,01:00:00
845F9F,2022-06-23,01:18:17,NCA167,3075,180,2361,NCA,01:00:00
ACB2AD,2022-06-23,01:21:51,NA,,,,NA,01:00:00
AC03E2,2022-06-23,01:29:02,SWA2967,41000,436,1472,SWA,01:00:00
A05F42,2022-06-23,01:30:41,DCM3196,9075,320,1330,DCM,01:00:00
AD44B9,2022-06-23,01:40:55,NKS954,35000,447,7312,NKS,01:00:00
ACE01B,2022-06-23,01:44:58,BVN8279,1950,91,,BVN,01:00:00
ACDC64,2022-06-23,01:47:51,N928FE,2900,177,,Private,01:00:00
A958D2,2022-06-23,01:49:10,FFT508,11525,318,,FFT,01:00:00
0C2083,2022-06-23,01:55:09,CMP477,36575,452,,CMP,01:00:00
A8350B,2022-06-23,01:58:53,N628MC,23000,243,743,Private,01:00:00
A233CE,2022-06-23,01:58:54,NA,,,,NA,01:00:00
AC2555,2022-06-23,01:59:52,NA,2700,142,,NA,01:00:00
A2DDFA,2022-06-23,02:01:35,N284MR,2900,176,723,Private,02:00:00
A33D97,2022-06-23,02:05:53,FFT2158,35025,454,1013,FFT,02:00:00
ACF507,2022-06-23,02:10:20,BVN8275,1625,104,,BVN,02:00:00
ADBACA,2022-06-23,02:12:58,JBU277,36025,483,7410,JBU,02:00:00
A78546,2022-06-23,02:23:30,FDX1234,35025,465,1371,FDX,02:00:00
A3D122,2022-06-23,02:25:04,DAL661,33275,443,6743,DAL,02:00:00
A20415,2022-06-23,02:26:14,BYA229,2900,275,5275,BYA,02:00:00
A11B00,2022-06-23,02:30:39,AAL640,31000,446,732,AAL,02:00:00
ACDFB1,2022-06-23,02:41:49,SIL3989 ,1375,,,SIL,02:00:00
AA600A,2022-06-23,02:49:37,NA,35000,448,,NA,02:00:00
06A0DE,2022-06-23,02:55:12,QTR79K,2275,184,504,QTR,02:00:00
A1025A,2022-06-23,02:57:15,UPS1302,2725,185,2266,UPS,02:00:00
ADE201,2022-06-23,02:58:35,BVN8280,1950,99,2350,BVN,02:00:00
A5ADFE,2022-06-23,02:58:52,NA,2450,203,2244,NA,02:00:00
A504DD,2022-06-23,03:01:55,NA,2375,205,2274,NA,03:00:00
A524EE,2022-06-23,03:07:06,UPS804,2725,181,506,UPS,03:00:00
A4F75F,2022-06-23,03:08:07,UPS1386,2825,205,2352,UPS,03:00:00
A076F1,2022-06-23,03:10:09,UPS950,2725,178,2242,UPS,03:00:00
A4C4BB,2022-06-23,03:11:57,UPS562,2975,176,2240,UPS,03:00:00
AD7EA9,2022-06-23,03:12:10,N969MA,6000,241,,Private,03:00:00
A11EB4,2022-06-23,03:13:04,UPS860,2725,182,5214,UPS,03:00:00
A3EA54,2022-06-23,03:16:55,UPS930,2300,287,510,UPS,03:00:00
AD0DA9,2022-06-23,03:20:23,FDX1166,2600,155,2365,FDX,03:00:00
A4E4CC,2022-06-23,03:21:33,NA,2725,204,,NA,03:00:00
A91295,2022-06-23,03:25:53,FDX2609,1575,161,2354,FDX,03:00:00
A1FB8F,2022-06-23,03:27:22,FFT2098,35000,456,7226,FFT,03:00:00
A46828,2022-06-23,03:29:42,NA,34975,425,,NA,03:00:00
AC90A7,2022-06-23,03:31:17,NA,33050,462,,NA,03:00:00
A295C9,2022-06-23,03:36:09,FDX1151,1450,163,2272,FDX,03:00:00
A16BF6,2022-06-23,03:36:23,AMF1792,2725,149,5171,AMF,03:00:00
A8C802,2022-06-23,03:36:30,NKS208,10525,339,7220,NKS,03:00:00
A51EDE,2022-06-23,03:38:29,UPS890,3100,202,2247,UPS,03:00:00
AAFC71,2022-06-23,03:41:29,CFS8284,1900,145,,CFS,03:00:00
AA8740,2022-06-23,03:42:32,FDX1170,1675,162,2357,FDX,03:00:00
AAE9DE,2022-06-23,03:43:28,MTN8277,5350,175,5176,MTN,03:00:00
A8A386,2022-06-23,03:44:20,FDX1161,1650,167,553,FDX,03:00:00
AA9C2C,2022-06-23,03:46:43,FDX1180,2450,173,2246,FDX,03:00:00
AB2B5E,2022-06-23,03:49:00,CFS8276,2250,152,,CFS,03:00:00
A39A13,2022-06-23,03:54:30,FFT1286,35000,447,2643,FFT,03:00:00
A3B50F,2022-06-23,03:54:31,AAL2421,35000,449,1736,AAL,03:00:00
AC9F4F,2022-06-23,03:55:47,NKS1964,11450,362,7310,NKS,03:00:00
AD23F3,2022-06-23,03:56:38,FDX1168,2250,198,561,FDX,03:00:00
