HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A98515,2022/06/19,07:00:03.313,,,267,,NA
A3E2FB,2022/06/19,07:00:03.378,,15650,,,NA
AB5F00,2022/06/19,07:00:03.414,,38000,,,NA
AC71E7,2022/06/19,07:00:03.605,AAL2768,12700,311,,AAL
A6CFFC,2022/06/19,07:00:08.195,,14875,442,,NA
A99DF4,2022/06/19,07:00:11.512,N35FK,15875,274,,Private
A0D2B6,2022/06/19,07:00:32.959,N35FK,2225,309,,Private
A96C72,2022/06/19,07:00:40.963,SWA2814,12000,325,,SWA
A3951C,2022/06/19,07:00:52.216,,2175,263,,NA
A5BC2D,2022/06/19,07:00:52.683,N35FK,2850,190,2513,Private
ABFEFD,2022/06/19,07:01:24.933,,9075,331,,NA
A30907,2022/06/19,07:01:25.397,SWA2814,38000,298,,SWA
A50C7C,2022/06/19,07:01:38.041,,13275,,,NA
AD046B,2022/06/19,07:01:38.506,SWA2814,2900,160,2513,SWA
AC7720,2022/06/19,07:01:54.839,AAL1595,12975,443,,AAL
A665F9,2022/06/19,07:02:25.161,AAL1595,9750,226,2571,AAL
AC2D52,2022/06/19,07:02:56.100,N33SX,8825,222,,Private
AC0C41,2022/06/19,07:03:06.111,JTL511,8675,383,,JTL
AA75C6,2022/06/19,07:03:07.929,N884GL,40000,227,2565,Private
A1C997,2022/06/19,07:03:38.497,SWA2814,8125,281,2565,SWA
A1F438,2022/06/19,07:03:54.917,SWA2287,7675,480,2324,SWA
A1314E,2022/06/19,07:04:19.823,SWA2814,2300,239,2230,SWA
A97DA7,2022/06/19,07:05:20.559,SKW3211,11900,274,2324,SKW
A76622,2022/06/19,07:05:39.367,JTL511,3875,402,,JTL
A96F07,2022/06/19,07:06:10.472,N295L,12500,405,7355,Private
AB6FDD,2022/06/19,07:06:14.291,N225GP,40000,406,1637,Private
AB5AFE,2022/06/19,07:06:44.005,N225GP,9475,474,5174,Private
ABD77E,2022/06/19,07:07:29.509,ASH5772,2100,468,5174,ASH
A178DE,2022/06/19,07:07:57.136,N225GP,11900,450,7340,Private
A47227,2022/06/19,07:08:14.841,N295L,6400,290,2230,Private
A6A864,2022/06/19,07:08:24.262,N225GP,8750,128,2537,Private
A2B1FE,2022/06/19,07:08:58.663,,40000,190,,NA
A9FB4E,2022/06/19,07:08:59.566,AAL2286,14050,272,2517,AAL
ACAD7B,2022/06/19,07:09:21.456,SWA2287,8425,135,2517,SWA
ACB1E5,2022/06/19,07:09:25.317,SWA2287,28175,271,565,SWA
ABFB46,2022/06/19,07:09:39.167,AAL2286,9575,333,565,AAL
AD0919,2022/06/19,07:11:04.635,N225GP,8875,440,7203,Private
A0B550,2022/06/19,07:11:05.979,SWA2287,4400,440,7203,SWA
AAFDA1,2022/06/19,07:12:06.406,N528TW,37000,268,7340,Private
A0B8FB,2022/06/19,07:12:32.351,N528TW,9200,151,7340,Private
A6C248,2022/06/19,07:13:02.644,AAL2286,8350,271,1127,AAL
