HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
AD0497,2022-07-04,16:01:07,NKS263,11300,392,,NKS
AA5D60,2022-07-04,16:01:07,AAL1161,11975,306,2664,AAL
A5A378,2022-07-04,16:01:07,N4620Y,2400,103,1200,Private
A18E8C,2022-07-04,16:01:07,N2NQ,25000,258,,Private
A24373,2022-07-04,16:01:07,N245K,36000,458,,Private
A94B6B,2022-07-04,16:01:07,UAL1444,37000,447,3241,UAL
A0BAA1,2022-07-04,16:01:07,SKW5227,35000,417,,SKW
AB7613,2022-07-04,16:01:08,NA,7975,283,,NA
A27A26,2022-07-04,16:01:08,ENY3583,17250,399,3402,ENY
A2E832,2022-07-04,16:01:09,N287CD,20275,341,3443,Private
AC250B,2022-07-04,16:01:10,SWA621,34000,440,504,SWA
A8C439,2022-07-04,16:01:13,ENY3736,5350,256,,ENY
AA60DA,2022-07-04,16:01:13,SKW3232,12375,341,2475,SKW
ACD838,2022-07-04,16:01:20,NA,35000,491,,NA
AAB202,2022-07-04,16:01:23,NA,3325,201,,NA
780233,2022-07-04,16:01:28,CPA3291,2525,349,,CPA
ABDAD5,2022-07-04,16:01:30,N863JS,40000,427,,Private
A26793,2022-07-04,16:01:37,NA,,388,,NA
A8EE50,2022-07-04,16:01:37,ENY4234,8125,285,2257,ENY
A3CF4F,2022-07-04,16:01:53,UAL313T,33000,461,507,UAL
A70026,2022-07-04,16:02:00,NA,26975,288,,NA
AA55BD,2022-07-04,16:02:08,NA,11675,350,,NA
A4F59C,2022-07-04,16:02:10,AAL1235,9275,287,3417,AAL
ABDCB7,2022-07-04,16:02:35,ASH6253,35000,447,,ASH
AC64CF,2022-07-04,16:03:13,NA,7600,279,,NA
AD11EB,2022-07-04,16:03:20,ENY4132 ,12775,305,5157,ENY
A5AA3A,2022-07-04,16:03:28,UAL1186,8650,284,2372,UAL
ACAB11,2022-07-04,16:04:14,AAL2317,3025,172,,AAL
A90AF7,2022-07-04,16:05:47,N682DG,39000,427,724,Private
A7F9E8,2022-07-04,16:06:07,ENY4016 ,8625,280,5117,ENY
A3612A,2022-07-04,16:06:30,DAL2176,11075,286,7155,DAL
A3244A,2022-07-04,16:06:52,AAL557,2425,200,572,AAL
A90155,2022-07-04,16:07:28,FTH68,41000,432,1416,FTH
A2BDFF,2022-07-04,16:07:57,ENY3752,8200,286,,ENY
AAED17,2022-07-04,16:07:57,AAL2925,2400,181,2555,AAL
A8CFA9,2022-07-04,16:09:12,NA,3400,204,2366,NA
ABF17F,2022-07-04,16:09:12,AAL2740,11400,290,2337,AAL
A8BCDD,2022-07-04,16:09:42,NKS2701,2250,181,2250,NKS
AA1BE0,2022-07-04,16:10:20,AAL2858,2525,195,2320,AAL
AD247C,2022-07-04,16:10:47,ASH5904,2375,212,5273,ASH
A283ED,2022-07-04,16:11:30,ENY3691,14125,356,2650,ENY
A42020,2022-07-04,16:11:39,DAL1041,2225,199,6216,DAL
A7D7B5,2022-07-04,16:12:20,NA,8350,280,,NA
A97FE5,2022-07-04,16:12:24,N711BH,34000,486,2421,Private
A05671,2022-07-04,16:12:25,AAL1736,2725,177,3452,AAL
ABEC6C,2022-07-04,16:13:28,NA,,402,,NA
AC7658,2022-07-04,16:13:50,AAL753,11350,281,1106,AAL
A06010,2022-07-04,16:13:57,AAL1742,2475,183,2334,AAL
0C206A,2022-07-04,16:13:58,CMP476,38000,473,536,CMP
AD574F,2022-07-04,16:14:01,AAL2722,8775,282,547,AAL
A83876,2022-07-04,16:14:43,JBU2320,35000,461,3117,JBU
A4C00D,2022-07-04,16:14:46,NA,10425,,,NA
AAE757,2022-07-04,16:15:02,UAL1604,2375,197,,UAL
AB20DF,2022-07-04,16:15:08,AAL1948,2300,190,2347,AAL
A81A41,2022-07-04,16:15:13,N621DB,4400,133,4661,Private
AA18BE,2022-07-04,16:15:16,N75LV,2300,186,5205,Private
A41096,2022-07-04,16:15:38,LXJ361,43000,429,2506,LXJ
A8430D,2022-07-04,16:15:52,SKW3105,16525,378,4306,SKW
ACDC5A,2022-07-04,16:15:59,SKW5266,26325,379,2360,SKW
A6C12F,2022-07-04,16:16:04,VOI892,14100,362,3227,VOI
A426DA,2022-07-04,16:16:14,FFT2735,9100,285,553,FFT
A013EE,2022-07-04,16:16:32,NA,36500,,,NA
AB8180,2022-07-04,16:16:40,SCX507,11850,296,6110,SCX
AB3E98,2022-07-04,16:17:00,ASH6083,34000,413,,ASH
AC8237,2022-07-04,16:17:10,SKW5476,31900,387,,SKW
A9F09D,2022-07-04,16:17:13,N74EH,1275,78,,Private
ABB0A2,2022-07-04,16:17:48,ASA131,14800,409,3623,ASA
A03BC0,2022-07-04,16:19:49,EMD29,8075,252,5102,EMD
