HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
A76C61,2022-06-30,20:01:50,N578CP,2625,139,5626,Private,20:00:00
ACC091,2022-06-30,20:01:50,N9200Q,1700,130,1200,Private,20:00:00
A24EC1,2022-06-30,20:01:50,NA,16900,360,,NA,20:00:00
AA2A8A,2022-06-30,20:01:50,SWA1073,10800,302,,SWA,20:00:00
A999FD,2022-06-30,20:01:50,N718CF,19200,388,2201,Private,20:00:00
A17AD3,2022-06-30,20:01:51,NA,21900,,,NA,20:00:00
A2A26D,2022-06-30,20:02:02,SWA464,37000,452,1406,SWA,20:00:00
AB3446,2022-06-30,20:02:05,N82075,1200,98,574,Private,20:00:00
A13501,2022-06-30,20:02:11,NA,,,,NA,20:00:00
A1AC1A,2022-06-30,20:02:17,CMB585,2050,180,552,CMB,20:00:00
A80113,2022-06-30,20:02:31,N6148J,1600,102,1200,Private,20:00:00
A258B7,2022-06-30,20:02:43,NA,2375,195,,NA,20:00:00
ACC61E,2022-06-30,20:02:56,NA,,,,NA,20:00:00
AD3D4B,2022-06-30,20:03:12,NKS1017,12025,275,6166,NKS,20:00:00
A707D1,2022-06-30,20:03:22,NA,,,,NA,20:00:00
A2D92A,2022-06-30,20:03:30,ASA703,2200,213,6270,ASA,20:00:00
AC7E09,2022-06-30,20:04:22,NA,2225,203,6240,NA,20:00:00
A3A8BA,2022-06-30,20:04:39,NA,9550,297,,NA,20:00:00
A284B5,2022-06-30,20:05:20,SWA2982,39000,449,6535,SWA,20:00:00
A8B44E,2022-06-30,20:05:50,AAL303,2350,191,6216,AAL,20:00:00
A66B46,2022-06-30,20:06:16,N5120S,2650,78,,Private,20:00:00
ACBEB0,2022-06-30,20:06:27,ASH5693,2450,202,,ASH,20:00:00
A2F092,2022-06-30,20:06:47,ENY4193,14850,341,2534,ENY,20:00:00
A2BB10,2022-06-30,20:07:28,SWA523,9400,296,,SWA,20:00:00
A313BF,2022-06-30,20:07:32,NA,2200,196,2243,NA,20:00:00
A0D561,2022-06-30,20:07:39,AAL2254,2550,186,2212,AAL,20:00:00
ADE16D,2022-06-30,20:08:06,NA,10775,347,,NA,20:00:00
A521C2,2022-06-30,20:08:07,NA,2700,111,,NA,20:00:00
A5F92C,2022-06-30,20:08:16,N484TP,7650,255,2262,Private,20:00:00
A6D9C3,2022-06-30,20:08:33,NA,2450,193,,NA,20:00:00
A98B7B,2022-06-30,20:09:19,N714FW,3300,69,,Private,20:00:00
AA1F5A,2022-06-30,20:09:39,SKW3171,12700,302,7475,SKW,20:00:00
A83E7B,2022-06-30,20:10:46,N630HR,1100,59,1200,Private,20:00:00
A8D5A4,2022-06-30,20:11:00,NA,34000,,,NA,20:00:00
A4D58F,2022-06-30,20:11:06,NA,41000,433,,NA,20:00:00
A5A2CC,2022-06-30,20:11:18,UAL366,36975,449,1110,UAL,20:00:00
A59197,2022-06-30,20:11:33,NA,8300,288,,NA,20:00:00
AD44B9,2022-06-30,20:11:41,NKS813,12075,275,3746,NKS,20:00:00
A0C8CD,2022-06-30,20:12:21,N15KX,1975,,1200,Private,20:00:00
A22003,2022-06-30,20:12:22,ENY3613,35000,467,7455,ENY,20:00:00
AE0656,2022-06-30,20:12:35,OKIE42,27000,480,,OKIE,20:00:00
AC754B,2022-06-30,20:12:37,AAL2863,10075,303,,AAL,20:00:00
A5713D,2022-06-30,20:13:18,N45RB,3000,200,,Private,20:00:00
A3E4A8,2022-06-30,20:14:30,NA,39000,462,,NA,20:00:00
AB2C72,2022-06-30,20:14:57,SCX507,14450,329,6103,SCX,20:00:00
AB1D28,2022-06-30,20:15:45,AAL2515,2225,200,2215,AAL,20:00:00
406B0A,2022-06-30,20:16:32,BAW92W,2300,206,,BAW,20:00:00
AA6113,2022-06-30,20:17:39,AAL1923,2400,183,,AAL,20:00:00
AD5720,2022-06-30,20:18:14,ASH5825,2475,196,4044,ASH,20:00:00
A9F424,2022-06-30,20:18:30,SKW3037,2450,192,5270,SKW,20:00:00
0D0A8E,2022-06-30,20:18:51,AMX616,37000,489,,AMX,20:00:00
A0CDF3,2022-06-30,20:18:53,AAL2886,17975,339,2066,AAL,20:00:00
A37AF8,2022-06-30,20:19:01,AAL1551,38000,448,3625,AAL,20:00:00
AA234A,2022-06-30,20:19:17,AAL1555,2750,298,3403,AAL,20:00:00
A728EB,2022-06-30,20:19:26,NA,31000,484,2346,NA,20:00:00
A1FF60,2022-06-30,20:20:19,N228GS,24100,291,5157,Private,20:00:00
AC81D2,2022-06-30,20:20:25,AAL2837,2725,179,2246,AAL,20:00:00
A06B1B,2022-06-30,20:20:37,N126MM  ,2600,164,5227,Private,20:00:00
ACAD7B,2022-06-30,20:20:42,ASH5871,11150,274,2746,ASH,20:00:00
AB686F,2022-06-30,20:20:43,AAL1770,8775,302,501,AAL,20:00:00
AB674B,2022-06-30,20:21:36,AAL632,2750,165,2314,AAL,20:00:00
