HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
A16BF6,2022-06-28,04:00:05,AMF1792,5750,202,,AMF,04:00:00
A4DD5E,2022-06-28,04:00:05,UPS780,15100,417,,UPS,04:00:00
A9AB07,2022-06-28,04:00:05,AAL340,35000,500,,AAL,04:00:00
A8BCDD,2022-06-28,04:00:05,NKS208,10825,376,6710,NKS,04:00:00
AD34B3,2022-06-28,04:00:07,NA,36000,426,2225,NA,04:00:00
A1211D,2022-06-28,04:00:23,FDX1471,5975,261,566,FDX,04:00:00
AA9875,2022-06-28,04:00:46,FDX1168,1625,170,556,FDX,04:00:00
AD1983,2022-06-28,04:04:25,NKS1964,21400,383,1046,NKS,04:00:00
A35D59,2022-06-28,04:05:41,AJT89,40000,436,3710,AJT,04:00:00
A7DA54,2022-06-28,04:08:04,FDX5285,2050,181,,FDX,04:00:00
A8DFF1,2022-06-28,04:12:22,FDX1159,2550,199,2307,FDX,04:00:00
A395D5,2022-06-28,04:18:42,AMF1746,3925,172,5221,AMF,04:00:00
A34ECC,2022-06-28,04:18:58,NA,35000,495,,NA,04:00:00
A2B728,2022-06-28,04:24:25,UPS752,10400,369,2257,UPS,04:00:00
AC7AE4,2022-06-28,04:28:57,CFS8291,1525,129,,CFS,04:00:00
A48234,2022-06-28,04:29:49,AMF1722,3600,222,5122,AMF,04:00:00
A07BD8,2022-06-28,04:30:44,NA,35975,451,,NA,04:00:00
A57D52,2022-06-28,04:43:27,ASA315,16050,407,2366,ASA,04:00:00
ACCE1B,2022-06-28,04:46:32,NA,41000,,,NA,04:00:00
A0D99A,2022-06-28,04:55:28,N154FT,1700,77,4660,Private,04:00:00
AC7103,2022-06-28,04:56:04,AAL819,7800,286,,AAL,04:00:00
A2FB01,2022-06-28,05:04:43,UPS754,4800,242,,UPS,05:00:00
A9D626,2022-06-28,05:08:44,UAL1541,37000,469,7225,UAL,05:00:00
A7E1C2,2022-06-28,05:09:34,NA,5650,249,,NA,05:00:00
A2B12E,2022-06-28,05:10:11,UAL469,35000,476,3265,UAL,05:00:00
AA8C39,2022-06-28,05:13:25,UAL505,37000,497,3305,UAL,05:00:00
A13C73,2022-06-28,05:15:18,NA,,,,NA,05:00:00
AD99F9,2022-06-28,05:18:25,ASA262,35000,478,6663,ASA,05:00:00
A4E4BF,2022-06-28,05:22:26,NA,34975,504,,NA,05:00:00
AB128D,2022-06-28,05:23:18,UAL2371,17350,452,3231,UAL,05:00:00
ADAA1C,2022-06-28,05:23:22,N98PM,9150,221,2611,Private,05:00:00
A42E48,2022-06-28,05:24:25,FFT509,2050,195,2210,FFT,05:00:00
AB4E94,2022-06-28,05:29:40,AAL115,9800,295,,AAL,05:00:00
A182AE,2022-06-28,05:31:55,FDX1499,38025,432,,FDX,05:00:00
A91535,2022-06-28,05:33:07,UAL2379,35000,484,6605,UAL,05:00:00
AD0562,2022-06-28,05:34:15,SWA2049,39000,455,2232,SWA,05:00:00
86E75E,2022-06-28,05:34:31,NA,9725,296,507,NA,05:00:00
A206A0,2022-06-28,05:35:31,N23EW,18400,333,2234,Private,05:00:00
ABC0C1,2022-06-28,05:38:13,SWA1218,38000,437,2422,SWA,05:00:00
AC047D,2022-06-28,05:43:41,NA,3000,159,2357,NA,05:00:00
A07522,2022-06-28,05:45:17,AAL1042,2350,188,575,AAL,05:00:00
A4D7E4,2022-06-28,05:45:46,AAL362,34975,492,7220,AAL,05:00:00
AA7E56,2022-06-28,05:49:06,UAL2160,32000,450,2536,UAL,05:00:00
ABDB35,2022-06-28,05:50:37,AAL1552,2050,215,,AAL,05:00:00
AB79CA,2022-06-28,05:51:14,AAL6,15850,386,2650,AAL,05:00:00
A8E0A5,2022-06-28,05:52:19,NA,2200,193,2310,NA,05:00:00
A388A9,2022-06-28,05:53:30,NA,2150,200,,NA,05:00:00
A3C60D,2022-06-28,05:56:36,NA,9800,297,,NA,05:00:00
A448FA,2022-06-28,06:00:49,UAL1589,32350,494,3411,UAL,06:00:00
AA777E,2022-06-28,06:01:29,SWA1598,40000,452,,SWA,06:00:00
A168AD,2022-06-28,06:02:02,NA,36025,,,NA,06:00:00
AB7268,2022-06-28,06:05:18,AAL962,10575,291,4237,AAL,06:00:00
ACEF18,2022-06-28,06:05:34,NA,4725,266,,NA,06:00:00
ACFD2C,2022-06-28,06:08:40,NA,2050,206,,NA,06:00:00
AA922B,2022-06-28,06:08:48,NA,6150,279,,NA,06:00:00
A36A13,2022-06-28,06:10:11,DAL732,2075,196,515,DAL,06:00:00
ABB205,2022-06-28,06:10:12,SWA727  ,6675,274,,SWA,06:00:00
A0757F,2022-06-28,06:11:08,DAL421,2475,185,523,DAL,06:00:00
AAA5DC,2022-06-28,06:12:16,SWA1308,38000,434,2421,SWA,06:00:00
AB8880,2022-06-28,06:13:24,AAL2567,2175,201,2341,AAL,06:00:00
A59F15,2022-06-28,06:14:51,UAL557,2400,179,2247,UAL,06:00:00
A396F2,2022-06-28,06:15:23,N330MR,2625,126,544,Private,06:00:00
AA9769,2022-06-28,06:16:14,SWA2047,10775,337,2322,SWA,06:00:00
AD4404,2022-06-28,06:17:01,FDX1524,14500,345,2401,FDX,06:00:00
A2AB6C,2022-06-28,06:19:42,ENY3760,14800,341,5172,ENY,06:00:00
A597BF,2022-06-28,06:19:58,NA,2800,377,,NA,06:00:00
ACB832,2022-06-28,06:20:36,NA,,126,,NA,06:00:00
A2B8C5,2022-06-28,06:23:01,UAL568,32000,449,2507,UAL,06:00:00
A0FAAD,2022-06-28,06:25:51,MRA666,2700,123,5224,MRA,06:00:00
ACFBAF,2022-06-28,06:26:29,N9358C,1400,99,1200,Private,06:00:00
AB24EE,2022-06-28,06:27:27,NA,,,,NA,06:00:00
ABF3DA,2022-06-28,06:27:32,NA,15300,,,NA,06:00:00
AB5BF0,2022-06-28,06:28:07,NA,2500,181,,NA,06:00:00
AD2C16,2022-06-28,06:28:43,NKS268  ,2000,197,2353,NKS,06:00:00
AC00F6,2022-06-28,06:29:09,SWA734,8525,276,2211,SWA,06:00:00
AB17E1,2022-06-28,06:29:27,N8137U,1600,83,,Private,06:00:00
A612A6,2022-06-28,06:30:21,UAL2150,34975,473,7077,UAL,06:00:00
ABC780,2022-06-28,06:30:43,SWA1849,14025,396,2314,SWA,06:00:00
A0014E,2022-06-28,06:32:06,N1PG,45000,486,,Private,06:00:00
AC0BFB,2022-06-28,06:33:48,NA,10900,334,,NA,06:00:00
A9A132,2022-06-28,06:34:22,NA,2300,,,NA,06:00:00
AB82E2,2022-06-28,06:35:24,N8405B,1800,86,1200,Private,06:00:00
A846C4,2022-06-28,06:35:41,SKW3071,10675,252,5163,SKW,06:00:00
AAD981,2022-06-28,06:36:14,NA,9800,297,,NA,06:00:00
A344AB,2022-06-28,06:36:48,1234,16350,357,2212,NA,06:00:00
A5669F,2022-06-28,06:39:30,NA,11250,,,NA,06:00:00
AB485E,2022-06-28,06:39:38,AAL1579,2025,208,2221,AAL,06:00:00
A5CE40,2022-06-28,06:41:14,SWA2897 ,34000,459,1162,SWA,06:00:00
AC76B6,2022-06-28,06:42:15,ENY3647,12050,318,5171,ENY,06:00:00
AB10F1,2022-06-28,06:43:05,N812BP,40000,411,2533,Private,06:00:00
A68E7C,2022-06-28,06:43:25,AAL2511,8850,292,,AAL,06:00:00
A71EFA,2022-06-28,06:44:36,AAL2770,11550,263,1571,AAL,06:00:00
A2BDFF,2022-06-28,06:45:10,NA,9500,,,NA,06:00:00
AA73C3,2022-06-28,06:45:25,SWA783,12950,376,2215,SWA,06:00:00
AC6F31,2022-06-28,06:47:36,ENY3848,11350,259,2514,ENY,06:00:00
AA7B78,2022-06-28,06:47:47,SWA1630,38000,442,1154,SWA,06:00:00
A24E03,2022-06-28,06:48:03,N248DA,1650,153,5117,Private,06:00:00
AC2A33,2022-06-28,06:48:24,AAL1230,37000,457,,AAL,06:00:00
A97DA7,2022-06-28,06:49:11,SKW3184,11825,319,2512,SKW,06:00:00
A32BBF,2022-06-28,06:49:53,N303PC,1450,233,2326,Private,06:00:00
A385BE,2022-06-28,06:50:30,ASH5781,12275,294,2542,ASH,06:00:00
A05BF4,2022-06-28,06:51:05,NA,5400,,,NA,06:00:00
A8D2A8,2022-06-28,06:52:07,NA,7800,279,,NA,06:00:00
A4C2F8,2022-06-28,06:53:03,AAL817,8950,292,,AAL,06:00:00
A8FD2C,2022-06-28,06:53:56,ENY3512,13725,332,5162,ENY,06:00:00
AB417A,2022-06-28,06:54:27,UAL698,2125,179,2263,UAL,06:00:00
A8C439,2022-06-28,06:54:32,ENY3983,11525,253,5156,ENY,06:00:00
AA06C2,2022-06-28,06:55:23,SWA2287,16500,391,530,SWA,06:00:00
ACF1A3,2022-06-28,06:55:32,ENY3832,11675,260,2403,ENY,06:00:00
ACDBE7,2022-06-28,06:56:08,NA,8050,281,,NA,06:00:00
A38685,2022-06-28,06:56:19,N326VR,2925,81,,Private,06:00:00
A0B20E,2022-06-28,06:56:43,FDX472,2275,206,2330,FDX,06:00:00
AC6445,2022-06-28,06:56:56,AAL2342 ,15000,348,7374,AAL,06:00:00
AB0E4C,2022-06-28,06:57:41,AAL2442,11800,260,7455,AAL,06:00:00
A8A319,2022-06-28,06:58:20,AAL2862,6725,255,,AAL,06:00:00
A8C796,2022-06-28,06:58:35,JBU610,2125,191,2217,JBU,06:00:00
A9BB70,2022-06-28,06:59:02,SKW3262,13875,327,5150,SKW,06:00:00
