HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
AD928E,2022/06/19,09:00:10.469,,10825,,,NA
A23138,2022/06/19,09:00:10.498,,2000,,,NA
A25278,2022/06/19,09:00:10.541,,10575,,,NA
A4EC6B,2022/06/19,09:00:10.653,,2025,460,,NA
ADB656,2022/06/19,09:00:10.947,,2025,,,NA
ADDF01,2022/06/19,09:00:11.434,,8100,460,,NA
A0D19E,2022/06/19,09:00:11.791,,2025,291,,NA
AD3E85,2022/06/19,09:00:12.008,N9520Z  ,11875,459,,Private
A05C59,2022/06/19,09:00:12.760,AAL2720,16625,349,,AAL
ACAD7B,2022/06/19,09:00:14.481,N9520Z,10625,351,,Private
A78A52,2022/06/19,09:00:17.452,SWA849,10650,458,6254,SWA
A4B9C7,2022/06/19,09:00:26.483,N9520Z,11325,92,2274,Private
A63B6E,2022/06/19,09:00:28.742,AAL2944,7200,355,6254,AAL
A70C67,2022/06/19,09:00:33.175,SWA849,2425,92,,SWA
ADAC5D,2022/06/19,09:00:38.925,AAL1805,2150,277,6254,AAL
A0691A,2022/06/19,09:00:43.313,ASH5798,4800,278,3051,ASH
AA2A8A,2022/06/19,09:00:46.521,N9520Z,9850,360,3051,Private
A61219,2022/06/19,09:01:06.599,AAL867,11250,277,,AAL
A3396B,2022/06/19,09:01:09.061,ASH5722,9400,192,3051,ASH
AAA595,2022/06/19,09:01:18.850,ASH5722,9200,457,6241,ASH
ABFEFD,2022/06/19,09:01:38.365,ASH5798,2075,366,3051,ASH
A178DE,2022/06/19,09:01:40.571,AAL2944,2275,214,6241,AAL
ACFC05,2022/06/19,09:01:54.790,ATN3300,10275,248,1102,ATN
A1AC11,2022/06/19,09:02:06.841,N9520Z,8650,91,2274,Private
A325B2,2022/06/19,09:02:31.737,ATN3300,4800,91,,ATN
AD79EB,2022/06/19,09:02:34.195,AAL2611 ,8050,254,,AAL
A0A2BD,2022/06/19,09:02:39.716,N9520Z,15425,263,6241,Private
A948A2,2022/06/19,09:02:43.204,AAL2944,16575,267,2274,AAL
AD1C11,2022/06/19,09:02:49.868,ASH5722,4775,190,3620,ASH
A762D3,2022/06/19,09:03:26.397,N3012L,2250,310,3620,Private
AC1359,2022/06/19,09:03:30.367,AAL2767,1500,315,3620,AAL
A7EEC3,2022/06/19,09:03:38.315,,10475,274,7343,NA
AD1218,2022/06/19,09:03:39.256,AAL2944,2500,199,3464,AAL
A0CDF3,2022/06/19,09:04:21.598,AAL1220,9625,310,7343,AAL
A163F2,2022/06/19,09:04:25.804,ENY3738,2250,290,7343,ENY
A2A7B5,2022/06/19,09:04:43.402,ATN3300,11875,315,3613,ATN
AD5D5F,2022/06/19,09:05:29.465,,10750,210,,NA
A98B7B,2022/06/19,09:05:29.916,N1253V,5000,330,,Private
AC6F31,2022/06/19,09:05:34.042,AAL1812,5000,328,5275,AAL
AA2F94,2022/06/19,09:05:45.479,,5300,98,,NA
AC20A1,2022/06/19,09:05:47.479,AAL1220,11900,446,3613,AAL
A2917C,2022/06/19,09:05:51.124,ASH5722,11225,128,3414,ASH
A92615,2022/06/19,09:06:09.186,AAL1857,2200,248,5232,AAL
AAEB0E,2022/06/19,09:06:18.965,N1253V,36025,229,5232,Private
A0DE99,2022/06/19,09:06:27.218,N1253V,9600,311,5232,Private
A97675,2022/06/19,09:06:35.449,UAL595,8725,357,3414,UAL
A92277,2022/06/19,09:07:21.393,N688RS  ,9375,301,,Private
ABEF98,2022/06/19,09:07:32.400,N1253V,5800,270,,Private
AB5993,2022/06/19,09:07:39.262,AAL2357,8125,201,7231,AAL
A2DA59,2022/06/19,09:07:52.426,AAL1857,2250,195,7231,AAL
AC8CE9,2022/06/19,09:08:38.913,N1253V,8400,306,,Private
A7101E,2022/06/19,09:08:39.851,,10250,352,,NA
A390E3,2022/06/19,09:08:40.667,AAL2357,10275,352,,AAL
ABEF54,2022/06/19,09:08:43.648,N688RS,35000,281,7231,Private
AA84A1,2022/06/19,09:08:46.742,AAL2767,3200,356,7231,AAL
A55A16,2022/06/19,09:08:58.955,ENY3313,11275,320,5625,ENY
A6CFFC,2022/06/19,09:09:22.232,N688RS,10950,194,2241,Private
AC90A0,2022/06/19,09:09:28.147,AAL1857,2225,166,5625,AAL
A223BA,2022/06/19,09:10:11.300,N688RS,9350,179,5625,Private
A6A0A7,2022/06/19,09:10:15.186,N688RS,1775,400,,Private
ACB285,2022/06/19,09:10:21.284,N688RS,13125,191,1200,Private
A368C2,2022/06/19,09:10:33.922,N688RS,2425,179,,Private
AC828F,2022/06/19,09:10:38.791,N444GG,27925,207,573,Private
A5245F,2022/06/19,09:11:14.837,,40000,414,,NA
ADA7AA,2022/06/19,09:11:15.525,N688RS,40000,246,,Private
A24753,2022/06/19,09:11:21.045,N688RS,3875,200,547,Private
A0C4B5,2022/06/19,09:11:39.553,,3350,386,,NA
A8C439,2022/06/19,09:11:41.883,N688RS,36000,204,,Private
A40C81,2022/06/19,09:11:50.548,FDX613,2575,293,6635,FDX
AD4FB2,2022/06/19,09:12:04.662,ASH5804 ,2200,388,,ASH
A1E5F1,2022/06/19,09:12:09.442,N360CC,2150,293,6635,Private
AAE5A9,2022/06/19,09:12:50.295,N360CC,2150,282,,Private
AB5BD4,2022/06/19,09:13:12.558,N360CC,1000,150,2757,Private
