HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A511F6,2022-06-27,16:01:34,AAL646,8875,265,3455,AAL
A4DCBA,2022-06-27,16:01:34,JTZ412,34300,422,,JTZ
A28D91,2022-06-27,16:01:34,N26379,4100,99,1200,Private
A7EED3,2022-06-27,16:01:35,N610AW,9925,296,3437,Private
A5F938,2022-06-27,16:01:35,UAL337,13600,349,3701,UAL
AA7E56,2022-06-27,16:01:35,UAL313K,35000,451,3760,UAL
A01724,2022-06-27,16:01:36,ATN3485,2225,193,,ATN
AAC118,2022-06-27,16:01:36,NA,30475,,,NA
A50064,2022-06-27,16:01:38,NA,39000,471,7252,NA
A47916,2022-06-27,16:01:39,NA,7800,,,NA
A24ADE,2022-06-27,16:01:40,JSX284,6300,,2201,JSX
ABFE12,2022-06-27,16:01:41,SKW3188,6575,284,,SKW
A92365,2022-06-27,16:01:42,NA,35000,452,,NA
ABD77E,2022-06-27,16:01:44,NA,33000,,,NA
A09FDA,2022-06-27,16:01:56,N1396R,1175,80,5127,Private
AC7720,2022-06-27,16:01:58,NA,,,,NA
ACF0DA,2022-06-27,16:01:58,AAL2579,16925,384,1471,AAL
A20288,2022-06-27,16:01:59,ATN3327,2800,224,2267,ATN
A0CBF4,2022-06-27,16:02:23,N150UC,3300,66,5261,Private
A24CE0,2022-06-27,16:02:52,NA,,371,,NA
A59C06,2022-06-27,16:03:03,N4600U,7625,166,,Private
A24B0A,2022-06-27,16:03:10,ASH5797,8025,277,5235,ASH
ACF841,2022-06-27,16:03:29,NA,10300,285,,NA
AC1F0E,2022-06-27,16:03:34,AAL2456,11800,328,3471,AAL
AA6495,2022-06-27,16:03:40,N769SP,2600,97,,Private
ABBC52,2022-06-27,16:03:56,SWA2963,5450,261,6242,SWA
0D08F3,2022-06-27,16:04:07,VIV685,6125,271,507,VIV
ADCE35,2022-06-27,16:05:03,NA,10150,295,,NA
ADACFD,2022-06-27,16:05:44,AAL877,11700,265,2016,AAL
A973E0,2022-06-27,16:07:14,SKW3066,8875,282,2257,SKW
A263DC,2022-06-27,16:08:53,NA,10775,293,,NA
ABD8C1,2022-06-27,16:09:41,SWA37,4450,262,571,SWA
A3C60D,2022-06-27,16:09:48,AAL2722,15825,400,3213,AAL
A10D56,2022-06-27,16:09:50,SKW5227,35000,411,664,SKW
A32426,2022-06-27,16:10:01,NA,9175,,,NA
A898A9,2022-06-27,16:10:13,JBU2320,35000,450,6014,JBU
AB674B,2022-06-27,16:10:37,AAL2925,9975,381,,AAL
A87CA9,2022-06-27,16:10:48,N646MS,1100,73,,Private
AE00B6,2022-06-27,16:11:37,TORO81,4750,341,,TORO
AC828F,2022-06-27,16:13:07,ENY3528,6525,276,5223,ENY
0C20CE,2022-06-27,16:13:19,CMP476,34000,461,531,CMP
AD0766,2022-06-27,16:13:35,N939DC,3250,252,,Private
A6D646,2022-06-27,16:13:55,N54HD,1025,189,3467,Private
A0CBD6,2022-06-27,16:13:56,SKW5391,33000,449,2642,SKW
A35283,2022-06-27,16:14:10,FFT2711,6600,254,3413,FFT
A44916,2022-06-27,16:14:22,UAL1714,37000,455,2410,UAL
ABF6A4,2022-06-27,16:14:23,SKW3008,17900,383,1077,SKW
AC667A,2022-06-27,16:15:07,N89878,900,68,1200,Private
A38D36,2022-06-27,16:15:28,DAL1516,32975,462,7465,DAL
AB7394,2022-06-27,16:16:02,AAL2387,11825,299,6672,AAL
ADE18C,2022-06-27,16:16:07,NA,8825,,,NA
AD0E61,2022-06-27,16:16:46,AAL1670,14675,355,743,AAL
A2AB6C,2022-06-27,16:17:27,NA,10750,400,,NA
A76DF8,2022-06-27,16:17:49,AAL567,30025,469,576,AAL
ABC7A3,2022-06-27,16:17:52,NA,,263,,NA
ACC1EB,2022-06-27,16:18:10,ASA716,17400,375,1543,ASA
A63B72,2022-06-27,16:19:11,N500RL,45000,448,504,Private
A7EEC3,2022-06-27,16:19:18,ENY4016,11600,272,7037,ENY
A413CB,2022-06-27,16:20:00,XSR362,1325,167,5106,XSR
AB178F,2022-06-27,16:21:47,N8135G,1200,79,5264,Private
AC72AF,2022-06-27,16:22:58,AAL1705,6350,276,,AAL
AABB53,2022-06-27,16:24:27,SCX3061,2800,187,,SCX
AC5314,2022-06-27,16:24:36,ASH6083,34000,388,,ASH
ADD3DC,2022-06-27,16:24:50,AAL417,14675,391,2615,AAL
A36A13,2022-06-27,16:24:51,DAL1041,5900,285,3447,DAL
A695F9,2022-06-27,16:25:04,VOI893,5425,284,2217,VOI
ADD2B0,2022-06-27,16:25:11,AAL2516,5450,247,575,AAL
A1BA80,2022-06-27,16:25:18,NA,3450,158,,NA
AA1F97,2022-06-27,16:25:33,AAL1993,11825,262,553,AAL
ADC65E,2022-06-27,16:26:09,AAL941,5325,281,3456,AAL
A8015D,2022-06-27,16:26:12,N615AM,950,151,3407,Private
A203B0,2022-06-27,16:27:54,AAY857,34000,451,,AAY
AC9E91,2022-06-27,16:28:12,SKW5266,29425,407,,SKW
A0B580,2022-06-27,16:28:32,N145CL,1075,92,4622,Private
A18143,2022-06-27,16:29:12,N1963N,30150,474,555,Private
A665F9,2022-06-27,16:29:54,JTL511,3525,273,,JTL
ABA281,2022-06-27,16:30:05,AAL2847,11825,266,2732,AAL
A99F16,2022-06-27,16:30:08,SKW3082,15275,362,1651,SKW
C00926,2022-06-27,16:30:33,WJA1534,37000,438,1351,WJA
A24B39,2022-06-27,16:31:26,ENY4059,11825,277,1140,ENY
AC7B8A,2022-06-27,16:31:42,AAL2203,14750,361,2463,AAL
A1057A,2022-06-27,16:32:23,AAL2635,5975,284,2331,AAL
ACDDE3,2022-06-27,16:32:34,SWA1756,5250,255,2231,SWA
AB0E4C,2022-06-27,16:32:36,AAL1362,11825,267,1102,AAL
AAF954,2022-06-27,16:33:13,NASA806,53000,377,2135,NASA
ACE011,2022-06-27,16:33:58,SKW5476,32000,433,,SKW
A2CFB0,2022-06-27,16:34:11,N280TM,10775,341,2251,Private
A99B5F,2022-06-27,16:34:37,SKW3029,11825,266,1114,SKW
A12030,2022-06-27,16:34:40,UCA4860,32100,437,2451,UCA
A0E086,2022-06-27,16:35:16,AAL1229,5525,270,6214,AAL
4851AF,2022-06-27,16:35:56,KLM115,40000,470,,KLM
AAB731,2022-06-27,16:36:08,NA,5150,291,,NA
896169,2022-06-27,16:36:40,UAE78FH,36925,457,777,UAE
A8A337,2022-06-27,16:36:56,NA,10975,,,NA
AC2DEA,2022-06-27,16:37:32,AAL1614,11800,285,,AAL
AC468D,2022-06-27,16:37:46,AAL1206,14625,355,3601,AAL
A32844,2022-06-27,16:38:36,ENY3708 ,5100,299,,ENY
A635D4,2022-06-27,16:38:40,N5G,5675,260,3665,Private
A1DC60,2022-06-27,16:39:12,EJA219,4850,324,,EJA
A38972,2022-06-27,16:39:34,NA,37000,428,,NA
A4A6B4,2022-06-27,16:39:54,N3991A,3350,183,,Private
A739B6,2022-06-27,16:40:31,N565CG,40000,443,,Private
A535BE,2022-06-27,16:40:35,AAL1235,7125,277,3677,AAL
A0E250,2022-06-27,16:41:13,NA,8650,,,NA
ACE6B3,2022-06-27,16:42:36,ASH5819,13950,342,5721,ASH
A13501,2022-06-27,16:42:51,AAL1322,5900,276,6240,AAL
A081A3,2022-06-27,16:43:10,UCA4831,26000,458,,UCA
A2C9BB,2022-06-27,16:43:17,UPS2762 ,11875,300,,UPS
AD5817,2022-06-27,16:43:18,SWA1329,4800,232,2116,SWA
A6721B,2022-06-27,16:43:50,GAJ514,8675,275,,GAJ
A1EB57,2022-06-27,16:44:00,NA,3800,178,,NA
A15EA6,2022-06-27,16:44:46,NA,,,,NA
AD5FEA,2022-06-27,16:44:47,AAL1279,11825,302,,AAL
A4460D,2022-06-27,16:44:47,NA,34000,469,,NA
AA196F,2022-06-27,16:44:56,N75TX,1525,177,3650,Private
ACB636,2022-06-27,16:45:53,AAL856,11825,305,547,AAL
AB9078,2022-06-27,16:47:03,NA,9250,,,NA
A5A2CC,2022-06-27,16:47:04,UAL662  ,11825,307,,UAL
ADDA5F,2022-06-27,16:48:02,NA,9725,,,NA
AB5C26,2022-06-27,16:48:41,AAL2363,6375,274,3630,AAL
A02DA2,2022-06-27,16:49:12,NA,,,,NA
AD2BEA,2022-06-27,16:49:36,NA,10625,,,NA
A005C8,2022-06-27,16:49:38,FTH1OO  ,40675,509,,FTH
A390E3,2022-06-27,16:49:38,ASH5751,6800,249,5242,ASH
A05E0B,2022-06-27,16:49:56,N1224G,4825,278,,Private
