HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
ABBDFA,2022-06-21,04:00:05,DAL2171,33000,475,2051,DAL,04:00:00
0D08B3,2022-06-21,04:02:57,AMX661,36000,468,1356,AMX,04:00:00
A8FDA9,2022-06-21,04:04:01,FDX1159,2400,163,2252,FDX,04:00:00
A48234,2022-06-21,04:07:49,AMF1746,3075,170,5257,AMF,04:00:00
AC7AE4,2022-06-21,04:08:17,CFS8291,1950,151,,CFS,04:00:00
A3B8E1,2022-06-21,04:15:17,AAL2421,35000,470,3253,AAL,04:00:00
A7E579,2022-06-21,04:23:17,FDX5285,3625,196,,FDX,04:00:00
ADD2B6,2022-06-21,04:23:37,AAL819,15300,405,6717,AAL,04:00:00
A5FEF9,2022-06-21,04:26:36,NA,,113,,NA,04:00:00
AC6335,2022-06-21,04:27:34,N898BR,10800,250,2261,Private,04:00:00
A47916,2022-06-21,04:29:03,AMF1722,2600,140,5107,AMF,04:00:00
A4380F,2022-06-21,04:29:52,FFT1150,37000,457,,FFT,04:00:00
A2CE05,2022-06-21,04:31:13,ASA315,17125,355,6612,ASA,04:00:00
A9B275,2022-06-21,04:47:15,AAL340,35000,505,1041,AAL,04:00:00
A28904,2022-06-21,04:53:43,UAL2063,37000,468,3342,UAL,04:00:00
ABECE7,2022-06-21,04:56:29,NA,,,,NA,04:00:00
A5B3AD,2022-06-21,04:57:53,ASA262,35000,468,3507,ASA,04:00:00
A81001,2022-06-21,05:03:29,UAL1541,37000,465,7256,UAL,05:00:00
A72C78,2022-06-21,05:05:33,AAL2943,2500,187,551,AAL,05:00:00
AA2BA5,2022-06-21,05:07:53,UAL2075,35000,478,6661,UAL,05:00:00
A5BCCD,2022-06-21,05:12:12,UAL2379,37050,466,3560,UAL,05:00:00
A295C9,2022-06-21,05:12:32,FDX1471,3675,188,543,FDX,05:00:00
A288FF,2022-06-21,05:17:24,UAL469,37000,474,3214,UAL,05:00:00
A5502B,2022-06-21,05:17:24,AAL362,33000,463,1017,AAL,05:00:00
AAE757,2022-06-21,05:21:56,UAL1206,8825,282,3426,UAL,05:00:00
ABEDC8,2022-06-21,05:22:48,AAL2812,2275,198,2333,AAL,05:00:00
A5198F,2022-06-21,05:23:47,N428CF,1675,124,1200,Private,05:00:00
A5D570,2022-06-21,05:25:04,UAL437,37025,458,3345,UAL,05:00:00
A591D5,2022-06-21,05:25:25,SWA2049,36825,463,2236,SWA,05:00:00
A4460D,2022-06-21,05:30:09,UAL1442,33000,473,,UAL,05:00:00
A448D3,2022-06-21,05:30:30,UAL1589 ,35000,479,1452,UAL,05:00:00
A01EBA,2022-06-21,05:31:16,N107AE,1700,102,1200,Private,05:00:00
A15778,2022-06-21,05:31:59,FDX1499,34025,483,1631,FDX,05:00:00
AC267C,2022-06-21,05:32:56,AAL664,8800,287,,AAL,05:00:00
AB5B66,2022-06-21,05:36:17,SWA1218,38000,454,2532,SWA,05:00:00
ABB537,2022-06-21,05:36:20,NA,3050,215,2217,NA,05:00:00
A369AF,2022-06-21,05:36:28,NA,4050,227,,NA,05:00:00
