HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
AC121A,2022/06/19,01:00:02.018,,36975,460,,NA
3455C1,2022/06/19,01:00:08.388,,36975,459,,NA
A97DA7,2022/06/19,01:00:15.262,UAL432,17125,459,540,UAL
A3ABCD,2022/06/19,01:04:57.321,SKW3205,1775,461,540,SKW
A64D15,2022/06/19,01:12:35.808,,,,,NA
ACE6B3,2022/06/19,01:22:08.009,,2325,190,532,NA
A0D19E,2022/06/19,01:24:08.910,AAL651,33025,483,532,AAL
ABD9D9,2022/06/19,01:40:55.397,SWA1537,35000,459,1432,SWA
A35D59,2022/06/19,01:51:12.179,AJT89,41000,463,3350,AJT
AD4C27,2022/06/19,01:58:10.170,AJT89,41000,467,1005,AJT
