HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
A42A91,2022-07-03,04:00:03,FFT1286,35000,445,2604,FFT,04:00:00
4D2052,2022-07-03,04:00:10,NA,36000,477,,NA,04:00:00
A4870D,2022-07-03,04:08:48,FFT1100,37025,441,,FFT,04:00:00
0D0B3E,2022-07-03,04:23:50,NA,,430,,NA,04:00:00
06A0DD,2022-07-03,04:28:36,NA,2275,182,2367,NA,04:00:00
4D0102,2022-07-03,04:32:17,ICV62N,10600,342,2272,ICV,04:00:00
A06B0B,2022-07-03,04:35:08,NA,2925,195,,NA,04:00:00
AD9642,2022-07-03,04:37:31,ASA315,11225,328,2214,ASA,04:00:00
AC54D8,2022-07-03,04:44:44,N894GT,1775,113,,Private,04:00:00
A06010,2022-07-03,04:45:14,AAL819,7650,286,,AAL,04:00:00
ABB57A,2022-07-03,04:50:01,ASH6160,33000,447,3204,ASH,04:00:00
A2B10C,2022-07-03,05:04:31,NA,35000,,,NA,05:00:00
A63D42,2022-07-03,05:07:44,AAL1122,9400,296,2273,AAL,05:00:00
ACD47E,2022-07-03,05:10:04,ASA262,35000,445,,ASA,05:00:00
A448F5,2022-07-03,05:18:12,UAL1589,35000,450,3444,UAL,05:00:00
A2DDFA,2022-07-03,05:19:35,N284MR,13500,189,5133,Private,05:00:00
A992E4,2022-07-03,05:25:25,FFT509,2350,171,552,FFT,05:00:00
A3E658,2022-07-03,05:28:23,AAL1042,2375,194,,AAL,05:00:00
AB0ED6,2022-07-03,05:30:18,UAL1206,13975,328,2345,UAL,05:00:00
76CCCF,2022-07-03,05:32:07,NA,2425,191,2240,NA,05:00:00
AA76EF,2022-07-03,05:32:59,SWA2049,38350,430,2351,SWA,05:00:00
A624AC,2022-07-03,05:35:01,SWA2863,39000,461,2577,SWA,05:00:00
A8F338,2022-07-03,05:36:02,NA,2900,181,2372,NA,05:00:00
A513AC,2022-07-03,05:39:57,UAL2150,32950,451,2610,UAL,05:00:00
ABD59A,2022-07-03,05:40:14,SWA1218,38000,481,2407,SWA,05:00:00
86E7A2,2022-07-03,05:43:57,NA,8900,287,,NA,05:00:00
A3A086,2022-07-03,05:46:43,UAL2160,36000,476,2514,UAL,05:00:00
AC537F,2022-07-03,05:48:41,NA,2650,197,,NA,05:00:00
A3813B,2022-07-03,05:50:33,DAL1647,2475,182,535,DAL,05:00:00
A9DF2F,2022-07-03,06:00:48,SWA1598,40000,425,,SWA,06:00:00
A4076A,2022-07-03,06:02:05,DAL1748,37000,467,2432,DAL,06:00:00
AB6737,2022-07-03,06:04:19,AAL962,10075,292,4441,AAL,06:00:00
A260BC,2022-07-03,06:04:48,UPS765,3375,224,570,UPS,06:00:00
ABF308,2022-07-03,06:06:34,SWA1308,36000,482,2575,SWA,06:00:00
A2C635,2022-07-03,06:07:24,SWA2888,5750,265,,SWA,06:00:00
AC5569,2022-07-03,06:08:31,AAL1552,2400,189,2247,AAL,06:00:00
AD5E27,2022-07-03,06:08:49,SWA770,4775,284,2246,SWA,06:00:00
A42020,2022-07-03,06:09:37,DAL732,2225,186,2275,DAL,06:00:00
ABBD47,2022-07-03,06:09:50,NA,37000,462,,NA,06:00:00
ACB950,2022-07-03,06:10:37,NA,2300,193,,NA,06:00:00
ABD60B,2022-07-03,06:11:07,NA,7425,,,NA,06:00:00
A50138,2022-07-03,06:11:58,N421VG,2225,140,2322,Private,06:00:00
ABADF9,2022-07-03,06:14:27,NA,5975,278,,NA,06:00:00
ABB7F7,2022-07-03,06:14:38,UAL698,2575,179,554,UAL,06:00:00
A5C2DD,2022-07-03,06:15:59,UAL557,2775,183,512,UAL,06:00:00
A512A1,2022-07-03,06:17:28,NA,,282,,NA,06:00:00
AB214D,2022-07-03,06:19:17,SCX513  ,2150,190,,SCX,06:00:00
A4FDA0,2022-07-03,06:19:24,NA,23525,,,NA,06:00:00
A3C9C5,2022-07-03,06:19:27,AAL2563,14675,348,2561,AAL,06:00:00
ABC12A,2022-07-03,06:21:45,NA,11625,358,,NA,06:00:00
A69BE1,2022-07-03,06:22:07,N525DW  ,41000,401,515,Private,06:00:00
A8E0A5,2022-07-03,06:22:13,NKS1022,2425,176,2356,NKS,06:00:00
ABFD23,2022-07-03,06:24:03,NA,5475,292,,NA,06:00:00
A2E57E,2022-07-03,06:24:09,ENY3760,16625,375,5273,ENY,06:00:00
ADF613,2022-07-03,06:24:44,N999WN,1725,153,,Private,06:00:00
A7F9E8,2022-07-03,06:29:40,NA,7525,261,,NA,06:00:00
ADDA1E,2022-07-03,06:30:27,AAL1579,2250,193,2236,AAL,06:00:00
A9D053,2022-07-03,06:31:02,NA,5175,304,,NA,06:00:00
AA80EB,2022-07-03,06:31:51,SKW3240,11650,270,2501,SKW,06:00:00
ACDBEE,2022-07-03,06:32:02,NA,9175,280,,NA,06:00:00
A83673,2022-07-03,06:32:06,N6281C,2100,74,,Private,06:00:00
ABF025,2022-07-03,06:32:41,SWA1849,11750,374,2277,SWA,06:00:00
