HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A3DC34,2022/06/18,20:49:07.844,,36050,,,NA
AC0448,2022/06/18,20:49:07.851,,9575,448,,NA
AAF5A9,2022/06/18,20:49:08.007,,9275,,,NA
AD8CEC,2022/06/18,20:49:08.064,,7575,,,NA
C06539,2022/06/18,20:49:08.425,,36000,,,NA
AC121A,2022/06/18,20:49:08.786,,35975,,,NA
A4F790,2022/06/18,20:49:09.287,,31200,454,2233,NA
A0541B,2022/06/18,20:49:11.834,,7475,448,,NA
A38211,2022/06/18,20:49:12.319,AAL1368,36050,264,,AAL
ADB476,2022/06/18,20:49:12.907,DAL1410,2500,455,6261,DAL
A2B05B,2022/06/18,20:49:26.999,AAL1422,36025,447,,AAL
A21772,2022/06/18,20:49:41.422,,,,,NA
A330A0,2022/06/18,20:49:41.447,,35000,447,,NA
A06646,2022/06/18,20:49:44.214,DAL1303,36025,293,,DAL
AA7409,2022/06/18,20:49:44.385,DAL1303,15075,447,,DAL
A99F16,2022/06/18,20:50:50.169,AAL1368,11325,299,524,AAL
A2B691,2022/06/18,20:51:12.405,ENY4138,8775,325,2357,ENY
A83673,2022/06/18,20:51:36.078,UAL1673,10925,449,4062,UAL
AD0919,2022/06/18,20:51:53.128,SWA4398,9550,449,,SWA
A066A3,2022/06/18,20:52:23.378,AAL556,10750,444,6062,AAL
A8EE50,2022/06/18,20:53:07.836,SWA4398,9525,405,753,SWA
A98515,2022/06/18,20:53:52.145,SWA4398,36025,424,6166,SWA
A1BE72,2022/06/18,20:53:59.522,DAL1443,2425,476,3417,DAL
A3B11E,2022/06/18,20:54:15.767,AAL1406,10475,214,2206,AAL
A252A7,2022/06/18,20:54:28.429,DAL1443,2900,476,2557,DAL
AA395B,2022/06/18,20:54:55.944,DAL1443,27275,418,2557,DAL
A3621E,2022/06/18,20:55:17.544,SKW3284,11975,219,,SKW
C080AE,2022/06/18,20:55:37.871,,28225,434,,NA
ADC531,2022/06/18,20:55:38.535,DAL1443,2675,179,3457,DAL
AB6394,2022/06/18,20:55:56.611,DAL1443,8675,272,5623,DAL
ABB4EA,2022/06/18,20:56:20.690,,36000,390,,NA
AA64CA,2022/06/18,20:56:24.639,,2450,391,,NA
A78A52,2022/06/18,20:56:24.809,AAL595,11850,391,5623,AAL
A0FAF3,2022/06/18,20:57:10.659,WJA2057,2475,292,2260,WJA
AA6E58,2022/06/18,20:57:54.147,,7100,285,,NA
