HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
0D083E,2022-06-28,12:02:38,SLI2682,12475,307,2527,SLI,12:00:00
A0AB4A,2022-06-28,12:02:38,N142N,2350,157,1200,Private,12:00:00
AC667A,2022-06-28,12:02:38,N89878,1300,86,1200,Private,12:00:00
ABF6A4,2022-06-28,12:02:38,SKW3178,11975,349,2221,SKW,12:00:00
AC753C,2022-06-28,12:02:38,N9010A,3150,133,,Private,12:00:00
A4845B,2022-06-28,12:02:38,N390SB,5375,268,3454,Private,12:00:00
A10BBC,2022-06-28,12:02:38,AAL376,8700,276,6253,AAL,12:00:00
A262D5,2022-06-28,12:02:38,CTF253,16725,320,3450,CTF,12:00:00
A3AFE1,2022-06-28,12:02:38,XSR337,3750,181,,XSR,12:00:00
A9CB47,2022-06-28,12:02:39,KII730,36150,412,7152,KII,12:00:00
A0D99A,2022-06-28,12:02:39,N154FT,1400,70,,Private,12:00:00
AB184D,2022-06-28,12:02:39,AAL578,18800,381,2222,AAL,12:00:00
A51958,2022-06-28,12:02:39,AAL456,18250,383,,AAL,12:00:00
A56862,2022-06-28,12:02:39,NA,21050,,,NA,12:00:00
ABD5E0,2022-06-28,12:02:42,SWA843,31000,453,,SWA,12:00:00
A452F2,2022-06-28,12:02:44,NA,5750,264,,NA,12:00:00
A3D87C,2022-06-28,12:02:46,N347NA,19550,411,,Private,12:00:00
A6CC45,2022-06-28,12:02:47,NA,26600,,,NA,12:00:00
AD7B17,2022-06-28,12:02:47,AAL444,6550,278,3636,AAL,12:00:00
A98BDE,2022-06-28,12:02:51,NA,39975,405,,NA,12:00:00
A846C4,2022-06-28,12:02:56,SKW3100,12675,302,755,SKW,12:00:00
A798C6,2022-06-28,12:02:56,EJA589,41000,433,,EJA,12:00:00
AD1983,2022-06-28,12:03:02,NKS344,11550,261,6107,NKS,12:00:00
AA0A6E,2022-06-28,12:03:06,NA,2250,409,,NA,12:00:00
A71EFA,2022-06-28,12:03:10,AAL1868,9100,202,,AAL,12:00:00
AD727D,2022-06-28,12:03:30,AAL2412,2125,204,2205,AAL,12:00:00
A08663,2022-06-28,12:03:42,AAL2543,21750,447,,AAL,12:00:00
A0AA7C,2022-06-28,12:03:52,NA,,469,,NA,12:00:00
AD87AA,2022-06-28,12:04:02,LYM5411 ,2125,204,3627,LYM,12:00:00
C07286,2022-06-28,12:04:24,CGRJP,1100,159,6212,CGRJP,12:00:00
AD4C2A,2022-06-28,12:04:27,NA,10400,307,,NA,12:00:00
A8C439,2022-06-28,12:04:33,ENY3973,11750,264,7313,ENY,12:00:00
A53835,2022-06-28,12:04:49,N4351J  ,5600,267,5101,Private,12:00:00
ACD964,2022-06-28,12:05:03,AAL2469,15350,358,2452,AAL,12:00:00
ACBEB0,2022-06-28,12:05:09,ASH5891,12750,315,4031,ASH,12:00:00
ACE96C,2022-06-28,12:05:23,AAL1716,2300,185,572,AAL,12:00:00
AA2B79,2022-06-28,12:05:27,UAL529,35000,473,,UAL,12:00:00
AB3D39,2022-06-28,12:05:29,AAL434Q,1850,220,3672,AAL,12:00:00
AE05BB,2022-06-28,12:05:37,,24000,,5750,NA,12:00:00
ABAA43,2022-06-28,12:05:42,SWA2681,33000,465,7206,SWA,12:00:00
AC8577,2022-06-28,12:06:05,AAL2066,8400,296,,AAL,12:00:00
A202D4,2022-06-28,12:06:10,N229E,1450,135,,Private,12:00:00
AD8895,2022-06-28,12:06:24,AAL2693,2025,212,,AAL,12:00:00
A78A52,2022-06-28,12:06:48,AAL2023,1950,211,6237,AAL,12:00:00
AC0417,2022-06-28,12:08:13,ASH6046,2000,183,,ASH,12:00:00
ACDBE7,2022-06-28,12:08:24,ENY4233,12850,330,7334,ENY,12:00:00
A02681,2022-06-28,12:09:35,DAL823,2600,187,,DAL,12:00:00
A2AB6C,2022-06-28,12:09:45,ENY3307,11725,263,5667,ENY,12:00:00
AB5BD4,2022-06-28,12:11:03,SWA1968,15150,399,2305,SWA,12:00:00
A3904C,2022-06-28,12:11:16,FFT1370,1900,184,567,FFT,12:00:00
A1BD76,2022-06-28,12:11:19,N211CL,1300,183,5103,Private,12:00:00
AA1BA3,2022-06-28,12:11:44,SKW3019,8200,280,6273,SKW,12:00:00
A37020,2022-06-28,12:11:47,UPS2977,13725,344,6630,UPS,12:00:00
AD292A,2022-06-28,12:12:07,SWA3067,11100,356,3470,SWA,12:00:00
AC7B87,2022-06-28,12:12:28,NKS163,2025,187,6223,NKS,12:00:00
A3C5EA,2022-06-28,12:13:25,DAL1621,2375,210,2260,DAL,12:00:00
ABB8A0,2022-06-28,12:13:52,NA,10725,303,,NA,12:00:00
A1DC2A,2022-06-28,12:14:57,ENY3868,15325,335,6305,ENY,12:00:00
AB10F1,2022-06-28,12:15:32,N812BP,41000,439,,Private,12:00:00
AC6F48,2022-06-28,12:15:34,N900BC,40000,467,,Private,12:00:00
A50100,2022-06-28,12:15:37,N421TA,15100,,4075,Private,12:00:00
AA311B,2022-06-28,12:15:41,N756J,1175,190,2270,Private,12:00:00
