HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A7A9FB,2022-07-07,08:00:14,NA,2050,148,,NA
A8CFA9,2022-07-07,08:00:14,EJA667,20700,365,,EJA
ABA1A0,2022-07-07,08:00:14,DAL1155,34000,479,3701,DAL
A9741D,2022-07-07,08:00:14,AAL1924,8750,259,613,AAL
A32175,2022-07-07,08:00:14,BTQ913,7150,189,,BTQ
ACCD10,2022-07-07,08:00:14,ASA263,32000,486,4035,ASA
A56661,2022-07-07,08:00:14,UAL235,34925,452,2644,UAL
AC7AE4,2022-07-07,08:00:15,NA,3975,217,,NA
AC6F88,2022-07-07,08:00:15,N900DS,9750,197,2343,Private
A05776,2022-07-07,08:00:16,AAL2798,5775,294,2212,AAL
A30DC5,2022-07-07,08:00:16,NA,39000,436,,NA
A182AE,2022-07-07,08:00:18,NA,4000,243,,NA
A9DF25,2022-07-07,08:00:21,N735RR,2975,89,,Private
ADA5EE,2022-07-07,08:00:22,JBU2986,34000,471,1442,JBU
AA2BC1,2022-07-07,08:01:56,UAL2371,6700,286,542,UAL
ABF949,2022-07-07,08:02:18,SWA2859,11550,334,614,SWA
AB674B,2022-07-07,08:02:45,AAL809,14825,340,7347,AAL
A55A16,2022-07-07,08:03:38,N444GG,2550,189,,Private
ADFEBC,2022-07-07,08:04:01,CACTUS4,5525,234,,CACTUS
AB62D3,2022-07-07,08:04:07,NA,9050,285,,NA
A1D059,2022-07-07,08:05:15,FFT758,37025,435,,FFT
C00B7C,2022-07-07,08:05:32,JZA998,2300,201,2334,JZA
AC11E8,2022-07-07,08:05:56,N877SA,1475,203,2312,Private
A8FAA6,2022-07-07,08:06:40,NKS718,2475,184,2271,NKS
AA8A83,2022-07-07,08:06:48,AAL127,2175,197,537,AAL
A0A056,2022-07-07,08:07:09,TASI314,1350,131,5274,TASI
A7F05B,2022-07-07,08:07:34,N610SN,8825,285,3443,Private
A05699,2022-07-07,08:07:35,NA,3400,174,,NA
AD7634,2022-07-07,08:08:03,AAL2111,10075,273,3061,AAL
AD2351,2022-07-07,08:08:05,ALLEN159,2475,100,,ALLEN
AC045E,2022-07-07,08:08:19,ASH6059,31000,453,,ASH
AC7169,2022-07-07,08:08:35,N900YY,7300,296,,Private
A3A538,2022-07-07,08:08:41,FFT2133,2325,178,3455,FFT
AC769B,2022-07-07,08:08:45,AAL1750,11925,263,6177,AAL
AC90F4,2022-07-07,08:09:23,N909DP,1325,161,507,Private
A24C77,2022-07-07,08:10:32,UAL1442,10325,303,7356,UAL
A1034E,2022-07-07,08:10:52,ALLEN143,2975,108,5224,ALLEN
86E4B8,2022-07-07,08:10:52,JAL6713,2275,176,2310,JAL
A2A26D,2022-07-07,08:11:34,SWA2340,14000,371,565,SWA
AA0F3E,2022-07-07,08:11:38,NA,2500,133,,NA
A243CB,2022-07-07,08:12:00,ENY3687,14775,338,4236,ENY
AA7427,2022-07-07,08:12:00,UAL2183,37000,456,2460,UAL
A202D4,2022-07-07,08:12:13,N229E,1775,102,,Private
AA147A,2022-07-07,08:12:49,FDX1517,5300,241,,FDX
AD9F7F,2022-07-07,08:12:52,AAL888,11825,269,2055,AAL
A508C5,2022-07-07,08:13:07,SWA1589,15575,372,2264,SWA
ABB7F7,2022-07-07,08:14:00,UAL1182,2475,200,2367,UAL
A2CE7D,2022-07-07,08:14:01,FDX1067,11200,264,7465,FDX
A082AC,2022-07-07,08:14:59,AAL2386,2600,179,,AAL
ACDED2,2022-07-07,08:15:23,NA,,,,NA
A24782,2022-07-07,08:16:11,ENY3598,10850,265,4070,ENY
A06A54,2022-07-07,08:16:11,DAL904,33975,474,7414,DAL
AD0F29,2022-07-07,08:16:13,SWA1622,9475,288,2366,SWA
AE5C9B,2022-07-07,08:16:29,NA,24000,,,NA
ACB59C,2022-07-07,08:16:31,AAL2335,7650,278,560,AAL
A1515B,2022-07-07,08:16:59,AAL2612,10200,294,,AAL
A50E3F,2022-07-07,08:17:26,AAL524,2650,194,567,AAL
A0ACB6,2022-07-07,08:18:23,UAL1849,2575,207,,UAL
A03377,2022-07-07,08:18:52,UCA4827,33000,454,,UCA
A4A890,2022-07-07,08:19:46,NA,7700,,,NA
AABF80,2022-07-07,08:19:56,AAL102,10075,286,,AAL
AA693C,2022-07-07,08:20:04,NA,19275,313,,NA
AA0701,2022-07-07,08:20:29,AAL579,14400,314,1767,AAL
ACA3D1,2022-07-07,08:20:59,NA,11075,316,,NA
A02398,2022-07-07,08:21:04,N108N,3600,144,1200,Private
ACF344,2022-07-07,08:21:05,ASH6129,26000,439,,ASH
A5749C,2022-07-07,08:21:20,N4501E,2300,48,1200,Private
A2C27E,2022-07-07,08:22:20,SWA1518,39000,455,2423,SWA
ABB930,2022-07-07,08:22:28,SWA1770,15225,393,2306,SWA
A5E42A,2022-07-07,08:22:38,BTQ927,3400,169,5224,BTQ
A3951C,2022-07-07,08:22:55,N33SX,2400,108,,Private
A7639D,2022-07-07,08:23:13,N5752C,2000,81,1200,Private
A577D4,2022-07-07,08:23:18,SWA1636,15525,364,2263,SWA
A7906B,2022-07-07,08:23:25,NA,3375,238,3446,NA
AAFFED,2022-07-07,08:23:42,DAL956,34000,480,3355,DAL
AA2701,2022-07-07,08:23:44,AAL2435,11625,304,6224,AAL
AC6FA4,2022-07-07,08:24:21,SKW4632,31000,436,2637,SKW
A959B4,2022-07-07,08:24:47,NA,12050,338,,NA
A1C7B0,2022-07-07,08:25:09,N2135B,3400,119,157,Private
AC881E,2022-07-07,08:25:16,N9062K,3500,101,,Private
AA9600,2022-07-07,08:25:43,UAL2229,38000,496,7270,UAL
ACE605,2022-07-07,08:26:02,N930DS,3975,239,,Private
AACAAE,2022-07-07,08:26:41,NA,35000,468,,NA
A0CBF4,2022-07-07,08:27:00,N150UC,1000,57,1200,Private
A6E667,2022-07-07,08:27:18,N5437J,1400,77,1200,Private
A915CF,2022-07-07,08:27:55,ENY3632,12500,304,5262,ENY
A0CC06,2022-07-07,08:27:55,AAL1768,11525,268,2435,AAL
A2BBA4,2022-07-07,08:28:09,UAL2387,34000,475,7316,UAL
A00631,2022-07-07,08:28:16,NA,1700,,,NA
A067C4,2022-07-07,08:28:21,N125RH,2625,170,,Private
AC667A,2022-07-07,08:28:21,N89878,1000,67,5272,Private
AD2C19,2022-07-07,08:28:24,AAL1066,18200,335,2656,AAL
A83D1C,2022-07-07,08:29:13,N63TR,16100,300,,Private
AB5FDD,2022-07-07,08:29:22,AAL1586,11900,266,2532,AAL
A69C34,2022-07-07,08:30:44,N525HD  ,13475,337,5145,Private
ADA64D,2022-07-07,08:30:48,NA,2450,201,,NA
A31533,2022-07-07,08:31:31,SWA2414,19925,395,5261,SWA
AD9811,2022-07-07,08:31:34,AAL812,16175,306,763,AAL
AB30E6,2022-07-07,08:32:06,AAL520,2325,203,3633,AAL
A32844,2022-07-07,08:32:14,ENY3307,2525,193,3452,ENY
AD00E0,2022-07-07,08:32:37,NKS3121,12000,272,3737,NKS
A63BF4,2022-07-07,08:32:43,SWA1125,14425,389,3462,SWA
AA6495,2022-07-07,08:33:32,N769SP,1900,63,,Private
71BA08,2022-07-07,08:33:42,KAL031,8575,293,,KAL
A558B6,2022-07-07,08:33:46,N4434R,1125,65,1200,Private
A9AF83,2022-07-07,08:34:09,N723JK,5500,153,,Private
A9600B,2022-07-07,08:35:11,N703DN,1325,172,5270,Private
A1F9AF,2022-07-07,08:36:13,N2260M,3500,92,,Private
868056,2022-07-07,08:36:20,JAL12,9325,284,,JAL
A83673,2022-07-07,08:36:21,N6281C,1400,68,1200,Private
A58CB0,2022-07-07,08:36:33,LXJ457,7925,271,,LXJ
AE00A0,2022-07-07,08:36:37,TORO04,23875,490,,TORO
ABFB46,2022-07-07,08:37:23,AAL2792,14075,345,2740,AAL
AD15CC,2022-07-07,08:37:32,NKS233,11925,265,2074,NKS
AB4C15,2022-07-07,08:37:46,NA,2250,204,,NA
A9E9A4,2022-07-07,08:37:51,NA,,330,,NA
A99F0C,2022-07-07,08:38:15,N719S,3050,110,,Private
AB178F,2022-07-07,08:38:41,N8135G,3300,126,,Private
A2D739,2022-07-07,08:38:46,UPS2785,3325,393,,UPS
ACD296,2022-07-07,08:38:48,NA,34000,487,,NA
A9B2E0,2022-07-07,08:38:55,SKW3036,11775,267,5705,SKW
AC1F0E,2022-07-07,08:39:16,AAL2114,2325,198,2346,AAL
A4AB5C,2022-07-07,08:39:34,N40MA,5375,143,,Private
A973E0,2022-07-07,08:39:45,SKW3274,7775,294,,SKW
ACC1EE,2022-07-07,08:40:25,AAL2759,2475,189,2545,AAL
A2AF23,2022-07-07,08:40:32,ENY3556,11975,253,2132,ENY
A08E1E,2022-07-07,08:40:35,DAL1520,33725,466,2552,DAL
ACB132,2022-07-07,08:40:37,ASH5780,2475,183,,ASH
AB686F,2022-07-07,08:40:55,AAL2788,10125,295,,AAL
AB17E1,2022-07-07,08:41:08,N8137U,1600,67,1200,Private
A9BA3D,2022-07-07,08:41:15,N726EC,1625,143,,Private
ABEC26,2022-07-07,08:41:18,NA,37000,448,,NA
A1BE72,2022-07-07,08:41:19,ENY3960,11975,268,3614,ENY
A19343,2022-07-07,08:41:19,NA,2475,202,,NA
A520C2,2022-07-07,08:41:31,N42998,2500,81,1200,Private
A9D444,2022-07-07,08:41:43,N732UJ,2400,113,,Private
AB1FBB,2022-07-07,08:42:09,AAL2029,2625,185,2326,AAL
ACA6C0,2022-07-07,08:42:15,NA,2425,196,,NA
AB3446,2022-07-07,08:42:28,N82075,1400,76,,Private
AC97E4,2022-07-07,08:42:41,AAL2558,11950,270,3761,AAL
A396FD,2022-07-07,08:43:14,DAL2654,2475,185,3611,DAL
A08021,2022-07-07,08:43:18,NA,4925,326,3647,NA
AA80EB,2022-07-07,08:43:32,SKW3271,14425,325,2665,SKW
AA11DC,2022-07-07,08:44:21,NA,8275,291,,NA
A742C2,2022-07-07,08:44:32,NA,11125,264,1136,NA
A1F116,2022-07-07,08:44:34,ENY3992,2550,208,3631,ENY
A3C9C5,2022-07-07,08:44:36,AAL1695,18275,303,563,AAL
A317BA,2022-07-07,08:45:04,ENY4061,11975,269,2544,ENY
AD84DE,2022-07-07,08:45:12,NA,2250,320,,NA
AB6B02,2022-07-07,08:45:25,NA,2475,207,,NA
A287A4,2022-07-07,08:45:51,ENY3561,35000,443,2454,ENY
A5A378,2022-07-07,08:46:06,N4620Y,925,105,1200,Private
