HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
AB2729,2022-07-09,20:01:05,AAL1865,15275,408,1763,AAL,20:00:00
AD6FF2,2022-07-09,20:01:05,AAL2861,12200,333,7666,AAL,20:00:00
C0737C,2022-07-09,20:01:05,WJA2057,36000,449,,WJA,20:00:00
A10614,2022-07-09,20:01:05,AAL2516,12900,388,2305,AAL,20:00:00
A906F3,2022-07-09,20:01:05,ENY3725,8450,269,,ENY,20:00:00
A10BBC,2022-07-09,20:01:05,AAL1207,15750,411,,AAL,20:00:00
A6C694,2022-07-09,20:01:05,N5359A,8600,167,,Private,20:00:00
A05776,2022-07-09,20:01:06,AAL1243,9375,294,6203,AAL,20:00:00
A0F8D3,2022-07-09,20:01:06,UCA4894,32000,472,2143,UCA,20:00:00
AC8CE9,2022-07-09,20:01:06,ENY3980,12525,302,5173,ENY,20:00:00
A59A0B,2022-07-09,20:01:07,EMD67,9925,184,,EMD,20:00:00
ACA760,2022-07-09,20:01:08,NA,7600,294,,NA,20:00:00
AB62D3,2022-07-09,20:01:29,SWA3820 ,34000,446,,SWA,20:00:00
A53774,2022-07-09,20:01:49,UAL366,29000,491,2152,UAL,20:00:00
A01724,2022-07-09,20:02:07,NA,17500,366,,NA,20:00:00
ABB601,2022-07-09,20:02:14,SWA4377,4575,246,2222,SWA,20:00:00
A24944,2022-07-09,20:03:50,N2464Y,5875,113,,Private,20:00:00
ACEB61,2022-07-09,20:04:37,SWA3130,5500,358,,SWA,20:00:00
A138B8,2022-07-09,20:05:10,AAL679,16175,370,1524,AAL,20:00:00
A40D7A,2022-07-09,20:05:16,DAL1303,35975,459,,DAL,20:00:00
A360EA,2022-07-09,20:06:01,NA,1450,231,,NA,20:00:00
AAED17,2022-07-09,20:06:29,NA,10825,316,,NA,20:00:00
AAA5B8,2022-07-09,20:06:31,SWA3459,11375,345,2316,SWA,20:00:00
ABF78F,2022-07-09,20:07:36,AAL1482,5600,277,3644,AAL,20:00:00
A38633,2022-07-09,20:09:06,AAL1551,36000,449,3643,AAL,20:00:00
AADE27,2022-07-09,20:09:27,N8LB,1600,126,4660,Private,20:00:00
C0614D,2022-07-09,20:10:07,WJA1535,34000,454,2411,WJA,20:00:00
AB6316,2022-07-09,20:10:58,NA,11400,343,,NA,20:00:00
AC767C,2022-07-09,20:12:02,AAL1123,5700,227,,AAL,20:00:00
A01F13,2022-07-09,20:12:48,NA,32600,460,,NA,20:00:00
A923CD,2022-07-09,20:12:50,NA,36025,477,,NA,20:00:00
A3D10F,2022-07-09,20:13:00,DAL2335,37975,436,,DAL,20:00:00
A7F9E8,2022-07-09,20:13:03,ENY3596,6600,250,5270,ENY,20:00:00
A757AE,2022-07-09,20:13:21,AAL2065,16950,393,3165,AAL,20:00:00
A6B07E,2022-07-09,20:14:13,ASA703,5925,282,3475,ASA,20:00:00
AB7FEE,2022-07-09,20:15:37,AAL1442,11975,277,3534,AAL,20:00:00
AB0361,2022-07-09,20:15:39,AAL1582,10025,307,,AAL,20:00:00
A611DB,2022-07-09,20:15:48,UAL1235,16900,366,1461,UAL,20:00:00
A681A3,2022-07-09,20:16:04,N5181A,3925,129,5125,Private,20:00:00
ABB52C,2022-07-09,20:16:54,SWA4307,37000,467,3770,SWA,20:00:00
ACA01A,2022-07-09,20:17:02,SWA11,10675,304,2370,SWA,20:00:00
A66A84,2022-07-09,20:17:18,SKW6269,30000,461,2535,SKW,20:00:00
A71B6D,2022-07-09,20:17:55,SWA4501,36050,449,,SWA,20:00:00
AC91D4,2022-07-09,20:18:11,AAL2449,10225,381,,AAL,20:00:00
AB8D76,2022-07-09,20:19:00,ASH6114,34000,455,,ASH,20:00:00
0D0BA3,2022-07-09,20:19:31,VIV020,39050,452,2642,VIV,20:00:00
A1A986,2022-07-09,20:19:45,ENY3698,5525,279,,ENY,20:00:00
A22771,2022-07-09,20:20:15,ENY3781,11800,278,2051,ENY,20:00:00
ABB59F,2022-07-09,20:20:24,ASH6180,30000,458,7206,ASH,20:00:00
A1E54E,2022-07-09,20:20:53,N221G,7475,274,4650,Private,20:00:00
A3DC34,2022-07-09,20:21:28,DAL2097,11975,284,1745,DAL,20:00:00
AB214D,2022-07-09,20:22:11,SCX504  ,11000,350,,SCX,20:00:00
A854DF,2022-07-09,20:22:18,NA,41000,,,NA,20:00:00
ADC17B,2022-07-09,20:22:57,AAL2886,16475,403,2456,AAL,20:00:00
AB2169,2022-07-09,20:24:26,UAL644,38000,458,,UAL,20:00:00
AD00E3,2022-07-09,20:24:40,AAL2417,6175,268,,AAL,20:00:00
AD9003,2022-07-09,20:24:46,AAL1009,9350,307,,AAL,20:00:00
A9F35E,2022-07-09,20:25:20,SCM74,7200,220,2237,SCM,20:00:00
ABD19E,2022-07-09,20:25:27,NA,11325,361,,NA,20:00:00
A44588,2022-07-09,20:25:42,NA,35000,,,NA,20:00:00
A9741D,2022-07-09,20:26:06,AAL1923,5550,276,2310,AAL,20:00:00
AAA644,2022-07-09,20:27:08,SWA5,5175,257,526,SWA,20:00:00
A742EC,2022-07-09,20:27:29,SWA4357,38000,448,,SWA,20:00:00
AD8AB8,2022-07-09,20:27:37,NA,3400,,,NA,20:00:00
A06010,2022-07-09,20:27:40,AAL1405,6975,,,AAL,20:00:00
A8021B,2022-07-09,20:27:52,JBU607,35975,452,2215,JBU,20:00:00
A782E4,2022-07-09,20:27:52,AAL2023,17000,398,3224,AAL,20:00:00
AB178F,2022-07-09,20:28:18,N8135G,1200,84,1200,Private,20:00:00
ABD77E,2022-07-09,20:28:37,AAL2515,6200,269,554,AAL,20:00:00
ADEA26,2022-07-09,20:29:27,AAL941  ,18050,409,2625,AAL,20:00:00
ABB59E,2022-07-09,20:30:28,NA,,,,NA,20:00:00
A2BDFF,2022-07-09,20:30:47,ENY3707,35000,462,7302,ENY,20:00:00
A0FEA6,2022-07-09,20:31:37,AAL1599,15825,376,7224,AAL,20:00:00
A94B29,2022-07-09,20:31:38,UAL2005,6925,274,2214,UAL,20:00:00
A99686,2022-07-09,20:32:03,SKW3037,10275,296,,SKW,20:00:00
AB0485,2022-07-09,20:32:36,AAL541,11975,276,3376,AAL,20:00:00
ACE6E2,2022-07-09,20:32:58,AAL2466,14700,358,2662,AAL,20:00:00
A390E3,2022-07-09,20:33:23,ASH5762,6175,270,2230,ASH,20:00:00
A9BB70,2022-07-09,20:33:28,SKW4922,16775,349,2661,SKW,20:00:00
A7310D,2022-07-09,20:33:51,NA,2900,156,,NA,20:00:00
A9AF3E,2022-07-09,20:34:04,FFT1246,8500,303,,FFT,20:00:00
