HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A9F424,2022/06/19,22:00:09.987,,13725,,,NA
A77B76,2022/06/19,22:00:10.033,,,,,NA
AC210E,2022/06/19,22:00:10.038,,21375,,,NA
AD049A,2022/06/19,22:00:10.100,,10100,400,,NA
AA64CA,2022/06/19,22:00:10.236,AAL1620,10075,360,7345,AAL
AA2ABC,2022/06/19,22:00:11.291,AAL2863,10050,367,,AAL
A8CED2,2022/06/19,22:00:12.923,,21500,400,,NA
ACA6C0,2022/06/19,22:00:13.985,,21525,262,,NA
AB178F,2022/06/19,22:00:14.346,SWA1242,2900,365,574,SWA
ACAE2B,2022/06/19,22:01:24.575,,23850,454,561,NA
AA395B,2022/06/19,22:01:39.592,AAL1620,2275,196,2324,AAL
A951D6,2022/06/19,22:01:51.793,AAL2863,24725,282,561,AAL
A466D2,2022/06/19,22:02:29.728,DAL31,11975,413,,DAL
AC5CD7,2022/06/19,22:02:52.559,AAL2863,15550,278,7150,AAL
ACB1E5,2022/06/19,22:03:17.612,AAL2711,2300,281,7150,AAL
A47D46,2022/06/19,22:05:37.580,AAL1060,35025,327,,AAL
A64D15,2022/06/19,22:05:42.906,N505FW  ,10975,311,5137,Private
ACC317,2022/06/19,22:07:25.125,AAL2711,11725,273,3441,AAL
ACD4D7,2022/06/19,22:07:49.123,AAL1060,14100,457,563,AAL
ACB132,2022/06/19,22:08:59.371,ASH5869,16175,378,,ASH
AD79EB,2022/06/19,22:11:01.123,FFT1102,2400,455,6240,FFT
AD5FEA,2022/06/19,22:12:40.997,AAL317,5200,453,2236,AAL
A1FF46,2022/06/19,22:14:18.686,,36000,454,,NA
A34209,2022/06/19,22:14:21.319,AAL2403,2475,186,2206,AAL
A3B86C,2022/06/19,22:15:04.823,DAL2862,10525,257,,DAL
AA15CC,2022/06/19,22:15:13.622,AAL1010,2725,169,3454,AAL
AB1B3E,2022/06/19,22:15:25.642,AAL2403,3025,297,3454,AAL
A5A6C1,2022/06/19,22:16:41.557,AAL2403,11275,350,2236,AAL
AC2A33,2022/06/19,22:17:37.653,AAL317,8025,444,2236,AAL
A3BBF0,2022/06/19,22:18:33.478,FFT1105,15425,407,,FFT
AB473A,2022/06/19,22:18:43.414,AAL1010,10650,291,3454,AAL
A8CE4F,2022/06/19,22:19:14.677,FFT1105,11575,189,750,FFT
A163F2,2022/06/19,22:20:20.088,FFT1105,2950,460,,FFT
A0FE7A,2022/06/19,22:20:39.906,AAL2403,2750,441,2570,AAL
AA3518,2022/06/19,22:21:59.797,N34LA,2925,429,5270,Private
A6C247,2022/06/19,22:23:31.770,N34LA,1675,133,712,Private
AD6B0F,2022/06/19,22:25:03.653,,2375,186,,NA
AB8BD8,2022/06/19,22:25:25.702,,10000,273,,NA
AA9B82,2022/06/19,22:25:50.041,SKW5608,11000,452,,SKW
A4D5BC,2022/06/19,22:25:59.236,SKW5608,3450,140,,SKW
A9D413,2022/06/19,22:26:08.203,SKW5608,34000,180,5250,SKW
A6CC45,2022/06/19,22:27:36.833,UAL1434,2450,140,,UAL
A287A4,2022/06/19,22:28:36.855,UAL1434,36000,140,2342,UAL
AC045C,2022/06/19,22:29:18.117,UAL1434,33775,458,2461,UAL
AD15CC,2022/06/19,22:30:55.360,N410SM,3450,140,1156,Private
A203A9,2022/06/19,22:32:12.823,N410SM,8550,197,2461,Private
AB4450,2022/06/19,22:32:16.909,,3450,258,,NA
AA7E3A,2022/06/19,22:32:17.391,N410SM,15525,465,2367,Private
A2C9EC,2022/06/19,22:33:06.035,UAL1434,22975,303,2461,UAL
A380F4,2022/06/19,22:33:45.469,,4950,463,,NA
AAED17,2022/06/19,22:33:46.407,SWA985,36000,463,2461,SWA
ADB3CB,2022/06/19,22:35:16.274,N825KA,2450,432,2377,Private
AC7E09,2022/06/19,22:36:07.770,ENY3819,4650,171,2367,ENY
C05F09,2022/06/19,22:36:18.946,SWA985,10575,259,2246,SWA
AA1F59,2022/06/19,22:36:28.539,SWA985,11350,182,2377,SWA
ADC2A7,2022/06/19,22:37:02.897,N825KA,23000,203,2367,Private
A23FE5,2022/06/19,22:37:20.916,N825KA,26500,188,2377,Private
AC7F3E,2022/06/19,22:38:35.029,XSR325,2200,262,3421,XSR
4BB182,2022/06/19,22:39:50.854,N825KA,23000,261,,Private
AAE280,2022/06/19,22:40:35.832,N825KA,41000,262,2302,Private
A2FE21,2022/06/19,22:42:04.653,CWG800,22625,480,,CWG
ABC7C6,2022/06/19,22:42:19.872,AAL344,13400,382,2302,AAL
A4DD8F,2022/06/19,22:42:29.469,AAL344,11200,367,2246,AAL
A1DC2A,2022/06/19,22:43:22.223,SWA1769,15425,409,2243,SWA
A78A52,2022/06/19,22:45:17.251,CWG800,2500,288,1531,CWG
AD247C,2022/06/19,22:45:54.259,ASH5783 ,5000,268,2242,ASH
A0E431,2022/06/19,22:46:46.396,ENY4089,2650,280,2336,ENY
AC9E9F,2022/06/19,22:47:39.132,ASH5792,22725,373,2266,ASH
ADC180,2022/06/19,22:47:50.937,ENY4100,41000,198,2266,ENY
ABD3C7,2022/06/19,22:48:17.631,ENY4089,2375,363,,ENY
A42EE9,2022/06/19,22:48:44.207,ENY4089,12675,452,,ENY
A8D2A8,2022/06/19,22:49:09.517,ENY4089,2575,386,2243,ENY
A96B65,2022/06/19,22:49:47.707,N8135G,2400,375,2243,Private
ABFE12,2022/06/19,22:51:40.813,N8135G,41000,456,,Private
A9AB72,2022/06/19,22:51:44.346,AAL446,13275,99,2245,AAL
A0C42C,2022/06/19,22:52:27.072,N8135G,2225,91,506,Private
ACF1D8,2022/06/19,22:53:12.935,AAL446,2625,329,536,AAL
ACAB11,2022/06/19,22:54:06.584,AAL508,12375,337,536,AAL
ACB468,2022/06/19,22:54:11.053,FFT507,2725,338,550,FFT
AD3997,2022/06/19,22:54:55.465,AAL508,2450,336,545,AAL
AB68F9,2022/06/19,22:55:40.606,FFT507,10350,467,7456,FFT
A99F16,2022/06/19,22:55:47.377,FFT507,2425,348,7456,FFT
AD4AFE,2022/06/19,22:56:09.502,N8135G,2225,406,2275,Private
A9614D,2022/06/19,22:56:39.929,N8135G,2450,367,2323,Private
ADDDD5,2022/06/19,22:57:34.876,UAL2206,2625,86,506,UAL
AC23EF,2022/06/19,22:58:03.371,AAL2568,9550,384,2413,AAL
AC8CE9,2022/06/19,22:58:24.490,ENY3683,2600,308,2413,ENY
AB2C72,2022/06/19,22:59:09.031,AAL2568,15000,280,550,AAL
ACF1A3,2022/06/19,22:59:35.569,ASH5885,16325,187,5103,ASH
