HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
AC407D,2022/06/19,12:00:12.877,,12250,,,NA
A539F0,2022/06/19,12:00:12.991,,40000,,,NA
ACA306,2022/06/19,12:00:13.052,,9000,268,,NA
A6215A,2022/06/19,12:00:13.244,,3400,,,NA
A2AB6C,2022/06/19,12:00:13.358,,12275,398,,NA
AB5056,2022/06/19,12:00:13.648,,19650,,,NA
AC046E,2022/06/19,12:00:13.680,ENY4067,26400,368,,ENY
A728C1,2022/06/19,12:00:18.824,ENY4067,8650,296,,ENY
AAFBDF,2022/06/19,12:00:20.908,,12150,268,,NA
A9BAF2,2022/06/19,12:00:22.412,,3400,402,,NA
A8945B,2022/06/19,12:00:23.405,ENY4067,9875,402,,ENY
A203A9,2022/06/19,12:00:27.415,AAL444,3300,157,,AAL
A40B78,2022/06/19,12:00:35.738,,13025,147,,NA
A950D6,2022/06/19,12:00:36.066,N4940P,24625,405,3476,Private
ABB3B6,2022/06/19,12:00:48.608,ENY4067,8025,425,3601,ENY
AC9EC4,2022/06/19,12:01:03.708,AAL444,19000,380,,AAL
AC72E4,2022/06/19,12:01:09.460,AAL2023,825,279,,AAL
A94B6B,2022/06/19,12:01:53.802,AAL2023,39000,154,3601,AAL
ACFC00,2022/06/19,12:01:57.514,,10850,421,,NA
C05F09,2022/06/19,12:01:58.671,AAL444,32550,475,,AAL
AD8CEC,2022/06/19,12:02:10.504,AAL2023,10550,150,,AAL
A9C2DE,2022/06/19,12:02:15.753,AAL2023,11150,366,2137,AAL
AD83B2,2022/06/19,12:02:36.713,N4940P,3300,382,4172,Private
A761D5,2022/06/19,12:03:44.383,AAL2023,33925,224,575,AAL
A35AAE,2022/06/19,12:03:50.816,JZA742,34000,471,,JZA
ACC76B,2022/06/19,12:04:00.476,AAL2465,11825,162,2333,AAL
AB3C0D,2022/06/19,12:04:07.724,AAL2603,2200,162,,AAL
0D0A62,2022/06/19,12:04:10.549,N4940P,11750,234,3463,Private
A42EE9,2022/06/19,12:06:06.400,SKW3105,38000,450,,SKW
AC8A66,2022/06/19,12:06:10.322,UAL235,8150,350,,UAL
AC03EF,2022/06/19,12:06:23.729,SKW3105,10550,212,,SKW
A47316,2022/06/19,12:06:27.960,SLI2682,40000,360,522,SLI
A282AD,2022/06/19,12:06:49.058,,1300,287,,NA
A7D71E,2022/06/19,12:06:52.254,N726MJ,39000,429,,Private
A12CE9,2022/06/19,12:06:58.069,JZA742,39000,462,,JZA
AA0300,2022/06/19,12:07:04.019,N912GW,11950,429,2207,Private
AB214D,2022/06/19,12:07:17.770,UAL235,2250,429,,UAL
AAB0DE,2022/06/19,12:07:28.312,SCX523,12850,372,4172,SCX
AA51D3,2022/06/19,12:07:48.793,SKW3105,13550,461,,SKW
A6F280,2022/06/19,12:07:53.071,UAL235,9700,328,,UAL
AA01DE,2022/06/19,12:08:20.148,OKC436,10275,322,4201,OKC
ADDDD5,2022/06/19,12:08:56.899,AAL115,8950,353,4201,AAL
A361F3,2022/06/19,12:09:03.588,AAL115,15850,429,4201,AAL
AD0766,2022/06/19,12:09:31.372,N726MJ,7900,262,,Private
AC011D,2022/06/19,12:09:34.202,N939DC,11875,377,4201,Private
A3F436,2022/06/19,12:09:49.445,,2250,384,,NA
A3ABCD,2022/06/19,12:09:51.664,,2875,385,2243,NA
A35843,2022/06/19,12:09:55.388,FFT1370,12500,386,3463,FFT
A9D413,2022/06/19,12:10:15.105,AAL115,7250,204,,AAL
AE29FD,2022/06/19,12:10:23.928,,40000,255,,NA
A0BAA1,2022/06/19,12:10:25.398,SKW5483 ,34000,388,3463,SKW
A211EF,2022/06/19,12:11:16.909,AAL115,1625,271,1653,AAL
AD049A,2022/06/19,12:11:58.811,SKW3100,14100,277,2226,SKW
AC97E1,2022/06/19,12:12:31.994,NKS163,2125,417,2207,NKS
AD6884,2022/06/19,12:13:52.755,SKW265W,2925,404,2207,SKW
AD83F3,2022/06/19,12:13:57.468,,2200,111,,NA
AB6229,2022/06/19,12:13:59.042,SKW265W,15000,211,2321,SKW
ABE872,2022/06/19,12:14:47.175,SWA3089,7625,106,,SWA
ADF068,2022/06/19,12:14:56.445,EJA764,40000,452,,EJA
AC03EE,2022/06/19,12:14:59.226,,35000,290,,NA
ACDD74,2022/06/19,12:14:59.765,SWA3089,8225,181,1200,SWA
A0311D,2022/06/19,12:15:32.873,EJA764,2450,451,6234,EJA
89912D,2022/06/19,12:15:42.496,DAL823,2675,200,,DAL
A1BE72,2022/06/19,12:15:49.793,SWA3089,40000,271,4017,SWA
ABE7C5,2022/06/19,12:16:25.768,UAL529,14375,464,3162,UAL
A6B71D,2022/06/19,12:17:00.825,N33575,38000,179,3162,Private
A01428,2022/06/19,12:17:31.394,ASH6070,4400,297,1200,ASH
A13541,2022/06/19,12:17:46.966,BTQ984,11800,187,,BTQ
AC0519,2022/06/19,12:18:09.485,AAL1754,35000,461,,AAL
A34209,2022/06/19,12:18:31.916,NKS163,10950,208,3422,NKS
ABB1C2,2022/06/19,12:19:32.630,SWA1338,10400,307,2433,SWA
A48699,2022/06/19,12:20:04.425,AAL2469,2875,315,2321,AAL
AB4010,2022/06/19,12:20:17.453,,15650,319,,NA
A9516E,2022/06/19,12:20:19.176,LYM5411,9500,322,,LYM
A99F16,2022/06/19,12:20:28.236,LYM5411,7850,174,2433,LYM
AB6EA5,2022/06/19,12:20:54.239,JTL36,2150,101,2433,JTL
A07177,2022/06/19,12:21:20.677,JTL36,16925,338,2321,JTL
A403DF,2022/06/19,12:22:39.226,AAL2078,14700,309,,AAL
AB39F0,2022/06/19,12:22:44.577,N7SB,11500,492,2316,Private
A6B7C1,2022/06/19,12:23:30.828,AAL2078,11625,381,577,AAL
A08663,2022/06/19,12:23:52.491,AAL1534,2400,179,2316,AAL
ACF204,2022/06/19,12:24:45.265,DAL823,9425,279,,DAL
ACE011,2022/06/19,12:24:52.929,AAL2078,9700,402,,AAL
AA9F3F,2022/06/19,12:25:27.977,AAL61,10500,273,,AAL
A2F5B5,2022/06/19,12:25:30.185,AAL2078,9350,366,2316,AAL
A4BF41,2022/06/19,12:25:47.099,N5314W,11875,365,7711,Private
A4F963,2022/06/19,12:26:09.503,SWA977,9600,143,7711,SWA
AAE280,2022/06/19,12:26:20.224,AAL1534,1900,270,7711,AAL
AA6E58,2022/06/19,12:27:32.424,N5314W,2000,400,2017,Private
A8D5BD,2022/06/19,12:27:51.886,AAL2626,2350,268,1132,AAL
AAB5FF,2022/06/19,12:28:03.546,,2050,410,,NA
A74679,2022/06/19,12:28:08.295,AAL376,39000,316,2017,AAL
A4D8F6,2022/06/19,12:28:10.031,COL411  ,8975,113,2017,COL
AC0417,2022/06/19,12:28:41.296,ASH6206,28000,458,,ASH
AD2833,2022/06/19,12:29:06.683,CWG800,8325,251,537,CWG
AD3E85,2022/06/19,12:29:31.640,CWG800,3350,272,,CWG
A2DA59,2022/06/19,12:29:36.691,SMW4800,6625,464,,SMW
A0AE33,2022/06/19,12:29:47.088,SMW4800,9800,297,2247,SMW
A3C9C5,2022/06/19,12:30:20.544,CWG800,11025,307,1132,CWG
AB2EE0,2022/06/19,12:30:28.238,SMW4800,2625,229,2320,SMW
ABB537,2022/06/19,12:30:53.063,CWG800,39000,93,3433,CWG
AABA81,2022/06/19,12:31:25.203,SKW3006,14575,155,2307,SKW
ADDA24,2022/06/19,12:31:42.153,SKW3006,32000,311,,SKW
A40CA4,2022/06/19,12:31:51.194,CWG800,14400,434,2330,CWG
A82167,2022/06/19,12:32:22.392,SCX3030,11650,348,7372,SCX
A238A6,2022/06/19,12:32:57.283,ASH6206,4550,236,3413,ASH
A390E3,2022/06/19,12:33:18.917,ENY3615,5300,330,5630,ENY
A07522,2022/06/19,12:33:44.932,SKW3006,14700,102,5630,SKW
ADB0B4,2022/06/19,12:33:53.541,SCX3030,2300,266,6253,SCX
ABEEEA,2022/06/19,12:34:02.389,SKW3006,6900,373,1153,SKW
A0F886,2022/06/19,12:34:34.331,ENY3515,30000,446,1153,ENY
A749C8,2022/06/19,12:34:40.809,ASH6206,11900,197,1153,ASH
A2454B,2022/06/19,12:34:57.571,ASH6206,3200,99,,ASH
A1B4AB,2022/06/19,12:35:06.183,SKW3006,8825,398,1153,SKW
A1C997,2022/06/19,12:35:23.423,SKW3006,2150,459,,SKW
A057C7,2022/06/19,12:35:25.052,DAL1600,4600,446,2320,DAL
AB3D39,2022/06/19,12:35:50.178,AAL2391,2250,203,7053,AAL
A5EC61,2022/06/19,12:36:35.878,N9520Z,35000,458,,Private
A96817,2022/06/19,12:36:39.752,AAL2391,17300,428,1714,AAL
896177,2022/06/19,12:36:50.491,,17725,462,2320,NA
A07B3E,2022/06/19,12:36:52.223,AAL2207,2450,474,2216,AAL
ABFE12,2022/06/19,12:37:13.440,N9520Z,3350,461,7230,Private
A4E146,2022/06/19,12:37:37.013,N9520Z,13300,335,1123,Private
A913BD,2022/06/19,12:38:21.936,TAI440,11500,305,1652,TAI
A56C19,2022/06/19,12:38:51.283,DAL1442,18000,205,,DAL
AC5331,2022/06/19,12:38:52.450,SWA1754,33000,408,1652,SWA
A4B971,2022/06/19,12:38:53.517,EAL3087,35000,445,5731,EAL
AB6FDD,2022/06/19,12:38:57.086,ASA760,35000,450,7230,ASA
A2B2DA,2022/06/19,12:39:41.165,SWA1754,19075,472,4015,SWA
AB839D,2022/06/19,12:40:04.983,SWA1754,36000,427,,SWA
AA84CB,2022/06/19,12:40:24.646,,35000,314,,NA
AA1F97,2022/06/19,12:40:36.631,,2450,97,,NA
A7EEF6,2022/06/19,12:40:41.145,ASA760,23000,314,,ASA
A68198,2022/06/19,12:40:54.035,SWA1754,2400,432,5731,SWA
A5AE2F,2022/06/19,12:41:04.846,UAE1CA,39050,478,5731,UAE
ADDA1E,2022/06/19,12:41:25.564,DAL1442,35000,433,5731,DAL
AA418C,2022/06/19,12:41:49.904,UAL699,39050,161,5731,UAL
ACA760,2022/06/19,12:42:02.557,DAL1442,25225,468,,DAL
A8D2A8,2022/06/19,12:42:21.414,,6900,461,3447,NA
A52BFB,2022/06/19,12:42:21.935,UAL699,25875,421,3447,UAL
AD945A,2022/06/19,12:42:41.856,SWA1754,39050,467,2231,SWA
A03D03,2022/06/19,12:42:52.528,AAL456,35975,461,,AAL
A7C28D,2022/06/19,12:43:05.038,N6A     ,39050,483,7230,Private
AC76B6,2022/06/19,12:43:12.995,SWA2188,2350,483,3035,SWA
ACB468,2022/06/19,12:43:55.692,ENY3813,2250,464,7230,ENY
A6E131,2022/06/19,12:44:32.070,UAL699,11325,194,,UAL
C00B86,2022/06/19,12:44:33.887,ENY4228,2125,452,1612,ENY
AD2BEA,2022/06/19,12:44:49.665,DAL1442,8300,389,2272,DAL
A83412,2022/06/19,12:44:58.399,AAL119,9725,323,,AAL
AB284D,2022/06/19,12:45:22.282,N114W,45000,201,,Private
A999D6,2022/06/19,12:45:32.753,N403TB,1575,459,1612,Private
A082AC,2022/06/19,12:46:10.877,AAL119,2425,370,553,AAL
A5708C,2022/06/19,12:46:18.732,XSR718,2575,470,,XSR
A1057A,2022/06/19,12:46:24.164,EAL3087,40400,191,,EAL
AAF485,2022/06/19,12:46:26.878,ENY3906,9825,105,3432,ENY
A8492D,2022/06/19,12:46:32.319,EAL3087,4800,89,3432,EAL
