HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
ADCE35,2022-06-27,12:02:02,N989ST,18950,347,6214,Private,12:00:00
A5350F,2022-06-27,12:02:02,N4345P,1400,127,,Private,12:00:00
A71EFA,2022-06-27,12:02:02,AAL2496,15450,354,,AAL,12:00:00
AD1D3D,2022-06-27,12:02:02,AAL444,12575,383,6266,AAL,12:00:00
A17898,2022-06-27,12:02:02,NA,15050,246,,NA,12:00:00
A04B24,2022-06-27,12:02:02,AAL2066,11775,306,4024,AAL,12:00:00
A301D8,2022-06-27,12:02:02,ENY3585,14575,350,3236,ENY,12:00:00
A5502B,2022-06-27,12:02:02,AAL2181,12575,320,2251,AAL,12:00:00
ABE3C8,2022-06-27,12:02:03,SWA772,6150,266,555,SWA,12:00:00
A19E61,2022-06-27,12:02:03,ENY4004,6900,263,6276,ENY,12:00:00
A5A596,2022-06-27,12:02:06,N463JP,1000,133,3437,Private,12:00:00
ACFBAF,2022-06-27,12:02:23,N9358C,2800,93,,Private,12:00:00
A1EEFC,2022-06-27,12:02:29,N2233W,1200,94,,Private,12:00:00
A4C865,2022-06-27,12:02:38,UAL1131,26950,479,6505,UAL,12:00:00
AA7288,2022-06-27,12:03:13,AAL1161,6100,272,614,AAL,12:00:00
A082FD,2022-06-27,12:03:18,NA,37000,,,NA,12:00:00
AD83F3,2022-06-27,12:03:32,LYM5411,30575,370,,LYM,12:00:00
ACDDE3,2022-06-27,12:04:12,SWA1754,4825,251,2371,SWA,12:00:00
0AB032,2022-06-27,12:04:19,V3BZE,1175,151,220,NA,12:00:00
ABB94F,2022-06-27,12:04:55,SWA2681,37000,469,,SWA,12:00:00
A21BAA,2022-06-27,12:05:07,NA,4250,264,,NA,12:00:00
A3F621,2022-06-27,12:05:22,UAL529,35000,447,,UAL,12:00:00
A4EE59,2022-06-27,12:05:46,N417CF,1100,126,,Private,12:00:00
AC7A52,2022-06-27,12:06:14,AAL1716,10175,301,,AAL,12:00:00
A4C2F8,2022-06-27,12:06:16,AAL1967,4525,261,,AAL,12:00:00
ADE412,2022-06-27,12:07:36,NA,,129,,NA,12:00:00
A7FAB2,2022-06-27,12:07:37,N613JG,1100,200,5246,Private,12:00:00
AB627C,2022-06-27,12:07:51,NA,4450,,,NA,12:00:00
AAF482,2022-06-27,12:08:57,ALLEN205,1725,117,,ALLEN,12:00:00
A6D646,2022-06-27,12:09:19,N54HD,4600,177,,Private,12:00:00
A34209,2022-06-27,12:09:33,NA,10950,,,NA,12:00:00
AC2BD9,2022-06-27,12:11:06,NA,14625,343,,NA,12:00:00
A3244A,2022-06-27,12:11:34,NA,10625,,,NA,12:00:00
AA4D76,2022-06-27,12:11:46,N763JA,9000,333,,Private,12:00:00
AB7613,2022-06-27,12:12:24,NA,,313,,NA,12:00:00
ADF068,2022-06-27,12:12:31,AAL1001,9200,304,,AAL,12:00:00
A0E607,2022-06-27,12:12:36,AAL2543,5350,271,2310,AAL,12:00:00
ADF219,2022-06-27,12:13:04,N998TW,15225,263,3412,Private,12:00:00
A722B1,2022-06-27,12:14:08,AAL2728,11775,281,2664,AAL,12:00:00
ACAA74,2022-06-27,12:14:23,NKS163,8625,341,,NKS,12:00:00
