HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A20C44,2022-06-23,20:01:40,NA,34975,439,,NA
A58103,2022-06-23,20:01:40,AAL453,34000,493,,AAL
AC769B,2022-06-23,20:01:40,AAL2697,7200,283,3674,AAL
ACE5BC,2022-06-23,20:01:40,AAL2837,11300,311,2377,AAL
A6CFFC,2022-06-23,20:01:41,NA,11075,,,NA
A24757,2022-06-23,20:01:41,SWA2982,39000,425,,SWA
A777BF,2022-06-23,20:01:42,AAL2516,9825,297,510,AAL
AA0AAB,2022-06-23,20:01:42,NA,19000,,,NA
A79B38,2022-06-23,20:01:43,N59BS,20175,267,,Private
A757AE,2022-06-23,20:01:47,NA,23925,,,NA
AD20F4,2022-06-23,20:01:53,AAL1381,2375,195,2252,AAL
ADA336,2022-06-23,20:02:13,NA,24050,444,,NA
ACB8A0,2022-06-23,20:02:30,ASH5887,6325,281,2370,ASH
A34E97,2022-06-23,20:02:52,DAL892,33975,480,1134,DAL
A9F424,2022-06-23,20:02:57,SKW3171,13850,343,7406,SKW
AC0A22,2022-06-23,20:03:04,AAL1916,2275,200,515,AAL
A475A3,2022-06-23,20:03:11,DAL1450,9775,300,,DAL
A63FA4,2022-06-23,20:03:11,N501WJ,3500,219,,Private
AB525F,2022-06-23,20:03:17,AAL632,10075,291,3662,AAL
A0D72B,2022-06-23,20:03:38,AAL567,32050,464,2507,AAL
A9E899,2022-06-23,20:03:39,NA,3400,91,,NA
A081A3,2022-06-23,20:04:12,UCA4820,29000,429,2350,UCA
A70AA1,2022-06-23,20:04:14,ASA703,2250,199,3470,ASA
ACDBEE,2022-06-23,20:04:17,AAL2271,2600,170,,AAL
A558B6,2022-06-23,20:04:40,N4434R,2225,83,,Private
A6E4E8,2022-06-23,20:04:49,AAL522,9350,295,2372,AAL
A0D98D,2022-06-23,20:04:50,NA,4075,,,NA
A42323,2022-06-23,20:05:21,NA,2300,204,563,NA
AC77D3,2022-06-23,20:05:30,AAL364,2425,210,3402,AAL
AB214D,2022-06-23,20:06:17,SCX507,11900,287,6163,SCX
ACB4E9,2022-06-23,20:06:26,NA,2250,215,,NA
A05DBC,2022-06-23,20:06:36,UAL1413,35000,451,2566,UAL
ABAFFF,2022-06-23,20:06:41,AAL2375,2400,209,2321,AAL
AAEC9C,2022-06-23,20:07:37,AAL1312,2425,188,3464,AAL
A98CBC,2022-06-23,20:08:50,AAL403,2600,179,,AAL
ABE4B9,2022-06-23,20:09:20,SWA107,34000,463,2170,SWA
A6878C,2022-06-23,20:09:24,NA,,367,,NA
A87F51,2022-06-23,20:09:40,AAL1966,14400,339,7435,AAL
AB1890,2022-06-23,20:10:04,DAL1351,32000,481,,DAL
ABA5D3,2022-06-23,20:10:05,NA,,,,NA
AB9B13,2022-06-23,20:10:06,AAL665,14400,330,503,AAL
AC3BE0,2022-06-23,20:10:37,N888DH,38000,487,7124,Private
A8AE3E,2022-06-23,20:10:46,AAL1459,12050,268,727,AAL
A0CBF4,2022-06-23,20:11:05,N150UC,1600,85,,Private
A86499,2022-06-23,20:11:09,N64TP,1600,,,Private
A613E7,2022-06-23,20:11:20,ATN3332,1525,171,,ATN
A7CE58,2022-06-23,20:12:34,N6017W,4675,107,,Private
ACA9C4,2022-06-23,20:12:42,ASH5697,11400,264,2701,ASH
AD24A8,2022-06-23,20:13:24,NKS310,35000,442,7711,NKS
