HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
AD84DE,2022-07-08,20:01:44,AAL1060,13050,338,4045,AAL,20:00:00
A83F56,2022-07-08,20:01:44,SKW3009,14275,357,3654,SKW,20:00:00
AB44A7,2022-07-08,20:01:44,AAL1434,10625,292,2377,AAL,20:00:00
A9D413,2022-07-08,20:01:45,SKW3077,15900,384,2307,SKW,20:00:00
A344C5,2022-07-08,20:01:45,GTX889,6600,170,,GTX,20:00:00
A64D15,2022-07-08,20:01:45,N505FW,1575,70,,Private,20:00:00
A66217,2022-07-08,20:01:50,N510GT,49000,466,566,Private,20:00:00
AD0E5E,2022-07-08,20:01:54,NKS813,10925,255,536,NKS,20:00:00
A83673,2022-07-08,20:02:02,NA,1500,95,,NA,20:00:00
AD8935,2022-07-08,20:02:06,AAL1814,9025,284,,AAL,20:00:00
AAEA84,2022-07-08,20:02:16,AAL2597,7800,284,2316,AAL,20:00:00
A03038,2022-07-08,20:02:20,NA,33000,475,,NA,20:00:00
A4EF4D,2022-07-08,20:03:07,JTZ417,3025,242,,JTZ,20:00:00
A2C1B6,2022-07-08,20:03:17,ENY3593,11650,257,1157,ENY,20:00:00
ADE18C,2022-07-08,20:03:43,AAL2334,2625,190,553,AAL,20:00:00
A0FCD4,2022-07-08,20:03:55,AAL2837,7500,284,544,AAL,20:00:00
AC7F41,2022-07-08,20:03:56,NA,24425,,,NA,20:00:00
AADE27,2022-07-08,20:04:29,N8LB,1700,117,1200,Private,20:00:00
A52323,2022-07-08,20:05:25,NA,1200,,,NA,20:00:00
A1E23A,2022-07-08,20:05:55,ENY4193,15300,332,2724,ENY,20:00:00
ABFE12,2022-07-08,20:06:39,SKW3202,11775,262,7211,SKW,20:00:00
A18B55,2022-07-08,20:06:55,VHEIH,7000,273,,VHEIH,20:00:00
A80156,2022-07-08,20:07:37,ENY3886,2425,199,2457,ENY,20:00:00
AD15CC,2022-07-08,20:07:45,NKS3163,11725,257,2510,NKS,20:00:00
A317BA,2022-07-08,20:08:17,NA,2250,190,,NA,20:00:00
ACB59C,2022-07-08,20:08:22,NA,2275,196,,NA,20:00:00
AB4AF1,2022-07-08,20:09:14,AAL330,2475,183,2346,AAL,20:00:00
A38211,2022-07-08,20:09:47,DAL1303,32025,463,3023,DAL,20:00:00
AA4AC9,2022-07-08,20:09:48,AAL1168,10375,254,2041,AAL,20:00:00
A399AC,2022-07-08,20:09:49,EJM31,6050,282,,EJM,20:00:00
AD4105,2022-07-08,20:10:01,AAL1227,2075,202,6251,AAL,20:00:00
AAA573,2022-07-08,20:10:31,SWA481,37000,458,1352,SWA,20:00:00
ABAFFF,2022-07-08,20:11:06,AAL2432,15450,350,2670,AAL,20:00:00
ADDB4A,2022-07-08,20:11:26,AAL1916,2250,281,,AAL,20:00:00
ACE6B3,2022-07-08,20:11:41,ASH5871,11450,260,2515,ASH,20:00:00
A915CF,2022-07-08,20:12:21,ENY3736,2825,206,3467,ENY,20:00:00
AB8180,2022-07-08,20:12:44,SCX502,11200,258,6124,SCX,20:00:00
A4870D,2022-07-08,20:14:07,FFT758,37000,445,1423,FFT,20:00:00
A91536,2022-07-08,20:14:11,NA,35000,465,631,NA,20:00:00
AB19DF,2022-07-08,20:14:19,SCX626,37000,466,7416,SCX,20:00:00
AA4A90,2022-07-08,20:14:19,SKW3171,12600,248,7376,SKW,20:00:00
AA72F5,2022-07-08,20:14:47,SWA2982 ,39000,449,,SWA,20:00:00
AD5720,2022-07-08,20:14:59,ASH5855,11700,253,3122,ASH,20:00:00
A86499,2022-07-08,20:15:03,N64TP,1700,,1200,Private,20:00:00
