HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
A524EE,2022-06-24,04:00:05,UPS780,3775,202,2212,UPS,04:00:00
AD27AA,2022-06-24,04:00:05,NA,12800,382,,NA,04:00:00
A17EF7,2022-06-24,04:00:05,FDX1159 ,20850,444,2311,FDX,04:00:00
A92CBF,2022-06-24,04:00:06,DKT4570,6100,283,,DKT,04:00:00
A426DA,2022-06-24,04:04:37,NA,37000,438,,NA,04:00:00
A48234,2022-06-24,04:11:51,AMF1746,3300,181,5270,AMF,04:00:00
A44334,2022-06-24,04:13:36,NA,,448,,NA,04:00:00
A395D5,2022-06-24,04:15:32,AMF1722,3300,172,5155,AMF,04:00:00
780A3E,2022-06-24,04:19:26,CPA3781,9950,286,2256,CPA,04:00:00
AC7AE4,2022-06-24,04:24:27,CFS8291,2125,141,5136,CFS,04:00:00
A51EDE,2022-06-24,04:24:33,UPS950,2800,194,2364,UPS,04:00:00
A8B56F,2022-06-24,04:28:22,NKS208,9600,292,2255,NKS,04:00:00
A50887,2022-06-24,04:32:04,UAL572,34975,449,3351,UAL,04:00:00
A9DDB0,2022-06-24,04:33:22,AAL340,35000,489,7312,AAL,04:00:00
A1FB3E,2022-06-24,04:36:12,KFS51,27000,412,2476,KFS,04:00:00
A0F91D,2022-06-24,04:37:42,AAL819,11075,303,1344,AAL,04:00:00
AABFF4,2022-06-24,04:45:31,FDX1170,2975,170,2302,FDX,04:00:00
A479B2,2022-06-24,04:51:10,NA,41000,457,,NA,04:00:00
A3A082,2022-06-24,04:51:35,UAL2063,37000,448,3277,UAL,04:00:00
ADAA1C,2022-06-24,04:54:54,N98PM,10525,179,,Private,04:00:00
A389EB,2022-06-24,04:55:15,AAL2421 ,37000,443,3216,AAL,04:00:00
A300A9,2022-06-24,04:57:38,ASA315,10025,296,6646,ASA,04:00:00
A1C7B0,2022-06-24,05:01:10,NA,2000,58,,NA,05:00:00
A83782,2022-06-24,05:06:00,UAL2075,35000,457,6612,UAL,05:00:00
A56DCF,2022-06-24,05:07:13,UAL2379,33000,455,,UAL,05:00:00
AA6E81,2022-06-24,05:07:54,UAL505,37000,447,3215,UAL,05:00:00
AACD50,2022-06-24,05:09:36,UAL469,37000,434,3342,UAL,05:00:00
A0D72B,2022-06-24,05:09:46,AAL2943,2350,181,,AAL,05:00:00
A0E7F4,2022-06-24,05:15:53,AAL1042,2625,179,2225,AAL,05:00:00
A37EC4,2022-06-24,05:16:59,AAL367,35000,444,1045,AAL,05:00:00
AC893A,2022-06-24,05:21:51,AAL2812,2400,177,,AAL,05:00:00
A88D89,2022-06-24,05:25:53,LXJ657,6575,284,,LXJ,05:00:00
A56862,2022-06-24,05:26:21,AAL362,33025,446,7272,AAL,05:00:00
A200BA,2022-06-24,05:26:37,SWA2049,35575,463,2365,SWA,05:00:00
A630E0,2022-06-24,05:36:40,NA,,,,NA,05:00:00
A017C9,2022-06-24,05:38:50,NA,36025,485,,NA,05:00:00
A30C46,2022-06-24,05:40:49,FDX1499,36025,485,1665,FDX,05:00:00
ABAA43,2022-06-24,05:41:30,SWA1218,36000,467,2431,SWA,05:00:00
ABDCDC,2022-06-24,05:41:57,NA,2700,202,553,NA,05:00:00
AB4732,2022-06-24,05:42:29,NA,8800,279,,NA,05:00:00
A8FAA6,2022-06-24,05:43:23,NKS1967,2350,174,2370,NKS,05:00:00
A7016C,2022-06-24,05:46:44,NA,39000,438,2470,NA,05:00:00
A885F4,2022-06-24,05:47:58,UAL2160,34000,463,2576,UAL,05:00:00
86EB36,2022-06-24,05:49:07,JAL6714,8550,292,,JAL,05:00:00
A022C4,2022-06-24,05:49:22,DAL1157,2550,169,2267,DAL,05:00:00
AB5867,2022-06-24,05:49:47,AAL6,10025,289,,AAL,05:00:00
A04A4D,2022-06-24,05:50:01,DAL1647,2600,167,2314,DAL,05:00:00
A9AF3E,2022-06-24,05:51:14,FFT509,2450,174,2250,FFT,05:00:00
AB79CA,2022-06-24,06:02:12,AAL962,12025,274,4206,AAL,06:00:00
AC234F,2022-06-24,06:04:46,UAL1206,8625,281,542,UAL,06:00:00
A4F790,2022-06-24,06:06:12,SWA1598,36000,465,1154,SWA,06:00:00
A64A75,2022-06-24,06:07:08,NA,10825,276,,NA,06:00:00
A624AC,2022-06-24,06:07:23,SWA2888,9300,290,547,SWA,06:00:00
A09947,2022-06-24,06:07:48,DAL421,2450,163,2207,DAL,06:00:00
ABD310,2022-06-24,06:08:56,N861FE,4525,172,,Private,06:00:00
ABBD47,2022-06-24,06:09:38,NA,,,,NA,06:00:00
A53774,2022-06-24,06:10:59,UAL557  ,2375,180,2372,UAL,06:00:00
ABD8C1,2022-06-24,06:11:26,NA,36000,,,NA,06:00:00
A452C4,2022-06-24,06:13:43,DAL732,2375,175,2264,DAL,06:00:00
A1DC86,2022-06-24,06:14:09,FFL610,1550,133,5225,FFL,06:00:00
AC407D,2022-06-24,06:15:25,AAL2563,15725,350,2572,AAL,06:00:00
A2CFFC,2022-06-24,06:15:27,SWA713,18000,398,,SWA,06:00:00
AB0702,2022-06-24,06:16:21,N81,2025,158,4630,Private,06:00:00
A94105,2022-06-24,06:16:30,ENY3592,9300,267,,ENY,06:00:00
ABF32F,2022-06-24,06:17:11,NA,8100,290,,NA,06:00:00
AB2C04,2022-06-24,06:19:22,AAL2567,2400,201,2332,AAL,06:00:00
A5251F,2022-06-24,06:19:57,NA,7575,257,,NA,06:00:00
ACBF60,2022-06-24,06:20:32,NA,2250,197,,NA,06:00:00
A22BF0,2022-06-24,06:25:15,NA,7275,327,,NA,06:00:00
A7D3D3,2022-06-24,06:25:39,EJA603,18800,363,2266,EJA,06:00:00
ABEC6C,2022-06-24,06:25:54,SWA2867,13450,365,,SWA,06:00:00
ACDFB1,2022-06-24,06:26:02,NA,4050,,,NA,06:00:00
ADA521,2022-06-24,06:26:17,AAL1563,2325,192,525,AAL,06:00:00
AC881E,2022-06-24,06:26:26,N9062K,2300,61,1200,Private,06:00:00
AC03FF,2022-06-24,06:26:40,SWA734,7850,281,,SWA,06:00:00
AA3579,2022-06-24,06:27:42,EJA757,1325,168,2242,EJA,06:00:00
A44916,2022-06-24,06:29:31,UAL1589,35000,459,4125,UAL,06:00:00
A1500A,2022-06-24,06:30:22,FDX1453,12025,310,2430,FDX,06:00:00
ABC455,2022-06-24,06:30:34,SWA1849,12300,378,2324,SWA,06:00:00
AD5D5F,2022-06-24,06:31:22,AAL1579,2050,196,530,AAL,06:00:00
A562AA,2022-06-24,06:32:41,UAL2150,36950,443,722,UAL,06:00:00
A96C72,2022-06-24,06:34:01,SKW3240,12025,276,2476,SKW,06:00:00
A4C4EC,2022-06-24,06:34:08,NA,22050,411,,NA,06:00:00
A1057A,2022-06-24,06:35:25,NA,7800,288,,NA,06:00:00
AA4E47,2022-06-24,06:35:36,SKW3071,11650,279,5251,SKW,06:00:00
A0D99A,2022-06-24,06:36:14,N154FT,2400,61,,Private,06:00:00
ACFBAF,2022-06-24,06:37:48,N9358C,2100,69,4651,Private,06:00:00
A272B8,2022-06-24,06:39:18,ENY3760,14875,345,5213,ENY,06:00:00
AB17E1,2022-06-24,06:39:29,N8137U,2600,64,1200,Private,06:00:00
AAA28D,2022-06-24,06:41:26,SWA2897,34025,456,1150,SWA,06:00:00
AA305F,2022-06-24,06:42:40,AAL102,9200,283,3713,AAL,06:00:00
A5F581,2022-06-24,06:43:35,UAL305,32925,461,2776,UAL,06:00:00
A62FD1,2022-06-24,06:43:40,SWA783,12625,364,2362,SWA,06:00:00
A7EEC3,2022-06-24,06:43:53,ENY3848,11425,275,2445,ENY,06:00:00
A4D9D8,2022-06-24,06:46:05,NA,13050,305,,NA,06:00:00
A1933C,2022-06-24,06:47:06,ENY4046,9750,261,,ENY,06:00:00
ABE82C,2022-06-24,06:47:24,NA,,,,NA,06:00:00
AC08D4,2022-06-24,06:48:13,SWA191,37000,451,2406,SWA,06:00:00
AB1628,2022-06-24,06:48:32,SCX515  ,2425,174,2335,SCX,06:00:00
AD2707,2022-06-24,06:48:44,MRA655  ,3900,80,,MRA,06:00:00
A3AFE1,2022-06-24,06:49:48,NA,7125,247,2360,NA,06:00:00
A5031A,2022-06-24,06:50:02,NA,7950,286,3477,NA,06:00:00
AD79EB,2022-06-24,06:50:26,AAL1230,35000,443,7313,AAL,06:00:00
A26435,2022-06-24,06:50:50,N253SB,5100,239,,Private,06:00:00
A7F9E8,2022-06-24,06:51:56,ENY3534,11275,273,2446,ENY,06:00:00
A93997,2022-06-24,06:52:00,NA,8050,247,,NA,06:00:00
AD046B,2022-06-24,06:52:08,ASH5781,14500,335,4036,ASH,06:00:00
A7130C,2022-06-24,06:53:01,SWA1630,40000,451,1754,SWA,06:00:00
A59608,2022-06-24,06:53:28,MRA660,2900,118,5163,MRA,06:00:00
A9BBA9,2022-06-24,06:54:00,NA,34000,480,,NA,06:00:00
A44596,2022-06-24,06:55:13,N3744L,1500,61,1200,Private,06:00:00
A69C03,2022-06-24,06:55:22,FDX5285,2700,187,560,FDX,06:00:00
A0ADE2,2022-06-24,06:56:56,AAL2862,9800,245,,AAL,06:00:00
AAE465,2022-06-24,06:57:25,AAL1122,11800,278,2323,AAL,06:00:00
A9A404,2022-06-24,06:57:51,SKW3184,13325,321,2426,SKW,06:00:00
A54E46,2022-06-24,06:58:02,N4409X,2500,89,1200,Private,06:00:00
A9F424,2022-06-24,06:59:11,SKW3204,12025,277,1537,SKW,06:00:00
