HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A19B72,2022/06/19,15:00:09.337,,,,,NA
A89BA6,2022/06/19,15:00:09.395,,,270,,NA
A25B3F,2022/06/19,15:00:09.419,,19175,,,NA
A496CB,2022/06/19,15:00:09.612,,3275,,,NA
A13FEB,2022/06/19,15:00:09.711,MDS654,43000,270,,MDS
A6C120,2022/06/19,15:00:10.131,,19175,413,,NA
ABBDB3,2022/06/19,15:00:12.571,,32000,,,NA
A4D26F,2022/06/19,15:00:12.757,,35725,272,,NA
C08081,2022/06/19,15:00:12.964,N18SH,19200,185,,Private
ACA306,2022/06/19,15:00:18.238,MDS654,2300,363,,MDS
AC7F41,2022/06/19,15:00:20.646,WJA2056,3700,417,6274,WJA
AC9460,2022/06/19,15:00:30.441,,37000,459,6274,NA
A1F4BC,2022/06/19,15:00:32.390,,2625,201,,NA
AA37CE,2022/06/19,15:00:32.720,ASA725,11575,201,,ASA
A4FBAC,2022/06/19,15:00:37.211,EJA395,33000,331,,EJA
A24782,2022/06/19,15:00:40.666,,8950,266,,NA
A635D4,2022/06/19,15:00:41.439,MDS654,21000,270,,MDS
AB4AF1,2022/06/19,15:00:46.094,,21000,281,,NA
A72711,2022/06/19,15:00:49.573,MDS654,8750,270,,MDS
A5941E,2022/06/19,15:00:51.385,EJA395,39000,460,,EJA
A1AC11,2022/06/19,15:00:58.320,ENY3932,39000,272,,ENY
AAA107,2022/06/19,15:01:08.686,ENY3932,7025,301,4030,ENY
AA4E80,2022/06/19,15:01:16.274,MDS654,5800,302,4030,MDS
A0C42C,2022/06/19,15:01:33.068,,7950,186,,NA
A8CED2,2022/06/19,15:01:33.622,ENY3773 ,37000,272,,ENY
AE4AF3,2022/06/19,15:01:45.047,EJA395,5900,276,4030,EJA
A1E5F1,2022/06/19,15:02:10.884,WJA2056,9350,269,4030,WJA
A944B9,2022/06/19,15:02:22.428,N225MW,9925,279,2342,Private
AE4E0B,2022/06/19,15:02:51.001,N225MW,12550,255,,Private
AD6884,2022/06/19,15:02:53.124,,5600,325,,NA
A513AC,2022/06/19,15:02:54.061,LXJ459,11925,325,2371,LXJ
A55E5C,2022/06/19,15:03:18.553,MDS654,6800,165,,MDS
AAB99F,2022/06/19,15:03:26.570,WJA2056,37000,441,760,WJA
A9CCA5,2022/06/19,15:03:51.454,SKW5932,8200,352,4005,SKW
A47221,2022/06/19,15:04:13.946,,2225,239,,NA
AD071D,2022/06/19,15:04:14.233,FFL681,10450,270,2247,FFL
AE4AFE,2022/06/19,15:04:52.493,N225MW,11950,316,,Private
AB2C6C,2022/06/19,15:04:58.175,FFL681,15050,336,3213,FFL
A5C694,2022/06/19,15:05:59.108,FFL681,13300,191,7410,FFL
A287A4,2022/06/19,15:06:27.762,NKS628,45000,359,,NKS
ABEB7C,2022/06/19,15:06:29.487,ENY3932,15800,359,,ENY
A1AD5A,2022/06/19,15:06:32.572,AAL998,26000,373,,AAL
ACF486,2022/06/19,15:06:40.646,ENY3932,16275,262,6274,ENY
A20A1C,2022/06/19,15:06:55.404,FFL681,16925,449,3365,FFL
A3FFFC,2022/06/19,15:07:29.332,N445N,26000,473,,Private
AC76B6,2022/06/19,15:07:47.176,NKS628,36000,274,,NKS
A9F302,2022/06/19,15:07:51.056,NKS628,36000,364,,NKS
AD2736,2022/06/19,15:07:55.411,SKW5932,2225,365,2417,SKW
AE4AF5,2022/06/19,15:08:57.072,ENY4166,9925,446,6274,ENY
A40027,2022/06/19,15:09:33.476,AAL2659,35000,197,2224,AAL
AA59A5,2022/06/19,15:10:11.636,UAL1104,11075,356,4274,UAL
A988CC,2022/06/19,15:10:49.418,NKS628,2800,260,4274,NKS
A3823A,2022/06/19,15:11:10.119,ENY4166,2900,251,,ENY
A243CB,2022/06/19,15:11:16.423,,35000,316,4274,NA
A9250D,2022/06/19,15:11:25.001,NKS628,25200,394,,NKS
AD8AB8,2022/06/19,15:11:29.672,ENY4187,2625,395,5254,ENY
A163F2,2022/06/19,15:12:29.965,AAL1161,24100,312,7230,AAL
AD9F46,2022/06/19,15:12:43.439,FFT2135,2750,389,7230,FFT
A96B65,2022/06/19,15:13:04.545,ENY3724,2100,268,7230,ENY
ABEDC8,2022/06/19,15:13:07.977,N325PT,1875,392,7230,Private
A95132,2022/06/19,15:13:23.583,085693,18250,460,
ACB285,2022/06/19,15:13:47.752,SKW3224,4250,308,2362,SKW
A9E631,2022/06/19,15:13:56.740,SKW3224,1250,390,7451,SKW
AA97D1,2022/06/19,15:14:02.767,ENY3724,10050,160,2362,ENY
A58DC2,2022/06/19,15:14:40.657,,15575,274,,NA
AC7E09,2022/06/19,15:14:41.986,SKW3224,2500,274,7451,SKW
AA4A9B,2022/06/19,15:15:10.573,N737MT,12725,364,,Private
A3F841,2022/06/19,15:15:22.762,AAL1161,9050,194,,AAL
A72C78,2022/06/19,15:15:24.384,AAL2659,9850,364,4272,AAL
A7E2AF,2022/06/19,15:15:46.243,N977SR,16800,367,2224,Private
AAE6CD,2022/06/19,15:16:57.756,N977SR,35025,281,,Private
A771AF,2022/06/19,15:17:09.675,,34000,151,,NA
A9AB72,2022/06/19,15:17:10.687,AAL2659,14000,174,,AAL
A14DD3,2022/06/19,15:17:14.976,,4100,382,,NA
AC82F8,2022/06/19,15:17:16.223,AAL1429,34000,171,6136,AAL
A7101E,2022/06/19,15:17:23.331,N977SR,34000,199,,Private
A6B86E,2022/06/19,15:17:25.538,N737MT,18300,355,,Private
A817AC,2022/06/19,15:17:40.571,N737MT,8850,138,1353,Private
AE1BF1,2022/06/19,15:18:13.108,LXJ532,1550,,,LXJ
A0A9F0,2022/06/19,15:18:13.242,N737MT,25000,389,1353,Private
ACF1D8,2022/06/19,15:18:29.559,N737MT,29575,284,553,Private
AA6E58,2022/06/19,15:18:56.715,AAL1229,5800,174,6075,AAL
A9A404,2022/06/19,15:19:07.080,SWA1794,10750,444,6075,SWA
AA1B9A,2022/06/19,15:19:29.302,SKW5442,2750,181,6075,SKW
A1E051,2022/06/19,15:19:58.793,SWA1018,2950,271,6075,SWA
A1057A,2022/06/19,15:20:10.091,SWA2265,2550,367,2317,SWA
A3E382,2022/06/19,15:20:33.564,SKW3156,2425,170,,SKW
ABEF79,2022/06/19,15:20:38.498,SKW3156,11700,455,,SKW
A203A9,2022/06/19,15:20:43.267,LXJ532,10000,454,,LXJ
AA6CCB,2022/06/19,15:20:46.952,SWA2265,11425,454,3355,SWA
AC3F9C,2022/06/19,15:21:23.704,N183WP,2925,427,6074,Private
AB6C26,2022/06/19,15:22:05.368,N183WP,23700,158,5257,Private
AC6F31,2022/06/19,15:22:34.694,SWA2265,2650,454,5257,SWA
AA46AE,2022/06/19,15:22:40.662,SWA1018,4900,164,5257,SWA
ACF1A3,2022/06/19,15:22:59.373,SWA2265,2450,416,2506,SWA
A80D82,2022/06/19,15:23:07.485,FFT2703,33000,263,2506,FFT
A8FD2C,2022/06/19,15:23:25.419,N35LV,13375,459,6136,Private
A24CF7,2022/06/19,15:23:36.964,N35LV,1900,440,5240,Private
A4AFBE,2022/06/19,15:24:23.176,AAL1314 ,12275,142,5240,AAL
A24EC1,2022/06/19,15:25:07.839,AAL1967,1300,129,2540,AAL
AA9071,2022/06/19,15:25:38.788,EJA761,10250,210,2540,EJA
A55055,2022/06/19,15:25:50.466,N618LT,1900,172,2540,Private
A17170,2022/06/19,15:27:07.652,N618LT,1875,184,5101,Private
ACDBEE,2022/06/19,15:27:41.250,,15100,,,NA
A0FEEF,2022/06/19,15:27:41.408,N618LT,40000,294,5101,Private
A8D2A8,2022/06/19,15:27:59.002,N618LT,9575,271,5101,Private
A53E8E,2022/06/19,15:28:19.392,EJA761,22775,125,5101,EJA
ACF946,2022/06/19,15:28:30.691,,13950,268,,NA
A89CCC,2022/06/19,15:28:36.848,EJA761,15675,124,,EJA
A9034C,2022/06/19,15:28:46.606,,11075,125,,NA
A7F27A,2022/06/19,15:28:46.773,ENY3309,13000,125,2334,ENY
A2E9FD,2022/06/19,15:29:28.615,AAL1314,12875,452,6345,AAL
A390E3,2022/06/19,15:29:57.775,AAL2853,10100,386,6345,AAL
ACE011,2022/06/19,15:31:36.563,AAL2853,14575,368,5250,AAL
89912D,2022/06/19,15:31:59.517,ASH5797,2700,269,2007,ASH
AA88D2,2022/06/19,15:32:36.142,FWR1010,2475,265,2464,FWR
A3ED91,2022/06/19,15:32:42.998,ASH5797,2600,431,5250,ASH
A18F70,2022/06/19,15:32:47.344,N2XT,1900,274,2464,Private
AB236A,2022/06/19,15:32:54.206,FWR1010,31000,379,2464,FWR
A17527,2022/06/19,15:33:05.826,AAL1584,12300,249,2464,AAL
7C806D,2022/06/19,15:33:10.303,ASH5797,10175,430,,ASH
AD1D0E,2022/06/19,15:33:20.913,ASH5797,9975,384,2464,ASH
A0DDFB,2022/06/19,15:33:51.250,AAL2296,18750,179,5250,AAL
ACB468,2022/06/19,15:34:36.939,ENY3813,8450,266,2002,ENY
AD3C16,2022/06/19,15:34:47.268,AAL2296,2275,431,2002,AAL
AC828F,2022/06/19,15:35:06.649,EVA697,2600,471,5161,EVA
AD928E,2022/06/19,15:35:31.617,AAL2296,10600,285,2002,AAL
A3E657,2022/06/19,15:36:05.442,N2XT,9150,331,,Private
ADA336,2022/06/19,15:36:22.353,N2XT,2350,305,,Private
A78DE4,2022/06/19,15:36:27.085,AAL2927,12900,307,,AAL
A418B2,2022/06/19,15:36:51.445,N2XT,11050,312,,Private
A613E0,2022/06/19,15:37:15.082,,10275,469,,NA
ACB132,2022/06/19,15:37:17.567,N2XT,12150,331,2656,Private
A1D873,2022/06/19,15:38:23.245,ASH5864,9200,284,2656,ASH
A68FF6,2022/06/19,15:38:52.829,,9925,93,,NA
ACA9C4,2022/06/19,15:38:53.842,AAL1353,2575,193,6267,AAL
A39A19,2022/06/19,15:39:13.311,N350RU,43000,179,2410,Private
AAAD49,2022/06/19,15:39:46.649,AAL1353,15600,373,3057,AAL
A4BB8A,2022/06/19,15:40:06.268,AAL1353,12200,350,,AAL
A8FA7A,2022/06/19,15:40:23.116,N678LR,9925,447,2225,Private
A24757,2022/06/19,15:41:30.531,LXJ331,39000,391,543,LXJ
A19127,2022/06/19,15:42:11.532,N20RF,4925,253,,Private
ABE147,2022/06/19,15:42:15.005,,39000,390,,NA
A5031A,2022/06/19,15:42:17.997,SWA1086,16425,249,2675,SWA
AC8E1A,2022/06/19,15:42:32.655,SWA1086,39000,452,5124,SWA
AB2AE0,2022/06/19,15:42:54.376,AAL1832,39000,349,5124,AAL
A8169E,2022/06/19,15:43:31.339,N620DX,11400,314,,Private
AD2FD0,2022/06/19,15:44:28.508,N20RF,20375,418,2236,Private
A091D5,2022/06/19,15:45:17.311,SWA724,2525,265,501,SWA
A262AD,2022/06/19,15:45:32.870,SWA1240,35000,155,,SWA
AD99FC,2022/06/19,15:45:40.450,AAL1235,11925,434,,AAL
ADD66D,2022/06/19,15:46:03.527,SWA1240,2475,141,2266,SWA
ABAA0E,2022/06/19,15:46:50.343,ASA698,35000,451,,ASA
AB3856,2022/06/19,15:46:52.117,SWA1240,20700,282,2225,SWA
A64D27,2022/06/19,15:46:56.270,N20RF,1975,266,,Private
A9E93B,2022/06/19,15:47:02.605,N20RF,9600,208,3447,Private
A1D4BC,2022/06/19,15:47:25.403,N20RF,26350,438,,Private
A1FCFB,2022/06/19,15:47:30.909,,5950,115,,NA
A27197,2022/06/19,15:47:31.285,ASA698,22100,115,1161,ASA
A3B88E,2022/06/19,15:48:03.964,N20RF,9375,194,1161,Private
A8D206,2022/06/19,15:48:14.978,SWA724,9100,454,6213,SWA
A1DA22,2022/06/19,15:49:09.909,,11200,308,,NA
A4BF41,2022/06/19,15:49:10.997,,35000,,,NA
ABE3E6,2022/06/19,15:49:11.561,ASA698,35000,457,2263,ASA
A0C6C6,2022/06/19,15:50:07.632,SWA1240,35975,462,,SWA
A3520E,2022/06/19,15:50:11.266,ASA698,2125,346,,ASA
A9046D,2022/06/19,15:50:22.010,ASA698,36000,324,501,ASA
ADA64D,2022/06/19,15:50:43.978,DCM1492,2275,456,,DCM
A08DCD,2022/06/19,15:50:58.873,NKS1790,36000,130,,NKS
AAE207,2022/06/19,15:51:02.806,N2184D,4925,354,,Private
AAE5A9,2022/06/19,15:51:04.026,SKW3133,36000,202,,SKW
A0AA1B,2022/06/19,15:51:09.451,SKW3133,31025,455,3447,SKW
ACB9BE,2022/06/19,15:52:07.445,UCA4226,22725,381,,UCA
AAE381,2022/06/19,15:52:37.880,UCA4226,9875,333,6213,UCA
AB6CB0,2022/06/19,15:53:12.654,N800BS,24375,454,,Private
AD8A56,2022/06/19,15:53:16.153,AAL1559,33875,132,6213,AAL
A0FBFA,2022/06/19,15:53:40.410,N135AJ,2925,437,2263,Private
A46FD3,2022/06/19,15:54:03.422,,12525,437,,NA
A57106,2022/06/19,15:54:05.659,N919SV,16725,357,6213,Private
A35E5B,2022/06/19,15:54:26.686,AAL1559,26150,444,2263,AAL
A7B08D,2022/06/19,15:55:05.134,N505GP,18400,449,6206,Private
780A1C,2022/06/19,15:55:24.130,N45NY,32000,368,,Private
A7865A,2022/06/19,15:55:25.980,DCM1492,3100,461,4063,DCM
AB0AA8,2022/06/19,15:56:17.812,UAL313,1750,379,,UAL
AB19FB,2022/06/19,15:57:10.561,LXJ595,8650,276,2721,LXJ
A0B6EA,2022/06/19,15:58:14.037,DCM1492,32000,455,7372,DCM
AD84DE,2022/06/19,15:58:44.444,,2900,194,,NA
ABBB24,2022/06/19,15:58:45.895,LXJ595,2275,157,2370,LXJ
A97797,2022/06/19,15:58:57.668,UAL763,8975,388,671,UAL
AC9784,2022/06/19,15:59:16.413,UAL763,3800,448,6206,UAL
A344BE,2022/06/19,15:59:24.526,N810PG,2450,388,6206,Private
A380F4,2022/06/19,15:59:56.759,UAL763,1425,157,,UAL
A3C2A9,2022/06/19,16:00:00.207,N810PG,2250,403,570,Private
