HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
AB774B,2022/06/20,21:00:09.058,,,279,,NA
A32F07,2022/06/20,21:00:09.148,,,282,,NA
AA3839,2022/06/20,21:00:09.181,,2900,,,NA
A6C120,2022/06/20,21:00:09.192,,2400,,,NA
AC828F,2022/06/20,21:00:09.224,,8725,,,NA
A4AF9A,2022/06/20,21:00:09.321,,30000,,,NA
A97797,2022/06/20,21:00:09.363,,9650,183,,NA
A83673,2022/06/20,21:00:10.027,,1300,282,,NA
ACAEC8,2022/06/20,21:00:11.214,,13675,,,NA
ABEDC8,2022/06/20,21:00:11.339,N6281C,11950,282,,Private
ADE543,2022/06/20,21:00:19.045,N304JS,2575,424,2507,Private
AA231C,2022/06/20,21:00:27.275,N4004W,38000,96,7246,Private
AAF485,2022/06/20,21:00:32.180,AAL556,7625,274,6064,AAL
A47916,2022/06/20,21:01:01.506,,4050,,,NA
A1DC2A,2022/06/20,21:01:02.405,,2375,204,,NA
A71B43,2022/06/20,21:01:07.013,,30000,,,NA
A48234,2022/06/20,21:01:07.961,AAL2810,4375,282,6064,AAL
A64E67,2022/06/20,21:01:16.982,N304JS,9025,282,,Private
ADC531,2022/06/20,21:01:35.838,N304JS,30000,280,7224,Private
A03618,2022/06/20,21:01:41.390,N304JS,36000,279,,Private
A56505,2022/06/20,21:01:42.878,N304JS,10425,194,7224,Private
A1C997,2022/06/20,21:01:51.963,N304JS,2350,184,2356,Private
AA2BA5,2022/06/20,21:02:13.135,AAL595,36000,64,7224,AAL
A992CF,2022/06/20,21:02:27.939,,9275,266,7224,NA
A66573,2022/06/20,21:02:29.564,,18500,409,7224,NA
AD90A3,2022/06/20,21:02:33.091,N304JS,2275,192,2201,Private
A7F7A0,2022/06/20,21:02:38.448,AAL2256,2425,58,7224,AAL
AA0300,2022/06/20,21:03:34.396,UAL2147,8325,275,1064,UAL
A651CD,2022/06/20,21:03:51.661,TRF222,1875,117,7255,TRF
ADB656,2022/06/20,21:04:10.211,AAL1797,6250,337,,AAL
