HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
A857CE,2022-06-26,08:00:09,XSR637,19175,288,5114,XSR,08:00:00
AB34D8,2022-06-26,08:00:09,N821CV,7975,139,,Private,08:00:00
A28DE3,2022-06-26,08:00:09,ASA263,34000,466,2730,ASA,08:00:00
A3B4D6,2022-06-26,08:00:10,AAL2674,8900,293,7140,AAL,08:00:00
A29A37,2022-06-26,08:00:11,ENY3598,11850,271,6725,ENY,08:00:00
A8EFBA,2022-06-26,08:00:15,EJA675,32950,464,3105,EJA,08:00:00
ABFC97,2022-06-26,08:00:17,SWA568,34000,465,7031,SWA,08:00:00
A8C439,2022-06-26,08:00:27,ENY3907,14825,365,2420,ENY,08:00:00
AC7AA9,2022-06-26,08:01:31,DAL1641,32000,474,774,DAL,08:00:00
71BE29,2022-06-26,08:02:55,NA,9600,285,,NA,08:00:00
A40027,2022-06-26,08:03:02,AAL2335,19425,398,2630,AAL,08:00:00
A2834D,2022-06-26,08:03:55,PRE26,10875,246,6206,PRE,08:00:00
A7FED0,2022-06-26,08:04:37,NKS483  ,36025,464,2703,NKS,08:00:00
A72CA2,2022-06-26,08:04:45,NA,12450,379,,NA,08:00:00
A4D5E3,2022-06-26,08:06:01,UAL2371 ,7625,290,513,UAL,08:00:00
A5749C,2022-06-26,08:06:26,N4501E,2300,82,,Private,08:00:00
A3AFE1,2022-06-26,08:06:50,XSR337,2125,164,,XSR,08:00:00
A2CFA8,2022-06-26,08:08:08,N280TD,4800,228,,Private,08:00:00
ABFD23,2022-06-26,08:09:18,SWA559,34000,464,5653,SWA,08:00:00
A3ED91,2022-06-26,08:09:35,AAL2114,5675,261,522,AAL,08:00:00
A6215A,2022-06-26,08:09:59,N4940P,4000,116,,Private,08:00:00
A25C31,2022-06-26,08:10:26,CWG251  ,15175,,,CWG,08:00:00
A12625,2022-06-26,08:10:31,AAL1954,30025,477,7124,AAL,08:00:00
A49D22,2022-06-26,08:10:36,DAL770,34000,459,2352,DAL,08:00:00
A3ED69,2022-06-26,08:11:04,DAL2654,7650,287,564,DAL,08:00:00
AACAAE,2022-06-26,08:11:35,ABX3150 ,37000,467,2607,ABX,08:00:00
AAE582,2022-06-26,08:11:46,AAL1017,4875,279,2224,AAL,08:00:00
A6B222,2022-06-26,08:11:50,NA,4700,252,5152,NA,08:00:00
A9600A,2022-06-26,08:12:11,N703DM,1525,204,2305,Private,08:00:00
A5C821,2022-06-26,08:12:25,N4717C,4400,147,,Private,08:00:00
A9813B,2022-06-26,08:12:37,N711R,,,,Private,08:00:00
AA974F,2022-06-26,08:14:04,SWA2340,4275,242,556,SWA,08:00:00
A9BB70,2022-06-26,08:14:45,SKW3210,11875,266,2072,SKW,08:00:00
AAE757,2022-06-26,08:14:59,UAL1182,5750,268,567,UAL,08:00:00
ABAF1E,2022-06-26,08:15:17,DAL1046,34000,465,3611,DAL,08:00:00
A2107B,2022-06-26,08:15:24,FFT2133,8175,294,2324,FFT,08:00:00
A34F54,2022-06-26,08:15:45,N312MB,4850,209,,Private,08:00:00
AA1F97,2022-06-26,08:15:59,NA,4650,126,,NA,08:00:00
AC18FE,2022-06-26,08:16:58,AAL2111,14875,359,3627,AAL,08:00:00
ABB54F,2022-06-26,08:17:36,NA,15275,397,,NA,08:00:00
A1CA0E,2022-06-26,08:18:34,N214TG,26200,334,3432,Private,08:00:00
A690DE,2022-06-26,08:20:15,FDX820,37025,476,7211,FDX,08:00:00
ADD66D,2022-06-26,08:20:58,AAL2500,6100,146,6134,AAL,08:00:00
86E780,2022-06-26,08:21:19,JAL6713,7175,285,2356,JAL,08:00:00
AD4584,2022-06-26,08:21:31,SWA2414,4800,252,5123,SWA,08:00:00
86E40E,2022-06-26,08:21:33,JAL8012,16925,358,1464,JAL,08:00:00
A53B69,2022-06-26,08:21:44,SWA680,11150,323,,SWA,08:00:00
A0865B,2022-06-26,08:21:50,NA,,,,NA,08:00:00
ADB35C,2022-06-26,08:21:54,JBU2986,34000,463,3771,JBU,08:00:00
AB0361,2022-06-26,08:22:48,AAL1586,12075,275,2517,AAL,08:00:00
A66B46,2022-06-26,08:22:49,N5120S,1350,67,1200,Private,08:00:00
A26A0D,2022-06-26,08:24:45,25497,3300,70,,NA,08:00:00
AB1861,2022-06-26,08:25:45,N814BR,4850,270,,Private,08:00:00
A189D2,2022-06-26,08:25:52,N199CF,36125,471,,Private,08:00:00
ACE5BC,2022-06-26,08:25:52,AAL880,33975,472,,AAL,08:00:00
A11162,2022-06-26,08:26:55,N168WH,5300,172,,Private,08:00:00
A5760F,2022-06-26,08:27:01,NA,5700,247,576,NA,08:00:00
A6CFFC,2022-06-26,08:28:40,AAL2612,16925,354,1416,AAL,08:00:00
A0D319,2022-06-26,08:28:48,NA,3300,,,NA,08:00:00
AB1A2D,2022-06-26,08:28:54,BTQ913,3800,203,5142,BTQ,08:00:00
A1DE96,2022-06-26,08:28:56,N2199T,1150,80,1200,Private,08:00:00
A9029D,2022-06-26,08:29:07,N68TX,1075,52,,Private,08:00:00
A2611A,2022-06-26,08:29:53,N252YH,1600,89,,Private,08:00:00
A27C9E,2022-06-26,08:29:53,N25995,3400,73,,Private,08:00:00
A728C1,2022-06-26,08:30:19,NA,31975,471,,NA,08:00:00
AC210E,2022-06-26,08:30:34,SWA1125,4625,257,2262,SWA,08:00:00
ACB59C,2022-06-26,08:31:11,AAL2617,11850,269,3133,AAL,08:00:00
