HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
ABBD8D,2022-07-11,00:01:30,SWA2226,6100,251,7362,SWA,00:00:00
AD2741,2022-07-11,00:04:35,NA,3150,185,,NA,00:00:00
AC881E,2022-07-11,00:05:14,N9062K,1300,94,,Private,00:00:00
ACFFC2,2022-07-11,00:07:47,SIL3923,3025,196,,SIL,00:00:00
A8D5A4,2022-07-11,00:11:03,UAL1475,30000,480,2543,UAL,00:00:00
AA9E4A,2022-07-11,00:11:39,NA,5075,269,,NA,00:00:00
A331F6,2022-07-11,00:12:19,ASA372,19425,377,6650,ASA,00:00:00
ABE8B6,2022-07-11,00:15:44,SWA221,6625,264,5201,SWA,00:00:00
A07177,2022-07-11,00:15:48,AAL344,6475,287,,AAL,00:00:00
A0D72B,2022-07-11,00:24:43,NA,5650,274,,NA,00:00:00
AD945A,2022-07-11,00:25:11,AAL662,7525,289,2354,AAL,00:00:00
A3D10F,2022-07-11,00:25:33,DAL2348,36000,462,,DAL,00:00:00
A9E26F,2022-07-11,00:36:08,NA,37475,,,NA,00:00:00
AD763F,2022-07-11,00:36:24,SIL3901,3350,189,,SIL,00:00:00
ABB19C,2022-07-11,00:41:24,NA,36000,454,,NA,00:00:00
A03BC0,2022-07-11,00:41:55,EMD29,4275,181,5114,EMD,00:00:00
ACB832,2022-07-11,00:47:27,SIL3989,2250,167,,SIL,00:00:00
A0480B,2022-07-11,01:00:38,NA,5025,276,,NA,01:00:00
A0A644,2022-07-11,01:01:10,NA,7800,289,1417,NA,01:00:00
ADDF01,2022-07-11,01:03:22,NA,5000,271,,NA,01:00:00
A36200,2022-07-11,01:04:38,DAL1303,34000,460,,DAL,01:00:00
AC24E4,2022-07-11,01:09:43,SWA2463,37000,461,1432,SWA,01:00:00
A0CB68,2022-07-11,01:16:40,AAL651,33000,477,2666,AAL,01:00:00
A4455E,2022-07-11,01:20:54,UAL8105,34000,468,1451,UAL,01:00:00
A5B1A8,2022-07-11,01:21:08,UAL772,11400,358,,UAL,01:00:00
AC0C41,2022-07-11,01:27:12,SWA2222,36000,455,2441,SWA,01:00:00
A5DB31,2022-07-11,01:40:31,OAE9630,3200,213,534,OAE,01:00:00
ABEF16,2022-07-11,01:42:13,NA,13225,297,,NA,01:00:00
AC22C5,2022-07-11,01:45:32,AAL2515,5800,277,2250,AAL,01:00:00
A12378,2022-07-11,01:57:53,UAL432,35000,474,1464,UAL,01:00:00
A7E20A,2022-07-11,02:11:59,JBU1158,33000,490,735,JBU,02:00:00
A8B8BA,2022-07-11,02:20:57,JBU132,35025,464,1066,JBU,02:00:00
AB1D5E,2022-07-11,02:22:43,EJA815,41000,492,,EJA,02:00:00
ABF949,2022-07-11,02:30:52,SWA5967,37000,459,1413,SWA,02:00:00
AD3994,2022-07-11,02:36:09,NA,37025,,,NA,02:00:00
3C4586,2022-07-11,02:36:22,BOX417,2400,188,505,BOX,02:00:00
A8E45C,2022-07-11,02:36:47,NKS2955,10450,321,,NKS,02:00:00
AD7E6F,2022-07-11,02:36:50,JBU700,35000,466,7305,JBU,02:00:00
A1057A,2022-07-11,02:45:22,AAL2091,33000,471,1310,AAL,02:00:00
3C70C6,2022-07-11,02:56:34,GEC8221,13400,296,3212,GEC,02:00:00
A46E6A,2022-07-11,03:09:57,NA,37000,452,,NA,03:00:00
A9BD56,2022-07-11,03:18:55,NA,,,,NA,03:00:00
A1813E,2022-07-11,03:22:44,NA,,,,NA,03:00:00
A32BF3,2022-07-11,03:23:58,AAL2534,37000,476,1027,AAL,03:00:00
ADD66D,2022-07-11,03:33:45,AAL2054,32975,475,2634,AAL,03:00:00
A14AD4,2022-07-11,03:40:58,UAL1730,37000,480,7337,UAL,03:00:00
A55017,2022-07-11,03:41:24,UAL2018,34975,467,2001,UAL,03:00:00
A36516,2022-07-11,03:43:35,FFT1286,36975,472,2601,FFT,03:00:00
A3ECC8,2022-07-11,03:50:36,FFT1150,37025,482,1004,FFT,03:00:00
