HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A32E8C,2022/06/19,20:00:12.712,,2700,,,NA
A515AD,2022/06/19,20:00:12.724,,,321,,NA
A31533,2022/06/19,20:00:12.740,,33050,,,NA
AD84DE,2022/06/19,20:00:12.838,,9500,341,,NA
A2B081,2022/06/19,20:00:13.040,,37000,,,NA
ADFCBB,2022/06/19,20:00:13.064,,28025,,,NA
ABE147,2022/06/19,20:00:13.127,,20750,193,,NA
AD159B,2022/06/19,20:00:13.442,,,,,NA
AA42AA,2022/06/19,20:00:13.460,,9475,350,,NA
A33475,2022/06/19,20:00:13.627,,3300,,,NA
ACE0D2,2022/06/19,20:00:13.701,AAL1430 ,15975,194,506,AAL
A05A48,2022/06/19,20:00:17.200,SWA1707,2825,261,,SWA
AD8CEC,2022/06/19,20:00:20.790,,18275,,,NA
A0B199,2022/06/19,20:00:20.957,,6825,337,,NA
A38851,2022/06/19,20:00:23.659,ENY3596,9200,340,506,ENY
AC793F,2022/06/19,20:00:33.862,ENY4193,13050,334,2201,ENY
AD4873,2022/06/19,20:00:45.699,ENY4193,9975,432,,ENY
A4A8C8,2022/06/19,20:00:46.356,SWA1339,21800,377,2201,SWA
A3244F,2022/06/19,20:00:52.969,,2425,433,,NA
A55055,2022/06/19,20:00:54.397,,8475,461,,NA
A96C72,2022/06/19,20:00:54.866,AAL1241,13900,433,,AAL
AA231C,2022/06/19,20:00:59.609,AAL1241,3925,361,6231,AAL
AB1971,2022/06/19,20:01:46.724,AAL2375,23700,199,3405,AAL
A3244A,2022/06/19,20:02:12.419,ENY3596,10000,313,6231,ENY
ABB624,2022/06/19,20:02:21.699,ENY4193,12150,321,6231,ENY
AC8A66,2022/06/19,20:02:32.511,AAL1241,2500,395,,AAL
A13C73,2022/06/19,20:02:38.751,ENY4193,2600,290,6231,ENY
A9B2E0,2022/06/19,20:03:28.785,AAL2709,10500,351,552,AAL
AB1496,2022/06/19,20:03:44.280,AAL2709,15675,173,552,AAL
AA2701,2022/06/19,20:04:05.635,DAL1666,2375,317,,DAL
ACF204,2022/06/19,20:04:11.676,ENY4193,11700,256,,ENY
AC27A4,2022/06/19,20:04:12.931,AAL2709,35975,107,3467,AAL
A149F1,2022/06/19,20:04:58.262,AAL1243,35975,179,556,AAL
AB328D,2022/06/19,20:05:25.474,AAL2375,10350,294,,AAL
AB39F0,2022/06/19,20:05:38.516,AAL2709,7575,394,556,AAL
A2BBC6,2022/06/19,20:06:05.800,DAL1666,34000,405,556,DAL
ADB3CB,2022/06/19,20:06:12.134,,7900,366,,NA
A1BE72,2022/06/19,20:06:18.023,DAL1666,2375,289,556,DAL
A3B7CB,2022/06/19,20:06:28.576,,15550,371,,NA
AB72B3,2022/06/19,20:06:29.101,AAL2375,2475,466,,AAL
A23C5D,2022/06/19,20:06:36.673,AAL1227,2200,371,6145,AAL
A76134,2022/06/19,20:07:08.521,DAL1666,7975,241,,DAL
AB19DF,2022/06/19,20:07:15.096,SCX740,11625,290,1200,SCX
A2C1B6,2022/06/19,20:07:42.882,N8820J,8450,343,3623,Private
AD1C11,2022/06/19,20:08:39.703,AAL1227,2275,236,1341,AAL
A35E66,2022/06/19,20:09:14.884,AAL1227,37000,277,1341,AAL
A7B142,2022/06/19,20:09:47.772,AAL1421,2100,248,3764,AAL
ACB59C,2022/06/19,20:10:02.250,SKW3009,2400,277,3435,SKW
4072EA,2022/06/19,20:10:37.590,AAL632,1700,364,6276,AAL
A658DE,2022/06/19,20:10:50.929,AAL632,35950,252,3467,AAL
AA4E80,2022/06/19,20:11:00.822,N575CF,2350,155,6276,Private
A2C56D,2022/06/19,20:11:12.669,AAL1227,22200,373,536,AAL
AC4A44,2022/06/19,20:13:04.699,AAL2881 ,2500,347,2336,AAL
A5B916,2022/06/19,20:13:20.515,VIR232G,5700,273,,VIR
A10BBC,2022/06/19,20:13:42.984,,8450,371,,NA
A44520,2022/06/19,20:14:03.877,N595PC,13600,453,,Private
AB236A,2022/06/19,20:14:32.854,AAL132,2425,453,,AAL
A4B9C7,2022/06/19,20:14:37.171,SKW3009,34000,453,,SKW
A24782,2022/06/19,20:14:40.431,AAL2886,37000,364,,AAL
ACA760,2022/06/19,20:15:10.952,AAL2318 ,37000,199,2271,AAL
A39173,2022/06/19,20:15:13.479,UAL2355,2800,471,2271,UAL
ADA521,2022/06/19,20:15:30.316,UAL2355,13525,453,4106,UAL
AD2BEA,2022/06/19,20:16:26.208,,10350,452,,NA
AC7F3E,2022/06/19,20:16:28.843,NKS813,11750,435,3513,NKS
A37E9B,2022/06/19,20:17:12.346,AAL1829,41000,449,3513,AAL
A77B76,2022/06/19,20:17:29.949,UAL2355,37000,291,,UAL
A762D3,2022/06/19,20:17:44.090,UAL2355,2450,167,3513,UAL
06A12E,2022/06/19,20:18:17.423,UAL2355,2075,213,,UAL
AA31ED,2022/06/19,20:18:20.038,UAL2355,7975,340,1041,UAL
A4F6BB,2022/06/19,20:19:37.945,,2950,256,,NA
A0D344,2022/06/19,20:19:38.116,UAL2355,34000,275,,UAL
A163F2,2022/06/19,20:19:57.998,ASH5887,11950,445,1041,ASH
AC67FC,2022/06/19,20:20:17.766,,11725,444,,NA
A031BD,2022/06/19,20:20:18.931,,2425,329,,NA
A45316,2022/06/19,20:20:20.623,AAL2035 ,11725,444,4106,AAL
A1A218,2022/06/19,20:20:48.892,AAL2318,36000,451,2234,AAL
A0BAA1,2022/06/19,20:20:55.295,AAL2318,37000,349,,AAL
AB4EA9,2022/06/19,20:21:03.134,CMB587  ,6325,356,,CMB
A6F30E,2022/06/19,20:21:25.514,AAL2318,12375,394,,AAL
AD7ECE,2022/06/19,20:21:34.278,AAL2035,2375,276,2234,AAL
AB1FBB,2022/06/19,20:21:54.054,AAL1923,12675,170,4062,AAL
ADCDCC,2022/06/19,20:22:36.069,AAL2035,11375,311,2354,AAL
AB178F,2022/06/19,20:22:50.346,,1600,,,NA
ADC17B,2022/06/19,20:22:50.925,SKW532E,36000,458,7217,SKW
A98515,2022/06/19,20:23:02.530,AAL1777,9550,314,7334,AAL
A89915,2022/06/19,20:23:43.021,AAL2520,36000,179,1571,AAL
A2E098,2022/06/19,20:24:19.975,AAL2035,2100,317,1571,AAL
A50887,2022/06/19,20:25:00.676,AAL303,11350,459,,AAL
AA0300,2022/06/19,20:25:11.455,SKW532E,36000,106,,SKW
AD185A,2022/06/19,20:25:31.324,N8135G,11650,369,4062,Private
ADEDDD,2022/06/19,20:26:00.538,AAL2432,10425,357,2354,AAL
A95665,2022/06/19,20:26:21.912,AAL1777,2650,104,,AAL
A2C082,2022/06/19,20:26:45.315,,3100,103,,NA
AC5920,2022/06/19,20:26:48.937,AAL1923,11100,199,1200,AAL
A10931,2022/06/19,20:26:58.890,AAL1923,11725,288,1200,AAL
A9CCA5,2022/06/19,20:27:16.140,AAL303,12400,198,6223,AAL
AC72AF,2022/06/19,20:27:51.554,AAL1777,10150,323,2375,AAL
A4CE21,2022/06/19,20:28:16.865,AAL1777,34000,370,6223,AAL
AA64CA,2022/06/19,20:28:20.737,AAL2432,3500,112,2524,AAL
A7DB62,2022/06/19,20:28:34.600,SKW532E,9450,307,7217,SKW
AB741E,2022/06/19,20:29:11.896,AAL1777,2025,279,560,AAL
AD046B,2022/06/19,20:29:17.606,N8135G,35000,120,6223,Private
A2F092,2022/06/19,20:30:16.218,N8135G,11075,123,547,Private
AC407D,2022/06/19,20:31:13.396,,2425,205,,NA
A86671,2022/06/19,20:31:14.034,,11575,272,,NA
AD1986,2022/06/19,20:31:14.517,AAL364,2400,351,2545,AAL
ADDDD5,2022/06/19,20:31:54.597,AAL1916,11000,275,2505,AAL
A08EFD,2022/06/19,20:32:01.712,,17050,179,2335,NA
A09533,2022/06/19,20:32:08.264,AAL2837,9850,191,2335,AAL
A3520E,2022/06/19,20:32:28.525,UAL1010,1450,363,2252,UAL
A0FCD4,2022/06/19,20:32:56.690,,2225,340,,NA
A41447,2022/06/19,20:33:01.025,UAL2005,12825,457,2375,UAL
AD2FD0,2022/06/19,20:33:42.510,UAL1010,3475,455,2545,UAL
ABC12A,2022/06/19,20:34:39.139,UAL2005,5300,366,,UAL
AAF485,2022/06/19,20:34:43.643,AAL546,14700,383,554,AAL
A9D413,2022/06/19,20:35:13.214,ATN3411,5925,374,,ATN
A02C94,2022/06/19,20:35:30.543,UAL2005,19050,232,2461,UAL
C08081,2022/06/19,20:35:52.066,UAL2005,36000,278,2461,UAL
AD5720,2022/06/19,20:36:21.979,UAL2005,13850,232,2461,UAL
AD1D0E,2022/06/19,20:36:28.300,ATN3411,10300,317,,ATN
A96B65,2022/06/19,20:36:34.431,AAL2837,7700,284,,AAL
AA1F97,2022/06/19,20:36:40.077,UAL2005,2550,399,,UAL
A8CE4F,2022/06/19,20:36:55.822,UAL2005,15625,187,525,UAL
A2B2DA,2022/06/19,20:37:23.840,WJA2057,9975,308,6236,WJA
A203A9,2022/06/19,20:37:45.533,ASA41,9200,279,2216,ASA
AC5569,2022/06/19,20:38:15.432,AAL2837,34000,458,,AAL
AC828F,2022/06/19,20:38:22.040,ENY3770,34000,326,2250,ENY
A095F0,2022/06/19,20:38:32.002,WJA2057,19800,441,1747,WJA
A41C56,2022/06/19,20:39:11.237,AAL2254,11550,459,2702,AAL
A9A404,2022/06/19,20:39:59.621,ASA41,9875,458,,ASA
A2DDAC,2022/06/19,20:40:20.428,,2300,367,,NA
ACF1D8,2022/06/19,20:40:21.534,AAL2254,2300,367,6205,AAL
A05410,2022/06/19,20:40:58.816,,11650,256,,NA
A23D25,2022/06/19,20:40:59.431,ASA41,11650,458,2702,ASA
AC7E09,2022/06/19,20:41:20.410,SKW3252,11075,277,2702,SKW
AD4C2A,2022/06/19,20:41:38.358,AAL1966,2575,277,7215,AAL
A238A6,2022/06/19,20:42:19.712,SKW3252,9550,275,7272,SKW
A0C42C,2022/06/19,20:42:23.144,AAL1966,11000,285,2702,AAL
ADBB39,2022/06/19,20:42:28.143,AAL681,2450,316,7272,AAL
ACC6CE,2022/06/19,20:43:22.351,AAL2199,11175,277,6152,AAL
ABAC48,2022/06/19,20:43:49.524,,9225,269,6152,NA
A0DE99,2022/06/19,20:43:52.063,AAL2199,9825,301,6152,AAL
ACB132,2022/06/19,20:44:44.775,AAL1482,8900,273,2775,AAL
A10D82,2022/06/19,20:44:57.872,AAL1229,11950,274,4011,AAL
A39FB7,2022/06/19,20:45:42.549,SKW3202,36000,312,4011,SKW
A199D6,2022/06/19,20:46:10.286,ASH5697,8550,347,4011,ASH
A9C151,2022/06/19,20:46:23.449,AAL1482,8125,363,2353,AAL
A1D4BC,2022/06/19,20:46:41.078,N202EA,11650,281,2143,Private
AB4828,2022/06/19,20:47:45.240,N202EA,11175,380,2353,Private
ADDB4A,2022/06/19,20:48:10.090,AAL2309,2150,385,5257,AAL
AA7E3A,2022/06/19,20:48:44.130,AAL1482,11950,364,5257,AAL
ADECA5,2022/06/19,20:48:57.293,SWA985,17125,392,2344,SWA
0D081C,2022/06/19,20:50:25.732,UAL614,2350,464,520,UAL
ADA31C,2022/06/19,20:50:45.302,AAL1482,36000,418,,AAL
A1AC11,2022/06/19,20:51:24.677,ENY4138,2300,293,2264,ENY
A283F4,2022/06/19,20:51:59.917,UAL614,36000,466,7322,UAL
A4AFBE,2022/06/19,20:53:23.019,AAY2800,36000,186,6246,AAY
AAA5B8,2022/06/19,20:53:26.447,AAY2800,2450,466,6246,AAY
A837A5,2022/06/19,20:53:32.581,UAL614,34000,467,6246,UAL
A8E0DE,2022/06/19,20:53:37.357,UAL614,6975,268,7322,UAL
A78A52,2022/06/19,20:55:23.634,AAY2800,9100,464,2264,AAY
A8EE50,2022/06/19,20:55:34.579,AAY2800,34025,451,2673,AAY
AAAC21,2022/06/19,20:56:49.745,ENY3736,12450,83,,ENY
A4B0E0,2022/06/19,20:57:01.703,AAY2800,12250,86,,AAY
AB214D,2022/06/19,20:57:23.611,SKW4773,2150,198,532,SKW
ADA6B9,2022/06/19,20:57:55.940,N8135G,33975,80,,Private
A187BA,2022/06/19,20:58:22.846,SKW4773,2250,75,2313,SKW
A8D5BD,2022/06/19,20:59:07.363,ENY3736,10350,272,2350,ENY
ABBA43,2022/06/19,20:59:25.852,UAL1673,36000,403,7366,UAL
AC0417,2022/06/19,20:59:47.761,ASH6039 ,2100,450,7366,ASH
A3DFEB,2022/06/19,20:59:58.874,UAL1673,8175,460,,UAL
A05940,2022/06/19,21:00:00.691,DAL1410,34000,271,,DAL
