HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A87586,2022-07-11,16:01:22,NA,40000,408,,NA
AB19DF,2022-07-11,16:01:22,SCX121,11000,333,2311,SCX
A08021,2022-07-11,16:01:22,NA,9875,295,,NA
A22839,2022-07-11,16:01:22,SWA1240,17625,399,5166,SWA
AC6DC0,2022-07-11,16:01:22,NA,,,,NA
AA1BA3,2022-07-11,16:01:24,SKW3222,12075,268,7371,SKW
A4491A,2022-07-11,16:01:25,UAL1552,32000,473,2712,UAL
A1AFC8,2022-07-11,16:01:26,ENY4244,18575,396,3644,ENY
AC86AF,2022-07-11,16:01:28,NA,2450,,,NA
AE0067,2022-07-11,16:01:33,EURO22,27625,485,,EURO
A31533,2022-07-11,16:02:04,SWA621,35000,464,6270,SWA
AD066B,2022-07-11,16:02:05,NA,5700,159,,NA
AC8CE9,2022-07-11,16:02:38,ENY4234,7325,277,,ENY
A4D27E,2022-07-11,16:02:40,NA,10650,312,,NA
A33859,2022-07-11,16:02:42,N30626,10975,111,,Private
A29DEE,2022-07-11,16:02:51,ENY3911,2200,367,,ENY
AB686F,2022-07-11,16:02:59,AAL1105,7150,288,2254,AAL
AE008D,2022-07-11,16:03:05,TORO72,27825,497,5217,TORO
AC5920,2022-07-11,16:03:37,AAL2716,2300,297,,AAL
A87CA9,2022-07-11,16:04:04,N646MS,1300,72,,Private
AB1D96,2022-07-11,16:04:46,SCX502,11050,270,6135,SCX
AB3C0D,2022-07-11,16:05:58,NA,9175,290,,NA
A13541,2022-07-11,16:06:15,NA,2625,187,,NA
A01CA5,2022-07-11,16:06:35,SKW5227,35000,466,,SKW
0D0A0D,2022-07-11,16:06:43,VOI892,14425,337,3242,VOI
ACADBF,2022-07-11,16:07:05,NA,38000,,,NA
A837A5,2022-07-11,16:08:08,UAL313,35000,476,6547,UAL
A7523B,2022-07-11,16:08:11,NA,7700,,,NA
AC2DEA,2022-07-11,16:08:33,AAL941,2350,293,561,AAL
A8E6F2,2022-07-11,16:08:48,AAL509,10925,259,6274,AAL
AA7439,2022-07-11,16:08:50,NA,7800,,,NA
A1DC2A,2022-07-11,16:09:01,ENY3691,14350,340,3241,ENY
A8E6E2,2022-07-11,16:09:46,ENY4132,2700,215,5131,ENY
AAEC9C,2022-07-11,16:09:54,AAL1618 ,2550,192,2332,AAL
AB9DC3,2022-07-11,16:10:35,N848C,15400,330,3425,Private
A7FB7D,2022-07-11,16:10:36,NA,8300,289,,NA
A4AD27,2022-07-11,16:11:04,NA,12675,,,NA
A8B56F,2022-07-11,16:11:07,NKS1015,9825,267,1053,NKS
AA4195,2022-07-11,16:11:20,AAL70,2500,208,,AAL
AC2B8E,2022-07-11,16:11:30,ASH6083,36000,461,3010,ASH
ACAD6D,2022-07-11,16:11:42,SKW5476,30000,423,2127,SKW
A423D7,2022-07-11,16:12:08,DAL1041,2325,190,3673,DAL
A57F04,2022-07-11,16:12:41,UAL1186,7425,278,2236,UAL
AAAA92,2022-07-11,16:12:49,AAL240,2575,307,3446,AAL
ADB29F,2022-07-11,16:12:58,AAL676,10400,267,535,AAL
ADBEF0,2022-07-11,16:13:56,AAL1467,2325,351,,AAL
AC51B2,2022-07-11,16:14:24,AAL2740,10775,269,1654,AAL
A959DF,2022-07-11,16:14:41,NA,7125,273,,NA
A1314E,2022-07-11,16:15:02,AAL1781,2425,198,2712,AAL
A9A1D4,2022-07-11,16:15:35,N72GL,26000,242,,Private
