HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
AC0AAC,2022-07-05,00:04:19,UAL2605,37075,456,3770,UAL,00:00:00
AB6542,2022-07-05,00:05:33,UAL772,10425,308,,UAL,00:00:00
A558B6,2022-07-05,00:12:11,N4434R,3400,116,1200,Private,00:00:00
A4EE59,2022-07-05,00:15:52,NA,1450,142,,NA,00:00:00
A69345,2022-07-05,00:20:28,N5224E,6050,117,,Private,00:00:00
A63A32,2022-07-05,00:21:33,N500CR,13100,190,2242,Private,00:00:00
A987BF,2022-07-05,00:25:05,FFT508,10500,352,,FFT,00:00:00
ACCD8C,2022-07-05,00:25:58,ASH5825,7175,266,2445,ASH,00:00:00
A23A02,2022-07-05,00:31:40,UAL2005,2450,187,2333,UAL,00:00:00
A63A63,2022-07-05,00:38:20,N500EQ,9675,156,505,Private,00:00:00
A288FF,2022-07-05,00:39:32,UAL1787,39000,440,,UAL,00:00:00
A2178D,2022-07-05,00:53:02,N234BZ,6500,273,7254,Private,00:00:00
A64D15,2022-07-05,01:00:08,NA,1300,64,,NA,01:00:00
A1C564,2022-07-05,01:04:09,N213HP,19650,364,6070,Private,01:00:00
ABE8B6,2022-07-05,01:07:56,SWA2967,39000,455,1420,SWA,01:00:00
A46AB3,2022-07-05,01:13:01,FFT2159,38000,464,,FFT,01:00:00
AC90A7,2022-07-05,01:16:01,AAL651,33025,468,720,AAL,01:00:00
A9238A,2022-07-05,01:19:20,UAL432,37000,466,2706,UAL,01:00:00
AAE73B,2022-07-05,01:19:28,SCX8701,41000,446,2454,SCX,01:00:00
AD5720,2022-07-05,01:20:41,NA,2425,199,,NA,01:00:00
AC9C0D,2022-07-05,01:38:24,N911TB,1225,104,4622,Private,01:00:00
AD00E0,2022-07-05,01:39:59,NKS954,35000,467,7240,NKS,01:00:00
0C206A,2022-07-05,02:01:04,NA,35000,449,,NA,02:00:00
AA51FE,2022-07-05,02:01:17,SKW3215,2975,181,531,SKW,02:00:00
899104,2022-07-05,02:51:32,CAL5258,9500,353,,CAL,02:00:00
A32396,2022-07-05,03:06:01,FFT2158,37000,453,7252,FFT,03:00:00
A85C3E,2022-07-05,03:17:13,NA,35000,464,,NA,03:00:00
A33E85,2022-07-05,03:21:03,AAL2534,37000,451,6735,AAL,03:00:00
A53006,2022-07-05,03:42:15,UAL2018,35000,467,7233,UAL,03:00:00
A8BCDD,2022-07-05,03:42:30,NKS208,10175,321,,NKS,03:00:00
AC8E1A,2022-07-05,03:44:26,NKS1964,14425,375,7267,NKS,03:00:00
A7A1A0,2022-07-05,03:49:47,FDX5285,3000,174,576,FDX,03:00:00
A3C60D,2022-07-05,03:52:48,AAL2421,35000,464,3731,AAL,03:00:00
AA5694,2022-07-05,03:52:52,NA,37000,472,,NA,03:00:00
A336DC,2022-07-05,03:58:07,AAY3000,37025,461,7221,AAY,03:00:00
A32EBB,2022-07-05,03:59:35,NA,34975,,,NA,03:00:00
