HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
C02358,2022-06-22,12:02:26,JZA742,35000,454,4033,JZA,12:00:00
A74D03,2022-06-22,12:02:26,N57KT,8550,284,2244,Private,12:00:00
A973E0,2022-06-22,12:02:27,SKW3079,7725,195,,SKW,12:00:00
A25EF3,2022-06-22,12:02:27,N252AG,3825,205,,Private,12:00:00
AC76F2,2022-06-22,12:02:27,DAL969,36000,487,7272,DAL,12:00:00
A385BE,2022-06-22,12:02:27,ASH5891,11800,294,4002,ASH,12:00:00
AD5369,2022-06-22,12:02:27,ASH5680,11050,269,2731,ASH,12:00:00
ADACFD,2022-06-22,12:02:27,NA,10925,316,,NA,12:00:00
AA55B5,2022-06-22,12:02:27,SKW3239,13600,330,7071,SKW,12:00:00
ABB624,2022-06-22,12:02:27,SWA843  ,28700,459,5216,SWA,12:00:00
A66B46,2022-06-22,12:02:28,N5120S,1675,104,,Private,12:00:00
AE009C,2022-06-22,12:02:33,NA,17075,423,,NA,12:00:00
A26A64,2022-06-22,12:02:38,N255DH,1050,79,1200,Private,12:00:00
AB6EA5,2022-06-22,12:02:39,AAL115,8025,287,2212,AAL,12:00:00
A0A7A0,2022-06-22,12:02:40,NA,15300,426,,NA,12:00:00
ACB169,2022-06-22,12:02:40,NA,25900,,,NA,12:00:00
A07F1B,2022-06-22,12:02:52,N131CA,1350,84,,Private,12:00:00
A09A60,2022-06-22,12:02:58,N138R,2775,159,,Private,12:00:00
A9B4DE,2022-06-22,12:03:04,UAL529,35000,458,,UAL,12:00:00
A4F21B,2022-06-22,12:03:14,NA,45000,,,NA,12:00:00
ABB5BF,2022-06-22,12:03:19,NA,10175,313,,NA,12:00:00
A99DF4,2022-06-22,12:03:23,NA,20050,,,NA,12:00:00
A46818,2022-06-22,12:03:25,N383T,4475,269,2203,Private,12:00:00
ACC02B,2022-06-22,12:03:25,SWA1754,15225,391,3404,SWA,12:00:00
ACB1E5,2022-06-22,12:03:56,NA,,,,NA,12:00:00
A832BE,2022-06-22,12:04:12,N6271E,800,71,1200,Private,12:00:00
ACBEB0,2022-06-22,12:04:32,ASH5764,12850,330,1664,ASH,12:00:00
A18B71,2022-06-22,12:04:35,AAL2181,2075,186,6205,AAL,12:00:00
ACCF03,2022-06-22,12:04:36,00000000,3825,258,,NA,12:00:00
A2C43B,2022-06-22,12:04:40,N278AG,1425,98,1200,Private,12:00:00
AB214D,2022-06-22,12:04:45,SCX514,11475,277,6156,SCX,12:00:00
A04A49,2022-06-22,12:05:06,DAL823,2325,192,2235,DAL,12:00:00
A07579,2022-06-22,12:05:09,DAL1600,34000,463,3477,DAL,12:00:00
A09B8A,2022-06-22,12:05:24,N1382C,2300,146,1156,Private,12:00:00
A50C7C,2022-06-22,12:05:46,SWA2415,12350,376,,SWA,12:00:00
0D0594,2022-06-22,12:05:52,NA,1875,,,NA,12:00:00
A9DF25,2022-06-22,12:05:55,N735RR,1600,86,,Private,12:00:00
A8FD2C,2022-06-22,12:06:52,ENY3973,11625,263,7305,ENY,12:00:00
A0A2BD,2022-06-22,12:06:59,AAL2066,7550,283,,AAL,12:00:00
A1E3B4,2022-06-22,12:07:12,N2202W,3400,103,,Private,12:00:00
AA0701,2022-06-22,12:07:22,AAL2773,2125,187,550,AAL,12:00:00
A7E18A,2022-06-22,12:07:40,SKW3840,35000,436,,SKW,12:00:00
ACD1F3,2022-06-22,12:07:40,NKS163,1925,207,3617,NKS,12:00:00
ABC012,2022-06-22,12:08:16,NA,7900,298,,NA,12:00:00
AE0075,2022-06-22,12:08:45,TORO82,26025,467,5102,TORO,12:00:00
ABC40D,2022-06-22,12:08:52,SWA1338,11150,344,2253,SWA,12:00:00
A333B5,2022-06-22,12:09:07,UPS2954,6575,214,2231,UPS,12:00:00
A9C2E6,2022-06-22,12:09:12,NA,4850,142,,NA,12:00:00
0D0ABA,2022-06-22,12:10:04,SLI2682,14700,345,3270,SLI,12:00:00
ABBD47,2022-06-22,12:10:15,NA,11500,308,,NA,12:00:00
AC0F4D,2022-06-22,12:10:20,NA,18775,,,NA,12:00:00
C00B80,2022-06-22,12:10:26,JZA976,2050,295,,JZA,12:00:00
A0B6EA,2022-06-22,12:10:33,SKW5483,34000,443,,SKW,12:00:00
A36F90,2022-06-22,12:11:32,AAY2783,37000,483,1673,AAY,12:00:00
A05C59,2022-06-22,12:11:52,AAL1857 ,14150,304,4063,AAL,12:00:00
AD5398,2022-06-22,12:12:23,AAL444,2150,205,534,AAL,12:00:00
AAFD0A,2022-06-22,12:13:18,JTZ807,45000,360,,JTZ,12:00:00
AD857E,2022-06-22,12:13:43,AAL2947,33000,443,7712,AAL,12:00:00
AD24A8,2022-06-22,12:14:06,NKS1200,8925,277,7063,NKS,12:00:00
AB6AFA,2022-06-22,12:14:10,AAL61,2000,207,3632,AAL,12:00:00
A94B50,2022-06-22,12:14:30,NA,2050,215,,NA,12:00:00
A37CB3,2022-06-22,12:15:29,N3236V,2275,121,,Private,12:00:00
AD2BEA,2022-06-22,12:15:34,ASH5772,12950,311,5241,ASH,12:00:00
ABEEEA,2022-06-22,12:15:45,SWA2681,35000,449,2537,SWA,12:00:00
AD2FD0,2022-06-22,12:16:09,AAL2412,2300,197,,AAL,12:00:00
AD14B6,2022-06-22,12:16:10,N942BG,1600,162,3652,Private,12:00:00
AC91D4,2022-06-22,12:16:10,NA,10900,332,,NA,12:00:00
ACAD38,2022-06-22,12:16:15,DCM2342,8900,255,3616,DCM,12:00:00
AB1FB8,2022-06-22,12:17:13,ALLEN216,1575,104,,ALLEN,12:00:00
A1DC2A,2022-06-22,12:17:27,ENY4067,2100,191,2367,ENY,12:00:00
A2FA6A,2022-06-22,12:17:50,ENY3307,11225,271,3347,ENY,12:00:00
