HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A611DB,2022/06/19,06:00:02.392,UAL2150,37000,462,,UAL
A1AE05,2022/06/19,06:02:15.305,,,438,,NA
AB6380,2022/06/19,06:02:19.621,,,,,NA
A042D5,2022/06/19,06:02:31.470,,10375,297,,NA
ABEBE0,2022/06/19,06:02:46.406,SWA2212,35000,311,1775,SWA
A4460E,2022/06/19,06:07:52.304,,35000,444,2525,NA
AB942F,2022/06/19,06:08:19.390,UAL698,2500,176,2315,UAL
ACA306,2022/06/19,06:10:42.097,NKS343,2250,475,505,NKS
AB839D,2022/06/19,06:11:35.396,UAL2075,11275,281,,UAL
A443E8,2022/06/19,06:11:57.724,,35000,475,2562,NA
ACD0CA,2022/06/19,06:12:07.835,UAL2075,2400,192,2375,UAL
A2C635,2022/06/19,06:12:58.651,UAL698,9825,355,,UAL
A3EEB0,2022/06/19,06:13:25.496,UAL557,35000,475,503,UAL
A0AD1B,2022/06/19,06:14:13.716,,38000,476,,NA
AB84C9,2022/06/19,06:14:26.861,UAL2075,35000,187,,UAL
A448FA,2022/06/19,06:14:39.828,,35000,477,,NA
AA733B,2022/06/19,06:14:41.707,SWA2888,35000,334,,SWA
A2E25E,2022/06/19,06:15:15.458,UAL327,38000,478,520,UAL
AC90A0,2022/06/19,06:18:04.035,DAL732,14725,387,2375,DAL
ABE101,2022/06/19,06:19:00.682,UAL557,16350,314,2375,UAL
AC7F41,2022/06/19,06:21:19.098,,35000,422,5731,NA
A14830,2022/06/19,06:22:47.146,N182AX  ,13125,323,,Private
A29DEE,2022/06/19,06:22:57.060,AAL2563,15325,355,,AAL
A557C3,2022/06/19,06:23:36.325,SWA2047,12250,308,2521,SWA
A8BCDD,2022/06/19,06:26:06.574,N182AX,8350,201,2521,Private
ABADC0,2022/06/19,06:28:05.432,ENY3760,9600,270,5173,ENY
ABADF9,2022/06/19,06:28:09.113,N182AX,8325,270,5173,Private
ABEB7C,2022/06/19,06:28:32.701,SWA1849,6200,409,2340,SWA
A396F2,2022/06/19,06:28:56.181,SWA1849,3325,130,2340,SWA
ABD59A,2022/06/19,06:30:09.474,SWA1849,4875,427,2340,SWA
AA25A6,2022/06/19,06:30:48.928,SWA1849,21250,431,2340,SWA
A58C56,2022/06/19,06:31:05.429,SWA1849,2575,433,2340,SWA
AB39F0,2022/06/19,06:31:24.673,SWA1849,2000,434,2502,SWA
ABFD39,2022/06/19,06:33:46.908,SWA1849,26625,453,2340,SWA
A8CED2,2022/06/19,06:35:45.803,,,166,,NA
AA2A7F,2022/06/19,06:35:48.839,SKW3071,6875,280,5221,SKW
AA11E7,2022/06/19,06:39:55.636,ENY3647,14900,270,5123,ENY
AAA6DD,2022/06/19,06:40:47.365,,8100,267,5123,NA
A0FAF3,2022/06/19,06:40:50.156,ENY3647,11650,266,5123,ENY
ACDFB1,2022/06/19,06:41:50.901,,19275,339,,NA
A948A2,2022/06/19,06:42:19.969,,8975,265,2554,NA
A2DA59,2022/06/19,06:43:06.633,SWA783,12450,313,,SWA
A988CC,2022/06/19,06:43:29.013,SWA783,12000,309,2240,SWA
AAB1D2,2022/06/19,06:44:00.750,SWA783,24050,301,2240,SWA
A96ABB,2022/06/19,06:45:16.970,SWA2897,8425,441,,SWA
AC7E09,2022/06/19,06:45:33.572,AAL102,2400,451,2240,AAL
ABC0C1,2022/06/19,06:45:58.211,SWA783,9625,275,2461,SWA
A7F27A,2022/06/19,06:46:40.418,SWA783,12400,270,2461,SWA
AA06C2,2022/06/19,06:47:07.538,SKW3184,10275,467,,SKW
AC828F,2022/06/19,06:47:52.044,SWA783,30175,274,,SWA
A2F595,2022/06/19,06:48:11.044,ENY3534,11125,281,2507,ENY
ACFBAF,2022/06/19,06:48:22.200,SKW3184,9975,92,2476,SKW
AC6F31,2022/06/19,06:49:43.318,ENY3512,8125,268,2415,ENY
ACF1A3,2022/06/19,06:50:29.087,ENY3512,7475,266,5234,ENY
A8C439,2022/06/19,06:50:39.447,ENY3512,7275,274,,ENY
A3B11E,2022/06/19,06:50:45.271,ENY3512,37000,464,,ENY
AD2833,2022/06/19,06:50:48.555,ENY3832,11900,274,5234,ENY
A02CC9,2022/06/19,06:51:29.384,ENY3832,10775,224,,ENY
A0B199,2022/06/19,06:51:31.849,AAL1230,10700,280,5234,AAL
A0EBAB,2022/06/19,06:52:02.577,AAL1230,9500,269,2505,AAL
A24C01,2022/06/19,06:52:28.154,AAL1230,37000,269,3777,AAL
A82167,2022/06/19,06:53:10.756,N9358C,3400,268,3777,Private
A98515,2022/06/19,06:53:47.688,ASH5781,12025,301,5207,ASH
AB5F00,2022/06/19,06:54:09.977,N110G,38000,445,5207,Private
A3E2FB,2022/06/19,06:54:17.238,N9358C,3400,189,2252,Private
A9F424,2022/06/19,06:54:25.229,ENY4063,1625,194,5207,ENY
A8EE50,2022/06/19,06:55:44.825,ASH5781,38000,271,2442,ASH
AB5993,2022/06/19,06:56:54.359,SKW3262,11675,247,,SKW
A8D2A8,2022/06/19,06:56:57.718,N35FK,4875,257,5111,Private
AC71E7,2022/06/19,06:57:52.542,N35FK,15275,295,2571,Private
A99DF4,2022/06/19,06:59:17.791,SKW3262,14175,276,5147,SKW
AC2D52,2022/06/19,06:59:27.434,SKW3262,38000,267,2571,SKW
A6CFFC,2022/06/19,06:59:49.618,SKW3262,8100,443,,SKW
