HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A3B05D,2022-07-13,04:00:05,FFT2000,35025,487,1011,FFT
A16BF6,2022-07-13,04:00:06,NA,6100,178,,NA
AB2B5E,2022-07-13,04:06:22,NA,1275,123,,NA
A395D5,2022-07-13,04:10:02,AMF1722,3075,175,5272,AMF
A894AA,2022-07-13,04:10:05,FDX1161,3425,235,576,FDX
A3E525,2022-07-13,04:11:11,DAL1063,35000,474,7222,DAL
A2D23A,2022-07-13,04:11:16,NA,35000,484,,NA
A0BD33,2022-07-13,04:12:14,FDX1167,2100,164,,FDX
A4EE59,2022-07-13,04:12:49,N417CF,1525,128,,Private
AA0955,2022-07-13,04:14:16,FDX1159,3075,166,2201,FDX
A43F51,2022-07-13,04:15:34,DAL650,35025,481,7276,DAL
A7E930,2022-07-13,04:17:39,FDX5283,3300,256,,FDX
A48234,2022-07-13,04:22:26,AMF1746,2850,182,5205,AMF
AC7AE4,2022-07-13,04:27:05,CFS8291,1400,142,5247,CFS
AD27AA,2022-07-13,04:29:30,FDX1168,1900,164,,FDX
A91349,2022-07-13,04:32:06,NKS1022,7725,285,,NKS
A720EB,2022-07-13,04:33:31,ASA315,8400,280,2210,ASA
A455EA,2022-07-13,04:36:54,NA,39000,473,,NA
AC756C,2022-07-13,04:38:33,AAL1122,10950,270,2272,AAL
AC72E4,2022-07-13,04:45:40,AAL819,14375,318,1030,AAL
A5C899,2022-07-13,04:51:54,ASA262,35000,492,3556,ASA
A8F0BD,2022-07-13,05:02:26,UAL1589,35000,493,4132,UAL
A0C45D,2022-07-13,05:09:29,N149CM,10300,160,2223,Private
A0BCB2,2022-07-13,05:14:28,AAL1042,925,189,,AAL
A73EA3,2022-07-13,05:15:20,NA,19825,,,NA
A10FE8,2022-07-13,05:16:54,FDX1471,2850,210,2242,FDX
A2B8C5,2022-07-13,05:18:29,UAL2379,31000,496,3523,UAL
A0B97C,2022-07-13,05:23:47,FDX1499,36025,467,,FDX
A92361,2022-07-13,05:24:25,UAL2075,37000,485,6616,UAL
ABC649,2022-07-13,05:25:31,AAL2812,2475,202,,AAL
A9AF44,2022-07-13,05:25:42,NA,,177,,NA
A57F42,2022-07-13,05:28:03,SWA2049,37000,476,2230,SWA
A44AA2,2022-07-13,05:30:26,FFT509,2775,185,2315,FFT
A0EC20,2022-07-13,05:32:49,NA,34025,475,,NA
A3A42F,2022-07-13,05:33:14,N3336S,4400,128,,Private
AA7988,2022-07-13,05:34:45,SWA2863,35175,449,,SWA
ABAAA8,2022-07-13,05:37:43,SWA1218,38000,437,2533,SWA
A4945F,2022-07-13,05:38:20,UAL1206,12000,302,3265,UAL
ADA6ED,2022-07-13,05:40:24,AAL2943,2625,195,,AAL
A8D6DE,2022-07-13,05:41:08,NA,2350,186,2224,NA
86E4FC,2022-07-13,05:41:41,JAL6714,10975,335,,JAL
AB4AE9,2022-07-13,05:45:02,AAL6,14825,346,2746,AAL
A43E5E,2022-07-13,05:48:16,UAL2160,34000,432,2524,UAL
AC03F2,2022-07-13,06:02:51,NA,9725,319,,NA
A717B6,2022-07-13,06:03:09,SWA3106,6050,281,2226,SWA
A2F77B,2022-07-13,06:03:34,SWA1598,40000,466,1103,SWA
ABE09A,2022-07-13,06:03:45,SWA1308,36000,442,2467,SWA
AA7AA6,2022-07-13,06:06:29,NA,4750,,2220,NA
A586B0,2022-07-13,06:08:33,SWA713,5950,270,2303,SWA
ABD9D9,2022-07-13,06:10:11,SWA1628,4975,251,531,SWA
ABD5E0,2022-07-13,06:11:13,SWA727  ,4450,269,,SWA
AC96BE,2022-07-13,06:12:42,AAL224R,5950,286,2212,AAL
AA974F,2022-07-13,06:12:46,SWA802,5350,256,2214,SWA
AD3098,2022-07-13,06:14:04,NA,5250,,547,NA
71BE20,2022-07-13,06:15:13,AAR242,9050,293,2354,AAR
AA4322,2022-07-13,06:15:14,SKW3177,11975,271,2162,SKW
ABB8EA,2022-07-13,06:15:27,NA,5175,230,2326,NA
AD4747,2022-07-13,06:15:34,NA,10675,,,NA
AC8A66,2022-07-13,06:16:39,NA,5025,,,NA
A637F3,2022-07-13,06:16:50,N50DS,7225,284,577,Private
AC8E1A,2022-07-13,06:17:26,NKS343,10000,308,,NKS
A57076,2022-07-13,06:18:22,NA,12900,330,,NA
4BA955,2022-07-13,06:19:15,NA,36000,499,,NA
AB62D3,2022-07-13,06:20:31,SWA1849,6775,281,2325,SWA
ABAD6C,2022-07-13,06:20:31,SWA1279,3525,229,2277,SWA
ABD932,2022-07-13,06:21:00,SWA2212,37000,457,2553,SWA
ADE66F,2022-07-13,06:21:15,AAL2782,12025,273,7374,AAL
A32BBF,2022-07-13,06:22:25,N303PC,1375,186,2301,Private
ABE147,2022-07-13,06:22:31,NA,11400,343,,NA
ACED1C,2022-07-13,06:22:42,ENY3592,16125,357,5166,ENY
AAEB0E,2022-07-13,06:22:57,NA,,,,NA
A3E9C5,2022-07-13,06:23:24,DAL732,5575,284,527,DAL
A399AC,2022-07-13,06:23:50,EJM31   ,1425,187,2265,EJM
A57229,2022-07-13,06:24:53,AAL817,20350,411,3423,AAL
A5350F,2022-07-13,06:25:04,N4345P,1200,81,1200,Private
ABF3B8,2022-07-13,06:25:20,NA,6000,,,NA
A593B1,2022-07-13,06:25:25,EJM59,1350,200,,EJM
A553CE,2022-07-13,06:25:55,UAL2150,37025,480,2657,UAL
A23C5D,2022-07-13,06:25:56,NA,4900,237,,NA
AC0F26,2022-07-13,06:30:26,SWA734,8725,294,,SWA
AB17E1,2022-07-13,06:31:58,N8137U,1200,98,,Private
A06DB4,2022-07-13,06:32:50,AAL2272,17800,425,5154,AAL
A21772,2022-07-13,06:32:58,CMB543,1675,190,2323,CMB
A86D51,2022-07-13,06:33:36,GTI502,12000,310,4077,GTI
A6DD12,2022-07-13,06:34:59,EJA541,7150,266,5212,EJA
780A6E,2022-07-13,06:35:54,CPA2090,16350,369,3426,CPA
AD185A,2022-07-13,06:36:52,AAL525,11975,277,5776,AAL
AAAFCF,2022-07-13,06:36:56,SWA2897,33000,466,1160,SWA
A5E095,2022-07-13,06:37:59,UAL305,35625,439,4041,UAL
AB8C37,2022-07-13,06:38:59,AAL1108,11950,277,4107,AAL
AB1C04,2022-07-13,06:39:43,AAL2862,18375,363,1705,AAL
A2FE21,2022-07-13,06:39:48,ENY4046,16850,394,761,ENY
A5D1F7,2022-07-13,06:39:53,SWA783,4550,245,2273,SWA
A3CD7D,2022-07-13,06:40:40,AAL2327,33000,454,4011,AAL
AAE28A,2022-07-13,06:40:44,N800GY,2800,114,,Private
A46FD3,2022-07-13,06:41:30,N385WB,26000,272,567,Private
ACC954,2022-07-13,06:42:41,ENY3571,12975,348,5237,ENY
A1C7B0,2022-07-13,06:43:07,N2135B,2300,72,,Private
A8C439,2022-07-13,06:43:55,ENY3706,15950,359,1167,ENY
AA25A6,2022-07-13,06:44:49,SKW3275,11975,277,1627,SKW
AABBC9,2022-07-13,06:46:18,AAL115,16850,375,2747,AAL
A0F73C,2022-07-13,06:46:24,AAL2770 ,950,,,AAL
AA2E36,2022-07-13,06:47:34,NA,6975,277,,NA
AB178F,2022-07-13,06:47:42,N8135G,1300,92,,Private
A6CFFC,2022-07-13,06:48:42,AAL2340,11975,289,1734,AAL
AAB4A3,2022-07-13,06:48:55,N7892R,5800,143,,Private
AB06A1,2022-07-13,06:49:25,N8097H,1300,78,5117,Private
AAA2D3,2022-07-13,06:49:30,NA,38025,466,,NA
A80156,2022-07-13,06:49:46,ENY3500,14850,368,1142,ENY
ADD7ED,2022-07-13,06:49:55,FREEDOM1,2775,308,5171,FREEDOM
A4C4BB,2022-07-13,06:50:13,US9837,11950,272,2172,US
ABB579,2022-07-13,06:51:37,SWA2287,5000,260,2267,SWA
A912F0,2022-07-13,06:53:05,ENY4097,11950,275,5263,ENY
ADDF01,2022-07-13,06:53:20,AAL1230,37000,439,7337,AAL
AB6101,2022-07-13,06:54:14,AAL1090,11950,278,2143,AAL
A1EF65,2022-07-13,06:54:42,N2236W,1300,70,,Private
AD53B6,2022-07-13,06:54:50,N958PT,1925,158,,Private
A2AF23,2022-07-13,06:56:00,ENY3527 ,11975,274,1604,ENY
AB2E55,2022-07-13,06:56:42,N81981  ,1300,82,,Private
ABAAFE,2022-07-13,06:57:31,NA,11325,366,,NA
ACB59C,2022-07-13,06:57:57,NA,1050,154,,NA
AD83B2,2022-07-13,06:57:57,AAL2540,14875,344,2404,AAL
A2ECEC,2022-07-13,06:58:21,ENY3976,11700,264,1760,ENY
A948A2,2022-07-13,06:58:21,NA,1075,150,,NA
AC7720,2022-07-13,06:58:39,NA,1075,,,NA
AA31ED,2022-07-13,07:00:15,SKW3297,16875,346,1173,SKW
AE5F50,2022-07-13,07:00:16,NA,4475,264,2330,NA
A3897F,2022-07-13,07:00:58,NA,12650,371,,NA
A7EEC3,2022-07-13,07:01:01,NA,1025,,,NA
ACA196,2022-07-13,07:01:04,NA,,,,NA
A0FEA6,2022-07-13,07:01:06,AAL2787,11950,286,1527,AAL
AAFD4D,2022-07-13,07:01:28,EJA807,5425,275,2374,EJA
A32426,2022-07-13,07:01:39,N301MK,9625,189,,Private
AD9EDF,2022-07-13,07:02:17,AAL2380,11950,278,2360,AAL
A83673,2022-07-13,07:02:21,N6281C,1400,91,5256,Private
A9DAC8,2022-07-13,07:02:37,N734K,18925,399,1110,Private
AB1644,2022-07-13,07:03:22,UAL1253,37000,440,7422,UAL
0D0C9B,2022-07-13,07:03:39,NA,39000,449,,NA
A203A9,2022-07-13,07:04:01,ENY3794,11975,269,5647,ENY
