HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
ABD2E6,2022-07-11,04:03:26,DAL2954,33000,472,,DAL
AC7B87,2022-07-11,04:04:49,NKS1964,8975,292,,NKS
780A70,2022-07-11,04:18:12,NA,9575,291,566,NA
A3D7DC,2022-07-11,04:20:42,FFT1100,37025,474,6726,FFT
A5B764,2022-07-11,04:39:13,ASA315,14925,308,537,ASA
A0AA2B,2022-07-11,04:41:59,AAL819,10075,297,,AAL
AAF9EA,2022-07-11,04:53:09,NA,8075,287,,NA
A65CCE,2022-07-11,04:56:29,NA,6100,261,,NA
AAEC9C,2022-07-11,04:59:34,AAL1122,10575,259,2263,AAL
A445EC,2022-07-11,04:59:40,UAL2075,33000,486,3511,UAL
ACFFB4,2022-07-11,05:02:18,ASA262,37000,474,3571,ASA
A05776,2022-07-11,05:07:51,NA,9450,293,,NA
A86E18,2022-07-11,05:08:57,NA,13500,303,,NA
AC72E4,2022-07-11,05:10:52,AAL1042,2575,180,,AAL
AB4EA9,2022-07-11,05:12:05,OAE517,1950,151,552,OAE
A3861F,2022-07-11,05:12:15,AAL367,37000,481,,AAL
AA2673,2022-07-11,05:13:14,NA,,,,NA
3C70C6,2022-07-11,05:15:11,NA,12800,287,,NA
A4491A,2022-07-11,05:15:37,UAL1589,35000,463,5734,UAL
AD9EDF,2022-07-11,05:23:53,NA,2600,189,2273,NA
A42A91,2022-07-11,05:25:07,FFT509,2700,195,502,FFT
ACEB61,2022-07-11,05:30:13,SWA2863,39000,465,2417,SWA
ABAE2C,2022-07-11,05:32:27,SWA2049,34175,468,2246,SWA
ABB59E,2022-07-11,05:39:53,ASH6341,2675,200,2351,ASH
ABB624,2022-07-11,05:45:34,SWA1218,38000,441,2402,SWA
ADA336,2022-07-11,05:46:23,AAL2943,2525,191,,AAL
AB4E94,2022-07-11,05:48:52,NA,11450,326,4163,NA
ACD838,2022-07-11,05:49:19,AAL306,9450,301,,AAL
A114F4,2022-07-11,05:50:32,AAL856,2475,177,,AAL
A8EF81,2022-07-11,05:51:44,NA,2575,197,,NA
AA92FF,2022-07-11,05:52:05,UAL2160,40000,457,2553,UAL
A5A87C,2022-07-11,05:52:05,N464AE  ,,,,Private
86E75E,2022-07-11,05:55:09,NA,8775,273,,NA
A36200,2022-07-11,05:57:21,DAL1748,36175,460,2446,DAL
ADC0AE,2022-07-11,06:00:21,N9854U,2300,101,1200,Private
AB5257,2022-07-11,06:03:17,AAL6,10000,326,,AAL
ABEEEA,2022-07-11,06:03:36,SWA2212,37000,466,,SWA
AA733B,2022-07-11,06:07:03,SWA2888,6050,278,,SWA
ACF492,2022-07-11,06:09:33,AAL1563,2325,206,2352,AAL
AA4E52,2022-07-11,06:09:53,SWA1598,33950,461,1136,SWA
AA7718,2022-07-11,06:12:01,NA,9725,288,,NA
AC24E4,2022-07-11,06:12:27,SWA1308,34000,453,2565,SWA
ACB832,2022-07-11,06:13:01,NA,,255,,NA
A4FD62,2022-07-11,06:13:04,UAL557,2275,200,2264,UAL
ABE42C,2022-07-11,06:13:32,NA,8225,284,,NA
AAEA84,2022-07-11,06:13:35,AAL2563,15525,330,2517,AAL
A32368,2022-07-11,06:14:08,DAL1647,2300,183,,DAL
A1F116,2022-07-11,06:15:06,ENY3760,14275,331,5263,ENY
A526E2,2022-07-11,06:15:45,AAL817,10300,,,AAL
A6C478,2022-07-11,06:15:46,N535RA,2200,113,,Private
A7383B,2022-07-11,06:15:52,N56404,1125,71,2235,Private
A7907C,2022-07-11,06:17:49,LXJ587,43000,424,2411,LXJ
AB1B3E,2022-07-11,06:18:01,UAL2379,33000,479,3504,UAL
AC8CE9,2022-07-11,06:20:28,ENY3592,8525,275,,ENY
A2CFFC,2022-07-11,06:20:33,SWA2047,9850,284,,SWA
A8C44B,2022-07-11,06:21:17,NKS208,9950,298,,NKS
A02271,2022-07-11,06:21:58,NA,1200,,,NA
ABA891,2022-07-11,06:22:13,NA,2300,213,,NA
A7A568,2022-07-11,06:25:01,NA,17225,351,,NA
ABF9D5,2022-07-11,06:28:21,SWA734,8850,282,,SWA
ABE4DB,2022-07-11,06:30:26,NA,9050,285,,NA
A19343,2022-07-11,06:30:33,AAL1579,2425,281,,AAL
A01B5C,2022-07-11,06:32:01,DAL421,2675,188,,DAL
AA1BA3,2022-07-11,06:34:40,SKW3240,11925,264,2473,SKW
A5C694,2022-07-11,06:37:37,UAL305,34500,462,2342,UAL
A2E646,2022-07-11,06:37:46,SWA2897,34000,457,,SWA
A97DA7,2022-07-11,06:38:25,SKW3071,12000,292,5125,SKW
A9B117,2022-07-11,06:38:48,N7230P,10025,138,,Private
AD8769,2022-07-11,06:40:10,AAL2327,34950,468,4062,AAL
AB741E,2022-07-11,06:40:20,UAL698,2475,207,2315,UAL
A0CDF3,2022-07-11,06:40:42,NA,7625,204,,NA
A2615E,2022-07-11,06:40:55,UAL469,37000,483,,UAL
AB854E,2022-07-11,06:41:13,NA,0,,,NA
A9FFAC,2022-07-11,06:41:15,WWI74,33075,428,2561,WWI
A24FB8,2022-07-11,06:41:36,NA,9850,294,,NA
A74679,2022-07-11,06:41:53,AAL2770,11300,265,2030,AAL
A7130C,2022-07-11,06:42:28,SWA783,13075,394,535,SWA
A1BA56,2022-07-11,06:42:31,N210JM,1900,101,,Private
AB178F,2022-07-11,06:45:01,N8135G,2300,68,1200,Private
AA5D60,2022-07-11,06:45:10,NA,7850,244,,NA
A8AAA5,2022-07-11,06:45:22,SKW3184,13725,347,2444,SKW
AB09D2,2022-07-11,06:45:36,N810ET,11300,279,541,Private
A8A7F1,2022-07-11,06:45:57,NA,2425,188,545,NA
A906F3,2022-07-11,06:46:11,ENY3647,13675,316,5255,ENY
AB0711,2022-07-11,06:49:16,N81AP,6525,118,,Private
A7F9E8,2022-07-11,06:49:26,NA,7575,269,,NA
A80156,2022-07-11,06:49:40,ENY3848,11625,271,2532,ENY
AC8EE5,2022-07-11,06:49:52,SWA1630,40000,450,1143,SWA
AA55B5,2022-07-11,06:50:13,SKW3262,14175,330,5264,SKW
A2C56D,2022-07-11,06:50:17,ENY4046,9450,289,,ENY
A8050D,2022-07-11,06:50:58,ENY3534,11325,268,2443,ENY
0D0997,2022-07-11,06:51:19,NA,36975,451,,NA
A948A2,2022-07-11,06:51:38,ENY3512,13850,323,5165,ENY
AAB202,2022-07-11,06:51:46,AAL115,9975,290,,AAL
AC407D,2022-07-11,06:51:55,AAL1230,37000,464,7335,AAL
ACF1A3,2022-07-11,06:52:44,ENY3983,11875,269,5226,ENY
ADECA5,2022-07-11,06:53:08,AAL1226,12050,269,7451,AAL
AD2BEA,2022-07-11,06:53:11,ASH5781,13975,308,2404,ASH
ABEBE0,2022-07-11,06:53:47,SWA1849,16150,387,2237,SWA
A4278E,2022-07-11,06:54:15,DAL732,2350,197,546,DAL
A912F0,2022-07-11,06:54:39,NA,9325,295,,NA
A96C72,2022-07-11,06:56:11,SKW3253,11625,261,5242,SKW
A56661,2022-07-11,06:56:49,UAL2150,36950,466,,UAL
A8E6E2,2022-07-11,06:56:53,NA,7925,237,,NA
AD1986,2022-07-11,06:58:11,AAL2442,12025,267,7376,AAL
A97675,2022-07-11,06:59:05,SKW3297,8225,260,,SKW
A7FF0E,2022-07-11,06:59:21,NA,11625,263,2566,NA
ACED1C,2022-07-11,07:00:12,ENY4063,11300,274,5224,ENY
AD1218,2022-07-11,07:01:24,AAL1632,15700,326,7431,AAL
A385BE,2022-07-11,07:01:49,ASH5786,11175,265,7416,ASH
AACF19,2022-07-11,07:01:55,NA,2375,200,2261,NA
A365B7,2022-07-11,07:02:05,DAL1662,2550,189,2232,DAL
A3C62B,2022-07-11,07:02:46,EJA342,13875,325,2245,EJA
AC2DEA,2022-07-11,07:03:10,NA,9575,295,,NA
ACFFC2,2022-07-11,07:03:28,SIL3934,3000,212,,SIL
A02398,2022-07-11,07:03:35,N108N,3900,135,,Private
AA1870,2022-07-11,07:03:41,NA,15950,,,NA
A9F6B9,2022-07-11,07:04:09,SKW3211,13275,325,2460,SKW
A05699,2022-07-11,07:04:10,N1204C,5100,112,,Private
AB3EDD,2022-07-11,07:04:32,ASH6105,36000,467,,ASH
A85B94,2022-07-11,07:05:18,NA,18625,298,,NA
AC5920,2022-07-11,07:05:21,AAL2342,14375,335,7433,AAL
A668DF,2022-07-11,07:05:55,NA,3475,,,NA
AC0E63,2022-07-11,07:05:57,UAL1253,36975,450,,UAL
AA1B9A,2022-07-11,07:06:21,NA,8225,275,,NA
A5B1A8,2022-07-11,07:07:04,UAL380,2600,185,2225,UAL
A1AFC3,2022-07-11,07:07:05,NA,,158,,NA
AA80EB,2022-07-11,07:07:20,SKW3138,12475,323,2425,SKW
A7275F,2022-07-11,07:07:28,NA,10650,317,,NA
