HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
A923A9,2022-06-23,12:02:35,UAL529,35000,440,,UAL,12:00:00
AB3D51,2022-06-23,12:02:35,N823PM,2400,140,5261,Private,12:00:00
A5DD1C,2022-06-23,12:02:35,SWA1754,28450,447,2241,SWA,12:00:00
A69CDE,2022-06-23,12:02:35,N525PZ  ,1250,132,,Private,12:00:00
AB284D,2022-06-23,12:02:35,NA,10400,312,,NA,12:00:00
A8A337,2022-06-23,12:02:35,SKW4938,10750,283,2463,SKW,12:00:00
A16DB9,2022-06-23,12:02:35,AAL2023,12200,373,,AAL,12:00:00
A9C2DE,2022-06-23,12:02:35,SKW3019,9900,273,2242,SKW,12:00:00
AC59AA,2022-06-23,12:02:35,UAL1807,20225,399,,UAL,12:00:00
AE11D7,2022-06-23,12:02:35,SNTRY61,2400,,503,SNTRY,12:00:00
A32BBF,2022-06-23,12:02:35,N303PC,3900,206,,Private,12:00:00
AE04F1,2022-06-23,12:02:35,CACTUS3,7600,196,1322,CACTUS,12:00:00
A22FDA,2022-06-23,12:02:35,NA,39900,466,,NA,12:00:00
A9B2E0,2022-06-23,12:02:36,SKW3100,11900,280,767,SKW,12:00:00
A0B66B,2022-06-23,12:02:36,N145MW,2900,220,5244,Private,12:00:00
AD2BEA,2022-06-23,12:02:36,ASH5680,7825,249,,ASH,12:00:00
A116D3,2022-06-23,12:02:37,TASI317,6100,223,,TASI,12:00:00
A9BDCC,2022-06-23,12:02:44,NA,3425,,,NA,12:00:00
A4469E,2022-06-23,12:02:45,N375CP,5925,201,,Private,12:00:00
A89CCC,2022-06-23,12:02:47,NA,26600,441,,NA,12:00:00
ADF194,2022-06-23,12:02:48,NA,15625,,,NA,12:00:00
A2FA6A,2022-06-23,12:02:50,ENY4067,2200,271,2354,ENY,12:00:00
A12526,2022-06-23,12:03:10,N173JM,1575,195,2351,Private,12:00:00
899133,2022-06-23,12:03:15,EVA692,9625,272,506,EVA,12:00:00
A38C95,2022-06-23,12:03:26,FFT1370,10575,303,7046,FFT,12:00:00
A83E7B,2022-06-23,12:03:28,N630HR,4300,89,424,Private,12:00:00
AD5720,2022-06-23,12:03:33,ASH5832,11625,267,2322,ASH,12:00:00
AC6CF7,2022-06-23,12:04:06,NA,5900,,,NA,12:00:00
A66B46,2022-06-23,12:04:14,N5120S,1125,86,1200,Private,12:00:00
AB0485,2022-06-23,12:04:15,AAL2469,15450,342,4020,AAL,12:00:00
AD9EDF,2022-06-23,12:04:44,AAL444,2200,198,3415,AAL,12:00:00
A79B78,2022-06-23,12:05:04,NA,3800,,,NA,12:00:00
ABE4DB,2022-06-23,12:05:06,NA,7425,375,,NA,12:00:00
ABC3EC,2022-06-23,12:05:26,NA,18900,413,,NA,12:00:00
A1DD6C,2022-06-23,12:05:26,N2191,1300,69,,Private,12:00:00
A2E045,2022-06-23,12:05:36,UAL245,9975,292,,UAL,12:00:00
