HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
AD36A8,2022-07-01,00:00:41,SWA968,37225,427,2710,SWA,00:00:00
A71B6D,2022-07-01,00:00:41,SWA941,40000,458,6557,SWA,00:00:00
A325FD,2022-07-01,00:00:42,AAL1560,12375,313,744,AAL,00:00:00
A071C8,2022-07-01,00:00:43,NA,35000,465,,NA,00:00:00
A963F7,2022-07-01,00:00:58,NA,3925,219,,NA,00:00:00
A3AA32,2022-07-01,00:01:12,UPS929,13750,331,7354,UPS,00:00:00
ACDFB1,2022-07-01,00:02:39,SIL3901 ,1625,,,SIL,00:00:00
ACE19A,2022-07-01,00:03:10,SWA565,17500,399,2263,SWA,00:00:00
A3ABCD,2022-07-01,00:07:50,N33575,3400,104,,Private,00:00:00
A7F3F4,2022-07-01,00:11:07,MDS611,20000,269,,MDS,00:00:00
AD72F1,2022-07-01,00:11:47,NA,4775,204,,NA,00:00:00
A1EF65,2022-07-01,00:12:53,N2236W,3300,118,,Private,00:00:00
A4ACE1,2022-07-01,00:13:45,JTL40O,7125,273,,JTL,00:00:00
A379CD,2022-07-01,00:18:18,NA,9125,302,,NA,00:00:00
AC245C,2022-07-01,00:21:03,SWA2463,39000,466,1471,SWA,00:00:00
A0293F,2022-07-01,00:26:53,EMD65,2350,167,,EMD,00:00:00
A1BDC6,2022-07-01,00:28:23,FFT1963,34025,464,2414,FFT,00:00:00
AD2741,2022-07-01,00:30:28,SIL3923 ,1850,159,,SIL,00:00:00
A425FF,2022-07-01,00:35:08,GTX489,6200,197,,GTX,00:00:00
A0E4B2,2022-07-01,00:40:06,FDX1100,5200,249,2230,FDX,00:00:00
ACB832,2022-07-01,00:40:55,SIL3989,1650,103,,SIL,00:00:00
AA739E,2022-07-01,00:45:05,UAL2605,37000,459,615,UAL,00:00:00
A74290,2022-07-01,00:45:57,AMF7266,3925,219,,AMF,00:00:00
A9BA57,2022-07-01,00:50:48,FDX1124,4000,277,,FDX,00:00:00
A124D4,2022-07-01,00:56:47,FDX1159,5375,154,,FDX,00:00:00
AD260E,2022-07-01,00:57:23,N94618,4950,97,1116,Private,00:00:00
A1500A,2022-07-01,00:59:59,FDX1155,2150,259,,FDX,00:00:00
ABD9B6,2022-07-01,01:07:04,NA,38000,426,,NA,01:00:00
AA5690,2022-07-01,01:11:09,UAL432,36975,464,,UAL,01:00:00
AB2AE1,2022-07-01,01:16:36,OAE362,2475,160,2234,OAE,01:00:00
A168AD,2022-07-01,01:18:23,FDX2601,1650,156,2244,FDX,01:00:00
ABEC6C,2022-07-01,01:26:37,SWA2967,39000,460,3766,SWA,01:00:00
A0CB68,2022-07-01,01:26:55,NA,32975,472,,NA,01:00:00
AD2095,2022-07-01,01:29:55,JBU277,34000,466,,JBU,01:00:00
AAF617,2022-07-01,01:33:57,SCX8771,10725,310,2461,SCX,01:00:00
A999FD,2022-07-01,01:34:30,N718CF,18950,410,,Private,01:00:00
AAFC60,2022-07-01,01:43:28,BVN8279,1825,76,,BVN,01:00:00
A0552A,2022-07-01,01:44:25,NA,,441,,NA,01:00:00
AD4C27,2022-07-01,01:45:28,NKS954  ,37025,463,7237,NKS,01:00:00
A0D99A,2022-07-01,01:49:21,N154FT,1800,71,,Private,01:00:00
A8E37C,2022-07-01,02:00:21,NA,37000,464,,NA,02:00:00
3C70C2,2022-07-01,02:09:53,GEC8227,37000,504,3205,GEC,02:00:00
A0326E,2022-07-01,02:14:33,NA,43000,409,,NA,02:00:00
A9AF44,2022-07-01,02:19:48,BVN8285,1150,117,,BVN,02:00:00
A31120,2022-07-01,02:21:01,NA,12000,214,,NA,02:00:00
ACF507,2022-07-01,02:27:04,BVN8275,2800,141,,BVN,02:00:00
A55B49,2022-07-01,02:36:49,NA,2925,186,576,NA,02:00:00
0D0BB8,2022-07-01,02:40:28,VIV0547,36000,434,6502,VIV,02:00:00
A5AA47,2022-07-01,02:42:41,UPS1350,2500,193,2233,UPS,02:00:00
A5ADFE,2022-07-01,02:44:09,UPS804,2775,191,543,UPS,02:00:00
A0B35C,2022-07-01,02:45:22,UPS1302,2925,181,2211,UPS,02:00:00
A5A2D9,2022-07-01,02:47:43,NA,2600,170,,NA,02:00:00
ACE01B,2022-07-01,02:48:04,BVN8280,1800,102,,BVN,02:00:00
A0C075,2022-07-01,02:50:11,AAL1936,32975,454,7312,AAL,02:00:00
A4D9A7,2022-07-01,02:53:23,UPS1386,3100,197,,UPS,02:00:00
A1025A,2022-07-01,02:57:49,UPS860,2975,189,5122,UPS,02:00:00
A02271,2022-07-01,03:04:29,NA,1900,,,NA,03:00:00
A1CE0E,2022-07-01,03:05:43,TSU215,33025,486,712,TSU,03:00:00
A0AFA5,2022-07-01,03:07:22,UPS950,2950,184,2320,UPS,03:00:00
A4C4BB,2022-07-01,03:11:24,UPS710,2925,195,2252,UPS,03:00:00
A58A36,2022-07-01,03:13:10,UPS562,2450,186,573,UPS,03:00:00
A5B923,2022-07-01,03:21:11,UPS890,2700,186,2302,UPS,03:00:00
AD605E,2022-07-01,03:21:21,FDX1166,2425,188,,FDX,03:00:00
A47916,2022-07-01,03:24:01,AMF1792,2800,161,5171,AMF,03:00:00
A1C534,2022-07-01,03:24:09,FFT2158,35000,469,1330,FFT,03:00:00
A8C74E,2022-07-01,03:25:11,FDX2609,2025,167,,FDX,03:00:00
AAE9DE,2022-07-01,03:26:43,NA,5800,180,,NA,03:00:00
AD8427,2022-07-01,03:27:56,BVN8281,1950,85,,BVN,03:00:00
A16ADC,2022-07-01,03:30:59,UAL2018,35000,461,,UAL,03:00:00
ACED23,2022-07-01,03:32:57,AAL2054,33025,465,2660,AAL,03:00:00
AAAB08,2022-07-01,03:36:42,FDX1170,2550,155,,FDX,03:00:00
A5B4E1,2022-07-01,03:37:42,N467P,1775,114,1200,Private,03:00:00
A0CE68,2022-07-01,03:38:36,FDX1151,1275,159,,FDX,03:00:00
A32861,2022-07-01,03:39:37,AAL2534,37000,461,7226,AAL,03:00:00
AAFC71,2022-07-01,03:40:27,CFS8284,1650,117,,CFS,03:00:00
AD23F3,2022-07-01,03:42:02,FDX1156,1850,161,530,FDX,03:00:00
A37A02,2022-07-01,03:43:01,FFT1286,37000,464,2647,FFT,03:00:00
A54C6D,2022-07-01,03:43:43,NA,2600,203,,NA,03:00:00
A23409,2022-07-01,03:44:17,AMF7268,19050,248,2664,AMF,03:00:00
A91DBA,2022-07-01,03:45:14,FDX1167,2650,176,2315,FDX,03:00:00
A53EEF,2022-07-01,03:45:23,NA,2950,193,,NA,03:00:00
AB2B5E,2022-07-01,03:46:55,CFS8276,1500,196,,CFS,03:00:00
AA568F,2022-07-01,03:48:04,UAL1730,36975,461,,UAL,03:00:00
ACFD29,2022-07-01,03:48:08,NKS1964 ,13950,396,7211,NKS,03:00:00
ADBE38,2022-07-01,03:48:53,FDX1180,3150,179,,FDX,03:00:00
A90824,2022-07-01,03:52:15,NKS208,10375,303,,NKS,03:00:00
AA9C2C,2022-07-01,03:52:23,FDX1168,2075,151,2310,FDX,03:00:00
A4798F,2022-07-01,03:58:12,NA,35000,,,NA,03:00:00
