HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
A3117C,2022-06-25,00:00:38,SWA565,31200,484,,SWA,00:00:00
A0B59D,2022-06-25,00:01:26,DAL1443,37000,432,6066,DAL,00:00:00
A50C7C,2022-06-25,00:03:51,SWA2926,40000,456,,SWA,00:00:00
06A066,2022-06-25,00:04:15,QTR65B,2375,193,516,QTR,00:00:00
ACDFB1,2022-06-25,00:07:18,SIL3901 ,1500,,,SIL,00:00:00
AD56D1,2022-06-25,00:07:41,N959HM,5200,255,,Private,00:00:00
A76DC6,2022-06-25,00:07:51,AMF7116,6325,283,,AMF,00:00:00
A97DA7,2022-06-25,00:08:27,SKW3115,2475,193,3621,SKW,00:00:00
A61283,2022-06-25,00:09:32,OUA12,3525,128,,OUA,00:00:00
AD2741,2022-06-25,00:10:18,SIL3967,1400,94,551,SIL,00:00:00
AB6316,2022-06-25,00:11:20,SWA2043,11900,338,,SWA,00:00:00
AD20F4,2022-06-25,00:12:22,AAL1446,2475,193,2273,AAL,00:00:00
A803F7,2022-06-25,00:13:04,N6152H,2525,63,,Private,00:00:00
AB1203,2022-06-25,00:14:04,AAL2564,2525,191,2226,AAL,00:00:00
AC07DC,2022-06-25,00:14:23,SWA1970,10925,343,2207,SWA,00:00:00
ADB3CB,2022-06-25,00:15:43,AAL2347,2475,193,2344,AAL,00:00:00
A7101E,2022-06-25,00:17:38,AAL662,2725,202,,AAL,00:00:00
AC86AF,2022-06-25,00:18:26,AAL1219,11850,291,6672,AAL,00:00:00
ACB832,2022-06-25,00:18:46,SIL3923,2125,126,567,SIL,00:00:00
A78E09,2022-06-25,00:22:42,AAL1744,2700,189,2303,AAL,00:00:00
ABD010,2022-06-25,00:24:52,AAL2403,2400,187,2335,AAL,00:00:00
A04EDB,2022-06-25,00:25:17,NA,9100,287,,NA,00:00:00
AC51B2,2022-06-25,00:25:30,AAL508,2475,197,2353,AAL,00:00:00
AAFD17,2022-06-25,00:26:09,AAL2737,12050,274,2435,AAL,00:00:00
A8A986,2022-06-25,00:26:47,GTX489,3800,181,,GTX,00:00:00
A98B76,2022-06-25,00:28:19,NA,9675,294,,NA,00:00:00
A95D96,2022-06-25,00:28:34,SKW3280,2550,175,,SKW,00:00:00
A24B0A,2022-06-25,00:29:03,ASH5775,10500,281,1051,ASH,00:00:00
A791C0,2022-06-25,00:30:27,AAL2410,21450,427,7224,AAL,00:00:00
A0B580,2022-06-25,00:30:57,N145CL,1550,58,,Private,00:00:00
A34209,2022-06-25,00:33:24,NA,2425,190,,NA,00:00:00
ABE147,2022-06-25,00:39:35,NA,,,,NA,00:00:00
AA6988,2022-06-25,00:50:05,FDX3139,5650,241,,FDX,00:00:00
ADBB39,2022-06-25,00:56:04,AAL2100,13575,328,,AAL,00:00:00
ADDA24,2022-06-25,00:58:59,AAL2733,2625,178,2225,AAL,00:00:00
AB4147,2022-06-25,00:59:12,N824S,9200,296,,Private,00:00:00
71C226,2022-06-25,01:02:59,KAL277,9625,290,2262,KAL,01:00:00
AB2ADD,2022-06-25,01:04:42,N819AT,4775,154,,Private,01:00:00
A17527,2022-06-25,01:11:22,AAL785,2750,178,2334,AAL,01:00:00
ABB222,2022-06-25,01:16:08,SWA2463,39000,442,1455,SWA,01:00:00
AB0D25,2022-06-25,01:17:23,N811AT,7500,151,5155,Private,01:00:00
ABB271,2022-06-25,01:17:28,NA,,455,,NA,01:00:00
A9D59F,2022-06-25,01:19:10,UAL432,39000,440,,UAL,01:00:00
4BCA61,2022-06-25,01:22:36,NA,9650,307,,NA,01:00:00
A973E0,2022-06-25,01:22:54,SKW3284,11000,267,2567,SKW,01:00:00
AC0BFB,2022-06-25,01:27:30,SWA2967,41000,440,1463,SWA,01:00:00
AB3982,2022-06-25,01:39:43,AAL1273,2525,190,2345,AAL,01:00:00
ACE6DF,2022-06-25,01:47:47,NKS954,35000,440,,NKS,01:00:00
A7E579,2022-06-25,02:12:22,FDX5282,5675,187,564,FDX,02:00:00
A5B4E1,2022-06-25,02:22:42,NA,1750,100,,NA,02:00:00
A98445,2022-06-25,02:36:24,NA,35000,452,,NA,02:00:00
A01EBA,2022-06-25,02:38:44,N107AE  ,1875,126,,Private,02:00:00
A5198F,2022-06-25,03:08:51,N428CF,1525,123,,Private,03:00:00
A8FAA6,2022-06-25,03:38:30,NKS208,14975,377,,NKS,03:00:00
ACA306,2022-06-25,03:42:45,NKS1964,18425,412,7240,NKS,03:00:00
3C70C6,2022-06-25,03:44:31,GEC8221,17500,326,2667,GEC,03:00:00
A10E46,2022-06-25,03:55:41,UAL437,39000,418,1742,UAL,03:00:00
