HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
A6E667,2022-06-29,20:01:41,N5437J,4200,88,5202,Private,20:00:00
A07177,2022-06-29,20:01:41,NA,31950,433,,NA,20:00:00
AB686F,2022-06-29,20:01:41,AAL2698,15750,376,2342,AAL,20:00:00
A95D96,2022-06-29,20:01:41,SKW3077,10525,311,3673,SKW,20:00:00
AC8577,2022-06-29,20:01:41,AAL1368,12550,334,2632,AAL,20:00:00
A2A686,2022-06-29,20:01:41,ASA703,7625,289,3456,ASA,20:00:00
A9D07B,2022-06-29,20:01:41,N731TR,22975,349,2215,Private,20:00:00
AE5F09,2022-06-29,20:01:41,ROPER62,4600,167,,ROPER,20:00:00
A445CD,2022-06-29,20:01:42,NA,34000,447,7224,NA,20:00:00
ABE075,2022-06-29,20:01:42,SWA1916,35975,452,,SWA,20:00:00
AA6ADE,2022-06-29,20:01:43,AAL1371,5650,187,3663,AAL,20:00:00
AA7734,2022-06-29,20:01:45,NA,10175,301,,NA,20:00:00
A344C5,2022-06-29,20:01:53,GTX889,4300,180,,GTX,20:00:00
AD8CEC,2022-06-29,20:01:54,AAL810,2200,214,3414,AAL,20:00:00
AA0D4A,2022-06-29,20:02:03,NA,18275,345,,NA,20:00:00
AC4DFB,2022-06-29,20:02:15,AAL2078,8875,281,2251,AAL,20:00:00
A079FC,2022-06-29,20:02:18,N13MS,40000,513,,Private,20:00:00
A3A8BA,2022-06-29,20:02:23,DAL1450,2300,191,,DAL,20:00:00
06A12E,2022-06-29,20:02:31,QTR22G,6700,287,,QTR,20:00:00
ABB94F,2022-06-29,20:03:02,NA,,,,NA,20:00:00
AC0DD9,2022-06-29,20:03:09,AAL2737,11150,275,2577,AAL,20:00:00
ADBEF0,2022-06-29,20:03:15,AAL1578,7825,286,3651,AAL,20:00:00
A213BD,2022-06-29,20:03:21,NA,,438,,NA,20:00:00
A7D9D9,2022-06-29,20:04:01,TN605AG,7450,290,,TN,20:00:00
A98B7B,2022-06-29,20:04:08,N714FW,3400,58,,Private,20:00:00
A385BE,2022-06-29,20:04:28,ASH5751,12775,322,5216,ASH,20:00:00
AC006D,2022-06-29,20:04:47,NA,11425,,,NA,20:00:00
A1A218,2022-06-29,20:05:16,ENY3555,10550,332,,ENY,20:00:00
A8C0F0,2022-06-29,20:05:35,SIS63,14300,322,2514,SIS,20:00:00
A0E431,2022-06-29,20:06:16,AAL2254,2250,187,2272,AAL,20:00:00
A6049B,2022-06-29,20:06:22,SWA3001,38000,433,,SWA,20:00:00
AA31ED,2022-06-29,20:06:24,SKW3288,11225,271,5672,SKW,20:00:00
A83673,2022-06-29,20:07:17,N6281C,1300,99,,Private,20:00:00
AA3518,2022-06-29,20:07:28,SWA2982,38975,459,6551,SWA,20:00:00
AA55B5,2022-06-29,20:07:30,SKW3202,11875,282,2407,SKW,20:00:00
AB8FEE,2022-06-29,20:07:39,AAL2432,14325,402,3273,AAL,20:00:00
ACB4E9,2022-06-29,20:08:16,ASH5887,2225,297,3472,ASH,20:00:00
A1AC11,2022-06-29,20:08:22,ENY3771,2100,198,,ENY,20:00:00
AAA875,2022-06-29,20:08:24,SWA2822,34000,449,1774,SWA,20:00:00
A53B69,2022-06-29,20:08:32,SWA1707,11675,355,3477,SWA,20:00:00
AA25A6,2022-06-29,20:08:44,SKW3171,14050,345,2510,SKW,20:00:00
AD285F,2022-06-29,20:09:13,NKS1017,11025,271,6111,NKS,20:00:00
ABF308,2022-06-29,20:09:17,SWA2163,5875,282,2261,SWA,20:00:00
AC791D,2022-06-29,20:09:58,AAL1123,2250,181,,AAL,20:00:00
AC667A,2022-06-29,20:10:15,N89878,1900,82,,Private,20:00:00
ADB3CB,2022-06-29,20:11:30,AAL2520,2125,219,2343,AAL,20:00:00
A20C44,2022-06-29,20:11:56,ENY4193,14725,343,2304,ENY,20:00:00
A7FC7F,2022-06-29,20:11:56,NA,,295,,NA,20:00:00
A87CA9,2022-06-29,20:12:27,N646MS,1400,91,1200,Private,20:00:00
AA0AAB,2022-06-29,20:13:59,AAL1618,9375,290,,AAL,20:00:00
AB1644,2022-06-29,20:14:20,UAL1220,35025,474,2742,UAL,20:00:00
A7D630,2022-06-29,20:14:41,AAL1050,2125,208,555,AAL,20:00:00
AD7634,2022-06-29,20:14:56,AAL2515,2125,197,,AAL,20:00:00
A0ACFF,2022-06-29,20:15:06,UAL593,37000,475,6547,UAL,20:00:00
AB6EB9,2022-06-29,20:15:57,NA,8325,292,,NA,20:00:00
A196C8,2022-06-29,20:16:17,SWA985,4850,269,574,SWA,20:00:00
AB40F0,2022-06-29,20:16:57,AAL1482,2025,208,6213,AAL,20:00:00
A18403,2022-06-29,20:17:36,NA,9125,290,,NA,20:00:00
AC5312,2022-06-29,20:17:48,ASH6180,34000,451,4066,ASH,20:00:00
A59608,2022-06-29,20:18:01,NA,3900,,,NA,20:00:00
ABE7C5,2022-06-29,20:19:11,NA,11700,,,NA,20:00:00
AD44B9,2022-06-29,20:19:44,NA,37000,,,NA,20:00:00
A58672,2022-06-29,20:19:47,NA,7850,291,,NA,20:00:00
AE1251,2022-06-29,20:20:01,CNV835,2775,218,,CNV,20:00:00
A098F6,2022-06-29,20:20:17,AAL695,10525,297,6627,AAL,20:00:00
AC9F4F,2022-06-29,20:21:43,NKS813,11400,276,2175,NKS,20:00:00
A2E78B,2022-06-29,20:21:44,N28663,2400,103,,Private,20:00:00
AD5817,2022-06-29,20:21:45,SWA2601,37000,467,2610,SWA,20:00:00
ABE475,2022-06-29,20:22:48,NA,11000,322,,NA,20:00:00
ADA64D,2022-06-29,20:22:55,AAL1467,14300,355,3214,AAL,20:00:00
ACE48D,2022-06-29,20:24:01,NA,2625,230,,NA,20:00:00
AD4747,2022-06-29,20:24:07,NA,2150,214,,NA,20:00:00
A9614D,2022-06-29,20:24:12,SKW9898,2825,224,6265,SKW,20:00:00
AD493B,2022-06-29,20:24:36,NA,10600,300,,NA,20:00:00
AD1D0E,2022-06-29,20:25:00,ASH5871,11600,302,2363,ASH,20:00:00
AD4C96,2022-06-29,20:25:43,SKW4782,30000,430,7361,SKW,20:00:00
A4380F,2022-06-29,20:25:58,FFT758,37000,472,6543,FFT,20:00:00
A7865A,2022-06-29,20:26:20,NA,2400,121,,NA,20:00:00
A09188,2022-06-29,20:26:20,AAL2747,8650,290,5250,AAL,20:00:00
A1E3B4,2022-06-29,20:26:28,N2202W,2600,91,,Private,20:00:00
A695EA,2022-06-29,20:27:38,AAL556,2450,192,2376,AAL,20:00:00
A0A2BD,2022-06-29,20:27:52,AAL681,10900,269,6152,AAL,20:00:00
AD6B0F,2022-06-29,20:29:04,AAL1080,14300,361,2214,AAL,20:00:00
A7B034,2022-06-29,20:29:39,NA,10275,231,,NA,20:00:00
A11FE7,2022-06-29,20:29:48,UCA4834,28000,327,2731,UCA,20:00:00
AC59AA,2022-06-29,20:30:16,UAL2005,2150,207,2310,UAL,20:00:00
A5531B,2022-06-29,20:30:21,NA,40000,475,,NA,20:00:00
A356DB,2022-06-29,20:30:49,NA,8425,290,,NA,20:00:00
A96F07,2022-06-29,20:32:16,SKW3252,12750,319,2553,SKW,20:00:00
A7DF59,2022-06-29,20:32:38,UPS751,2050,190,530,UPS,20:00:00
A292C9,2022-06-29,20:33:06,ENY4177,14125,337,5267,ENY,20:00:00
A1B0E7,2022-06-29,20:33:51,MRA666,4900,157,,MRA,20:00:00
A0ACDD,2022-06-29,20:34:19,UAL1673,36000,449,4010,UAL,20:00:00
AA55BD,2022-06-29,20:35:12,NA,8675,289,,NA,20:00:00
AA0DE7,2022-06-29,20:36:02,NA,3300,105,,NA,20:00:00
A12625,2022-06-29,20:36:38,AAL403,2175,200,2253,AAL,20:00:00
AAE28A,2022-06-29,20:36:57,N800GY,2400,108,,Private,20:00:00
AB19DF,2022-06-29,20:37:22,SCX506,11675,279,6125,SCX,20:00:00
A8C9A1,2022-06-29,20:37:24,NA,3150,151,,NA,20:00:00
A4064D,2022-06-29,20:37:30,XSR359,2375,184,5133,XSR,20:00:00
A97C4F,2022-06-29,20:37:42,N710CR,16875,377,5223,Private,20:00:00
A76134,2022-06-29,20:38:53,N575CF,3900,222,,Private,20:00:00
A9B4DE,2022-06-29,20:40:03,NA,36900,,,NA,20:00:00
ABB537,2022-06-29,20:40:17,NA,,,,NA,20:00:00
