HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
ACF1D8,2022/06/19,23:00:04.998,,,,,NA
ACAB11,2022/06/19,23:00:05.016,,11675,386,,NA
ABFE12,2022/06/19,23:00:05.295,,16900,,,NA
AB68F9,2022/06/19,23:00:05.408,ASH5885,16875,,,ASH
A0C42C,2022/06/19,23:00:05.559,,16550,388,5170,NA
A99F16,2022/06/19,23:00:07.884,SKW3278,11450,386,,SKW
ADDDD5,2022/06/19,23:00:09.828,SKW3221,17025,340,,SKW
AB2C72,2022/06/19,23:00:10.939,AAL2568,7300,392,,AAL
A96B65,2022/06/19,23:00:13.811,SKW3278,11550,385,5170,SKW
ADE543,2022/06/19,23:00:32.551,AAL711  ,17775,417,5170,AAL
ABFC97,2022/06/19,23:00:43.700,ASH5885,18175,473,2276,ASH
AC23EF,2022/06/19,23:01:01.101,,12650,389,,NA
ACF1A3,2022/06/19,23:01:05.545,SKW3221,13050,390,550,SKW
A6E89F,2022/06/19,23:01:35.169,,18600,366,,NA
ADC65E,2022/06/19,23:01:36.801,AAL1085,3375,213,,AAL
A624AC,2022/06/19,23:01:45.075,ASH5885,40025,187,2233,ASH
A9614D,2022/06/19,23:01:57.485,SKW3278,36000,346,2227,SKW
A0E086,2022/06/19,23:02:24.956,,11925,179,,NA
A82167,2022/06/19,23:02:25.133,SKW3278,13675,186,5164,SKW
A73F35,2022/06/19,23:02:37.448,AAL2733,3400,462,501,AAL
A5D1F7,2022/06/19,23:02:44.210,SKW3221,19700,377,2443,SKW
A0ACB6,2022/06/19,23:03:04.854,AAL423,19975,446,2443,AAL
AC8CE9,2022/06/19,23:04:12.418,AAL531,38000,351,,AAL
ACDBEE,2022/06/19,23:04:26.665,,9400,282,,NA
AA01DE,2022/06/19,23:04:29.171,AAL531,9500,410,2443,AAL
A3B7CB,2022/06/19,23:05:22.387,AAL711,9775,468,,AAL
AAE6CD,2022/06/19,23:05:30.013,SWA3120,2325,190,2276,SWA
A657BF,2022/06/19,23:06:28.392,AAL711,38000,367,,AAL
A2B081,2022/06/19,23:06:32.823,AAL711,11525,305,,AAL
AA3839,2022/06/19,23:06:40.043,SKW3073,2325,405,,SKW
A2E9FD,2022/06/19,23:06:52.003,AAL711,7350,189,2401,AAL
A3CD6B,2022/06/19,23:07:01.937,UAL1662,9425,414,2401,UAL
A9CCA5,2022/06/19,23:08:16.125,FFT1963,11600,464,,FFT
A944B9,2022/06/19,23:08:22.783,AAL2733,11750,201,2276,AAL
ACED1C,2022/06/19,23:09:51.250,SWA2222,12025,192,5220,SWA
A973E0,2022/06/19,23:10:33.169,,13600,419,726,NA
ACF204,2022/06/19,23:10:37.195,FFT1963,12425,465,501,FFT
A243CB,2022/06/19,23:11:55.959,AAL1138,2775,402,5263,AAL
ABC4D8,2022/06/19,23:12:29.534,AAL1138,38000,410,2235,AAL
A3696E,2022/06/19,23:12:39.574,AAL1138,10650,444,2235,AAL
AC6F31,2022/06/19,23:13:53.022,NKS869,3400,304,5140,NKS
ABD8A5,2022/06/19,23:15:07.782,ENY3536,11400,443,2614,ENY
ADA64D,2022/06/19,23:15:31.805,NKS869,11900,410,2343,NKS
ACEA6A,2022/06/19,23:18:14.636,SWA1131,8700,446,,SWA
AC0DE6,2022/06/19,23:19:18.143,AAL521,11925,306,2343,AAL
A94B6B,2022/06/19,23:19:52.588,SWA2226,34025,458,2343,SWA
A0F91D,2022/06/19,23:22:31.855,ASH5771,6750,159,2343,ASH
AA6BA6,2022/06/19,23:23:32.697,N876PA,34025,164,2202,Private
A2107B,2022/06/19,23:25:16.337,UAL1475,13950,284,2202,UAL
A57F42,2022/06/19,23:25:22.539,FFT2136,34025,326,2202,FFT
ABD4E7,2022/06/19,23:25:32.025,N876PA,14625,411,,Private
AC97E4,2022/06/19,23:26:44.021,,,,,NA
A0CC06,2022/06/19,23:26:44.048,SWA1704,2375,171,2202,SWA
AD049A,2022/06/19,23:27:47.870,AAL2347,2525,445,523,AAL
AA6E58,2022/06/19,23:28:49.588,SKW3256,2575,458,2202,SKW
A81173,2022/06/19,23:33:04.239,AAL1744,2850,363,2310,AAL
A3D039,2022/06/19,23:34:13.182,DAL1002,11050,393,3115,DAL
A46D4A,2022/06/19,23:34:34.137,AAL1744,10875,128,3115,AAL
ADD2B0,2022/06/19,23:36:18.280,AAL2564,2475,183,6305,AAL
AD8769,2022/06/19,23:38:21.794,AAL2564,2500,187,2260,AAL
AA7B78,2022/06/19,23:42:44.234,AAL2564,15325,289,,AAL
A3649A,2022/06/19,23:43:00.749,AAL2564,15925,383,2260,AAL
A21BA0,2022/06/19,23:44:05.425,AAL2564,36000,393,2260,AAL
A178DE,2022/06/19,23:47:22.148,FFT2101,35975,463,,FFT
AB473A,2022/06/19,23:48:59.271,,36050,189,,NA
A64D15,2022/06/19,23:49:01.656,AAL2844,36050,464,556,AAL
A9AF3E,2022/06/19,23:49:23.446,FFT2101,8975,463,3701,FFT
AD6884,2022/06/19,23:50:59.613,AAL2410,2175,277,531,AAL
AA9F3F,2022/06/19,23:51:32.692,AAL2410,8525,372,7216,AAL
7C806D,2022/06/19,23:55:50.139,AAL2375,2225,351,2375,AAL
A4E060,2022/06/19,23:57:36.424,AAL2375,40950,454,,AAL
A9B275,2022/06/19,23:57:52.983,AAL78,16400,197,531,AAL
A9E5E9,2022/06/19,23:58:41.977,AAL2375,39000,383,531,AAL
AAA595,2022/06/19,23:59:43.899,QFA8,9900,311,2375,QFA
ACB8A0,2022/06/19,23:59:57.133,QFA8,2375,180,,QFA
