HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
A3FBA4,2022-06-26,04:00:03,FFT1286,34975,462,,FFT,04:00:00
ACAA74,2022-06-26,04:00:06,NKS1964,22300,393,7365,NKS,04:00:00
A3414E,2022-06-26,04:06:31,FFT1150,37000,457,1035,FFT,04:00:00
0D075F,2022-06-26,04:11:49,AMX661,36000,446,6235,AMX,04:00:00
A3A8EF,2022-06-26,04:13:58,FFT2000,34975,448,7214,FFT,04:00:00
AA18BE,2022-06-26,04:18:11,N75LV,4200,194,,Private,04:00:00
ADDA24,2022-06-26,04:18:50,AAL2091,33000,468,1036,AAL,04:00:00
A55785,2022-06-26,04:24:27,UAL2018,34975,457,7266,UAL,04:00:00
AB6020,2022-06-26,04:24:37,DAL2954,33000,462,7251,DAL,04:00:00
AAEF89,2022-06-26,04:37:49,AAL1122,9925,267,,AAL,04:00:00
AD8CEC,2022-06-26,04:39:14,AAL1221,8000,278,3262,AAL,04:00:00
A4671F,2022-06-26,04:51:40,HAL86,39000,,,HAL,04:00:00
A445F2,2022-06-26,05:01:35,NA,35000,445,,NA,05:00:00
A35D73,2022-06-26,05:03:59,DAL650,33000,471,7234,DAL,05:00:00
A28DE3,2022-06-26,05:06:30,ASA263,35000,453,2730,ASA,05:00:00
A448FA,2022-06-26,05:10:19,UAL1589,31000,472,3466,UAL,05:00:00
A6E89F,2022-06-26,05:11:29,AAL2943,2475,184,2340,AAL,05:00:00
AC769B,2022-06-26,05:14:11,AAL819,8650,281,,AAL,05:00:00
A37389,2022-06-26,05:18:22,AAL367,35000,451,1054,AAL,05:00:00
A71B79,2022-06-26,05:18:40,N557X,,128,,Private,05:00:00
AB5D4A,2022-06-26,05:23:10,AAL2812,2350,184,575,AAL,05:00:00
A265AD,2022-06-26,05:25:52,N2535C,1250,76,,Private,05:00:00
AB79CA,2022-06-26,05:28:22,AAL115,8700,287,,AAL,05:00:00
A0E7F4,2022-06-26,05:29:42,AAL1042,2525,188,507,AAL,05:00:00
A1CA5F,2022-06-26,05:32:45,SWA2049,37550,441,2302,SWA,05:00:00
06A081,2022-06-26,05:34:37,QTR79K,2175,175,520,QTR,05:00:00
A3C192,2022-06-26,05:37:54,FFT509,2525,175,566,FFT,05:00:00
86E780,2022-06-26,05:42:31,JAL6714,8975,298,,JAL,05:00:00
ABDC96,2022-06-26,05:43:27,NA,2475,202,2262,NA,05:00:00
A8C094,2022-06-26,05:44:29,NKS1967,2475,173,,NKS,05:00:00
AB8F51,2022-06-26,05:45:10,N844GF,9950,299,,Private,05:00:00
A0267B,2022-06-26,05:45:38,DAL1647,2425,179,2222,DAL,05:00:00
A1D425,2022-06-26,05:46:19,NA,,,,NA,05:00:00
ABEB31,2022-06-26,05:48:49,SWA1218,36000,474,2471,SWA,05:00:00
AB436F,2022-06-26,05:49:23,NA,8600,285,,NA,05:00:00
A2B0CD,2022-06-26,05:54:22,UAL2160,36000,472,2562,UAL,05:00:00
A2B371,2022-06-26,05:56:16,UPS4751,3000,238,,UPS,05:00:00
AB6EA5,2022-06-26,06:00:19,AAL962,10425,263,2527,AAL,06:00:00
ABE0DF,2022-06-26,06:04:00,SWA2212,37000,479,2414,SWA,06:00:00
