HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
ABAA1A,2022-06-20,23:32:06,SWA2463,39025,464,3734,SWA,23:00:00
A8FDA9,2022-06-20,23:32:06,NA,3725,232,,NA,23:00:00
AD6D03,2022-06-20,23:32:06,NA,39000,,,NA,23:00:00
A9E93B,2022-06-20,23:32:06,SKW3052,11000,325,2276,SKW,23:00:00
ACFBAF,2022-06-20,23:32:06,N9358C,3300,103,2247,Private,23:00:00
A1D873,2022-06-20,23:32:06,ENY4089,13275,371,2370,ENY,23:00:00
ABC035,2022-06-20,23:32:07,SWA2624,34000,462,7440,SWA,23:00:00
AB1203,2022-06-20,23:32:37,AAL1273,3625,284,574,AAL,23:00:00
AA9FE3,2022-06-20,23:32:50,NA,39000,469,,NA,23:00:00
A97797,2022-06-20,23:33:16,SKW3273,2550,198,5236,SKW,23:00:00
AAE9DE,2022-06-20,23:33:29,MTN7277,3875,273,,MTN,23:00:00
A94B48,2022-06-20,23:34:55,UAL1497,35000,469,3643,UAL,23:00:00
A443E8,2022-06-20,23:35:29,DAL661,10075,289,,DAL,23:00:00
AC4D1A,2022-06-20,23:36:57,DAL2331,35000,463,7207,DAL,23:00:00
ACC262,2022-06-20,23:37:14,NA,4225,219,,NA,23:00:00
ADE862,2022-06-20,23:37:21,NA,3900,,,NA,23:00:00
ABD310,2022-06-20,23:40:13,BVN7280,2900,180,,BVN,23:00:00
ADD793,2022-06-20,23:42:31,AAL1219,10300,274,1405,AAL,23:00:00
A9DF25,2022-06-20,23:42:35,N735RR,3200,125,,Private,23:00:00
ADED25,2022-06-20,23:43:01,FDX1114,3900,288,,FDX,23:00:00
ABB9DF,2022-06-20,23:44:42,NA,38000,448,,NA,23:00:00
A02D61,2022-06-20,23:46:22,N110NB,1175,175,5227,Private,23:00:00
AD73A9,2022-06-20,23:47:33,AAL2673,8100,284,,AAL,23:00:00
A42BD4,2022-06-20,23:47:56,UPS929,15300,368,6754,UPS,23:00:00
ACB8A0,2022-06-20,23:49:52,ASH5771,2050,205,5150,ASH,23:00:00
A5B923,2022-06-20,23:49:58,NA,8575,278,,NA,23:00:00
A0311D,2022-06-20,23:51:03,DAL1443,37000,458,6057,DAL,23:00:00
A2FEE9,2022-06-20,23:51:10,SWA565,12225,373,2353,SWA,23:00:00
A5FEF4,2022-06-20,23:51:17,NA,9375,290,,NA,23:00:00
A3965C,2022-06-20,23:52:46,NA,8325,288,,NA,23:00:00
345109,2022-06-20,23:54:03,IBE6147,2025,179,554,IBE,23:00:00
0D0867,2022-06-20,23:57:51,NA,,,,NA,23:00:00
