HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
A1CE16,2022-07-11,08:00:13,SWA1636,24725,467,,SWA,08:00:00
A79B38,2022-07-11,08:00:13,N59BS,3025,202,5212,Private,08:00:00
A4F790,2022-07-11,08:00:13,SWA2983,39000,461,1402,SWA,08:00:00
AB7270,2022-07-11,08:00:13,AAL809,12650,309,3232,AAL,08:00:00
AAE955,2022-07-11,08:00:14,NA,41000,465,,NA,08:00:00
A4B4CC,2022-07-11,08:00:14,JTL402,3950,245,567,JTL,08:00:00
A7EEC3,2022-07-11,08:00:14,NA,10375,289,,NA,08:00:00
ADC17B,2022-07-11,08:00:14,AAL1857,11950,262,4041,AAL,08:00:00
A63735,2022-07-11,08:00:14,NA,32800,307,,NA,08:00:00
AB178F,2022-07-11,08:00:14,N8135G,2500,91,,Private,08:00:00
A53473,2022-07-11,08:00:15,N43408,2400,89,,Private,08:00:00
A1B0E7,2022-07-11,08:00:16,MRA777,5200,158,5206,MRA,08:00:00
A6B1C4,2022-07-11,08:00:25,N530PT,40000,418,,Private,08:00:00
A081A3,2022-07-11,08:00:36,UCA4827,33000,434,1124,UCA,08:00:00
ABAAA8,2022-07-11,08:00:37,NA,6650,,,NA,08:00:00
A832BE,2022-07-11,08:00:40,N6271E,2500,74,1200,Private,08:00:00
AD2FCD,2022-07-11,08:00:44,NKS207,2400,194,2240,NKS,08:00:00
AD6758,2022-07-11,08:00:50,AAL1066,12850,317,2673,AAL,08:00:00
A83673,2022-07-11,08:01:17,N6281C,1500,101,1200,Private,08:00:00
A6FFC7,2022-07-11,08:01:38,DCM6878,36000,354,,DCM,08:00:00
AC64CF,2022-07-11,08:01:45,NA,,,,NA,08:00:00
AA1BE0,2022-07-11,08:01:55,AAL1924,14025,333,4260,AAL,08:00:00
ABBCA1,2022-07-11,08:02:04,NA,6200,270,,NA,08:00:00
AAF9EA,2022-07-11,08:02:28,UAL2371,2350,202,2256,UAL,08:00:00
A24BA7,2022-07-11,08:02:44,NA,34950,,,NA,08:00:00
ABF78F,2022-07-11,08:02:53,AAL1034,14425,334,4221,AAL,08:00:00
ACFFB4,2022-07-11,08:04:05,ASA263,34000,463,4045,ASA,08:00:00
AB04BB,2022-07-11,08:04:11,EJA809,2975,201,2250,EJA,08:00:00
A558B6,2022-07-11,08:04:24,N4434R,1100,65,1200,Private,08:00:00
AAEF60,2022-07-11,08:04:29,AAL1017,14150,333,3277,AAL,08:00:00
AD4D5A,2022-07-11,08:04:38,TRF426,2025,98,,TRF,08:00:00
AC98AC,2022-07-11,08:05:13,SWA2340,12400,304,3430,SWA,08:00:00
A1507B,2022-07-11,08:06:31,NA,2900,114,,NA,08:00:00
A8E45C,2022-07-11,08:07:12,NKS718,2375,190,2367,NKS,08:00:00
A9CBBC,2022-07-11,08:08:58,N730HB,2600,135,,Private,08:00:00
ADD2B6,2022-07-11,08:08:58,AAL1750,11950,270,6161,AAL,08:00:00
A7587B,2022-07-11,08:09:01,N5722F,2000,124,,Private,08:00:00
A0C92C,2022-07-11,08:09:14,ALLEN415,1275,87,,ALLEN,08:00:00
AB2E55,2022-07-11,08:09:58,N81981,1900,79,5145,Private,08:00:00
AD84DE,2022-07-11,08:10:48,AAL1770,10050,297,2373,AAL,08:00:00
A57B4D,2022-07-11,08:11:32,UAL1182,2350,204,6273,UAL,08:00:00
A097CC,2022-07-11,08:12:15,UAL1442,10900,324,2575,UAL,08:00:00
86E75E,2022-07-11,08:13:50,JAL6713,2250,184,6206,JAL,08:00:00
A803F7,2022-07-11,08:14:55,N6152H,1650,86,,Private,08:00:00
A1200D,2022-07-11,08:15:42,UCA4893,32000,458,,UCA,08:00:00
AA3476,2022-07-11,08:15:54,N757EH,3100,100,,Private,08:00:00
ADFEE0,2022-07-11,08:15:56,PAT389,19975,270,,PAT,08:00:00
A8F81E,2022-07-11,08:16:24,N6770N,950,71,1200,Private,08:00:00
A25545,2022-07-11,08:16:52,NA,3700,243,,NA,08:00:00
AA970C,2022-07-11,08:17:05,SWA1589,18750,431,3663,SWA,08:00:00
AC96FC,2022-07-11,08:17:22,N910DF,4100,274,7370,Private,08:00:00
A3C549,2022-07-11,08:18:02,FFT2133,2325,188,3410,FFT,08:00:00
A0CBF4,2022-07-11,08:18:16,N150UC,1100,71,1200,Private,08:00:00
A202D4,2022-07-11,08:18:38,N229E,1200,102,,Private,08:00:00
A1E9AC,2022-07-11,08:18:55,ENY3510,10450,259,1767,ENY,08:00:00
A51633,2022-07-11,08:18:56,LXJ427,2775,178,577,LXJ,08:00:00
A929DE,2022-07-11,08:20:20,N69RK,17075,304,,Private,08:00:00
A93EB8,2022-07-11,08:20:38,EJA695,16575,367,2306,EJA,08:00:00
AAE960,2022-07-11,08:20:49,AAL2435,11000,254,6207,AAL,08:00:00
A8C44B,2022-07-11,08:21:20,NA,3650,184,6203,NA,08:00:00
A55B7A,2022-07-11,08:21:42,SWA714,4025,427,,SWA,08:00:00
ABDE0B,2022-07-11,08:22:25,NA,34000,465,,NA,08:00:00
A28D91,2022-07-11,08:22:28,N26379,2900,114,,Private,08:00:00
A95C89,2022-07-11,08:22:35,FFT82,11025,255,741,FFT,08:00:00
A209B9,2022-07-11,08:22:53,ENY3687,14300,362,3240,ENY,08:00:00
ACA760,2022-07-11,08:23:01,AAL797Q,2875,194,3444,AAL,08:00:00
ABDCB5,2022-07-11,08:23:06,ASH6129,30000,468,4077,ASH,08:00:00
A0E250,2022-07-11,08:23:11,NA,9100,199,6263,NA,08:00:00
A8E46D,2022-07-11,08:23:12,N672PB,16500,251,1200,Private,08:00:00
A0AA2B,2022-07-11,08:24:01,NA,2450,185,522,NA,08:00:00
AC7AA9,2022-07-11,08:24:15,NA,35000,483,,NA,08:00:00
A526E2,2022-07-11,08:24:27,AAL524,2550,197,3456,AAL,08:00:00
AB5BF0,2022-07-11,08:24:32,SWA1770,13325,387,6271,SWA,08:00:00
71BA09,2022-07-11,08:25:02,KAL031,10025,300,,KAL,08:00:00
A37EC4,2022-07-11,08:25:43,NA,2350,,,NA,08:00:00
AB17E1,2022-07-11,08:26:06,N8137U,1600,110,5136,Private,08:00:00
AC881E,2022-07-11,08:27:33,N9062K  ,1600,86,1200,Private,08:00:00
A891A7,2022-07-11,08:27:56,NKS3121,11100,260,3773,NKS,08:00:00
A32175,2022-07-11,08:28:01,BTQ928,2750,193,5236,BTQ,08:00:00
A29391,2022-07-11,08:28:15,SWA2414,15075,388,5175,SWA,08:00:00
AC290C,2022-07-11,08:28:29,ALLEN283,3025,123,,ALLEN,08:00:00
A7F27A,2022-07-11,08:28:33,ENY4209,8850,289,5202,ENY,08:00:00
AD49D9,2022-07-11,08:29:06,N9552A,4600,112,4624,Private,08:00:00
A21D14,2022-07-11,08:29:46,SWA1518,37000,456,2567,SWA,08:00:00
AC3D6D,2022-07-11,08:30:04,NA,8625,138,,NA,08:00:00
A32437,2022-07-11,08:30:10,DAL2444,2400,194,3477,DAL,08:00:00
AC9E91,2022-07-11,08:30:13,SKW4632,33000,447,736,SKW,08:00:00
A694D6,2022-07-11,08:30:16,NA,40000,422,,NA,08:00:00
A26435,2022-07-11,08:30:21,N253SB,31025,287,1123,Private,08:00:00
86E4B8,2022-07-11,08:30:30,JAL8012,9575,299,2234,JAL,08:00:00
A0F91D,2022-07-11,08:31:09,AAL812,13850,328,760,AAL,08:00:00
ACB636,2022-07-11,08:31:17,AAL1768,11375,259,2411,AAL,08:00:00
A385BE,2022-07-11,08:31:39,NA,2200,204,,NA,08:00:00
A92E87,2022-07-11,08:31:51,ALLEN491,1500,108,,ALLEN,08:00:00
A5A378,2022-07-11,08:32:02,N4620Y  ,1025,104,1200,Private,08:00:00
A1F0BA,2022-07-11,08:32:16,NA,28600,400,,NA,08:00:00
AB2767,2022-07-11,08:32:17,N818DH,3700,179,,Private,08:00:00
AA02AB,2022-07-11,08:32:24,AAL2029,2575,184,540,AAL,08:00:00
A3B88E,2022-07-11,08:32:43,NA,2375,206,,NA,08:00:00
A9F09D,2022-07-11,08:32:45,NA,1200,67,,NA,08:00:00
AB6101,2022-07-11,08:32:46,AAL2792,15950,328,4075,AAL,08:00:00
AA4E80,2022-07-11,08:33:05,AAL578,10250,300,3071,AAL,08:00:00
AAFD17,2022-07-11,08:33:07,AAL1369,12000,262,3523,AAL,08:00:00
A6A88C,2022-07-11,08:33:28,VOI948,39050,451,,VOI,08:00:00
A32277,2022-07-11,08:34:16,N30055,17525,328,5270,Private,08:00:00
AA5D60,2022-07-11,08:34:46,NA,2525,186,,NA,08:00:00
A0CBAF,2022-07-11,08:34:50,N150RJ,17350,362,517,Private,08:00:00
ADFEBC,2022-07-11,08:35:18,PAT460,7600,230,,PAT,08:00:00
A74B1B,2022-07-11,08:35:23,SCX3041,1825,183,501,SCX,08:00:00
A3F500,2022-07-11,08:37:04,AAL2114,2275,209,3674,AAL,08:00:00
AD5720,2022-07-11,08:37:27,ASH5736,2400,178,,ASH,08:00:00
A68FF6,2022-07-11,08:37:27,NA,2600,,,NA,08:00:00
A1057A,2022-07-11,08:37:47,AAL880  ,34000,472,1006,AAL,08:00:00
AA6BED,2022-07-11,08:37:47,SWA339,39025,469,,SWA,08:00:00
A915CF,2022-07-11,08:38:09,ENY3622,11650,260,7226,ENY,08:00:00
AAEA84,2022-07-11,08:38:43,AAL1061,2325,200,3655,AAL,08:00:00
AA228A,2022-07-11,08:38:49,EJM109,18550,372,3405,EJM,08:00:00
AAA31D,2022-07-11,08:39:56,N785AD,12550,384,3613,Private,08:00:00
A0CDF3,2022-07-11,08:39:59,AAL2720,2300,185,,AAL,08:00:00
ABEA11,2022-07-11,08:40:03,NA,2375,217,,NA,08:00:00
A7FF34,2022-07-11,08:40:10,NA,8525,284,,NA,08:00:00
AB79DE,2022-07-11,08:40:12,AAL1344,11600,258,3263,AAL,08:00:00
A079BF,2022-07-11,08:40:16,N13KF   ,1100,68,1200,Private,08:00:00
A02CC9,2022-07-11,08:40:31,N110G,4000,184,6274,Private,08:00:00
ABAEB2,2022-07-11,08:40:52,SWA1125,14300,391,2352,SWA,08:00:00
C017ED,2022-07-11,08:41:03,JZA974,2325,287,2215,JZA,08:00:00
AD1986,2022-07-11,08:41:16,AAL2759,2200,201,7456,AAL,08:00:00
ADB656,2022-07-11,08:41:27,AAL2274,11350,262,3443,AAL,08:00:00
A013EE,2022-07-11,08:41:29,DAL1520,29375,476,7207,DAL,08:00:00
AC667A,2022-07-11,08:41:34,N89878,1200,74,1200,Private,08:00:00
A8FB5B,2022-07-11,08:41:34,N678VR,2200,131,1200,Private,08:00:00
A8050D,2022-07-11,08:41:42,ENY3501,2325,201,2730,ENY,08:00:00
AA9F6F,2022-07-11,08:42:12,AAL102,9600,278,3405,AAL,08:00:00
A7D7B5,2022-07-11,08:42:18,SKW3271,14875,389,716,SKW,08:00:00
ACAA77,2022-07-11,08:42:21,AAL1410,15950,299,,AAL,08:00:00
A9B0B3,2022-07-11,08:42:23,N723WP,2700,160,,Private,08:00:00
A1B4AB,2022-07-11,08:42:41,ENY3554,11900,263,3255,ENY,08:00:00
AB6C26,2022-07-11,08:42:43,NA,2225,204,,NA,08:00:00
A05776,2022-07-11,08:43:21,NA,2225,193,3667,NA,08:00:00
AE6A13,2022-07-11,08:43:37,NA,,246,,NA,08:00:00
AC8A66,2022-07-11,08:43:50,AAL2593,2275,204,6277,AAL,08:00:00
AD7760,2022-07-11,08:44:22,AAL2378,11725,262,7462,AAL,08:00:00
AD14A3,2022-07-11,08:44:29,AAL1279,2275,208,3451,AAL,08:00:00
A927CA,2022-07-11,08:44:34,NA,,,,NA,08:00:00
AD2833,2022-07-11,08:44:42,ASH5838,2625,211,5216,ASH,08:00:00
A10614,2022-07-11,08:44:47,AAL2573,27125,478,,AAL,08:00:00
AA9600,2022-07-11,08:44:48,UAL2229,38000,473,2454,UAL,08:00:00
A5D643,2022-07-11,08:44:52,NA,34000,467,,NA,08:00:00
A8AAA5,2022-07-11,08:45:18,SKW3090,2175,207,7343,SKW,08:00:00
A203A9,2022-07-11,08:45:58,ENY3727,10250,269,3537,ENY,08:00:00
A97029,2022-07-11,08:46:00,NA,9225,297,,NA,08:00:00
A4345E,2022-07-11,08:46:31,NA,18000,,,NA,08:00:00
ADDF01,2022-07-11,08:46:33,NA,2375,198,3433,NA,08:00:00
ABFE12,2022-07-11,08:47:00,SKW3022,11700,263,7272,SKW,08:00:00
AE5719,2022-07-11,08:47:13,NA,5925,361,,NA,08:00:00
A1515B,2022-07-11,08:47:29,AAL489,2425,375,2370,AAL,08:00:00
A60E61,2022-07-11,08:47:54,N49GM,2900,152,,Private,08:00:00
A19E61,2022-07-11,08:48:09,ENY3847,11575,262,6223,ENY,08:00:00
A32056,2022-07-11,08:48:13,ENY3561,31975,433,,ENY,08:00:00
AD6FF2,2022-07-11,08:48:15,AAL2847,2350,198,6225,AAL,08:00:00
AD3285,2022-07-11,08:48:20,N95CE,41000,454,6574,Private,08:00:00
ABCCA0,2022-07-11,08:48:27,N86BJ,4000,101,,Private,08:00:00
ADECA5,2022-07-11,08:49:03,NA,2400,190,6260,NA,08:00:00
A1F116,2022-07-11,08:49:16,ENY3320,2250,321,3643,ENY,08:00:00
